Original,EN,Positive,Negative,Neutral,Compound
"好吃、餐廳氣氛好。湯品我全點過，好喝是好喝，就是好像少了一味.. 爆米花濃湯喝起來感覺身體負擔很大,too rich.","The delicious atmosphere of the restaurant is good.I have a little bit of soup, delicious taste is delicious, that is, it seems that it is missing .. Juanmi Huasong Decoction feels a lot of burden. TOO RICH.",0.299,0.099,0.602,0.9068
"4/6晚上6點半入場
威靈頓牛排需要提前預定
總結是可吃威靈頓牛排，套餐就算了吧~環境還扣分。

當天點了套餐1,600元+威靈頓牛排享用，會有麵包可無限享用，但上餐速度太慢，導致沒事做事時一直吃麵包，整場吃完已經9點半了，若不含點餐前置半小時也花了2個小時半。吃完很飽，但我們都認為是吃麵包吃飽的🥲

❌重點有一個大地雷!!晚上約莫9點時，餐廳裡飄出滿滿的沼氣....向餐廳反應，說這問題也困擾它們很久，只要晚上十點要大量清洗鍋碗瓢盆的時候就會飄出來...我覺得也是四星級酒店，在這種地方聞到濃厚的味道真的是非常扣分的事，雖然是當初建造不佳產生的問題，但真的無法接受，尤其又在餐廳。還好我們一行人已經吃完主餐與威靈頓牛排，若此味道在上主菜時飄出來，那誰吃得下去...

⭐️鮪魚塔塔:鮪魚是生食，鮪魚應該是新鮮的。（不敢吃可以換其他熟食）

⭐️手工義大利北海道干貝餃:干貝外面包覆像是水餃皮的麵皮，滿特別的一道菜。

⭐️法式蔬菜雞湯:普普，而且可能熬煮時加了不少不同種的蔬菜，湯的尾韻喝起來酸酸的，不過詢問服務生，廚師說是正常的，但我是喝不太習慣，總覺得介於沒壞或壞掉的口感。

⭐️M5和牛:兩塊牛肉，一塊牛肉比較好吃，大概5分熟吧，另一塊像7分熟，個人覺得只有5分熟的好吃。

⭐️烏賊燉飯:這道敗筆在滿滿的紫蘇味吧，紫蘇味過重，失去原本應有的味道。

⭐️威靈頓牛排:這間店的招牌!真的是這間店的靈魂~吃完覺得「上面的都可以不用吃，吃這道就好。」

⭐️烤布蕾:就是烤布蕾，綿密啦~","4/6 pm enter the venue at 6:30 in the evening
Wellington steak needs to be booked in advance
The summary is that you can eat Welington steak.

On the same day, I ordered the package 1,600 yuan+the enjoyment of Wellington steak. There will be bread to enjoy unlimited, but the meal is too slow, which causes to eat bread when I have nothing to do. It took 2 and a half hours to the front half an hour.After eating, we all think it is a full of bread.

地 There is a big mine !! At about 9 o'clock in the evening, the biogas was full of biogas ... reacting to the restaurant, saying that this problem also bothered them for a long time. It will come out at this time ... I think it is also a four -star hotel. It is really a lot of points to smell the strong taste in this kind of place. Although it was a problem that was not built, it was really unacceptable. Especially in the restaurant.Fortunately, our party has finished eating the main meal and Verity steak. If this taste comes out of the main cuisine, who can eat ...

塔 ️ The catfish tower: catfish is eaten raw, and catfish should be fresh.(If you dare not eat, you can change to other cooked foods)

利️ Handmade Hokkaido scallop dumplings: Dry scallops are covered with dumplings, a special dish.

️ French vegetable chicken soup: Pup, and may be added with a lot of different kinds of vegetables when cooking. Always feel that there is no bad or broken taste.

两 ️M5 and beef: Two pieces of beef, one piece of beef is delicious, about 5 cooked, and the other is like 7 points. Personally, I think it is only 5 points cooked delicious.

饭️ Squid stew rice: This loser is full of perilla flavor. The perilla flavor is too heavy and loses the taste that it should have.

排 ️ Wellington Steak: The signboard of this shop! It is really the soul of this shop ~ After eating, I feel that ""there is no need to eat above, just eat this.""

就️ Baked cloth: It is bakery, dense ~",0.09,0.07,0.84,0.8751
"🥘蜜瓜火腿沙拉
🥘爆米花濃湯
🥘北海道干貝佐花椰菜泥
🥘威靈頓牛排

商業晚餐利用小包廂來開會，開會的硬體設備足夠且隱密性良好，前菜最令人驚豔的即是爆米花濃湯，酥脆口感入口具有嚼勁，真的令人耳目一新。鮮甜的干貝混合花椰菜泥的舒爽口感，加分不少。但威靈頓牛排，橫切面的色澤由外圍的熟成到圓心的生漸次分佈，色調頗為豔麗，但個人沒有很愛外面包覆的酥脆外皮，搭配起來過於油膩。飯後的乳酪蛋糕堪稱清爽且甜度適中，剛好可以來個完美的美食饗宴結尾。","拉 Honeydel ham salad
汤 🥘 🥘 🥘 🥘 🥘
佐 Hokkaido dried scallops, cauliflower mud
🥘Wei Lington steak

Commercial dinner uses a small box to meet. The hardware equipment for the meeting is sufficient and hidden. The most amazing thing for the front dish is the popcorn soup. The crispy mouth is chewy, which is really refreshing.Fresh and sweet scallops mixed with the refreshing taste of cauliflower mud, adding a lot of points.However, the Verity steak, the color of the horizontal cut surface is gradually distributed from the periphery to the round heart. The color tone is quite gorgeous, but the person does not love the crispy crispy skin over the outside, which is too greasy to match.The cheese cake after meals is refreshing and sweet, and you can just come to the end of a perfect food feast.",0.108,0.035,0.857,0.9165
"⬇️來朝聖威靈頓牛排🥩
①威靈頓牛排(要先預訂)
超級無敵好吃 不要看那牛排很紅 熟度是很剛好的
而且我們吃過很多地方的威靈頓 目前這家是最優質的！

②爆米花濃湯
一開始看到很特別就點了 他爆米花是鹹的很不錯 湯感覺是直接純玉米的濃湯 非常好喝 很大碗

③無骨雞翅燉飯(松露)
雞翅大概兩隻的量 切成四份 我覺得這道頓飯超級好吃 不會膩 一口會想接一口呢

④緬因龍蝦細扁麵
麵體偏硬 因為國外真正義大利麵實體就是麵體硬 不能接受的不要點 但整體很鮮很好吃 不是番茄的義大利麵 是整個就都龍蝦汁

⑤英迪格凱薩沙拉(煙燻鮭魚)
沙拉也超好吃的 一口接一口停不下來 不會太膩 醬汁剛好 不會太多不會太少！

⑥甜點-國王派
這道就普通 感覺內外吃起來是差不多 但就是特色甜點 感覺都在吃澱粉！

另外一定要說的是 他們服務態度超級好 每位都超級好 甚至還幫隔壁桌外國人點餐的姊姊 他的英文流暢能力真的是很好👍🏻推","️ Come to the pilgrimage Lington steak🥩
① Vernon steak (to book first)
Super invincible delicious, don't look at the red row is very red and cooked. It is just right
And we have eaten in many places Wellington this is the best quality!

② popcorn soup
At first I saw it very special. I ordered his popcorn is salty. The soup feels that it is directly pure corn soup.

③ Boneless chicken wings stewed rice (truffle)
The amount of chicken wings is cut into four copies into four copies. I think this meal is super delicious.

④ Burine lobster fine flat surface
Famous body is hard because the real spasm entity abroad is the unacceptable of the mask cannot be accepted, but the overall is delicious and delicious, not tomato's pasta.

⑤ Wingdi Geazara salad (smoked salmon)
The salad is also super delicious. It won't be too greasy to stop.

⑥ Dessert-Kingist
This is almost like eating inside and outside, but it is a special dessert feeling that you are eating starch!

In addition, it must be said that their service attitude is super good and each is super good and even helps the sisters who order foreigners next door to order. His English smooth ability is really good.",0.275,0.039,0.686,0.9967
"2023.1.5

牛舌帶點腥味，卻試圖想用醬料掩蓋，不ok.
主食伊比利豬，豬味很重味道難以下嚥，同事點的鮮魚和牛排都硬的.

食材把關與廚師水準怎麼了？
唯一可取的就是環境還可以，但配上上錯菜的服務生以及對著牛排說是豬肉的不專業，十分傻眼。","2023.1.5

The beef tongue has a little fishy smell, but tries to cover it with sauce, not ok.
The staple food in Ibilia, the taste of the pig is very heavy.

What's wrong with the standard of ingredients and chefs?
The only thing that can be taken is that the environment is okay, but the waiter with the wrong dish and the steak that is unprofessional of pork to the steak, very dumbfounded.",0.027,0.194,0.779,-0.9488
"平日偶路過英迪格酒店，其建築的外觀總是吸引我多看一眼，利用假日與家人一大早相約來此用餐，到4樓用餐區，明亮的視野與美食，頓時喚醒了我的食慾，內部用各種型式的桌椅擺設，讓各區塊有不同意境氛圍，疏敞的空間配置，讓肢體有更大尺度的活動空間，宛如進入咖啡廳，而不是餐廳。
想想之前去的Buffer餐廳，同一型式的桌椅，格式化的排列，極小的間距，最大的容客量，人數一多，便形成搶食的景像，身在其中，已忘了我是誰，囫圇吞下又去取食，深怕落人於後，雖是美食，卻又無感，像似“填食”。
在此因座位有限，所以人也不多，可以舒緩選餐，慢食深嚐，偶以抬頭觀看戶外天空，因為悠閒、輕鬆，所以吃得滿足又不過量，雖是吃，但更多是「品」。","Passing through the Wingde Hotel on weekdays, the appearance of its building always attracts me to take a look. Use holidays to meet with my family early in the morning to dine. On the 4th floor, the bright field of vision and food instantly awakened my appetite. Use various types of tables and chairs internally to allow each block to have an uncompromising atmosphere and a spacious space configuration, so that the limbs have larger activity space, like entering the cafe instead of a restaurant.
Think about the buffer restaurant you went to, the same type of tables and chairs, formatted arrangement, a small distance, the largest number of passengers, and the number of people, which form a snatching scene. Who am I, I swallowed it and eat again. I was afraid that when I was in the food, although it was a food, I felt like ""eating"".
Because of the limited seats, there are not many people. They can soothe the meal, taste slowly, and occasionally watch the outdoor sky with their heads. Because they are leisurely and relaxed, they are satisfied with them. ""Taste"".",0.138,0.023,0.839,0.9607
"威靈頓牛排的功夫在於
層層包裹內餡與醬料的千層酥皮
一刀切下 看到恰到好處的色澤
口感軟硬適中與唇齒留香的美妙滋味
基本一上桌呈現在眼前就很賞心悅目
但也因為牛肉 醬料與酥皮的層層結合
整體油脂豐富 嚐多容易膩口
剛好精緻的大小 反而更符合這道料理的精髓
英迪格TR Bar &Kitchen 的威靈頓牛排
在份量上我覺得相當足夠 預約才有

🌟T.R凱薩沙拉
我更喜歡木碗呈現的風格，雞肉片狀口感佳 沙拉內容豐富 味道卻很清爽 不錯

🌟慢燉牛舌
這是當日端上桌看起來擺盤最用心的料理，香草的綠對比牛舌的艷，底部的瓜中和油脂的膩，塔塔醬想起熟悉的麥香魚，搭配一些盤飾的醬汁又多了份辣覺，層次鮮明

🌟烤美國頂級牛小排
去骨處理的很徹底，方便食用，但口感非常軟嫩帶脂肪，調味偏鹹，有大口吃肉的快感

🌟巴斯克乳酪蛋糕
這道甜點是跟我印象中相差最遠的，一般熟悉的巴斯克就是因為焦糖色的外觀可以散發濃濃的香氣，質地口感且鬆軟，濃郁的味道還包含乳酪本體的呈現，在這款甜點上，沒有我理想中的感覺。但這個鳳梨乾卻搭配的非常巧妙，很輕薄、很酸甜、很迷人。

以上便是本次用餐對部分料理的心得，價格偏高，服務品質很不錯，交通便利，餐廳為狹長型，開放式廚房，設計感現代。","The kung fu of the Wellington steak lies in lies in
Thousand -layer messenger wrapped in layers and sauces
Cut off a knife and see the right color
The taste of soft and hard taste and the fragrance of lips and teeth
Basically, it is very pleasing to the eye as soon as the table is on the table
But because of the layer of beef sauce and meringue
The overall oil is rich and the mouth is easy to get greasy
The exquisite size is more in line with the essence of this dish
Willington steak of Illing Tr Bar & Kitchen
In terms of portions, I think it's quite enough to make an appointment before

沙T.R Caesar Salad
I prefer the style of wooden bowls, chicken sliced ​​portal feels good salad content is rich in taste but very refreshing

Slowly stewed beef tongue
This is the most attentive dishes on the table on the day. The green contrast of the vanilla is the gorgeous of the beef tongue. There are more hot feelings, the level is clear

小 Bake American top cow small steak
The boring treatment is very thorough, easy to eat, but the taste is very soft and fat, the seasoning is salty, and there is a pleasure of eating meat.

Basque cheese cake
This dessert is the farthest from the impression of my impression. Generally, the familiar Basque is because the appearance of the caramel can emit a strong aroma, the texture and softness, and the rich taste also contains the presence of cheese body. In this dessert, in this dessert On, there is no ideal feeling of me.But this pineapple is very clever, very thin, sweet, and charming.

The above is the experience of some dishes. The price is high, the quality of service is very good, the transportation is convenient, the restaurant is narrow, open kitchen, and modern design.",0.191,0.046,0.763,0.9963
"沒有任何缺點的牛小排，足足30oz，此等價位食材本該頂級，沒什麼好誇口，重點是主廚精準掌握五分熟火侯和醬料調配，完美呈現頂級牛小排魅力。

大直美食T.R Bar & Kitchen價位裝潢服務景色皆屬上乘，作為約會餐廳浪漫度爆表，彷彿將時光鍍上一層柔焦，生命很美好。然而一個人也是享受，靜靜喝茶，靜靜享受時光。","There is no disadvantage of cow small steak, 30oz, this price ingredient should be top -level, there is nothing to boast, the focus is that the chef has accurately grasped the five -point cooked fire and the sauce deployment, perfectly presenting the charm of the top cow.

Dazhi cuisine T.R Bar & Kitchen's price decoration service views are all superior. As a dating restaurant romantic, it seems to be placed with a layer of soft coke, and life is beautiful.However, a person also enjoys, drink tea quietly, and enjoy time quietly.",0.234,0.022,0.744,0.9688
"先預訂了威靈頓牛排，並且現場單點爆米花濃湯&南瓜濃湯、烤章魚腳、四起司 Pizza, （上餐順序：湯類、前菜烤章魚腳、威靈頓牛排、Pizza、威靈頓牛排的烤時蔬&馬鈴薯泥）

章魚腳烤的剛好有嚼勁，爆米花濃湯鹹甜搭配有驚艷！南瓜濃湯喝起來是安全的口味（不一定要點），但裡面的起司餃子很喜歡！pizza 是現場製作，一定要趁熱吃才能感受起司的濃郁，放久了就會有點可惜少了熱呼呼起司的濃稠感。

第一次吃威靈頓牛排，牛排本身偏柔軟，是純粹的肉質口味，沒有太多花俏的調味，外層酥皮底香脆好吃，有肉汁+奶油香融合在酥皮中。可惜這次吃得太飽了，無法試看看甜點！改天要來試看看甜點及調酒！

服務生補氣泡水也補得很勤勞，並且細心處理結帳！四個人吃平均下來一人 1666 上下，看來是單點比套餐划算。（可以吃到自己想要的菜）

PS: 桌子有點不平是稍嫌不足的地方，其他環境、廁所設計都有達到水準。","先预订了威灵顿牛排，并且现场单点爆米花浓汤&南瓜浓汤、烤章鱼脚、四起司Pizza, （上餐顺序：汤类、前菜烤章鱼脚、威灵顿牛排、Pizza、威Renon steak grilled vegetable & potato puree)

The octopus feet are just chewy, and the popcorn thick soup is salty and sweet!Pumpkin soup is a safe taste (not necessarily point), but the cheese dumplings inside like it very much!Pizza is made on the spot. Be sure to eat it while it is hot to feel the richness of the cheese. It will be a pity that it will be a bit less dense.

For the first time, I ate the Verxon steak. The steak itself was soft and pure. It was pure fleshy flavor. There were not many fancy seasonings. The outer plasmis was crispy and delicious.Unfortunately, I was too full this time, and I couldn't try to see the desserts!Try to see desserts and bartending!

The waiter replenishes the gas and water is also very hardworking, and carefully handle the checkout!Four people eat an average of one person 1666, it seems that it is cost -effective to compare the package.(You can eat the dishes you want)

PS: The table is a bit uneven place, and other environments and toilet design have reached the level.",0.113,0.021,0.866,0.9566
"大直的複合式餐飲概念！
結合食材選品、餐酒以及飯店的新型態商場。
試了經典套餐，包涵沙拉、湯品、前菜、主菜及甜點。
沙拉表現很好👍 食材感覺有跟著時令走，也不是基本款的凱薩沙拉，剛好的調味！
前菜是燉鮑魚，鮑魚新鮮有彈性不軔口，吃得出原本活跳跳感😍
主菜菲力火侯跟厚薄度很棒，搭炸過的大蒜很稱職😌
無骨雞翅松露燉飯，可能因爲湯品已經是松露濃湯，味覺上重覆感太強，如果單點絕對是很出色的主餐，不過吃久了有一點點膩口。
甜點是特色口味巴斯克蛋糕佐鳳梨乾，老實說我吃完完全猜不到是什麼口味🥹（抱歉我太俗氣了）鹹甜口味很特殊。
整棟大樓幾乎都是星級餐廳，裝潢新潮、概念也很完整，預定的話應該可以選到觀景的位置（雖然高度是二樓）","The concept of Dazhi composite catering!
Combined with ingredients, meals and new types of hotels.
Try the classic package, including salad, soup, front dishes, main dishes and desserts.
Salad's performance is very good. The ingredients feel that you follow the season, nor are the basic Caesar salad, just season!
The previous dish is stewed abalone, and the abalone is fresh and elastic, and the original jump can be eaten.
The main cuisine Feili Huohou and the thickness are great, the fried garlic is very competent 😌
Boneless chicken wing truffle stew, maybe because the soup is already a truffle thick soup, the taste is too strong. If the single point is definitely a very good main meal, it is a little greasy after eating.
Dessert is the special taste Bask cake. The pineapple is dried. To be honest, I can’t guess what the taste is.
The entire building is almost all star restaurants, with trendy decoration and complete concept. If you are booked, you should choose the location of the viewing (although the height is the second floor)",0.165,0.0,0.835,0.985
"餐點表現不錯
服務質量待提升
但依舊感謝過年期間有餐廳能吃
有人員為我們服務🙏

當天點餐，已經先預訂威靈頓牛排
知道份量很大所以並沒有加點太多餐點

由於對餐點的不熟悉
意外的點了兩道湯
但服務人員過程中並沒有告知
有點意外這樣價位的餐廳沒有提醒客人
所以上菜時有點嚇到

正餐前附贈的麵包並不是溫熱的
奶油提供的也是包裝奶油
感覺略為隨便

主餐威靈頓酥皮部分烤的很好
由於是第一次嘗試
不曉得牛排部分幾乎是非常生的狀態
是否正常？
可能因為是菲力，口感偏軟嫩
少了油花與咬勁
口感上略顯單調與生食感

附贈的配菜倒是都很鮮甜很不錯

但威靈頓真的很大份
建議四個人共享比較剛好

整體而言美中不足略顯失望😅","The meals are good
Service quality is to be improved
But I still thanks for a restaurant to eat during the Chinese New Year
Someone serves us 服务

Ordering that day, I have already reservations for Wellington steaks first
I know that the portion is very large, so I don’t add too much meal

Because they are not familiar with meals
I accidentally ordered two soups
But in the process of service personnel, I did not inform
A bit unexpectedly a restaurant at this price does not remind guests
So it was a bit scared when she was serving

The bread accompanied by the dinner is not warm
Cream also provides packaging cream
It feels slightly casual

The main meal is a well -baked meal meringue
Because it is the first time
I don’t know that the steak part is almost very rare
Is it normal?
Maybe because it is Fili, the taste is soft and tender
Lares on oil flowers and bite
The taste is slightly monotonous and the sense of raw food

The accompanying side dishes are all fresh and sweet

But Wellington is really big
It is recommended that four people sharing is just right

On the whole, the shortcomings of the United States are slightly disappointed 😅",0.13,0.052,0.818,0.9515
"威靈頓牛排超級無敵驚豔！師傅會直接現切，聽著卡滋卡滋的聲音特別舒暢
伊比利豬居然可以弄得跟牛排一樣軟嫩！
松露燉飯和濃湯真的很好吃，濃湯配麵包更是絕配
牛舌我也吃過不少，這麼厚又鮮嫩多汁的真的少見！
直接跟朋友約下次來的時間了！","Wellington steak is super invincible!The master will cut it directly, listening to the sound of Kazakz is particularly comfortable
The Iberbone pig can be as soft and tender as steak!
Tulu stewed rice and soup are really delicious, and the soup with bread is even more perfect
I have eaten a lot of beef tongue, so thick, fresh and juicy!
I will make an appointment with my friends next time!",0.255,0.024,0.721,0.9691
他們家最有名的威靈頓牛排需要提前一兩天預約喔， 本人不是威靈頓牛排粉絲不愛麵包， 但是他們家的很好吃喔。 一份約16oz 4個人吃差不多， 牛排與麵包中間有一層松露調味。 另外點了雞翅燉飯risotto也是滿滿的松露，感覺太多松露東西了 。烤烏賊肉質綿密味道很好個人比較偏愛吃很Q的， House wine是偏酸的， 可以試喝再決定要不要，餐廳本身很漂亮還有一個戶外區， 晚上在外面聊聊天喝酒很舒服。一人大消費大概1500~2000。,"The most famous Wellington steak in their family needs to make an appointment one or two days in advance. I am not a Wiredon steak fan who does not like bread, but their family is delicious.A copy of 16oz 4 people eat the same, and there is a layer of truffle in the middle of the steak.In addition, the chicken wings stewed rice Risotto is also full of truffles, and it feels too much truffle.The dense taste of roasted squid is very good. Individuals are more preferred to eat Q. House Wine is sour. You can try to drink and decide whether you want it. The restaurant itself is very beautiful and there is an outdoor area. It is very comfortable to chat and drink outside at night.The consumption of one person is about 1500 ~ 2000.",0.12,0.01,0.87,0.9553
"已經不用調光看起來就肚子很餓了
原來這才是 #威靈頓牛排 我之前吃了什麼東西？！
可頌肉片嗎 😂😂
#大直英迪格 的#trbarandkitchen 真的有厲害
每一道都可以細細品味無窮回味
點了這麼多道完全沒有地雷
只有酒有點雷因為一杯$400但是只倒了大約100-200cc吧 而且只是點香檳喲成本是有多高 哈哈
這裡現在要和N168同樣併在第一名了！

打包的時候服務人員稱讚我們很會吃
說一般兩個人點一份16oz 威靈頓+一盤沙拉就吃不下了
瞬間覺得很驕傲 哈哈
我胖我驕傲！

用餐環境舒適是我很重視的
如果是高價位的話啦
像這種在飯店裡有餐廳自己的廁所
桌句寬廣
還有可以吃太飽走走拍照的大露台
最喜歡了～💕

#beefwelington #indigo #popcornchowder #serrano #生火腿芝麻葉披薩 #炙烤鮪魚 #北海道干貝 #義大利餃","It looks hungry without light adjustment
So this is #原 原 原 What did I eat before?Intersection
Can you sing meat?
##Trbarandkitchen is really amazing
Each way can taste endless flavor
I ordered so many lanes without landmines at all
Only the wine is a bit thunderous because of a cup of $ 400, but it only poured about 100-200cc, and it is just how high the cost of champagne haha ​​haha ​​haha
It's the same as N168 here and in the first place!

The service staff praised us when I pack it.
It is said that two people ordered a 16oz Welington+a plate of salad can’t eat it.
I feel very proud of instantly haha
I am fat, I am proud!

The comfort of the dining environment is what I attach great importance to it
If it is a high price,
Like this to the toilet in the restaurant in the restaurant
Wide table sentence
There is also a big terrace that can be eaten too full to take pictures
I like it the most ~ ～

#Beefwelington #indigo #Popcornchowder #Serrano # # # #",0.215,0.0,0.785,0.9937
威靈頓牛排很軟嫩，吃起來有種燉煮的感覺，外層酥皮又香又酥脆。爆米花濃湯很有玉米的甜味，加入爆米花讓香氣更濃郁，裡面還有煙燻鴨肉很特別。餐廳氣氛很好，裝潢很時髦，餐具也都很有質感，中午用餐靠著落地窗採光很好，是很棒的用餐體驗。,"Wellington steak is very soft and tender, and it feels like stewing, and the outer plasmis is fragrant and crispy.The popcorn soup has the sweetness of corn. Add popcorn to make the aroma stronger, and there are smoky duck meat.The atmosphere of the restaurant is very good, the decoration is very fashionable, and the tableware is also very textured. The lighting of the floor -to -ceiling window is very good at lunch. It is a great dining experience.",0.207,0.0,0.793,0.9571
"餐廳環境好 氣氛佳 服務人員態度都非常好 我們點了白酒蛤蜊義大利麵 威靈頓牛排 兩杯果汁 義大利麵的麵偏硬 蛤蜊比較鹹一些 不過整體十分入味 算是蠻好吃的 威靈頓牛排可能是我個人不懂西餐 外表酥皮不是想像中的酥脆口感 而且因主廚專業的堅持所以牛排上桌是偏溫 然後我們因為只有兩人 吃一份牛排非常吃力 建議還是3~4人點一份會比較剛好
僅僅是訂餐時在用餐原因勾選慶生 餐廳就在最後自動送上小蛋糕 是十分貼心的舉動 光是這點就讓人用餐十分愉快","The good atmosphere of the restaurant environment is very good. The attitude of the service staff is very good. We ordered the white wine clam and the Italinon noodles. Two cups of fruit juice. It may be that I personally don’t understand that the appearance of the western meal is not the crispy taste in imagination. Because of the insistence of the chef's professional, the steak is on the table to be warm and then because there are only two people eating a steak. The portion will be just right
Just checking the birthday restaurant at the end of the meal when ordering meals is very intimate at the end.",0.095,0.0,0.905,0.8803
"今天有預約了威靈頓牛排

並點了沙拉、南瓜濃湯、瑪格麗特pizza及甜點

南瓜濃湯裡有放義大利餃子

然後不知道是不是有特殊調味有一種偏酸的感覺很微妙

沙拉pizza甜點都不錯吃！

威靈頓牛排沒讓人失望

牛肉肉質很好👍

讓人回家也想努力做看看哈哈哈","Today, I made an appointment for Wellington steak

And ordered salad, pumpkin soup, Margaret Pizza and desserts

There are Pumpkin soup with Italian dumplings

Then I don’t know if there is a special seasoning and a kind of acidity, it feels delicate

Salad pizza desserts are good!

Wellington steak is not disappointed

Beef meat is very good 质

I want to go home and want to do it to see hahaha",0.231,0.016,0.753,0.9407
"威靈頓牛排🥩 16oz
適合四個人吃哦～～需提前預訂～～
這道菜給滿分💯

其他的就....一般般啦～
服務很好，價格人均1500up","Wellington steak o 16oz
Suitable for four people to eat ~~ You need to book in advance ~~
This dish is given full score 满

Others ....
The service is very good, the price per capita is 1500up",0.079,0.0,0.921,0.4927
說真的不是很好吃，肉質ok，但醬汁沒味道，松露蘑菇醬應該沒調味，可能給些海鹽比較好，然後我訂位付威靈頓款項時，也說要預定龍蝦，結果到現場跟我說沒貨，真的不知道該說什麼,"Seriously, it is not delicious. The meat is OK, but the sauce is not flavorful. The truffle mushroom sauce should not be seasoned. It may be better to give some sea salt. Then when I booked the money, I also said that I would book lobster. I said to me on the spot, I really don't know what to say",0.06,0.052,0.888,0.3614
"本次採套餐制，如果選牛的話$1800、豬$1600，並加收10%服務費，將近兩千塊的餐點，男性吃不飽就算了，連我小鳥胃都餓到沒辦法，只能靠可以續加的麵包來擋，鹹食的口味水準有，但分量都小到誇張，照片我已經靠很近拍了，大家可以參考。
（相同等級的餐廳菜色也不會這樣，真心無法理解）

飯後咖啡跟茶飲如果份量沒有很多，就不要拿大的馬克杯裝嘛，一上桌只有三分之一看了完全沒美感，喝咖啡的朋友杯緣還有滲漏的咖啡漬，管理階層感覺沒有細心在顧呢。

服務部分，服務生人數眾多，基本上要什麼都會蠻快速的拿給你，但是如果你坐在沙發側，手不夠長的時候，就直接幫你放中間（沒有放到個人餐巾紙上），只給你一個眼神就跑掉了，所以是？ 可以好好說明要我們幫忙拿都沒問題啊...不要丟在半路嘛，小細節可能要再注意。

一顆星給裝潢，一顆星給天台美景，
可能單點制會比較好一點吧？給大家參考參考。","This time, if you choose a cattle, if you choose a cattle $ 1800, a pig $ 1600, and charge a 10%service fee, nearly 2,000 yuan meals, it ’s okay for men to eat. It can be blocked by bread that can be renewed. The taste level of salty food is as small as exaggerated. I have taken the photo very close to the photos. You can refer to it.
(The restaurant of the same level will not be the case, I really can't understand it)

If there is not much portion of coffee and tea after a meal, do n’t get a large Mark Cup. Only one -third of the table is completely incompetent. Friends who drink coffee cup and leaky coffee stains. Management. Management. Management. Management. The class does not feel attentive.

In the service part, there are a large number of waiters. Basically, everything will be given to you quickly, but if you are sitting on the sofa side and your hands are not long, you can directly put you in the middle (not put on a personal napkin), only Give you a look and run away, so is it?It can be explained that it is no problem to help us get it ... Don't throw it in halfway. You may have to pay attention to the small details.

A decoration of a piece, a star to the rooftop beauty,
Maybe a single point system will be better?For your reference.",0.065,0.026,0.909,0.905
"威靈頓牛排的酥皮非常好吃，由主廚親自服務，三重起司披薩味道更是驚人，完全不會膩，單點甜味很適合小朋友食用，燉飯跟義大利麵也非常美味，米粒硬度剛好，開的白酒跟紅酒也都很順，甜點是特製的芒果慕思，爽口不膩，服務也很親切，雖然價格較高但蠻值得體驗的
Delicious food, fancy decorations, comfortable dining environment, the Beef Wellington is extremely delicious.","The meringue of Wellington steak is very delicious and served by the chef himself. The triple cheese pizza is even more amazing. It will not be greasy at all. The sweetness is suitable for children. The hardness of rice grains is just right, and the white wine and red wine are also very smooth. The dessert is a special mango Musi, which is refreshing and not greasy, and the service is very kind. Although the price is high, it is quite worthwhile.
Delicious Food, Fancy Decorations, Comfortable Dining Environment, The Beef Wellington is Extremelyly Delicious.",0.267,0.0,0.733,0.9853
