Original,EN,Needs Review,Positive,Negative,Neutral,Compound
來參加富邦angels的活動，這間酒吧的氣氛很不錯，環境很棒，大家可以來喝酒,Come and participate in the event of Fubon Angels. The atmosphere of this bar is very good and the environment is great. You can come to drink,False,0.226,0.0,0.774,0.807
"簡約俐落的設計讓人覺得舒服
調酒好喝點心好吃
小酌幾杯～沉醉在這美好的氛圍裡
放鬆的好地方","The simple and neat design makes people feel comfortable
Skymill delicious snacks are delicious
A few cups ~ Drunk in this beautiful atmosphere
Relaxed place",False,0.505,0.058,0.437,0.9607
酒難喝 音響破 動線爛 領班態度有夠差 領包沒人接待ㄧ問三不知 瞎到爆,"Drinking the sound of the sound of the sound line, the bad pilot attitude is enough, the collar, no one receives, no one receives the three questions, I don’t know if I am blind to explosion",False,0.0,0.249,0.751,-0.8625
週六HIPHOP party人多好好玩,How funny is Hiphop Party on Saturday,False,0.528,0.0,0.472,0.6808
不尊重駐唱表演者，沒有禁菸，體驗非常差，服務人員態度很沒禮貌,"Those who do not respect the resident performers have no smoking ban, the experience is very poor, and the attitude of the service staff is very rude",False,0.08,0.315,0.605,-0.8184
酒吧非常有質感 酒的種類也很多 酒也很好喝 跟其他酒吧比較來算蠻隱密的 而且就算人多也不會覺得很悶 如果有去的朋友一定要找zaco北台灣最帥調酒師 不想喝菜單上的酒也可以客製化,"The type of bar is very textured. Many wines are also very delicious. Compared with other bars, they are quite secretive and even if there are many people, they will not feel very boring. You can also customize the wine on the menu on the menu",False,0.123,0.0,0.877,0.7329
"調酒師超帥 酒也很有水準
店裡是車廂主題 很漂亮氣氛很好
不管是跟朋友小聚聊天 或是慶生派對都很適合
信義質感酒吧❤️","The bartender super handsome wine is also very standard
The shop in the shop is very beautiful atmosphere, the atmosphere is very good
It is very suitable whether you are chatting with friends or a celebration party.
Xinyi texture bar ❤️",False,0.36,0.0,0.64,0.9652
"酒不錯喝，水煙很順口！芒果1100$
內部包廂大概一眼望去有10個
DJ當天放的歌很好聽 比隔壁棚還來的喜歡！
人也不會太多要人擠人","Drink well, and the water cigarette is very smooth!Mango 1100 $
There are about 10 at a glance at a glance at a glance
The song that DJ played was very nice than the shed next door!
No one will be crowded too much",False,0.162,0.044,0.794,0.7164
哎呀！真不好說....整個Bar就是為這種超質感時尚男女打造的，不得不說，老闆是不是有篩選入店客人呢？俊男靚女齊聚一堂，卻也不會吵雜，很喜歡這裡的氣氛.... Anyway，絕對值得質感男女來此一回。,"oops!It's hard to say .... The whole bar is created for this super -quality fashion men and women. I have to say that the boss has screening guests?The handsome men and beautiful women gathered together, but they would not be noisy. I like the atmosphere here ... Anyway, it is definitely worthy of the texture of men and women.",False,0.293,0.017,0.69,0.9585
真的很棒的bar 氣氛很好！,The really great BAR atmosphere is good!,False,0.603,0.0,0.397,0.8217
整個酒吧太有氛圍了！好喜歡這種vibe，每個禮拜下班都會來一次！,"The entire bar is too atmospheric!I really like this kind of VIBE, I will come once every week!",False,0.166,0.0,0.834,0.5231
"調酒師Zaco 超nice～調的酒超好喝！
氣氛也很棒💓💓💓","The bartender Zaco Super Nice ~ The wine is super delicious!
The atmosphere is also great 很",False,0.609,0.0,0.391,0.9622
"信義顏值擔當bartender
會調酒又會噴火
經過一定要上去喝兩杯吧🔥🔥 …","Xinyi Yan value is Bartender
Will bartender and spray fire
Be sure to go up and drink for two cups 🔥🔥 ...",False,0.157,0.241,0.602,-0.3612
店長zaco 長的很帥人也親切大家快來這間店找他喝酒,"The manager ZACO is very handsome and kind, everyone will come to this shop to find him to drink",False,0.296,0.0,0.704,0.7996
燈光氣氛都很柔和優美，整體佈置很喜歡，推薦大家來休閒放鬆一下。,"The light atmosphere is very soft and beautiful, and I like the overall layout. I recommend everyone to relax casually.",False,0.479,0.0,0.521,0.9147
音樂很好👌，老闆很帥 員工也很正,"The music is very good, the boss is very handsome and employee, and it is very positive",False,0.43,0.0,0.57,0.8905
"燈光氣氛加！
DJ音樂好！
Bartender噴火帥！","Light atmosphere plus!
DJ music is good!
Bartender spit fire handsome!",False,0.401,0.138,0.46,0.6784
24超棒 剛隔壁比起來 這也太棒了吧,"24 Superb is just the next door, this is great, right?",False,0.477,0.0,0.523,0.8481
超讚 音樂超棒 包廂設計也超有趣,The design,False,0.0,0.0,1.0,0.0
中分頭那個調酒師很帥,The bartender is very handsome,False,0.466,0.0,0.534,0.5413
地方很舒服、調酒很好喝🥰 …,"The place is very comfortable, the bartender is very delicious ...",False,0.457,0.0,0.543,0.8218
調酒超讚！氣氛讚！,Blooming is superb!Atmosphere!,False,0.0,0.0,1.0,0.0
體驗良好 酒很好喝,Experience good wine and delicious,False,0.688,0.0,0.312,0.765
氛圍拉滿地爽到天頂蓋,The atmosphere is full to the ground cover,False,0.0,0.0,1.0,0.0
服務到位，調酒好喝！,"The service is in place, and the bartender is delicious!",False,0.307,0.0,0.693,0.6114
訂位找kevin準沒錯！👍,It's right to find Kevin if you order!Bleak,False,0.0,0.0,1.0,0.0
就最愛Zaco 跟Allen 哥了,I love Zaco and Allen,False,0.512,0.0,0.488,0.6369
調酒好喝讚讚,"Bartender, good praise",False,0.867,0.0,0.133,0.7579
有夠好玩的地方,There are fun places,False,0.524,0.0,0.476,0.5106
調酒好喝！！,Blooming is delicious!Intersection,False,0.0,0.0,1.0,0.0
訂位找Kevin🥳,Find Kevin 找,False,0.0,0.0,1.0,0.0
讚讚讚 棒棒棒 明天再來！,Zan Zanzan will come again tomorrow!,False,0.0,0.0,1.0,0.0
"Bartender ZACO 調酒很頂
🔥🔥🔥🔥🔥🔥🔥🔥🔥 …","Bartender Zaco bartender is very top
🔥🔥🔥🔥🔥🔥🔥🔥🔥 🔥🔥🔥🔥🔥🔥🔥🔥🔥 ...",False,0.04,0.844,0.116,-0.9879
訂位找Kevin ！,Find Kevin!,False,0.0,0.0,1.0,0.0
Zaco讚喔,Zaco praise,False,0.783,0.0,0.217,0.5574
整體很棒,The overall is great,False,0.577,0.0,0.423,0.6249
信義最讚😻😻,Xinyi is the best,False,0.583,0.0,0.417,0.6369
讚爆,Praise,False,1.0,0.0,0.0,0.5574
店員可以,Clerk,False,0.0,0.0,1.0,0.0
讚讚,Praise,False,1.0,0.0,0.0,0.5574
很棒的空間,Great space,False,0.804,0.0,0.196,0.6249
"這一天充滿了新體驗的興奮！
感謝您在 BAR24 度過了愉快的時光
我對台灣有美好的回憶！
謝謝你留下美好的回憶:)","This day is full of excitement of new experience!
Thank you for spending a pleasant time in Bar24
I have a good memory of Taiwan!
Thank you for leaving beautiful memories :)",False,0.467,0.0,0.533,0.9678
這是一家非常好的酒吧，擁有私密的氛圍和友善的員工。,This is a very good bar with a private atmosphere and friendly employees.,False,0.368,0.0,0.632,0.7501
我喜歡他們的飲料和音樂，我一定會回來的！,"I like their drinks and music, I will definitely come back!",False,0.379,0.0,0.621,0.6696
我出差去了Bar24，在奢華的氛圍和音樂中度過了一段愉快的時光。,"I went to BAR24 on a business trip, and spent a pleasant time in the luxurious atmosphere and music.",False,0.155,0.0,0.845,0.5106
"我在台灣最喜歡的地方
強烈推薦👍","My favorite place in Taiwan
Strong recommendation 👍",False,0.474,0.0,0.526,0.743
服務很棒！,The service is great!,False,0.594,0.0,0.406,0.6588
👍 …,👍 …,False,0.0,0.0,1.0,0.0
最好的服務。氣氛很好。,The best service.The atmosphere is very good.,False,0.597,0.0,0.403,0.8122
跳舞寶貝舞💋 …,Dancing baby dance 舞 ...,False,0.0,0.0,1.0,0.0
良好的氛圍,Good atmosphere,False,0.744,0.0,0.256,0.4404
很不錯,very nice,False,0.756,0.0,0.244,0.4754
酒很好喝,Wine is delicious,False,0.649,0.0,0.351,0.5719
找Zaco喔,Find Zaco,False,0.0,0.0,1.0,0.0
超好玩,Super fun,False,1.0,0.0,0.0,0.802
