Original,EN,Needs Review,Positive,Negative,Neutral,Compound
每次經過Opium Champagne Bar，都看到美美的女生在裡頭用餐聊天，我都稱呼這家店是網美店，因為一次聚會活動，終於踏進了這家美麗的bar裡，裝潢非常有品味，華麗的水晶吊燈，挑高雙層設計，搭配現下流行的綠色植物，充滿古典氣息又不失現代感。各式派對點心也非常精緻，尤其是特製燉飯，是別處少見的美食。,"Every time I go through Opium Champagne Bar, I saw beautiful girls dining and chatting inside. I called this shop as a net beauty shop. Because of a party event, I finally stepped into this beautiful bar. The decoration was very tasteful. Gorgeous crystal chandeliers, high -rise design, with the current popular green plants, full of classic atmosphere without losing modernity.Various sectors are also very delicate, especially for special stewed rice, which are rare food elsewhere.",False,0.319,0.0,0.681,0.9834
"101信義路這一面的對面，地點很好找。
因為是挑高格局，所以有非常多的華麗吊燈裝飾，下午的採光也非常的好！適合愛拍照的女孩們來，也有種high tea的氛圍，但其實如它名，它是「香檳吧」，是專門來喝香檳的～
二樓只有兩張大桌，但整體看起來舒適
鵝肝麵包好吃～伊比利火腿很大份，覺得划算
在信義區這樣的消費金額，覺得算不貴的，又有單杯可以點，很適合來小酌！
沒有晚上去過、相比氣氛應該也不錯","101 facing the side of Xinyi Road, the location is easy to find.
Because it is a high pattern, there are a lot of gorgeous chandeliers decoration, and the lighting in the afternoon is also very good!It is suitable for girls who love to take pictures, there is also a High Tea atmosphere, but in fact, as its name, it is ""champagne bar"", it is specially to drink champagne ~
There are only two large tables on the second floor, but the overall looks comfortable
Flucoped liver bread is delicious ~ Ibilia ham is very large, it is cost -effective
The amount of consumption in Xinyi District feels not expensive, and there are single cups to order, which is very suitable for drinking!
I have not been at night, compared to the atmosphere, it should be good",False,0.194,0.0,0.806,0.9845
各取所需的漂亮酒吧，真的隨便拍拍都好看，裡面有兩層挑高，家飾都很精緻，主打香檳，在台北應該算很少見。,"Each of the beautiful bars need to be beautifully patted casually. There are two layers of high picking, and the home decorations are very delicate. It is mainly champagne. It should be considered rare in Taipei.",False,0.295,0.0,0.705,0.8999
這裡真的太棒了，第一次來酒吧，體驗感真的非常好,"This is really great here, the first time I came to the bar, the experience is really good",False,0.322,0.0,0.678,0.8218
很像在歐洲的裝潢，不能出國拍美照可以來這裡有一個偽歐洲之旅，水晶吊燈很加分，適合下午茶跟夜晚小聚的地方，低消800，調酒/無酒精特調果汁/有些小點（松露薯條推薦）如果很餓建議先吃飽再過來，服務人員人很nice。另外人數較多也有樓下跟樓上的包廂，有分假日跟平日的價格，可以另外詢問,"It's like decoration in Europe. You can't go abroad to take beautiful photos. You can come here for a pseudo -European trip. The crystal chandelier is very bonus. It is suitable for the afternoon tea where the night is gathered. /Some small spots (Recommended truffles) If you are hungry, it is recommended to eat and then come over. The service staff is very nice.In addition, there are a large number of people. There are also boxes downstairs and upstairs. There are prices on holidays and weekdays. You can ask separately.",False,0.176,0.0,0.824,0.9402
美麗優雅的空間，雖然座位不多但不限時可以從白天聊到黑夜，香檳調酒風味十足，搭配芋泥鹹蛋塔非常到位，到處都可以拍出美照的閨蜜聚會好地方,"Beautiful and elegant space, although there are not many seats, you can talk from the day to the night from the daytime. The champagne is full of flavor. It is very in place with the taro and salted egg tower.",False,0.199,0.0,0.801,0.8481
"《 Opium Champagne Bar 》🍸🍸🍸
如果鑽石是女人最好的朋友，那香檳便是無話不談的閨密。由鍾愛香檳的室內設計師蘇子怡一手打造，現在女生對葡萄酒的認識越來越深，選酒品味和品酒環境要求也越來越高，不過坊間鮮少有酒吧提供照顧給女性需求。充滿帥哥調酒師和美豔的裝潢，加上香檳調酒或單點與精緻輕食，八卦與尺度間穿梭，朋友表示直接排卵。

歡迎追蹤IG: @alcoholneal 來認識更多酒吧","""OPIUM Champagne Bar"" 🍸🍸🍸
If diamond is the best friend of a woman, then champagne is a girlfriend that has nothing to talk about.Credit by Su Ziyi, a champagne indoor designer, now, girls have become deeper and deeper about wine, and the requirements for the taste of wine and the wine tasting environment are getting higher and higher.Full of handsome bartenders and glamorous decorations, coupled with champagne bartending or single -point and delicate light food, gossip and scale shuttle, friends expressed their ovulation directly.

Welcome to track: @alcoholneal to get to know more bars",False,0.27,0.014,0.716,0.9812
"Bartender 很帥
廁所很美
價位其實還行就是酒吧
但水餃我真心要推！
皮不厚但緊實Q度在
內陷扎實口味剛好！🦐黏著度高！
整個超好吃我會為了 水餃再回去
6點前happy hour! 還不錯唷！","Bartender is handsome
The toilet is beautiful
The price is actually OK is the bar
But I really want to push dumplings!
The skin is not thick but tight Q degree is in
The solid taste is just right!🦐 High stickiness!
The whole is super delicious, I will go back for dumplings
Before 6 o'clock, Happy Hour! Not bad!",False,0.372,0.035,0.593,0.9831
"氣氛不錯，調製的調酒也都很好喝。
服務生男的帥女的美，應該是有挑選過。
價位蠻高的，一杯調酒約400元以上，啤酒280元左右。
魯味意外的很好吃，還有鮮蝦水餃。

這次是幫朋友慶生才有機會光顧！","The atmosphere is good, and the modulated bartending is also delicious.
The beauty of the waiter's handsome woman should be selected.
The price is quite high, a cup of sake of bartender is about 400 yuan, and the beer is about 280 yuan.
Luxi was unexpectedly delicious, as well as fresh shrimp dumplings.

This time, I have the opportunity to visit my friends to celebrate your birthday!",False,0.355,0.015,0.63,0.9839
"和朋友來這裡慶生，開了一支香檳
自己點了old fashion，朋友也點了其他杯（忘記名字）喝起來都不錯，old fashion 滿甜的，可以來試試。氣氛也不錯，很適合拍照","Come here with friends to celebrate his birthday and open a champagne
I ordered Old Fashion myself, and my friends also ordered other cups (forgot to name) to drink well. Old Fashion is full of sweetness, you can try it.The atmosphere is also good, it is very suitable for taking pictures",False,0.316,0.0,0.684,0.9601
"這裡很棒～下午跟晚上是完全不同感覺的店💛

當天我們是去交換禮物的，服務人員也都很紳士很有禮貌，要來評論的時候看到大家的留言很震驚，因為他們很親切的幫我們拍合照、收包裝紙等垃圾、用餐時間超過也沒有趕人，我們到另一區要拍照的時候還火速幫我們收拾好上一組客人的餐盤👍🏻

雖然餐點價格稍貴，不過信義區本來物價就高一些很正常，我覺得我們點的燉飯還蠻好吃的，謝謝你們的服務","This is great here ~ In the afternoon and evening, there is a completely different feeling shop 💛

On the same day, we went to exchange gifts, and the service staff were very gentleman and very polite. When we came to comment, it was shocked to see everyone's message, because they helped us take photos, collect paper and other garbage, and meals exceeded the meal time exceeding the time. There is no rush to people. When we go to another district to take pictures, we still quickly help us clean up the dining plate of a group of guests 👍🏻

Although the price of the meal is slightly more expensive, the price of Xinyi District was a bit higher. I think the stewing rice we ordered is quite delicious. Thank you for your service",False,0.142,0.029,0.829,0.9568
服務人員貼心詢問調酒是否口味合宜？有需要可以隨時幫忙調整，超棒,"The service personnel are intimately asked if the bartending taste is appropriate?You can help adjust at any time, superb, great",False,0.391,0.0,0.609,0.8979
裝潢的確華麗漂亮，香檳調酒水準中上，但服務態度冷漠連水都是我們主動問才給，1樓沙發區詢問服務人員可不可以拍照，和我們說有訂位要拍動作快那時候差不多是晚間8點，訂位客人10點到，上2樓參觀服務人員馬上上樓告知不開放，但前2分鐘一組人才剛拍完照下來，蠻傻眼不知道標準在哪，之後也不會再訪,"The decoration is really gorgeous and beautiful, the champagne mixing level is high, but the service attitude is indifferent to the water. We have taken the initiative to ask. The sofa area on the 1st floor is asked if the service staff can take pictures, and it is almost the same as that we have a reservation. At 8 o'clock in the evening, the booking guests arrived at 10 o'clock, and the visiting service staff on the second floor immediately went upstairs to inform them that it was not open. However Visit",False,0.07,0.023,0.907,0.5615
"環境很適合朋友同事聚會💯
裝潢氛圍：照相非常棒
服務態度：細心貼心
餐食口感：來這邊就是要喝酒😆酒類調製很到位 …","The environment is very suitable for friends and colleagues gathering 环境
Decoration atmosphere: photo is great
Service attitude: careful and thoughtful
Meal taste: here is to drink alcohol and alcoholics very well ...",False,0.334,0.0,0.666,0.9195
"和朋友們待了一整個下午，非常喜歡這裡

雖然低消確實高了一點，但個人覺得餐點跟飲品都有一定的水準，尤其調酒，真的很不錯喝，加上店家都會細心介紹與推薦

網路上看到不少負評都是針對訂位疏失和不能上二樓拍照等等，覺得店家因此被評一兩顆星，有點委屈了，畢竟都不是針對餐點的評價

訂位疏失的確是店家的錯，但拍照這件事，畢竟人家是酒吧，不是讓你拍照的網美勝地啊，今天如果你在吃東西喝東西，然後一堆穿著禮服洋裝的網美在那邊走來走去，你會開心嗎？就算二樓沒有人，本來任意上樓就是對店家的不尊重，當天也是經過店家同意，我和朋友們才去二樓看了一下。

裝潢漂亮是事實，但請不要仗著自己消費到低消，就變成奧客了好嗎，我相信店家有自己的考量，或許不周全，但大家互相體諒一下

二訪：水餃真的太好吃了","I stayed with my friends for a whole afternoon, I like it very much here

Although it is a bit higher, I personally think that the meal and drinks have a certain level, especially the bartender, which is really good to drink. In addition, the store will introduce and recommend it.

Seeing a lot of negative reviews on the Internet are targeted at reservations and could not take pictures on the second floor. I think the store has been rated one or two stars, a bit wronged, after all, it is not for the meal evaluation.

Booking loss is indeed the fault of the store, but after taking pictures, after all, people are a bar, not the net beauty place for you to take pictures. Today, if you are eating and drinking, and then a bunch of net beauty wearing a dress of dress is there. Will you be happy while walking around?Even if there was no one on the second floor, it was originally disrespectful to the store. On the same day, it was approved by the store. My friends and I went to the second floor to see it.

It is a fact that the decoration is beautiful, but please don't rely on your own consumption to low, and it will become Olympic. I believe that the store has its own considerations, maybe it is not fulfilled, but everyone is considerate to each other.

Second visit: The dumplings are so delicious",False,0.156,0.076,0.768,0.9801
可以安靜與親密友人聊天放鬆的好去處，不同於一般酒吧，座位明亮舒適且環境安靜輕鬆，酒品和非酒精飲品都很好喝，即便不能喝酒的朋友也能有多種選擇，最讓人驚豔的是肉桂捲非常好吃，是屬於麵包體偏扎實且肉桂醬較乾的類型，但吃起來並不難以吞嚥，而是有嚼勁且濃郁的口感。,"You can chat with close friends quietly and relax. Different from the general bar, the seats are bright, comfortable, and the environment is quiet and relaxed. Both wine and non -alcoholic drinks are delicious. Friends who cannot drink can have a variety of choices. It is amazing that the cinnamon roll is very delicious. It belongs to the type of bread and the dry cinnamon sauce, but it is not difficult to swallow, but has a chewy and rich taste.",False,0.282,0.0,0.718,0.9721
"謝謝幫我安排在樓上包廂
服務品質沒話說 非包廂者不能上樓
很注重客人隱私問題～
bartender顏值不在話下 也非常親切
二樓也有專屬洗手間很乾淨
但是對於酒的部份和餐點
跟同行的友人一致認為沒有符合期望😔
當天蛋糕也一直遲遲沒來 最後的選擇也很少
這部分有點失望","Thank you for helping me arrange in the box upstairs
There is no words in service quality.
Pay attention to the privacy of guests ~
Bartender's face value is not very kind
There are also exclusive toilets on the second floor.
But for the part of the wine
I agreed with my friends who did not agree with expectations 😔
The cake that day has been delayed that the last choice has not come to the last choice.
This part is a bit disappointed",False,0.145,0.139,0.716,-0.1056
跟朋友一群人坐在一樓落地窗邊的沙發區，服務生上酒時沒拿好有一點酒直接撒到衣服上，當下服務生也有意會到，但當時朋友一群人進出在座位區喧嚷 服務生也就順著這個氛圍默默消失沒處理了，滿誇張的，至少重上一瓶或請其他人處理下，而非看客人當下沒反應自己就跑走不見了,"A group of people sitting with a group of people sitting on the sofa area near the window on the first floor. The waiter did not take a little wine and sprinkled it directly on the clothes when he got the wine. Shengsheng also disappeared silently along this atmosphere. It was exaggerated. At least one bottle or asking others to deal with it, instead of seeing the guests who did not respond at the moment",False,0.0,0.043,0.957,-0.3182
環境舒適，裝潢別緻，調酒跟小點心都很用心擺盤製作，喜歡！尤其個子嬌小女bartender 特別親切，希望下次去她也在上班💓 …,"The environment is comfortable, the decoration is unique, the bartending and the snack are very careful to make the plate, like it!In particular, Bartender, a petite girl, is very kind. I hope she will go to work next time ...",False,0.298,0.0,0.702,0.9305
以香檳為主賣點的酒吧，難得在台北喝到香檳系列調酒，調酒好喝！服務人員服務很好，詳細介紹酒款、提供的餐點選擇建議也很中肯實在！,"Bar that is mainly selling champagne, it is rare to drink the champagne series in Taipei.The service staff has a good service. Introduction to the selection of wine and the meals provided in detail is very good!",False,0.246,0.0,0.754,0.8685
氛圍感超好的愛店！香檳調酒很好喝炸物、水餃也好吃！店員人超級超級nice 大推🥹🥹 …,The atmosphere is super good shop!Champagne bartending is delicious and delicious!The clerk super super Nice pushes ...,False,0.663,0.0,0.337,0.9708
"地點超級方便
裝潢很華麗座位舒適
調酒非常可以～
而且調酒師會適時阻止我點不合適的酒XD
調酒非常香、層次很豐富
本來以為會喝不出香檳味
但沒想到每一杯都給的很夠XD","The location is super convenient
The decoration is very gorgeous seats comfortable
Blooming is very good ~
And the bartender will stop me from ordering the inappropriate wine XD in a timely manner
The bartending is very fragrant and rich in layers
I thought I couldn't drink the smell of champagne
But I didn't expect every cup to give it enough XD",False,0.292,0.021,0.687,0.9637
調酒很好喝 小安超好的 好喜歡 他還幫忙我們準備生日驚喜 best bartender ever~~~~~~~~👊,I am good to bartender. Xiaoan is super good. I like it. He also helps us prepare for birthday surprise Best Bartnder Ever ~~~~~~~~,False,0.554,0.0,0.446,0.9643
"以香檳為主題的Bar
地點位於世貿一館正對面
除了純香檳之外還有香檳特色調酒
裝潢設計很適合拍大片
下次應該白天訪店 拍照起來肯定更好看

✅IG: milulube114
✅FB: 貴婦<俞婷>粉絲團","BAR with the theme of Champagne
The location is located directly opposite the World Trade Center
In addition to pure champagne, there are champagne specialty bartending
Decoration design is very suitable for shooting blockbusters
It should be better to visit the store during the day to take pictures during the day

UIg: Milulube114
FB: Lady <Yu Ting> Fan Group",False,0.179,0.0,0.821,0.8689
"裝潢很美的酒吧，店內沒有很大，音樂不會太大聲，整體氛圍很舒服～
菜單內很多酒類&餐點沒有提供，希望之後備料能夠齊全一點😂有一整頁的香檳調酒可以選擇，我們點的每一杯都好喝，整體價格偏高，但值得再訪！ …","Bar with beautiful decoration, there are not big in the store, the music will not be too loud, the overall atmosphere is very comfortable ~
Many alcohol & meals in the menu are not provided. I hope that the preparations can be comprehensive in the future. There is a full page of champagne bartending to choose from. Every cup we ordered is delicious. The overall price is high, but it is worth visiting again!Mowing",False,0.157,0.021,0.822,0.8456
爛到爆的一家店，bartender品質也很差，建議選擇別家比較實在。,Bartender is also very poor in a bad shop. It is recommended to choose other homes.,False,0.083,0.318,0.599,-0.7264
"在101正對面
完全不用濾鏡就可以拍超多美照
香檳我不懂但只知道喝光光
推薦給大家荔枝香檳
花果茶也很順口
超多網美聚集在此，很紅的網美聖地","Opposite 101
You can take super beautiful photos without a filter at all
I don’t understand champagne, but I only know how to drink
Recommend to everyone lychee champagne
Flower tea is also very smooth
Super multi -net beauty gathers here, very red net beauty sacred land",False,0.427,0.0,0.573,0.9836
來過二次。服務人員親切，主打以香檳為主的調酒，調酒的口味很有層次，是可再來的店家之一，價格偏小貴。,Two times.The service staff is cordial. It focuses on champagne -based bartending. The taste of bartending is very layered. It is one of the restaurants. The price is small and expensive.,False,0.068,0.0,0.932,0.296
香檳調酒好喝,Champagne bartending delicious,False,0.855,0.0,0.145,0.7096
超愛❤️店家超美氛圍好，工作人員都又好看又親切，食物飲料好吃好喝，謝謝同是天蠍寶寶的美女店員幫我們拍出美照跟影片，大推🫰🏻🫰🏻🫰🏻,"Super love ❤️ The store is super beautiful, and the staff are beautiful and kind. The food and drinks are delicious and delicious. Thank you for helping us take beautiful photos and videos.",False,0.63,0.0,0.37,0.9907
"非常棒的用餐環境，裝潢舒適，香檳好喝。
服務很周到，起司盤、蛋糕和松露薯條都非常好吃！調酒好喝又漂亮。記得要預約，尤其包廂是一定要預約！","A great dining environment, comfortable decoration, and taste of champagne.
The service is very thoughtful. The cheese, cake and truffle fries are very delicious!The bartending is delicious and beautiful.Remember to make an appointment, especially the box must make an appointment!",False,0.324,0.0,0.676,0.95
