Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"店員與水煙相當優質！
店內還有狗狗陪玩 寵物友善的地方！","The clerk and the water smoke are quite high quality!
There are also places where dogs are accompanied by dogs!",False,0.0,0.0,1.0,0.0
"環境很舒服 讓人很放鬆
老闆人很棒😆","The environment is very comfortable, it is very relaxed
The boss is great 很",False,0.504,0.0,0.496,0.9039
工作或放鬆的好地方～,A good place to work or relax ~,False,0.492,0.0,0.508,0.7003
"台北品質最好的水煙！
是寵物友善的環境，水煙品質真的抽過就回不去了，水煙師也可以抓到你適合的濃度並調配出包君滿意的口味！","The best quality of Taipei!
It is a friendly environment. The quality of the water smoke really can't go back. The water cigarette artist can also catch your suitable concentration and prepare the satisfactory taste of Bao Jun!",False,0.23,0.0,0.77,0.8881
下午1點就開始營業，適合我們下午空檔時間出來的與朋友聊天，店家態度親切，環境舒適，水煙種類多，完全可客製，水煙問題店家還會耐心回覆。,"Operating at 1 pm. It is suitable to chat with friends who come out in the afternoon time. The store has a kind attitude, a comfortable environment, a variety of types of water smoke, and is completely customable.",False,0.219,0.0,0.781,0.8689
品質高 親切 座位也很舒服,High quality and kind seat are also very comfortable,False,0.5,0.0,0.5,0.7902
讚的這個水煙 有夠好抽 推推！,The water cigarette that praises is good enough to push!,False,0.452,0.0,0.548,0.7644
"服務非常好～ 水煙很好抽
但酒偏普，地下室通風超級差感覺會得病。
地下室不是很適合開放抽水煙","The service is very good ~ the water smoke is very good to smoke
But the wine is partial, and the ventilation of the basement will feel sick.
The basement is not very suitable for opening water smoke",False,0.096,0.102,0.802,-0.3087
環境很chill，水煙新手友善，低消一杯飲料,"The environment is very chill, the water smoke is new and friendly, and a cup of drink is lowered",False,0.147,0.069,0.783,0.4019
老闆人很好～也很熱情,The boss is very good ~ and very enthusiastic,False,0.489,0.0,0.511,0.7708
"寵物友善、水煙客製化很讚、服務很好。水煙師很專業，技術很好！
老闆員工很親切。","Pets are friendly, water -cigarettes are very good, and service is very good.The water cigarette artist is very professional and the technology is very good!
The boss is very kind.",False,0.343,0.0,0.657,0.927
水煙好抽！老闆人很好服務也好！店內有可愛狗狗 而且下午就開了 非常值得來放鬆一下！,Water smoke is so smoking!The boss is very good to serve!There is a cute dog in the store and it is worth relaxing in the afternoon!,False,0.356,0.0,0.644,0.9036
"這裏的煙有夠喜翻💗很多種口味
鼠尾草超推～～～下次還要再來👍🏻
店員顏值超好（阿原） …","The smoke here is enough to turn over and many flavors
The sage tail is super push ~~~ I will come again next time 👍🏻
The clerk's face value is super good (A Yuan) ...",False,0.272,0.0,0.728,0.9201
好愛老闆 琳琳阿圓好熱情❤️,Love boss Linlin Ayuan is so enthusiastic ❤️,False,0.543,0.0,0.457,0.8525
"非常棒的體驗～環境很舒適、放鬆😎
會繼續光顧 …","Very great experience ~ The environment is very comfortable and relaxed 😎
Will continue to patronize ...",False,0.475,0.0,0.525,0.9377
很適合體驗或是水煙圈來 這間水煙很頂！,It is very suitable for experience or the water -tobacco ring is very top!,False,0.155,0.0,0.845,0.3367
店家友善水菸種類多 新手也不怕不習慣 店狗太可愛 找不到不來chill的理由,"Store friends, good water smoke types, multiple novice, are not afraid that the shop dog is too cute to find the reason that you can't come to Chill",False,0.265,0.0,0.735,0.8402
水煙介紹詳細 味道很讚 酒也好喝,Introduction of water cigarettes is very good to taste well and taste delicious,False,0.473,0.0,0.527,0.8399
水煙很順 任何時候來抽都很舒服,Water smoke is very comfortable to smoke at any time,False,0.285,0.0,0.715,0.5563
來台北一定來抽👍👍👍 …,"When you come to Taipei, you must come to pump ...",False,0.0,0.0,1.0,0.0
水煙品質很好 都是客製化的🤩🤩🤩 …,The quality of the water smoke is very customized ...,False,0.0,0.0,1.0,0.0
"服務很好氣氛佳
很自在的環境","The service is very good
Very comfortable environment",False,0.54,0.0,0.46,0.7935
環境舒服 老闆人很親切 推推,"The environment is comfortable, the boss is very cordially pushed",False,0.268,0.0,0.732,0.5106
舒適的空間～～,Comfortable space ~~,False,0.623,0.0,0.377,0.5106
很棒的水煙服務跟體驗,Great water cigarette service and experience,False,0.451,0.0,0.549,0.6249
🔥很舒服放鬆 絕對會再來🔥 …,"绝 Very comfortable and relaxed, you will definitely come again ...",False,0.549,0.0,0.451,0.8676
水煙讚讚,Water smoke praise,False,0.643,0.0,0.357,0.5574
狗狗好可愛 店員親切,"The dog is so cute, the clerk is kind",False,0.509,0.0,0.491,0.8056
酒好喝氣氛也到位,The good atmosphere of wine is also in place,False,0.266,0.0,0.734,0.4404
最近有點忙 先線上支持你們❤️,I have been a bit busy recently to support you ❤️,False,0.197,0.0,0.803,0.4019
超級讚的啦！！,Super praise!Intersection,False,0.807,0.0,0.193,0.636
水煙很棒,Water smoke is great,False,0.577,0.0,0.423,0.6249
讚,praise,False,1.0,0.0,0.0,0.5574
此生最愛,Favorite in this life,False,0.5,0.0,0.5,0.4588
讚讚讚,Praise,False,1.0,0.0,0.0,0.5574
"距離統一夜市步行5分鐘的Shisha Bar🩶
該店最近經過裝修後重新開業。
一樓是橘色的？這個概念是地下室的深黑色概念，舒適溫馨！
到處擺放的道具都很可愛。
有非常友好的工作人員，他們會說英語。
我想，如果您在這裡休息、抽水煙、與人交談、在旅途中順道過來，這將是一個美好的回憶！","SHISHA BAR🩶, 5 minutes away from the unified night market
The store has recently reappeared after renovation.
The first floor is orange?This concept is the dark black concept of the basement, comfortable and warm!
The props everywhere are cute.
There are very friendly staff who speak English.
I think, if you rest here, smoke smoke, talk to people, come over during the journey, this will be a wonderful memory!",False,0.228,0.0,0.772,0.9557
"台北最好的水菸吧🤩

濃烈的水煙，友善的員工和舒適的沙發！
放下我個人的最愛。","The best water cigarette in Taipei 的

Strong water smoke, friendly employees and comfortable sofas!
Let go of my personal favorite.",False,0.519,0.0,0.481,0.9538
"這是一家不錯的水煙店。
我受到了友善和體貼的對待，
味道還不錯。
雖然很重，但水煙很容易抽！","This is a good water cigarette shop.
I have been treated friendly and considerate,
The taste is not bad.
Although it is very heavy, the water smoke is easy to smoke!",False,0.367,0.0,0.633,0.933
"靠近夜市的水煙咖啡館步行即可到達！
氣氛很好，咖啡也很好喝❤️
大家都很友善><","Walking near the night market can be reached by walking!
The atmosphere is very good, the coffee is also very delicious ❤️
Everyone is very friendly> <",False,0.34,0.0,0.66,0.9076
台北最好的水煙之一。吸水煙會讓你的身體融化成幸福快樂的水坑。煙氣非常順滑，味道濃鬱。喬安妮，店主非常友好，知識淵博，她的播放清單非常棒，所以這是一個享受水煙和氛圍的好地方。這也是寵物友善的。肯定會再次前往台北品嚐它。 13/10 肯定會推薦,"One of the best water cigarettes in Taipei.Flowing and smoke will melt your body into a happy puddle.The smoke is very smooth and the taste is strong.Joanni, the owner is very friendly, knowledgeable, and her playlist is great, so this is a good place to enjoy the water smoke and atmosphere.This is also friendly.Will definitely go to Taipei to taste it again.13/10 will definitely recommend",False,0.345,0.0,0.655,0.9826
"令人驚嘆的服務和高品質的水煙:)
一定會再來的！","Amazing service and high -quality water smoke :)
Will come again!",False,0.441,0.0,0.559,0.7959
城裡最好的水煙。舒適的空間，設有寬敞的地下室，可舉辦大型聚會。如果你願意的話，可以選擇美味的雞尾酒或烈酒。你甚至可以叫 Uber eats 來這裡吃飯！,"The best water smoke in the city.A comfortable space, with a spacious basement, can hold large -scale gatherings.If you are willing, you can choose delicious cocktails or spirits.You can even call Uber Eats here for dinner!",False,0.258,0.0,0.742,0.9098
"我非常喜歡這裡的環境，所有的狗都讓它如此放鬆，水煙太棒了！ ！

最好的放鬆的地方🤍🤍🤍","I like the environment here very much. All dogs make it so relaxed, and the water smoke is great!Intersection

The best relaxation place 松",False,0.42,0.0,0.58,0.9383
與爪子朋友一起度過的令人驚嘆的舒適地方！主人非常友善，當然還有令人驚嘆的 Sheisha！,"The amazing and comfortable place spent with the friends of the claws!The owner is very friendly, of course, there are amazing sheISHA!",False,0.515,0.0,0.485,0.9588
"出色的水煙準備工作，腳踏實地的客戶服務，這個工作人員做得很好。我去過世界各地的水煙休息室，一直在尋找人們熱情好客、真正關心高品質水煙體驗的地方。

我期待下次去那裡時看到翻新工程。","The excellent water cigarette preparation, down -to -earth customer service, this staff member does well.I have been to the water cigarette lounges around the world, and I have been looking for places where people are enthusiastic and good guests and truly care about the experience of high -quality water smoke.

I look forward to seeing the renovation project when I go there.",False,0.218,0.0,0.782,0.9423
Dos 超可愛，水煙很好，boos 很好，酒也很好喝。愛它！一個涼爽的地方來放鬆。,"DOS is super cute, the water smoke is very good, BOOS is very good, and the wine is also delicious.Love it!A cool place to relax.",False,0.497,0.0,0.503,0.957
台北最好的水煙。他們還會說中文和英文,The best water smoke in Taipei.They also speak Chinese and English,False,0.296,0.0,0.704,0.6369
冷靜和非常友好的工作人員，強烈推薦！,"Calm and very friendly staff, highly recommended!",False,0.672,0.0,0.328,0.8008
友好的員工。寒冷的環境。很棒的雞尾酒。美味的食物和甜點。你還能要求什麼呢？,Friendly employees.Cold environment.A great cocktail.Delicious food and desserts.What else can you ask?,False,0.422,0.0,0.578,0.8074
鎮上最好的水煙！,The best water cigarette in the town!,False,0.428,0.0,0.572,0.6696
喝水煙的涼爽地方。很棒的服務！,Drinking water cigarettes.Great service!,False,0.0,0.0,1.0,0.0
很棒的地方！ 100%推薦,A great place!100%recommendation,False,0.687,0.0,0.313,0.6588
很棒的氛圍和可愛的狗！,A great atmosphere and cute dog!,False,0.649,0.0,0.351,0.8122
水煙很棒,Water smoke is great,False,0.577,0.0,0.423,0.6249
涼爽的地方，良好的氛圍，有很多小吃,"A cool place, a good atmosphere, there are many snacks",False,0.394,0.0,0.606,0.6369
水煙非常好,Water smoke is very good,False,0.444,0.0,0.556,0.4927
666好抽,666 Good,False,0.744,0.0,0.256,0.4404
好的,OK,False,1.0,0.0,0.0,0.296
好抽！,Good!,False,1.0,0.0,0.0,0.4926
