Original,EN,Needs Review,Positive,Negative,Neutral,Compound
冬天的時候來到這裡坐在室外座位還有暖爐，夜間氣氛不錯，暖爐要晚上六點才會全開，餐後結帳可以刷卡沒有行動支付，有開發票沒有另加服務費，消費不算低，但就當作是買個氛圍😃 …,"When you come here in winter, you can sit here and have a heating stove. The atmosphere at night is good. The heater will not be fully opened at 6 pm. Low, but it is used to buy an atmosphere 😃 ...",False,0.105,0.031,0.864,0.5647
"2017 位於信義商圈，在信義威秀旁邊，交通方便，很適合和三五好友夜晚小酌聊天打屁的好去處，但因為地段關係，餐點和酒水(有生啤酒draft beer、啤酒beer、調酒cocktails)價位有一點偏高，不過氣氛還算可以，也是吃宵夜的好去處，餐點種類選擇繁多，有漢堡、義大利麵、燉飯、咖哩飯、串燒、炸物、蛋塔、薯條等等...應有盡有，而且招牌熱咖啡還可以免費續杯。冬天天冷時也會開柱子暖爐供用餐者使用，室內裝潢搭配深色原木桌子和壁爐充滿溫馨的質感，牆上也掛有一些畫作和藝術品可供觀賞，如果想吸菸或是有帶毛小孩可以選擇室外座位。
2018 蛤蜊義大利麵和培根漢堡都不錯吃，蛤蜊大顆飽滿多汁，面條Q彈，可惜麵的份量太少，吃幾口就沒了，吃不太飽；培根漢堡肉質口感扎實，培根也不會煎得太老。","2017 位于信义商圈，在信义威秀旁边，交通方便，很适合和三五好友夜晚小酌聊天打屁的好去处，但因为地段关系，餐点和酒水(有生啤酒draft beer、啤酒beer、 Cocktails) The price is a bit high, but the atmosphere is okay. It is also a good place to eat supper. There are many types of meals. Tower, fries, etc. are all available, and the signature hot coffee can also be renewed for free.In winter, pillars will also be used to use the heaters for diners. The interior decoration is full of a warm texture with a dark wood table and the fireplace. There are also some paintings and artworks on the wall to see it. If you want to smoke or have hair with hair Children can choose outdoor seats.
The 2018 clam Italian noodles and Bacon Burger are good. The clams are large and juicy, noodles Q bombs, but unfortunately the size of the noodles is too small. It won't be too old.",False,0.093,0.021,0.886,0.8674
"算是還不錯的餐館店，地理位置很好，佔很大的優勢，而且戶外的座位區非常多，室內的空間也不小，重點是裝潢及座椅都滿舒服的，
那在餐點上也還不錯，只是就是要等待比較久的時間。畢竟生意好人多，出餐時間相對會久一點，
那在燈光及音樂方面也還不錯，是個適合與朋友聚會聊天的好地方！！","It is a good restaurant store. The geographical location is very good, accounting for a lot of advantages, and there are many outdoor seat area, and there are not small rooms in the room. The main point is that the decoration and seats are full of comfort.
The meal is also pretty good, just waiting for a long time.After all, there are so many people in business, and the meal time will be a little longer.
That is also good in lighting and music. It is a good place suitable for chatting with friends!Intersection",False,0.213,0.0,0.787,0.9694
環境不錯位置很多，酒偏普通。,"There are a lot of environment in the environment, and the wine is ordinary.",False,0.0,0.0,1.0,0.0
"*in house 集團旗下品牌的酒樂 *in house Café，算是信義區att商圈的指標點之一。
店裡的座位不少，屬於半開放式的空間，戶外的坐位比室內多一些，這裡白天人較冷清，但反而有愜意的輕鬆舒適感，而到了晚上燈火通明，用餐的氛圍非常好，但也相對的會比較吵雜，人很多，有時候服務生會無法照顧到每個客人。
這家店的餐點不少，該有的基本款都有，有 BBQ 燒肉串、漢堡、帕尼尼、義大利麵以及開胃菜美式家鄉炸雞、起司薯條、英式炸魚塊等，若是點午間套餐，另外有附濃湯、麵包以及紅茶，飲料的部分則有各式酒類、調酒以及一般的軟性飲料。價錢部分雖然有收服務費，但價位算是很一般，不會太貴也不會太便宜，在信義區算中價位，也適合年輕人或學生族來訪！","*In House Group's brand of Jiule *in House Café, it is one of the indicators of the ATT business district of Xinyi District.
There are a lot of seats in the store. It belongs to a semi -open space. There are more outdoor sites than indoor. People here are deserted during the day, but there is a comfortable and comfortable sense of comfort. In the evening There will be relatively noisy ones, and there are many people. Sometimes the waiter cannot take care of every guest.
There are a lot of meals in this shop. There are basic models, including BBQ roasted meat skewers, burgers, Panini, pasta, and appetizers and appetizers. Wait, if you order a lunch set, there are soups, bread and black tea. The part of the beverage has various alcohol, bartending and general soft drinks.Although the price part has a service fee, the price is very average. It is not too expensive or too cheap. The price is calculated in Xinyi District, which is also suitable for young people or students to visit!",False,0.066,0.029,0.905,0.8381
"吧檯的帥哥調的酒不僅好喝，人又親切帥氣。
尤其是性慾海灘，應該是全信義區最好喝的！
有機會還會再度光臨","The handsome guy on the bar is not only delicious, but also kind and handsome.
Especially for sexual desire beaches, it should be the best taste of Quanxinyi District!
If you have a chance, you will come again",False,0.416,0.035,0.548,0.9737
"出太陽的天氣 室內冷氣開很弱
又有很多蚊子飛來飛去
要換桌到戶外也被服務人員說只能換桌一次
環境很好 但品質需要再提高一些","The weather in the sun is weak indoor air conditioning
There are many mosquitoes flying around
If you want to change the table to the outdoor, you can only change the table once
The environment is very good, but the quality needs to be improved more",False,0.144,0.038,0.818,0.6648
"不回來台灣都不知道🤷🏽現在物價上漲📈這麼厲害了
一瓶蘇打水居然要150元！看到菜單真的是嚇得我膽戰心驚⋯對不喝酒的客人也太不友好了吧！
不過東西還是挺好吃的⋯
服務麻⋯不知道是過年期間太忙還是怎麼樣，感覺很不耐煩很一般，一直叫我朋友用Line掃碼點餐，阿就沒有Line怎麼點？不是很友好⋯😮‍💨","I don’t know if I don’t come back. I don’t know.
A bottle of soda is 150 yuan!Seeing the menu really scared me, I was too uncomfortable to guests who don't drink!
But things are still delicious ...
The service hemp, I do n’t know if it ’s too busy during the Chinese New Year, I feel very impatient. I have always told my friends to use LINE to scan the code to order.Not very friendly 友 友 友",False,0.153,0.075,0.771,0.8857
"位置非常好
熟食炸物偏貴但不難吃

適合想要小酌一杯 又不想去夜店買醉的人
配合打卡啤酒買一送一的活動
喝個一兩瓶感受酒醉金迷的氣氛 還可以","The location is very good
Cooked food fried is expensive but not difficult to eat

Suitable for people who want to have a drink and do not want to go to a nightclub to buy drunk
Coupled with punch -in beer to buy one get one free activity
Drink one or two bottles to feel the atmosphere of drunk gold fans is okay",False,0.172,0.1,0.728,0.6682
"原來星期一去有些食物是沒有的，所以只點了松露薯條，薯條炸得不脆！

也點了啤酒，一個啤酒餐牌上也有不少選擇，但是什麼也沒有得揀，只有Carlsberg😑

所有店員好像完全缺乏防疫意識，口罩不是用來遮蓋口鼻，全部都是放左下巴的😤

完全不推薦","It turned out that there were some foods on Monday, so I only ordered truffle fries, and the fries were fried!

I also ordered beer. There are a lot of choices on a beer menu, but nothing has to be picked, only Carlsberg😑

All the clerks seem to lack awareness of epidemic prevention. The mask is not used to cover the mouth and nose.

Not recommended at all",False,0.0,0.07,0.93,-0.6286
"太屌了這間店
服務生態度奇差無比，吊兒郎當
還以為我不是在信義區吃飯
是在三重蘆洲

餐點應該是微波
義大利燉飯跟湯
鹹到我腎結石都在滾~bang

最誇張的是，送來的餐點上
有用過衛生紙？？？？
告知服務生後
服務生：好喔（把衛生紙拿掉）
也沒有道歉就直接走掉
傻眼到笑出來哈哈哈哈哈
這家店不能只有我吃到吧
給你們五顆星🥰🥰🥰
美食公道伯
不要起爭議
高歌離席
理性勿戰","Too a bit of this shop
The service ecosystem is extremely poor, Ding Erlang Dang
I thought I was not eating in Xinyi District
It's Mie Luzhou

Meals should be microwave
Italian stew and soup
Salted so that my kidney stones are rolling ~ bang

The most exaggerated is that the meals sent
Have you used toilet paper?IntersectionIntersectionIntersection
After inform the waiter
Waiting: Okay (remove the toilet paper)
Go away without apologizing
Dumbfounded to laugh hahahahahaha
Can't you just eat this shop?
Give you five stars
Food Fair
Don't controversy
Gao Ge Li
Do not fight rational",False,0.128,0.047,0.825,0.7693
串燒具水準，上菜也很迅速，但明明是坐室內，用餐時一直有大小不一的果蠅干擾，影響用餐的心情,"The skewers are standardized, and the food is also very fast, but it is obviously sitting in the room. Driffeng interference of different sizes during meals affects the mood of dining.",False,0.0,0.0,1.0,0.0
超雷，服務生不招呼就算了，酒上的很快，第一道炸物花枝丸，很油，一看就知道是油溫不夠。第二道炸雞，等了半小時才來，然後是焦的，雞肉超硬，是從冷凍直接炸嗎？這個地點，這種消費，不應該出現這種品質,"Ultra -thunder, the waiter does not say hello. The wine is very fast. The first fried flower branch pill is very oily. At a glance, it knows that it is not enough oil temperature.The second fried chicken, waiting for half an hour, then the burnt, the chicken is super hard, is it fried directly from frozen?This place, this kind of consumption should not appear this quality",False,0.056,0.02,0.924,0.5423
食物實在不太怎樣 炸魷魚超少的 圖下再加上一杯生啤和調酒直接破3千🙄️ …,"Food is really not so fried, and a glass of raw beer and bartending are directly broken by 3,000 🙄️… ...",False,0.0,0.119,0.881,-0.4767
"位在威秀跟ATT後方的一條酒吧街中
這邊開了超多可品酒的餐廳
而這家的調酒都會是基本酒吧常看到的
調酒價位跟其他店家差不多
而比較特別的是
他們這邊有台式燒烤
是用串數區分的
價格不算親民
但主餐部分還算可以
有分室外吸菸區跟室內無菸區
所以不用擔心來用餐會聞到煙味的問題
室內無菸區設計感很印象派風格
餐廳中的桌椅很特別
幾乎不完全一致
座位也各有特色
很適合好友用餐及小酌的好去處","Located in a bar street behind Weixiu and ATT
There are a lot of wine tasting restaurants here
And this bartender will be seen by the Basic Bar
The bartending price is similar to other stores
The more special is
They have desktop barbecue here
It is distinguished by numbers
The price is not a close to the people
But the main meal part is okay
There are outdoor smoking areas and indoor smoke -free areas
So don't worry about the problem of smelling the smell of smoke when dining
The design of the indoor smokeless area is very impressive style
The tables and chairs in the restaurant are very special
Almost not completely consistent
The seats also have their own characteristics
It's very suitable for friends to dine and drink a good place",False,0.187,0.022,0.79,0.9799
"蘋果生啤還ok
玉米餅不用點

有一個店員一直裝屌 口罩不戴好 很好笑","Apple raw beer is ok
No need to order corn cake

One clerk has been pretending to be a mask and not worn well.",False,0.193,0.141,0.667,0.1215
"原是應該輕鬆開心的好友聚餐，光是點餐就讓人滿腦問號⋯⋯服務人員超沒耐心，餐點錯了三次，沒有點酒帳單上卻出現一杯藍色夏威夷，若不是要看餐是不是都來了，還真不會發現帳單被灌水，反應後得到的回應是「那不是我點的」，是在哈囉🤷🏻‍♀️🤷🏻‍♀️🤷🏻‍♀️
另外香煎雞肉燉飯，只是詢問可不可以把煎好的雞肉另外裝盤，這樣也不行，我就問廚師是有一定要裝盤在一起的執著嗎
不收服務費態度不好沒關係，但服務業還是要有一定素質的吧 …","Originally, a friend who should be relaxed and happy to dinner, just ordering just made people full of question marks. The service staff was super patient. The meal was wrong three times. There was no cup of blue Hawaii on the bill of drinking. Is it all for meals? I really will not find that the bill has been irrigated. The response after the reaction is ""That's not me"", it is 🤷🏻‍♀️🤷🏻‍♀️🤷🏻‍♀️
In addition, the fried chicken stewed rice, just ask if you can put the fried chicken in addition, so it won't work. I asked the chef if there must be a plate of obsession together?
It does n’t matter if you do n’t charge the service fee, but there must be a certain quality of the service industry ...",False,0.075,0.034,0.891,0.6818
"很low，很low，很low
調酒用飲料杯裝，也沒有調，小菜很一般不如買外面鹽酥雞
在信義區有位置是很方便也算便宜，但希望服務跟飲食都能加強","Very low, very low, very low
I drink a drink cup, and there is no adjustment. The side dishes are generally not as good as buying the soda cakes outside
It is convenient and cheap in Xinyi District, but I hope that services and diet can be strengthened.",False,0.132,0.151,0.717,0.4393
"對於每天生活在都市中鋼筋水泥裡的人們來說，酒樂CAFE絕對是在這片沙漠中的一抹綠洲，店內的位置有室內區，不過相比起室內，我更偏好選擇外面的半露天環境，可以說是相當地舒適！

而酒水的部分，價格方面可以說是非常地平易近人，啤酒的部分，如果只是小酌，可以選擇瓶裝，酒量好一點的，也可以直接叫一大杯啤酒杯，甚至如果三五好友人一多的時候，也可以直接叫一整桶的容量；而如果有朋友想選擇調酒的部分，調酒也相當有水準，保證不會讓你失望！

至於如果還想邊聊天邊吃點東西的話，無論是燒烤類、炸物，都是不錯的選擇喔！

總歸一句，如果想要在繁忙生活中歇息一會兒，酒樂CAFE絕對是你最佳選擇！","For people who live in the steel cement every day in the city, Jiule CAFE is definitely an oasis in this desert. There are indoor areas in the store. It can be said to be quite comfortable!

In terms of drinking and drinking, the price can be said to be very accessible. The beer part. If it is only a drink, you can choose a bottle. The amount of wine is better. You can also call a large cup of beer glass. At the time of time, you can also call the capacity of a whole barrel directly; if a friend wants to choose the part of the bartender, the bartender is quite standard, and it is guaranteed not to let you down!

As for eating something while chatting, whether it is barbecue or fried, it is a good choice!

In summary, if you want to rest for a while, Jiule Cafe is definitely your best choice!",False,0.142,0.0,0.858,0.974
"我們這次不喝啤酒
可以來吃墨西哥脆片
之前來吃過烤麻糬😋
感覺裡面裝潢變的很好看 …","We don't drink beer this time
You can come to eat Mexico crisp
I have been eating grilled hemp
It feels that the decoration inside is very beautiful ...",False,0.13,0.0,0.87,0.6361
在酒樂正對面上班 老闆很好心送來一杯飲料 說幸苦了 有需要什麼可以跟他們說 很感動 有愛心的店家,The boss who went to work opposite Jiu Le sent a glass of drink and said that he was lucky enough to tell them what to be touched by the caring shop.,False,0.167,0.0,0.833,0.7184
"松阪豬海膽燉飯難吃 海膽味在哪？肉又硬
烤串烤太乾了
調酒可以依照喜好調整 還可以","Where is the taste of sea urchin in Matsusaka pig sea urchin stew?Meaty
Baked skewers too dry
I can adjust the bartender according to my preference",False,0.0,0.0,1.0,0.0
"飲料超級難喝！！！（奇異果紅梅汁）
喝起來應該是濃縮果汁但水加太少，喝一口無法再喝第二口，麻糬很普通～","Drinks are super difficult to drink!IntersectionIntersection(Strange Fruit Red Plum Juice)
It should be a concentrated juice but too little water.",False,0.122,0.078,0.8,0.2481
"別來，你會後悔。這樣一盤400
價格不便宜但真的有夠難吃，如果不是因為花了錢，我真的一口都不會吃","Don't come, you will regret it.This is a plate 400
The price is not cheap but it is really unpalatable enough. If it is not because of spending money, I really will not eat it.",False,0.0,0.053,0.947,-0.2263
路邊攤的概念。服務人員太少。有些座位地板傾斜有點難坐，有的椅子快壞了要小心。,"The concept of roadside stalls.There are too few service staff.Some seat flooring is a bit difficult to sit, and some chairs should be careful when they are about to break.",False,0.05,0.078,0.872,-0.2263
"服務態度非常差.
這種服務態度收服務費真的讓人覺得不OK...
飲料一直送錯.
餐點義大利麵不錯！
漢堡普通！","The service attitude is very poor.
This service attitude collects the service fee really makes people feel not OK ...
The drink has been sent wrong.
The meal is good!
Burger is ordinary!",False,0.07,0.23,0.7,-0.7655
"以為初五開工了，沒想到信義區人潮也是滿滿滿😱可能是剛好情人節❤️😍🥰😘💕我們選了酒樂，可坐在餐聽內聽街頭演唱，還可吃美食喝生啤聊天😆
✨️紅酒牛肉燉飯～牛肉有嚼勁燉飯不會太軟爛👍還不錯
✨️煙燻香蔥松阪豬～松阪烤的很乾淋上香蔥油清爽調味。
✨️日式麻糬～上桌時熱熱的麻糬鹹甜適中👍好吃
✨️酥炸棒棒腿～現炸的小棒腿上桌時還是很熱，胡椒鹽鹹度適中，無油耗味👍超讚
✨️香蒜辣味雞米花～現炸的雞米花無油耗味，蒜末夠味搭著吃👍很讚
✨️嘉士伯生啤酒～冰涼順口👍好喝
✨️香煎雞腿野葷燉飯、醬燒牛五花～還不錯👍","I thought the fifth day of work was started. I did not expect that the crowd of Xinyi District was also full. 😱 It may be Valentine's Day ❤️😍🥰😘💕 We chose wine music. We can sit in the meals and listen to the streets to sing. Bleak
炖️ Red wine beef stewed rice ~ Beef has chewy stewed rice is not too soft.
松️ Smoked green onion pork ~ Matsuza roasted with dried green onion oil and refreshing flavor.
～️ Japanese -style hemp ~ hot hemp salty sweetness when serving at the table 👍 It is delicious
腿️ Crispy fried stick legs ~ The current fried little stick legs are still very hot when the table is on the table, the saltiness of pepper and salt is moderate, and the flavor of no fuel consumption 👍 赞 赞
️ Garlic spicy chicken rice blossoms ~ The current fried chicken rice flowers have no fuel consumption, the minced garlic is enough to eat 👍 very good
生️ Garchan Bo Sheng beer ~ cold and smooth 👍 delicious
野 ️ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ ✨ 👍 👍 👍 👍",False,0.278,0.036,0.686,0.996
請問店員的情緒是在不好什麼啦？自己沒業績不要怪客人,Is the mood of the clerk not good?Don't blame guests without performance,False,0.0,0.138,0.862,-0.1942
"天氣熱時，會被蚊子叮爆的環境，很多辣妹～
聊天喝酒好去處，點了嫩煎雞腿沙拉，雞腿煎得酥脆，很好吃","When the weather is hot, it will be bruised by a mosquito, many hot girls ~
Chat and drink well, or order the tender fried chicken leg salad, the chicken legs are crispy, delicious",False,0.153,0.0,0.847,0.7003
"適合夜晚放鬆的好地方，
跟三五好友小酌
食物也滿好吃","Suitable for a good place to relax at night,
Have a drink with three or five friends
The food is also delicious",False,0.412,0.0,0.588,0.9118
"🥢$300香煎魷魚蒜香辣椒義大利麵-超好吃👍🏻原本不太餓，吃了卻能整盤吃完還不夠，很開胃口味重鹹
🥢$280青檸香蒜酥炸魷魚-份量太少太貴了，魷魚也炸太久變的很硬 …","$ 300 Squid Squid and Slim Pepper-super delicious 👍🏻 It was not too hungry, but it was not enough to eat the whole market.
柠 $ 280 Squid 🥢 🥢 🥢--too small and too expensive, squid too long is too hard ...",False,0.049,0.033,0.918,0.1901
"人聲鼎沸一位難求

串燒部分還可以
松露薯條好吃","Human voice is hard to find

The skewed part is okay
Todgeflades are delicious",False,0.311,0.078,0.611,0.6369
"我覺得這邊沒有評價說的這麼不堪
炸雞還不錯吃，只是偏貴要等
店員都很帥滿友好的
信義區物價自己斟酌囉","I don't think it's so unbearable here
The fried chicken is pretty good, but it is expensive to wait
The clerk is very handsome and friendly
The price of Xinyi District considers itself",False,0.317,0.0,0.683,0.9258
烤香腸好吃😋,The grilled sausage is delicious 肠,False,0.425,0.0,0.575,0.5719
"2/14去
服務生態度超差
上餐後請他幫我們飲料少冰
他態度很差的抽走杯子
拿回來後把杯子很大力的放在桌上

他們桌子也超爛
釘子外露差點被勾破衣物","2/14 go
The service ecosystem is too poor
Please ask him to drink less ice after going to the meal
He pumped the cup with a poor attitude
After taking it back, put the cup on the table vigorously

Their table is also super bad
The nails were exposed to almost hook up the clothing",False,0.115,0.165,0.72,-0.5106
氣氛很棒，就是上酒時間有點太久了，還有有些客人會抽菸（無處可躲）,"The atmosphere is great, but it has been a bit too long, and some guests will smoke (there is nowhere to hide)",False,0.178,0.0,0.822,0.515
"上次跟朋友去，朋友推薦到酒樂吃飯，
點了鹹蛋黃義大利麵，比想像中好吃
柯夢波丹沒有什麼太大的驚艷，口味中規中矩，可能因為當天人數很多，餐點等了40多分鐘才來，有點久。
服務員態度很好，詢問問題也都有一一回答，沒有因為很忙就愛回不回
氣氛部分還可以，燈光偏昏暗營造出氛圍感，其他像是聲音，可以聽到周圍人聊天內容，桌子與桌子之間挺近的，稍微不習慣與陌生人坐這麼近","Last time I went with friends, my friends recommended to eat in Jiile,
Ordered salted egg yolk pasta, which is better than expected
Ke Meng Bodan didn't have much amazing. The taste was quite satisfactory. It may be because there were a lot of people on the day, and the meal was waiting for more than 40 minutes. It was a bit long.
The waiter has a good attitude, and the questioning questions have been answered one by one.
The atmosphere is OK, the lights are dim, creating a sense of atmosphere. The others are like sounds. You can hear the content of chatting around the people around.",False,0.172,0.036,0.792,0.9415
餐點好吃不貴 很適合電影後的續攤,"The meal is delicious and not expensive, it is suitable for the continuation stall after the movie",False,0.18,0.088,0.732,0.4404
店長很親切，服務好，也是看東區夜生活的好地點！,"The manager is very kind and good service, and it is also a good place to watch the nightlife in the East District!",False,0.334,0.0,0.666,0.8764
