Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"調酒很有特色🍸
水餃跟牛肉麵都好好吃🤤
還有松露薯條👍🏻","Blooming is very distinctive 有
Dumplings and beef noodles are delicious 水
And truffle fries",False,0.203,0.086,0.712,0.483
"第一次來，環境滿舒適的，調酒師們也都很用心、親切，除了很有耐心的跟我們介紹酒單外，不時會來關心我們，但也不會一直沒事搭話，距離拿捏令客人感到舒服。坐在吧台邊一邊看著調酒師調酒，一邊品嚐著酒，很是愜意。

這季的主題是航行，在當季菜單設計上有巧思，也有主酒單，不過都是英文，許多不懂的地方還是要請教調酒師們。

如花綻放
茉莉花康普茶+ Michter’s rye，喝起來和名稱有點呼應，越喝越順口。

山韻寧想
茶+Gin+獵人藥草酒，做出山林的意象，女友很喜歡。

芝麻與奶香
口感比較綿密，單喝起來酒感偏重，但搭配米香一起吃卻能突顯香氣。變得很順口。

FORMOSA SPRITZ
印象中是有些刺蔥、馬告、茶等元素，很清爽的一款，酒感不重，還滿喜歡的雖然稍微甜了些。

干貝蝦仁水餃
不便宜但吃起來滿爽的，水餃大顆飽滿。

迎賓茶跟bye bye shot 都很不錯。

喜歡這樣有想法但又平易近人、笑容可掬的店家，給你足夠的安全感去冒險，整個晚上就像一場驚喜浪漫的航程。","For the first time, the environment is full of comfort, and the bartenders are also very attentive and kind. In addition to being patiently introduced to us, they will come to care about us from time to time, but they will not talk about it. The guests feel comfortable.While sitting on the bar, watching the bartender bartender, it was very comfortable to taste the wine.

The theme of this season is sailing. There are ingenuity in the design of the menu and the main wine list, but they are all English. Many places you do n’t understand still have to ask the winemaker.

Like flowers bloom
Jasmine Kang Pu Tea+ Michter ’s Rye, it is a bit echoing with the name, the more you drink.

Shan Yun Ning
Tea+gin+hunter medicine and grass wine, making the image of mountains and forests, girlfriends like it very much.

Sesame and milk fragrance
The taste is dense, and the wine feels heavy, but it can highlight the aroma with Mi Xiang.It becomes smooth.

Formosa Spritz
In the impression, there are some elements such as scallion, horses, and tea. It is very refreshing. The wine feels not heavy.

Drima Shrimp Dump
It is not cheap but it tastes cool, and the dumplings are full.

Both Yingbin Tea and Bye Bye Shot are very good.

I like such an idea but approachable and smiley shops to give you enough security to take risks. It is like a surprise and romantic voyage all night.",False,0.171,0.035,0.794,0.9897
"調酒真的很好喝耶，風味很特別，他們也會介紹每一杯的元素，就知道每杯酒都是很認真的！

而且每個人都好好聊喔！

是一間極度有溫度的店，推推","The bartending is really delicious, and the flavor is very special. They also introduce the elements of each cup, and they know that each glass of wine is very serious!

And everyone talks about it!

It is an extremely temperature shop, push push",False,0.154,0.032,0.814,0.7892
"服務人員很有耐心
會仔細說明調酒的方式

我們點了含有小黃瓜口味的調酒
不得了太合口味了
小而美的店
座位不多大概10幾個位置，

每個服務人員態度都超好的

生意很好，平常日客人ㄧ直進來","The service staff is very patient
Will carefully explain how to adjust the bartender

We ordered bartending with small cucumber flavor
It's too good to have a good taste
Small and beautiful shop
The seat is not about 10 more than 10 positions,

Each service staff attitude is super good

The business is very good, the usual Japanese guests come in straight",False,0.302,0.0,0.698,0.9696
看得出精心設計過的酒單、點的酒也各有特色讓人想多試，現做下酒菜好吃，服務生好看又親切，能感覺到懂酒又熱愛，還不藏私推薦了附近的酒吧果然好喝，是會想再回訪的好店。,"You can see that the well -designed wine list and order of wine also have their own characteristics that make people want to try more. Now make wine and vegetables delicious, the waiters are beautiful and kind, they can feel that they understand wine and love. The bar nearby is really delicious, and it is a good shop to return to visit.",False,0.321,0.0,0.679,0.9764
"氣氛不錯，不過真的是唯一一間我會公開說不會回訪的店家～～
去年我們3個人點4杯調酒都很人工酒精的味道，後來只好逃去其他店家。但他們生意一直都很好是事實，只能說我們很主觀，但酒的部分真的不能理解，我喝半杯就放棄了。","The atmosphere is good, but it is really the only store I will publicly say that I will not return to visit ~~
Last year, we ordered 4 cups of alcohol to taste alcohol. Later, we had to escape from other shops.But their business has always been very good. It can only be said that we are very subjective, but the part of the wine really cannot be understood. I give up for half a cup.",False,0.102,0.0,0.898,0.8068
"有welcome drink 跟 bye bye shot。對於不怎麼會喝酒的人而言Welcome drink 真的是最好喝的，Honey 也是酒精度數不高、甜甜的很好喝🥰

假日（包含禮拜五晚上）的座位區的低消是一人七百，站位的話則沒有低效限制。","There are Welcome Drink and Bye Bye Shot.For those who don’t drink much, Welcom Drink is really the best. Honey is also not high, sweet and delicious.

Holidays (including the five nights of worship) are seven hundred per person, and there is no inefficient restrictions on the position.",False,0.259,0.076,0.665,0.9062
"位在一級戰區的無向
果然是有實力的酒吧
要質感有質感
要美味好喝當然有

來這幾次了每次都不讓我失望
一來就會有杯迎賓酒
算是開始放鬆的夜晚
再來的調酒都有種質感風
但是又很平衡不突兀
配上舒服的音樂
選作夜晚的第一間這裡很不錯","Unproof in the first -level theater
Sure enough, a powerful bar
Make texture and texture
Of course, delicious and delicious

I won't disappoint me every time I have come here a few times
As soon as you come, there will be a cup of welcoming wine
It's the night when you start to relax
The bartending again has a kind of texture style
But it's very balanced and not obtrusive
With comfortable music
The first room to choose at night is very good here",False,0.187,0.037,0.776,0.8889
"為了晚安美之城的聯名來的
服務生很熱情又很可愛
酒很好喝
蘿蔔糕也很好吃 唯一小缺點是蘿蔔糕要200元 有一點超乎想像","For the joint name of the city of night Anmei
The waiter is very enthusiastic and cute
Wine is delicious
Radish cake is also very delicious. The only small disadvantage is that the radish cake is 200 yuan. It is beyond imagination.",False,0.266,0.052,0.682,0.9127
"👻2023百鬼夜行👻
👹👺👿全台酒精路跑🏮🧛‍♀️🧟

北部戰區---東部戰線，戰場：005
👻墓之火🪦+🔥

調酒🍸：六芒星✡️之咒縛

-----------------------------------------------

1.剛參加完客座🥂活動，
便直接趕來這裡了，今日第2站。

2.適逢「周六假日」，
店家生意十分不錯，
如要前往「建議事先預約」！

3.店家得知是百鬼參加者🏃，
「接待熱情不減，服務又專業」。
印象非常好！

4.雖然只剩「佔位🧍‍♂️」，
但對我來說剛好👌。
畢竟，
「跑吧=趕場🏃」啊！~~

5.店家告知：
因為不好意思只剩佔位，
A.特地招待調酒🍹*1，
B.特調🍸需要再稍等。

C.所以，
我等於「買1送1🆓」！！

6.環境：
A.地上1F+地下1F(地下室)？！
還沒機會到地下室造訪，
B.1F環境
「水泥灰階+部分木質基調」，舒服自在。
待著待著會感覺自身融入🫠在環境中！

-----------------------------------------------

小故事
1.旁邊的客人🧑：
竟然是剛從「中南部🧭」「步行🚶‍♂️回來」？！
而且，
還是參與跑吧的客人~~！
只是，
他是「自行跑吧🏃」！
並「❌未參與任何活動」。

2.店員🤵‍♀️：
⭐⭐服務5⭐星級⭐⭐
健談+專業，
離場時，
還會陪同到店外，
接送客人離場！","夜2023 Hundred Ghost Night Walks 👻
跑 Run all alcohol roads in Taiwan 酒️👹👺👿

Northern Theater --- Eastern Front, Battlefield: 005
Fire of the tomb 🔥+👻 👻

Bartending 芒: Six Mang Xing 🍸️ Mantra

-----------------------------------------------

1. Just participated in the passenger ， event,
He came here directly, the second stop today.

2. Coinciding with ""Saturday Holiday"",
The business business is very good,
To go to ""Suggest Reservation in advance""!

3. The shop knows that it is a hundred ghost participants 🏃,
""The reception is enthusiastic, and the service is professional.""
I am very good!

4. Although there is only ""occupying position 🧍‍♂️"",
But for me, it happened.
after all,
""Run = hurry up""!~~

5. The store informs:
Because I'm sorry, I only occupy a position,
A. Special entertaining bartender**1,
B. Special 🍸 need to wait a little.

C. So,
I am equivalent to ""buy 1 get 1 我""!Intersection

6. Environment:
A. 1F+underground 1F (basement) above ground?Intersection
I haven't had a chance to visit the basement yet,
B.1F environment
""Cement gray level+part of the wooden tone"" is comfortable and comfortable.
Waiting for it, you will feel that you are integrated into the environment!

-----------------------------------------------

Little story
1. The guests next to it 旁:
It turned out to be just from ""Central South"" and ""Walking 🚶‍♂️ Come back""?Intersection
and,
Still participate in the running guests ~~!
only,
He is ""Running by yourself""!
And ""I did not participate in any activities.""

2. Store clerk 🤵‍♀️:
⭐⭐ Service 5级 Star⭐
Talk+professional,
When leaving the field,
I will accompany it outside the store,
Send the guests away!",False,0.095,0.066,0.839,0.9498
"酒單很可愛！！
以不同葉子為元素～～
一張一張的
因為選擇障礙 最後我是用抽卡方式
決定今天要喝什麼 非常有趣新鮮啊
沒想到抽到一杯 好合我口味的
甜點酒！！有百香果風味
上面有香蕉奶昔～～超綿密
真的很適合女生啊
服務的調酒師店員都很用心解說
一進來客滿的關係 我們先在站區喝
店家還先請我們喝一杯
也是好好喝的有蜂蜜味道的調酒
後來到樓下位置 慢慢喝
也滿舒適的 但比較起來比較喜歡一樓
氛圍比較好 也比較安靜一些
可能地下室有回音
歌曲都放Leo 王 李英宏
哈哈哈哈哈很嘻哈的風格
滿適合年輕人的～～～～～～
調酒選擇也很多 有輕有重都滿不錯的","The wine list is cute!Intersection
Taking different leaves as elements ~~
One by one
Because I chose the obstacle in the end, I used the card to draw the card
It is very interesting to decide what to drink today
I didn’t expect to get a cup of good taste
Dessert wine!IntersectionFragrance fruit flavor
There are banana milkshakes ~~ super dense
It's really suitable for girls
The bartender clerk clerk is explained very carefully
As soon as we come in full of relationships, we first drink in the station area
The shop also invites us to have a drink first
It is also a good sibling with honey -flavored flavor
Later, I went to the downstairs position and drank slowly
It's also comfortable but compared to the first floor
The atmosphere is better and quieter
There may be an echo in the basement
The songs are all Leo Wang Li Yinghong
Hahahahaha very hip -hop style
Full of suitable for young people ~~~~~~~
There are many choices of bartending, and they are full of light and heavy.",False,0.087,0.009,0.903,0.9114
"推開門的氣氛非常好，雖然樓上樓下的風格不太一樣，但酒好喝什麼都好。

這次的系列是葉子與氣味，第一杯點了Oyster Leaf，是一個味道非常強烈，但很有新體驗的酒，據店員說這個葉子特別貴。

接下來的兩杯有點忘記名字，一杯只有淡淡的酒感，另一杯威士忌做底非常濃烈，最後在Grasshoper 收尾，那是一個小時後吃綠色薄荷巧克力變成奶昔的味道和記憶。

大推Grasshoper ，下次沒喝到這杯我是不會走的。","The atmosphere of opening the door is very good. Although the style of upstairs and downstairs is not the same, wine is good.

The series this time is the leaves and odors. The first cup ordered Oyster Leaf. It is a very strong taste but very new experience. According to the clerk, this leaf is particularly expensive.

The next two cups have forgotten the name. One cup has only a touch of wine, and the other cup of whiskey is very strong. Finally, it ended at the Grasshoper. It was the taste and memory of the milkshake after eating green mint chocolate.

Push Grasshoper, I won't go to this cup next time.",False,0.093,0.019,0.887,0.8352
"濃淡輕重，大眾口味的討喜酸甜跟特殊口味的花香草本等各式風味都可以找到，適合當bar surfing 終點慢慢喝

—update—
上次來已經太醉，這次二訪

Signature以各種香草植物的葉子為主題頗具巧思，風味上則是特別但不到複雜，尤其是有像oyster leaf這種少見的鹹味調酒。濃度有但份量較為精緻。有點一杯經典的grasshopper也過關。其實算是優秀的酒吧，台北越來越多更好更特別的酒吧，相較之下無向在風味、複雜度、氣氛（食物沒點不知道）上並沒有特別勝出，適合對草本木質香氣情有獨鍾的人

5🌟 值得特地且一再拜訪
4🌟 值得一再拜訪
3🌟 不會主動拜訪
2🌟 非不得已不會想吃
1🌟 除非生命被威脅不然不會吃","The dense and severity, the pleasing sweetness and sweetness of the popular taste and the special flavors of flower vanilla can be found.

- Update —
I was too drunk last time, this second visit

Signature is quite ingenious with the theme of various vanilla plants. It is particularly not complicated in terms of flavor, especially with rare salty bartender like Oyster Leaf.The concentration is more exquisite.A bit of a classic classhopper also passed.In fact, it is an excellent bar. There are more and more and better bars in Taipei. In contrast Person with a till

5🌟 It is worthy of special and repeated visits
4🌟 It is worth visiting again and again
3🌟 I will not take the initiative to visit
2🌟 I have to want to eat
1 🌟 Unless life is threatened, I won't eat it",False,0.194,0.031,0.775,0.9778
"酒不錯，推薦香料、草本植物為主的調酒，整體而言每一杯的細緻度和想要表達的概念都很鮮明，比較不是走新鮮水果這個路線，環境舒適、Bartender Sandy很熱情，是一家有溫度的Bar
ps. 那天和朋友兩個人喝了10杯，然後grasshopper我個人還是不建議🤣 …","Good wine, bartender mainly recommended for spices and herbal plants. On the whole, the meticulousness of each cup and the concept of wanting to express are very clear. It is not the route of fresh fruit. The environment is comfortable. Bartender Sandy is very enthusiastic. Bar with temperature
ps. I drank 10 cups with my friends that day, and then Grasshopper I personally did not recommend ...",False,0.245,0.026,0.729,0.9491
"為了信義幹線的活動第一次來玩耍，服務生和調酒師都很親切友善。

點了兩杯童話系列，
神燈超浮誇😄，孜然味偏重，調酒師和服務生都有問適不適合也有提議協助調整。
魔毯很清爽好喝，雖然有加芫荽籽，但其實喝不出來，黃瓜味比較明顯。
整體而言不錯喝，讓不喝琴酒的我都還可以接受。

咖喱牛肉，咖喱醬味道好吃😋
但飯偏硬，牛肉有點澀，紅蘿蔔讓挑食的我也吃完了😂

有低消，但其實低消不高很容易達成，真心想建議不如不要設定低消😂","For the first time to play for the first time, the waiter and the bartender are very kind and friendly.

Ordered two cups of fairy tale series,
The magic lamp is super exaggerated, and the cumin taste is too heavy. Board and waiters have asked if they are suitable or proposed to help adjust.
The magic carpet is very refreshing and delicious. Although there are seeds, but in fact, the cucumber smell is obvious.
Overall is good to drink, so I can accept those who do not drink piano wine.

Curry beef, curry sauce taste delicious 😋
But the rice is tough, the beef is a bit astringent, and the carrots let the picky eaters eat it.

There is a low consumption, but in fact, the low disappearance is easy to achieve.",False,0.188,0.052,0.76,0.9696
"店員都很親切、仔細的介紹酒單&菜單
水餃超好吃的！很推
酒的話老實說我沒啥印象哈哈哈哈
有機會再去品嚐一次～","The clerk is very kind and carefully introduced to the wine list & menu
The dumplings are so delicious!Push
To be honest, I have nothing to impress hahahahaha
Have a chance to taste again ~",False,0.253,0.085,0.663,0.8096
"店員都很專業、親切
講解超仔細。酒也都很好喝 無雷
唯一美中不足是座位很ㄎㄟˊ
桌子低矮不好用餐
動線有點擠
我想大概是一樓中間有一個大樓梯的緣故

不過因為酒跟服務都超棒還是會再訪","The clerk is very professional and kind
Explanation is super carefully.The wine is also very delicious and thunderous
The only disadvantage is that the seat is very ㄎㄟˊ
The table is low, it is not easy to eat
The moving line is a bit crowded
I think it's probably because there is a staircase in the middle of the first floor

But because the wine and the service are superb, I still visit again",False,0.152,0.061,0.787,0.8682
"無向Bar Without離捷運信義安和站非常近，交通很方便。
店面位在一樓，空間沒有到很大，如果是週五、週六這種weekend night，記得先訂位哦！這次來訪時，客人絡繹不絕～

整間店營造出來的風格很有質感，燈光偏暗，氣氛不錯，很適合聊天小酌，也有賣熟食，但這次吃飽才來沒有機會嘗試。

這次喝了兩杯調酒，無向的調酒都蠻有特色的，也可以直接和Bartender說明一下自己的飲酒喜好，請對方推薦或特調。Bartender很親切，不會讓人有距離感不敢講話。

廁所蠻乾淨的，唯一的缺點是數量只有一間，如果比較多人想上廁所的話需要稍等一下。

整體而言很不錯，推推！","Wuxiang Bar Without is very close to the MRT Xinyi'an Station, and the transportation is very convenient.
The store is on the first floor, and the space is not large. If it is Friday and Saturday, this weekend night, remember to book a place first!During this visit, the guests were endless ~

The style created by the entire store is very textured, the lights are darker, the atmosphere is good, it is very suitable for chat drinks, and there are also cooked food, but this time I did n’t have the opportunity to try.

After drinking two glasses of sake this time, I have a unique bartender. You can also explain your drinking preferences directly with Bartender. Please recommend or adjust the other party.Bartender is very kind and will not make people feel unable to speak.

The toilet is quite clean. The only disadvantage is that there is only one number. If a large number of people want to go to the toilet, you need to wait a minute.

Overall is very good, push!",False,0.16,0.019,0.821,0.9774
很久以前就有被我存在google地標，去年11月終於拜訪～這是舊的酒單～印象深刻的milk（澄清羊奶/芭樂/佛手柑/希臘乳香）看起來跟喝下去完全感覺不同，但卻意外融合，雖然有一點濃☺️那天發揮冒險家精神試了一些特別的，調酒味道都蠻舒服，假日去真的蠻多人而且廁所排爆，好像有空可以在去ㄏ個新酒單✨,"A long time ago, I had a Google landmark. I finally visited last November ~ This is the old wine list ~ Impressive Milk (clarifying goat milk/guava/bergamot/Greek frankincense) looks completely different from drinking. But unexpectedly merged, although there was a little thick ☺️ On that day, I tried some special ones. The taste of bartender was quite comfortable. There were really many people on holidays and the toilet was exploded. Bleak",False,0.221,0.0,0.779,0.9567
"環境不安靜但不到吵鬧
樓下有包廂供多人聚會
當季酒單主題明確 組合有趣
服務人員跟調酒師都會介紹
想嘗試各種風味可以去的類型
這次選的酒精%數應該蠻高的
兩杯酒就暈了(￣∇￣)不過喝的很開心
滷味味道好但份量很少QQ","The environment is not quiet but not noisy
There is a box downstairs for multiple people gatherings
The theme of the seasonal wine is clear and the combination is interesting
The service staff and the bartender will introduce
I want to try the types that can be available in all kinds of flavors
The number of alcohol you selected this time should be quite high
Two glasses of wine are dizzy (就) but I drank very happy
Lochi tastes good but the portion is rarely QQ",False,0.241,0.022,0.736,0.9715
"過年在台北也是可以找到酒吧的!!!
距離信義安和站也很近 店內空間很舒適，但地下室的桌與桌的距離有一點點近，不過，如果幸運的話預約到7點的位子，就可以偷偷享受一下包場的感覺
到了大概8點半-9點之後，就會有很多客人了! 變很熱鬧

酒單設計得很美 而且很搞剛，聽店員說好像每季會換一次
酒喝起來也很有深度，很獨特 味道跟其他酒吧不太會撞
但如果跟我一樣是經典款愛好者(like 長島冰茶)就會點不到想喝的

餐點很特別~我記得當日的特餐是咖哩飯
蠻大一盤的
如果想吃清爽一點的下酒菜也可以點春捲
超好吃.......沾醬也很夠味","You can also find a bar in Taipei in the New Year !!!
It is also very comfortable to the store near Xinyi Anhe Station, but the distance between the table in the basement and the table is a little closer. However, if you are lucky, make an appointment to the 7 o'clock seat, you can secretly enjoy the feeling of the charter.
After about 8:30 to 9 o'clock, there will be many guests! It becomes very lively

The wine list is very beautiful and very just. The clerk said that it seems that you will change it every season.
The wine is also very deep, and it tastes very unique.
But if you are a classic enthusiast like me (Like Long Island Ice Tea), you will not be able to order

The meal is very special ~ I remember the special meal of the day was curry rice
Pretty
If you want to eat a bit of refreshing jam, you can also order spring rolls
Super delicious ......... it's also delicious enough",False,0.282,0.0,0.718,0.9964
"服務生很可愛，相當詳盡地跟我們介紹調酒的味道
氣氛很好，食物好吃，令人驚奇的是當日的檸檬磅蛋糕非常棒，芒果提拉米蘇就比較還好一點
調酒有非常多款，很多都是在其他店嘗不到的味道，但創新的酒類就很看個人的接受度，我自己點兩杯，一杯喜歡一杯還好
建議可以跟服務生確認點的酒款會否有自己不喜歡的味道/香料
總體來說很推薦！","The waiter is very cute, and I introduce us to the taste of bartending in detail
The atmosphere is very good, the food is delicious, and it is surprising that the lemon pound cake that day is great. Mango Tiramisu is better.
There are a lot of bartending, many of which are flavored by other stores, but innovative wines depend on personal acceptance. I order two cups by myself, and one cup likes one cup.
It is recommended to confirm whether the wine you can confirm with the waiter will have the taste/spice that you don’t like
Overall recommended!",False,0.27,0.0,0.73,0.982
"調酒蠻特別的，不過就是因為特別更需要介紹吧～希望如果還有下次的話，可以介紹詳細一點，不然真的很難點酒😕
但還好後來還是有點到一杯合的酒，不然真的會蠻失望的！
那天剛好似乎是熟客很多，我們新客就這樣一直被晾在一旁了…🫥","The bartending is very special, but it is because you need to introduce it more ~ ​​I hope that if there is still the next time, you can introduce more details, otherwise it is really difficult to order alcohol.
But fortunately, I still got a little bit of wine, otherwise it would really be quite disappointed!
It seems that there are a lot of cooked customers that day, and our new customers have been dry aside ... 🫥",False,0.07,0.101,0.83,-0.5754
"預約了Friday night七點的位置，
室內陳設簡單優雅，bar檯約有10個座位，服務人員熱情介紹當季酒單，Bartender專業分享各種酒類飲品及其特色。
-假日低銷是700元/人，在這一區域是很合理的價位。
-餐點質量很好，牛肉拼盤帶有微微辣感，搭配酒類十分適合；松露薯條沾醬很夠味，香氣十足；雞翅份量比較少，不是很推薦。
-調酒品項特色鮮明，調性明朗，可以喝到調酒師的用心。
-交通便利，捷運、計程車都方便。","I made an appointment for the 7 o'clock position of FRIDAY NIGHT,
The indoor is simple and elegant, and there are about 10 seats in BAR. The service staff enthusiastically introduced the seasonal wine list. Bartender specializes in sharing various alcoholic beverages and their characteristics.
-The holiday low sales are 700 yuan/person, which is a very reasonable price in this area.
-The quality of the meal is very good. The beef platter is slightly spicy, and it is very suitable for wine. The fluffy fries are delicious and full of aroma; the chicken wings are relatively small, not recommended.
-The bartending item is distinctive and clear, and you can drink the intention of the bartender.
-The traffic is convenient, and the MRT and taxis are convenient.",False,0.152,0.026,0.822,0.9584
"各個招牌調酒的味道都滿有特色的

點紅酒的話一定要搭配 Salami 跟 Cheese 拼盤
份量真的很夠

燈光與擺設都很棒

干貝蝦仁水餃必點！","The taste of each signature bartender is full of characteristics

If you order red wine, be sure to match Salami and Cheese platter
The portion is really enough

The lights and furnishings are great

Dry scallop shrimp dumplings must be ordered!",False,0.146,0.028,0.826,0.75
"酒單有特別設計過，menu不僅有特殊香氣外，其中設計的概念與酒皆有連貫，透過bartender解釋及介紹後，對於各種命名及酒款、內容物有更深的認識。
且bartender 對酒款的知識豐富，可以感受到是有訓練過及熱誠的。
很開心有這麼棒的體驗及享受。也特別感謝今日於B1服務的bartender ，讓我們也這麼棒的夜晚。","The wine list has been specially designed. Menu not only has a special aroma, but the concepts and wines are coherent. After explaining and introducing through Bartender, they have a deeper understanding of various names and wines and contents.
And Bartender has rich knowledge about wine, and you can feel that you have trained and enthusiastic.
I am very happy to have such a great experience and enjoyment.Thank you also for Bartender, who serves today in B1, for us so good nights.",False,0.264,0.0,0.736,0.9839
