Original,EN,Needs Review,Positive,Negative,Neutral,Compound
清酒種類眾多，bartender 講解詳細也願意互動，在台北來說價格也算實惠，喜歡日本清酒的可以嘗試看看，有機會會多次拜訪,"There are many types of sake, and Bartender explains in detail and is willing to interact. In Taipei, the price is also affordable. Those who like Japanese sake can try it. If you have the opportunity to visit many times",False,0.122,0.0,0.878,0.6486
環境舒適、老闆專業親切，輕鬆品嚐單杯清酒的好地方,"Comfortable environment, friendly boss professional, and easy to taste a good place for single cups of sake",False,0.486,0.0,0.514,0.9062
"專門販售單杯的清酒
種類滿多的
環境很不錯","Separation of single cups for sale
A lot of
The environment is very good",False,0.197,0.0,0.803,0.4927
"非常專業的推薦
感謝老闆帶我認識許多酒款
太難忘的體驗","Very professional recommendation
Thank you boss for taking me to know a lot of wines
Too unforgettable experience",False,0.14,0.0,0.86,0.4144
喝清酒，來這裡就對了啦,"Drink sake, just come here",False,0.0,0.0,1.0,0.0
"空間舒適、氛圍好的清酒吧
單杯選項也多","Sake bartender with comfortable space and good atmosphere
There are also many single cup options",False,0.323,0.0,0.677,0.7351
氛圍好 非常值得造訪的清酒吧,The atmosphere is good worth visiting,False,0.545,0.0,0.455,0.5859
"可以自己帶食物來，老闆還會看你帶的食物介紹合適的酒～～～

信義區下班想喝一杯放空的好去處","You can bring food by yourself, the boss will also see the suitable wine you brought ~~~

Shinyi District wants to drink a glass of empty places to go out of work",False,0.0,0.055,0.945,-0.2023
很舒服的一個地方，老闆人很親切，酒非常多種，適合喝一杯的好地方🍻 …,"A very comfortable place, the boss is very kind, there are many kinds of wine, suitable for a good place for drinking a cup 🍻 ...",False,0.289,0.0,0.711,0.8803
清酒專門店算是唯一一家！真的特別👍老闆專門的會介紹，值得推 …,"The sake shop is the only one!It's really specially introduced by the boss, which is worth pushing ...",False,0.114,0.0,0.886,0.2942
每週都有驚喜，激推無誤👍🏼,"There are surprises every week, and the excitement is correct 👍🏼",False,0.282,0.0,0.718,0.6249
酒類選擇性多，非常適合下班過來小酌幾杯😍😍 …,"The alcohol has many selectivity, it is very suitable for get off work to have a drink for a few cups ...",False,0.0,0.0,1.0,0.0
令人放鬆的氣氛，好喝的清酒，老闆人很好,"A relaxing atmosphere, delicious sake, the boss is very good",False,0.59,0.0,0.41,0.8777
"舒適的飲酒空間+好喝的清酒
還求什麼～喜歡♥️♥️♥️","Comfortable drinking space+delicious sake
What else ~ I like ♥ ️♥ ️ ♥ ️",False,0.586,0.0,0.414,0.9607
老闆專業，喝酒放鬆的好地方！,"The boss is professional, a good place for drinking and relaxing!",False,0.415,0.0,0.585,0.75
選單厲害👍 …,The menu is great 害 ...,False,0.451,0.0,0.549,0.6249
一定要點雨降！,Be sure to rain!,False,0.464,0.0,0.536,0.3802
很棒，值得再次光顧。,"Great, worth visiting again.",False,0.75,0.0,0.25,0.7184
在別緻的外觀和明亮的室內享用美食和清酒。老闆是位日本酒愛好者，英文和日文都很流利。,"Enjoy food and sake in the chic appearance and bright interior.The boss is a Japanese wine enthusiast, and English and Japanese are fluent.",False,0.36,0.0,0.64,0.8658
偶然間走進了這家新開的清酒吧。一切都很棒，氛圍很棒。強烈推薦！,"Occasionally, I walked into this newly opened sake bar.Everything is great and the atmosphere is great.Recommended strongly!",False,0.302,0.0,0.698,0.7574
美妙的葡萄酒音樂和人,Wonderful wine music and people,False,0.481,0.0,0.519,0.5719
超好,Superb,False,1.0,0.0,0.0,0.6249
喝酒👍 …,Drink ...,False,0.0,0.0,1.0,0.0
可愛的地方和主人！,Cute place and master!,False,0.523,0.0,0.477,0.5093
