Original,EN,Needs Review,Positive,Negative,Neutral,Compound
隱藏在地下一樓的美式啤酒吧，營業時間鐵門是關著的，若不是特地來訪大概很容易錯過。和臺灣大部分美式餐廳不同，這家主打道地美式三明治、玉米片和披薩；特別推薦他們的煙燻牛肉三明治，是很難在別家店吃到的美食。老闆是外國人，都跟客人講英語，不過很熱情。整體而言是極具特色的美式酒吧，想吃特別的道地美式料理、喝杯啤酒的好選擇。,"The American Beer Bar hidden on the first floor of the ground is closed when the iron door is open. It would be easy to miss it if it was not specially visited.Different from most American restaurants in Taiwan, this American -style American sandwiches, corn slices and pizza; especially recommending their smoky beef sandwiches, it is difficult to eat food in other stores.The boss is a foreigner and speaks English to the guests, but very enthusiastic.On the whole, it is a very special American bar. I want to eat special authentic American cuisine and a good choice for drinking beer.",False,0.133,0.028,0.839,0.9142
復古的氣氛 寬敞的空間 好喝的啤酒跟有特色的美味食物！ 晚上九點前啤酒都$150！,The vintage atmosphere is spacious and delicious beer and unique delicious food!Beer before 9 pm is $ 150!,False,0.333,0.0,0.667,0.8395
"來參加90‘s 的活動,結果DJ一直播放不是90年代的歌，為朋友播放他們想要聽的歌，被騙來，不會再來","Come to participate in the 90's event, and the DJ has been playing the song of the 1990s. Playing the songs they want to listen to for for friends will be cheated, and I will not come again.",False,0.181,0.074,0.745,0.4019
東西好吃酒好喝又便宜 好扯,"It's delicious, delicious, cheap, good, good, and cheap",False,0.767,0.0,0.233,0.9217
氣氛超好的美式酒吧❤️太喜歡了！有機會一定二訪！,"The American Bar with a good atmosphere ❤️ I like it so much!If you have a chance, you must visit the second!",False,0.285,0.0,0.715,0.7896
進去沒多久就看見一隻蟑螂大辣辣的「路過」酒吧中央，這酒吧的環境衛生可想而知。再者，男廁沒有隔間，隔間外直接寫著女廁，讓必須用馬桶的我有點尷尬。,"It didn't take long for it to see a cockroach's hot ""passing by"" the center of the bar. The environmental hygiene of this bar can be imagined.Furthermore, the men's toilet does not have a compartment, and the women's toilet is directly written outside the compartment, so that I must use the toilet.",False,0.0,0.0,1.0,0.0
可以和朋友們一起來的地方手。有不錯的酒喝和食物。,You can come with your friends.There are good drinks and food.,False,0.225,0.0,0.775,0.4404
超讚的地方！很多小遊戲可以玩、酒也很讚 外國人多,"Amazing place!Many small games can be played, and wine is also very good for foreigners",False,0.447,0.0,0.553,0.8653
地下室的味道真的很不舒服，餐點蠻貴的還不好吃👎。,"The taste of the basement is really uncomfortable, and the meals are pretty expensive and not delicious.",False,0.139,0.255,0.606,-0.4001
"9/30那天超好玩氣氛很好
朋友們都說音樂很好聽～👍 …","9/30 The super fun atmosphere is very good
Friends say that music is very nice ~ 👍 ...",False,0.546,0.0,0.454,0.9506
東西好吃，啤酒也不錯，只是坐在喇叭旁有點吵。朋友聚會好地方。,"The things are delicious, and the beer is good, just sitting next to the horn is a bit noisy.Friends meet a good place.",False,0.322,0.0,0.678,0.8591
很放鬆的音樂與酒吧。,Very relaxed music and bar.,False,0.466,0.0,0.534,0.5413
啤酒很好喝，半夜12點後有 happy hour,"The beer is delicious, after 12 o'clock in the middle of the night, HAPPY HOUR",False,0.385,0.0,0.615,0.8455
氣氛良好,The atmosphere is good,False,0.492,0.0,0.508,0.4404
很讚的店！ 酒也很好喝！,A great shop!The wine is also delicious!,False,0.626,0.0,0.374,0.855
"無菸味很讚
適合飯後小酌、打個撞球、射個飛鏢的好地方","Smoke without smoke
Suitable for a good place for drinking after meals, playing a ball, shooting a dart",False,0.227,0.0,0.773,0.5719
墨西哥辣椒鑲乳酪起司真的很好吃，外面吃不到的味道，氣氛也很好，是三五好友聚會的好場所,"Mexican chili inlaid cheese cheese is really delicious, the taste that can not be eaten outside, and the atmosphere is also good. It is a good place for three or five friends to meet.",False,0.301,0.0,0.699,0.9168
出酒都是直接類似啤酒機 非常快速,Out of wine is directly similar to that beer machine is very fast,False,0.0,0.0,1.0,0.0
地下室有霉臭味，東西食物cp值不高，廚房看起來很髒,"The basement has a moldy smell, the CP value of the east -west food is not high, and the kitchen looks dirty",False,0.095,0.115,0.791,-0.128
"Great spot for games, drinks, and food!
有桌遊也有美食。滿舒服的地方！","Great SPOT for Games, Drinks, and Food!
There are board games and food.A comfortable place!",False,0.38,0.0,0.62,0.8395
東西好吃，氣氛好、遊樂設施多,"It is delicious, the atmosphere is good, and there are many amusement facilities",False,0.476,0.0,0.524,0.8442
9/30音樂讚 食物好吃 氣氛好,9/30 Music praise the food delicious atmosphere is good,False,0.63,0.0,0.37,0.8807
勁歌熱舞，異國風情,"Singing and dancing, exotic style",False,0.0,0.0,1.0,0.0
氣氛很好 老闆很友善,"The atmosphere is very good, the boss is very friendly",False,0.455,0.0,0.545,0.7708
很舒適的地方可以打桌遊射飛鏢撞球,A very comfortable place can hit the board game and shoot darts and hit the ball,False,0.18,0.12,0.7,0.2944
整體氣氛很不錯 但空氣有點悶,"The overall atmosphere is very good, but the air is a bit boring",False,0.131,0.184,0.686,-0.2152
喜歡店裡的氛圍，服務員人很好👍 …,"I like the atmosphere in the store, the waiter is very good ...",False,0.341,0.0,0.659,0.6901
啤酒不錯，老闆是外國人,"Beer is good, the boss is a foreigner",False,0.293,0.0,0.707,0.4404
"讚讚～

大家一定要來～","Praise ~

Everyone must come ~",False,0.419,0.0,0.581,0.5574
空間舒服，價錢也很可愛！,The space is comfortable and the price is very cute!,False,0.463,0.0,0.537,0.7836
氣氛好 讚讚！,The atmosphere is so praise!,False,0.551,0.0,0.449,0.7103
地下室有蚊子 不喜歡,There are mosquitoes in the basement that mosquitoes don't like,False,0.0,0.19,0.81,-0.2755
悶,stuffy,False,0.0,0.0,1.0,0.0
冷氣很涼,Cool air is very cool,False,0.62,0.0,0.38,0.5984
適合one night,Compatible ONE NIGHT,False,0.0,0.0,1.0,0.0
隱身在東區,Hidden in the Eastern District,False,0.0,0.0,1.0,0.0
好吃好玩 讚,Delicate and fun,False,0.818,0.0,0.182,0.5423
環境髒亂,Disorderly,False,0.0,0.0,1.0,0.0
很棒的體驗,Great experience,False,0.804,0.0,0.196,0.6249
氣氛滿分,Atmosphere,False,0.0,0.0,1.0,0.0
👍👍👍,👍👍👍,False,0.0,0.0,1.0,0.0
鎮上正宗的美式酒吧，聚會的好地方，這裡有很多外國人。 Vibe 非常適合音樂和各種老式遊戲機。對我來說，飲料並不令人驚訝，下次想嘗試食物菜單。,"There are many foreigners here in the authentic American bars in the town, a good place for the party.VIBE is very suitable for music and various old game consoles.For me, the drink is not surprising, and next time I want to try the food menu.",False,0.087,0.038,0.875,0.3369
食物菜單已減少為漢堡和典型的酒吧食物。他們有一個歡樂時光，牆上的飲料價格是 150。友好而快速的調酒師。不是吃晚餐的最佳地點，但是喝酒的好地方。,"Food menu has been reduced to hamburger and typical bar foods.They have a happy time, and the price of beverages on the wall is 150.Friendly and fast bartender.Not the best place for dinner, but a good place to drink.",False,0.196,0.0,0.804,0.8316
不錯的酒吧！雞翅的味道真好。雞尾酒基本上都很棒。酒吧內設施很多；另外，晚上10點後他們還有卡拉OK。好的！,"Good bar!The taste of chicken wings is really good.Cocktails are basically great.There are many facilities in the bar; in addition, they still have karaoke after 10 pm.OK!",False,0.118,0.0,0.882,0.5399
"很棒的氛圍、友善的員工、美味的舒適食物、各種啤酒和雞尾酒…所有的一切都讓我很高興來到這裡參加盛大的開幕典禮！
我感覺自己來到了自由之地和勇敢者的家園！
恭喜肖恩、傑蒙和他們的朋友們！","A great atmosphere, friendly employees, delicious comfortable foods, various beer and cocktails ... Everything makes me happy to come here to participate in the grand opening ceremony!
I feel like I have come to the home of freedom and brave!
Congratulations to Sean, Jemeng and their friends!",False,0.52,0.0,0.48,0.9906
頂吧！美味又柔軟！我在那裡度過了一個非常美好的夜晚，那種晚上你回家後會對自己說，該死，那有多好！我也穿上了經典的長裙,"Top!Delicious and soft!I spent a very beautiful night there, and when you go home at night, you will say to yourself, damn it, how good it is!I also put on a classic long skirt",False,0.191,0.065,0.744,0.7406
這裡的食物非常好，是城裡最好的玉米片和通心粉起司。很多有趣的鏡頭和飲料。你可以告訴調酒師你想要什麼，他們會為你做的。,"The food here is very good. It is the best corn slices and pink cheese in the city.Many interesting lenses and drinks.You can tell the bartender what you want, and they will do it for you.",False,0.263,0.0,0.737,0.8858
"新開幕了，我來慶祝我的生日，我度過了最美好的時光！

- 從入口處就有令人驚嘆的感覺
- 巨大的場地
- 溫馨的氛圍
- 鎮上的完美位置
- 很棒的人（老闆、員工、顧客）
- 我喜歡他們的啤酒、飲料和食物！他們確實擁有最好的本地釀造和國際進口啤酒的選擇
- 有游泳池

這個地方沒有什麼不好的地方！ （這裡只是說實話）","The new opening, I came to celebrate my birthday, I spent the best time!

-It is amazing from the entrance
-Huge venue
-The warm analogy
-The perfect position in the town
-Gift people (bosses, employees, customers)
-I like their beer, drinks and food!They do have the best local brewing and the choice of international imported beer
-The swimming pool

There is nothing bad for this place!(This is just to be honest)",False,0.376,0.0,0.624,0.9884
"首先，belly's 是美國以外最好的美式酒吧。
還有誰出售人類可用的每種啤酒的輪換菜單？
還有誰能真正製作出美味的起司通心粉、雞翅、玉米片和三明治？ （得到魯本）
他們有歡樂時光菜單，並定期舉辦活動，請在@bellytaipei 上查看","First, Belly's is the best American bar outside the United States.
Who else sells the rotation menu of each beer that humans can use?
Who else can really make delicious cheese, chicken wings, corn slices and sandwiches?(Get Ruben)
They have a happy time menu and hold activities regularly, please check on @bellytaipei",False,0.269,0.0,0.731,0.9541
"不錯的雞尾酒！
圖片中的火龍果瑪格麗塔
週四全天“歡樂時光”，150新台幣就能買到這杯雞尾酒🤓
順便說一句，每天歡樂時光直到凌晨 1 點 …","Good cocktail!
Fire Dragon Fruit Maglita in the picture
""Happy Time"" on Thursday, you can buy this cup of cocktails at 150 Taiwan dollars.
By the way, happy time every day until 1 am ...",False,0.241,0.055,0.705,0.8478
"編輯評論 - 11/09/2023
沒有重大變化 - 只是添加菜單已更改並且變得更小。他們現在推出了一道殺手級的 Tatertot 菜餚，裡面只有馬鈴薯泥、起司、培根和一大塊酸奶油。我想我會死在這裡（以一種好的方式）。

友好的工作人員和魯本三明治讓您感覺就像回到了美國。

Barcade 是讓您幾乎感覺置身於 Cheers 的地方之一。摘取橄欖園的一句簡短口號；當你在這裡時，你們就是家人。

儘管有明顯的街機/迪斯科氛圍，但這個酒吧給人一種非常舒適的感覺。

我不能對音樂和酒吧氛圍本身說太多，但是這裡的調酒師和工作人員都非常友好，飲料價格合理，而且選擇也很棒。

Barcade 最耀眼的地方是食物。身為紐約客，Barcade 無疑擁有台北最好的魯賓三明治之一。哦，翅膀也不錯。

這個地方也適合攜帶寵物。 5分（滿分5分）。","Edit Comment -11/09/2023
No major changes -just the add menu has been changed and becomes smaller.They now launch a killer Tatertot dish with only potato puree, cheese, bacon and a large piece of yogurt.I think I will die here (in a good way).

Friendly staff and Ruben Sandwich make you feel like returning to the United States.

Barcade is one of the places that make you almost feel at Cheers.Pick a short slogan of the olive garden; when you are here, you are your family.

Although there is an obvious arcade/Disco atmosphere, this bar gives a very comfortable feeling.

I can't say too much about the atmosphere of music and bar, but the bartender and staff here are very friendly, the price of beverages is reasonable, and the choice is also great.

The most dazzling part of Barcade is food.As a New Yorker, Barcade undoubtedly has one of the best Ribin sandwiches in Taipei.Oh, wings are also good.

This place is also suitable for carrying pets.5 points (5 points).",False,0.162,0.035,0.804,0.977
"這絕對是個好地方！
氣氛棒極了。
有遊戲可以玩，還有 DJ","This is definitely a good place!
The atmosphere is great.
There are games to play, and DJ",False,0.488,0.0,0.512,0.908
"這裡的員工真的很辛苦，真的很感謝…！
感謝您度過了美好的時光…","The employees here are really hard, thank you really ...!
Thank you for spending a good time ...",False,0.358,0.069,0.573,0.7938
美好的時光，美好的氛圍，火龍果瑪格是台北最好的酒吧,"Beautiful time, a beautiful atmosphere, Dragon Fruit Mag is the best bar in Taipei",False,0.522,0.0,0.478,0.9186
真是個和朋友一起出去玩的好地方！你可以玩遊戲、跳舞、喝酒。絕對喜歡這種氛圍！,"Really a good place to go out with friends!You can play games, dance, drink.I definitely like this atmosphere!",False,0.448,0.0,0.552,0.885
"一家極客美式遊戲酒吧，設有撞球、飛鏢、街機和桶裝啤酒。

他們經常舉辦啤酒杯或啤酒乒乓球比賽，還有熱鬧的舞池。

我推薦魯本三明治、起司通心粉和醃酒。","A Geek American game bar with a ball, darts, arcade and barrel beer.

They often host beer glasses or beer table tennis games, as well as lively dance programs.

I recommend Ruben Sandwich, cheese Tongxin powder and pickled wine.",False,0.169,0.041,0.79,0.6908
"好氣氛
好地方
不錯的啤酒（主要是美式啤酒）
好吃的食物

身為一個20年的同曼居民，很高興在這個地區開設這樣一個正宗的美式啤酒屋。

乾杯!","Good atmosphere
Good place
Good beer (mainly American beer)
Delicious food

As a 20 -year -old resident, he is glad to open such an authentic American beer house in this area.

cheers!",False,0.42,0.0,0.58,0.9571
免費的街機、DJ 和開放式卡拉 OK，私酒非常美味！如果你喜歡甜的，我推薦奶油山核桃！每個大約150美元，對於台北來說是合理的價格。,"Free arcade, DJ and open karaoke, private wine is very delicious!If you like sweet, I recommend creamy mountain walnuts!Each about $ 150 is a reasonable price for Taipei.",False,0.336,0.0,0.664,0.9032
氣氛非常好，啤酒和食物都很棒🍻,"The atmosphere is very good, beer and food are great",False,0.477,0.0,0.523,0.807
10/10會推薦，他們有傳奇的飛鏢機！ 加油😂,10/10 will recommend that they have legendary dart machines!Come on,False,0.237,0.0,0.763,0.4199
很棒的氛圍和飲料種類！,A great atmosphere and type of beverage!,False,0.423,0.0,0.577,0.6588
氣氛很棒🥳調酒師很好，絕對可以在這裡度過一段美好的時光🤌🏻 …,"The atmosphere is great. The bartender is very good, you can definitely spend a good time here ...",False,0.479,0.0,0.521,0.9168
份量大，而且真的很好吃,"The portion is large, and it is really delicious",False,0.333,0.0,0.667,0.6115
他們每天晚上 7 點至 9 點都有歡樂時光。 150元台幣就可以喝一杯雞尾酒或啤酒，很不錯了。有時他們會舉辦卡拉 OK 或聚會等活動。即使沒有活動，你仍然可以去那裡玩飛鏢、棋盤遊戲、撞球。此外，調酒師也很友善。,"They have joy time every night to 9 o'clock in the evening.You can drink a cup of cocktails or beer at 150 yuan, which is very good.Sometimes they host activities such as karaoke or party.Even if there is no activity, you can still go there to play darts, chessboard games, and hit the ball.In addition, the bartender is also very friendly.",False,0.141,0.032,0.827,0.8173
當地酒吧的首選，可以像在家一樣與隨機的人聊天和社交。更不用說是該市頂級的進口精釀啤酒吧。工作人員和業主關心他們的手藝。  超舒適，還有充電的地方。酒吧評論IG：DerrickM3,The first choice of local bars can chat and socialize with random people like at home.Not to mention the city's top imported craft beer bar.Staff and owners care about their craftsmanship.Super comfortable and charging places.Bar comments IG: Derrickm3,False,0.241,0.0,0.759,0.8689
"老實說，我在台灣最喜歡的酒吧。他們有飛鏢、桌球、街機遊戲、Nintendo Switch，您甚至可以玩啤酒乒乓球！
氣氛總是很棒，飲料很好，而且他們有歡樂時光。","Honestly, I am in Taiwan's favorite bar.They have darts, billiards, arcade games, Nintendo Switch, you can even play beer table tennis!
The atmosphere is always great, the drink is good, and they have a happy time.",False,0.393,0.0,0.607,0.9606
玉米片很美味，雖然上面額外添加的香腸肉末對這道菜沒有多大作用。水牛翅膀煮得很好，多汁，但是上面的水牛醬讓它們太鹹太酸，無法食用，如果我們的醬汁少一點的話，它們肯定會是一個全壘打。薯條很好吃。酒吧的概念非常有趣，裡面有所有的街機和棋盤遊戲，但它可能需要更多的人來活躍氣氛。玩一些經典遊戲很有趣，像是《瑪利歐》和《吃豆人》。啤酒很棒，倒得非常完美，歡樂時光也很慷慨。,"The corn slices are delicious, although the additional sausage meat added above does not have much effect on this dish.Bull wings are cooked well and juicy, but the buffalo sauce above makes them too salty and sour, unable to eat. If our sauce is less, they will definitely be a home run.French fries are delicious.The concept of the bar is very interesting. There are all arcade and chessboard games in it, but it may need more people to activate the atmosphere.Playing some classic games is interesting, such as ""Mario"" and ""Eat Dou"".The beer is great, it is perfect, and the joy time is also generous.",False,0.267,0.0,0.733,0.989
"很好的人群。去參加卡拉 OK 之夜，人們很友好，一起玩得很開心。
環境非常好，有很多棋盤遊戲、飛鏢和撞球桌。
如果您想與朋友一起出去玩甚至結交一些新朋友，我會推薦。","Very good crowd.Going to Karaoke Night, people are very friendly and have fun together.
The environment is very good, there are many chessboard games, darts and ball -hit tables.
If you want to go out to play with your friends or even make some new friends, I will recommend it.",False,0.384,0.0,0.616,0.9738
一顆隱藏得很好的城市精釀啤酒寶石。超級友善的酒吧老闆/老闆，擁有精選的精釀啤酒、大量棋盤遊戲、飛鏢、像樣的撞球桌和一些老式街機遊戲。氣氛很好，非常容易與人交往。哦，他們也製作很棒的三明治。尤其是他們的魯本！,"A well -hidden city craft beer gem.Super -friendly bar owner/boss, with selected craft beer, a large number of chessboard games, darts, decent hitting tables and some old arcade games.The atmosphere is very good and it is very easy to associate with others.Oh, they also make great sandwichs.Especially their Ren!",False,0.288,0.0,0.712,0.9467
喬許超級棒而且專業。他非常友好和熱情，不像這裡其他一些西方擁有或管理的機構，那裡的業主或經理非常傲慢和自鳴得意。 HH 的產品很棒。週三我吃了特別的雞翅。性價比很高，食物太多了，我吃不完。薯條很棒，實際上可以用來製作馬鈴薯皮，我喜歡作為酒吧食品。然而，我身上的水牛城醬並不是我想像的那樣。它看起來像是自製的，我很欣賞。然而，它甚至缺乏商業生產的水牛醬的味道。雖然我不太喜歡辣，但我想下次我會嘗試XXX醬，因為它看起來像我通常喜歡的那種醬。我還和隨機的顧客一起玩撞球和飛鏢。這是我第二次來 Barcade，我還會再來的。另外，感謝賈馬爾豐富的啤酒知識和熱情好客。,"Qiao Xu is superb and professional.He is very friendly and enthusiastic, unlike other western ownership or management agencies here, the owners or managers there are very arrogant and proud.HH products are great.I ate special chicken wings on Wednesday.The price is very high, the food is too much, I can't finish it.French fries are great, which can actually be used to make potato skin. I like to be a bar food.However, the Buffalo City sauce on me is not what I think.It looks like homemade, I appreciate it.However, it even lacks the taste of buffalo sauce produced.Although I don't like spicy, I want to try XXX sauce next time because it looks like the kind of sauce I usually like.I also played the ball and dart with random customers.This is my second time I came to Barcade, and I will come again.In addition, thank Jamal's rich beer knowledge and enthusiastic hospitality.",False,0.227,0.031,0.742,0.9866
不錯的酒吧，很棒的活動。我建議你去奧林匹克啤酒！,"Good bar, great activity.I suggest you go to Olympic beer!",False,0.477,0.0,0.523,0.807
很棒的地方！我的飛鏢全部飛進靶心！,A great place!All my darts flew into the target heart!,False,0.526,0.0,0.474,0.8715
享受樂趣和享用美味飲品的絕佳場所。推薦一周中的任何一天,Enjoy fun and enjoy delicious drinks.Recommend any day in the week,False,0.657,0.0,0.343,0.9246
