Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"Highly recommend to those who enjoy gin as much as I do. Best gin bar in TW!
內吧真的讚死⋯台灣能有Soso哥aka杜松子分靈體真的太幸福了
-
認真說一下，sibebar 有分外吧跟內吧，外吧有各種調酒，也有提供清酒。而內吧只有琴酒調酒，但裡面的琴酒收藏量之驚人，真的只有親臨現場才能感受。不過內吧座位稀少，要進去是有點難度的，如果你也是個琴酒痴，想要沈浸在杜松子香氣當中，真的絕對不可以錯過。而且內吧由SOSO哥親自服務，每一杯酒都是品質保證，推薦必點negroni，試過才知道原來內格羅尼能這麼百變。
的，","Highly Recomge to Those WHO Enjoy Gin as Much as I do. Best Gin Bar in TW!
I really praise to death. Taiwan can have soso brother Aka Du Songzi.
-
To put it seriously, Sibebar has a different look in it. There are various bartender and sake outside the outside.Inside, there is only piano wine tuning, but the stagnation of the piano wine inside is really amazing. It really can only be felt at the scene.However, there are few seats in the inside. It is a bit difficult to go in. If you are also a piano alcohol, you must not miss it in the aroma of Du Songzi.And the inside is served by Soso himself. Each glass of wine is guaranteed. It is recommended to order Negroni. After trying it, I know that Negrani can be so changing.
of,",False,0.109,0.046,0.845,0.8678
第一次喝到香氣這麼特別的琴酒，氛圍也很棒、很放鬆,"For the first time, I drank such a special aroma, and the atmosphere was great and relaxed.",False,0.417,0.0,0.583,0.875
"酒單很有趣，絕對能找到喜歡的調酒

非常有格調與好喝，餐點雖然簡單但搭酒很合拍，適合 Friday 的微醺之夜，三五好友結伴或獨飲都很自在舒服的空間","The wine list is very interesting, you can definitely find your favorite bartending

Very stylish and delicious. Although the meal is simple, the wine is very good. It is suitable for FRIDAY's micro -night night.",False,0.346,0.0,0.654,0.9418
工作人員服務態度都很不錯。當天點的酒個人覺得比較一般，類似Netflix 的酒單看起來很酷但不是很好用，不是很喜歡柱子旁邊的位子。,The staff's service attitude is very good.I personally think of the wine that day. The wine list similar to Netflix looks cool but not very useful. I don't like the seat next to the pillar.,False,0.042,0.153,0.805,-0.6651
"評分：9/10
餐點：4杯調酒（兩杯客座、兩杯經典）花費、脆餅
花費：1950
評價：因為6/3-4琴酒展的關係，接觸到心心念念的白蘭樹下琴酒，展期中喝了幾口，也與創始人聊了不少白蘭樹下的故事，剛好又網路上看見客座調酒的資訊（FB大數據真可怕），直接立馬訂位，哈哈哈哈！
單喝白蘭樹下給我的感覺十分複雜，陳皮與各式辛香料的碰撞十分明顯，讓我好奇在調酒中會怎麼呈現。
從今天KIT哥調出來的特調與經典調酒中，我發現白蘭樹下會因為不同技法與調性，凸顯其中幾種香料的風味，十分神奇。
而且今天又是週一，下班之餘的大確幸，雖然沒有喝到淡墨的調酒，但淡墨的故事真的好讚！
有機會下次要再來，完整體驗Sidebar 的感覺。","Rating: 9/10
Meals: 4 cups of wine (two cups of passenger, two cups of classic) spend, brittle biscuit
Cost: 1950
Evaluation: Because of the relationship between the 6/3-4 piano wine exhibition, I came into contact with the piano wine under the white orchid tree that I was thinking about. I drank a few mouthfuls during the exhibition period. I also talked with the founder a lot of stories under the white orchid trees. The information of the passenger bartender (FB big data is terrible), directly booking, hahahaha!
The feeling that I gave me under the white orchid trees was very complicated. The collision between Chenpi and various spices was very obvious, which made me curious how to show in bartending.
From the special and classic bartender adjusted by Brother Kit today, I found that under the white orchid tree, it will highlight the flavor of several of them because of different techniques and tones, which is very amazing.
And today is Monday. I am lucky after get off work. Although I did n’t drink light ink, the story of light ink is really good!
Have the opportunity to come again next time to experience the feeling of SIDEBAR.",False,0.11,0.027,0.863,0.9433
"好喝的琴酒吧～
各種的琴酒應有盡有，調的酒也好喝😆

今天運氣好剛好遇到日本來的客座調酒師，
試到很厲害的特調☺️","A delicious piano bar ~
There are all kinds of piano wine, and the tuned wine is also delicious.

Today's luck just met the guest bartender from Japan,
Try a very powerful special special 厉️",False,0.401,0.0,0.599,0.9609
琴酒世界之大都可以在這體驗到，對琴酒有興趣的人一定要來找杜松子分靈體Soso，他會讓你體驗到gin bar的魅力何在,Most of the Qinjiu World can experience it here. Those who are interested in Qinjiu must come to Du Songzi to divide the spirit soso. He will let you experience the charm of Gin Bar,False,0.182,0.0,0.818,0.7269
"超讚
初訪
老闆人很nice
都會給予建議
能找到自己想要的酒
這邊喝酒很自在","Pretty
Initial visit
The boss is very nice
Metropolitan suggestions
Can find the wine you want
Drinking here is very comfortable",False,0.397,0.0,0.603,0.8803
"非常優秀的琴酒為主的調酒吧。

外面的酒吧使用Sideflix，店家自己寫的網站點酒。
每杯酒都以影集/電影為啟發，每杯酒也有詳盡的介紹。
虛無主義以琴酒、蘭姆酒跟波本威士忌做基底，加入了水果、綠茶以及澄清牛奶去調製，很特別、清爽而濃郁的口味。
/
當天過了9點有幸進到Inside bar ，個人覺得比外面更驚豔。
調酒屬於無酒單，有輪盤可以看酒感跟味道。
這次點了錫蘭+伯爵的口味，加入了薑的琴酒、檸檬去做熱調酒，非常協調，酒感也很濃厚。
/
店家調酒師也都很專業，琴酒種類非常多（可以說是琴酒博物館了）。
Bartender會熱情招待有一些特別的琴酒給你試飲，店家合作的馬告+胡椒的琴酒非常特別，

整體是非常推薦的酒吧，有機會可以試試看Inside bar~","Very excellent piano wine -based bartender bar.

The outside bar uses SIDEFLIX, and the shop's own website is used to order wine.
Each glass of wine is inspired by album/movie, and each cup of wine has a detailed introduction.
Nihistanicism uses piano wine, Rim wine and Bourbon whiskey to make a base, and adds fruits, green tea, and clarifying milk to prepare. It is very special, refreshing and rich.
/ /
After 9 o'clock that day, I was fortunate to enter Inside Bar, and I personally felt more amazing than the outside.
The bartending is a wineless list. There is a wheel disk to see the wine and taste.
This time I ordered the taste of Ceylon+Count, and added ginger wine and lemon to make hot alcohol. It was very coordinated and the wine was very strong.
/ /
The bartender of the store is also very professional, and there are many types of piano wine (it can be said that it is the piano wine museum).
Bartender will enthusiastically entertain some special piano wine for you to try drinking. The stables cooperated with the store+the piano wine of the pepper is very special.

The overall is a very recommended bar. If you have the opportunity, try Inside Bar ~",False,0.172,0.0,0.828,0.9905
台北第一琴酒吧，轉盤上的口特色琴酒都能選，而且可以試喝一點點確認喜歡味道再請bartender 調，不會喝到自己不喜歡的酒。送的小點非常好吃，氣氛溫馨的覺得舒壓。,"The first piano bar in Taipei can choose the special piano wine on the turntable, and you can try to drink a little to confirm that you like the taste and then ask Bartender to adjust it.The small dots sent are very delicious, and the atmosphere feels warm.",False,0.201,0.0,0.799,0.8777
在不起眼的巷弄內，環境蠻幽靜的，整間的氣氛也非常舒服和諧。酒單很有意思，結合了netflix 電影介面的風格，雖然分類不是很明確，但點進去可以看到每一種調酒的成分，店員也有提供詳盡的介紹，而其中琴酒算是本店的招牌！據說有幾百款收藏，可以針對每個顧客喜歡的味道做調整，如果是想找好喝的酒吧千萬不能錯過！,"In the inconspicuous alley, the environment is quite quiet, and the atmosphere of the whole room is also very comfortable and harmonious.The wine list is very interesting. It combines the style of the Netflix movie interface. Although the classification is not very clear, you can see each type of bartender. The clerk also provides a detailed introduction. Among them, Qinjiu is the signboard of our store!It is said that there are hundreds of collections that can be adjusted for the taste that each customer likes. If you want to find delicious bars, you must not miss it!",False,0.151,0.022,0.827,0.9188
"服務人員都非常熱情親切，非常適合在這裡與朋友聊天放鬆，沒有服務費。
琴酒款式超超超多種，非常推薦愛琴酒的人過來。
另外，還有一個特別包廂空間，希望下次能夠有機會進去品嚐更不同的酒。","The service staff are very enthusiastic and kind, very suitable for chatting with friends here, without service fees.
There are many types of Qinjiu style. People who recommend Aegean wine are very recommended.
In addition, there is a special box space, hoping to have the opportunity to go in and taste more different wine next time.",False,0.325,0.0,0.675,0.9688
"以琴酒為主軸的bar。

不走譁眾取寵的網美路線，融合度和精緻度也不算成熟，但酒感很足，算是物廉價美。

但我真正要推薦的，是店中店裡頭的琴酒專吧——Inside bar。

裡頭網羅了全世界各種風味的琴酒，有選擇困難的人，還有轉盤可以幫忙指引。幾經試飲後，選擇自己喜歡的酒款，再決定要如何調製，如果你也還在茫茫酒海中尋找命中註定的風味，那我相當推薦這Inside bar！","BAR with piano wine as the main axis.

The integration and refinement of the net beauty line that do not follow the public are not mature, but the wine is sufficient, which is considered cheap and beautiful.

But what I really want to recommend is the piano wine college in the shop -IIDE BAR.

Inside, there are all kinds of flavored piano wines in the world, people with difficulty choices, and turntables to help guide.After trying to drink, choose your favorite wine, and then decide how to prepare. If you are still looking for the destined flavor in the vast sea of ​​wine, then I recommend this Inside Bar!",False,0.189,0.037,0.774,0.9666
"菜單設計很酷，雖然一訪是因為吃拉麵，但是還是會想來喝酒

拉麵味道非常不錯，豚骨湯底搭配魚肉，混合在一起非常合，而且非常好喝！麵條也是有Q彈，搭配附餐酒，非常解膩！所以推薦餐後再喝酒","The menu design is very cool. Although the visit is because of eating ramen, I still want to drink

The ramen tastes very good. The dolphin soup base is paired with fish, which is very good and delicious!Noodles also have Q bombs, with attached meals, very greasy!So drink after recommended meals",False,0.216,0.0,0.784,0.8925
Sidebar位於信義安和家具街上，低調外觀容易讓人錯過，Bar特別的部分在於線上點餐頁面是以Netflix電影方式排版，特別有趣，也使用餐體驗變得活潑好玩！,Sidebar is located on Xinyi'an and Furniture Street. The low -key appearance is easy to miss. The special part of BAR is that the online dinner page is typically typed by Netflix movie. It is particularly interesting. It also becomes lively and fun with the meal experience!,False,0.257,0.063,0.68,0.9078
"Sidebar 屬於信義安和這區塊不能錯過的一間酒吧，Bar hopping 的話可以一起在這一帶帶上，沒有記錯的話水餃也還滿好吃的。

琴酒爲主要的特色，每一次去的時候都訂位滿滿，所以都只有安排到吧台區，空間算是適合聚會的地方，有特別獨立出來比較寬敞的區域。

調酒的話，店家會主動介紹和確認平常喜歡的酒感做推薦，都還滿精準的推到喜歡的風味，經典調酒的部份調得也是恰到好處，推薦給喜歡酒味濃厚的人做嘗試。","SIDEBAR belongs to a bar that Shinyi'an and this block cannot be missed. If Bar Hopping can be on this area, if you remember correctly, the dumplings are also delicious.

Qinjiu is the main characteristic. Every time you go, you can order it, so you can only arrange to the bar area. The space is a place suitable for the party. There are specially independent areas.

If you mix, the store will take the initiative to introduce and confirm the commonly like wine feel to recommend, and it is also accurately pushed to the favorite flavor. The classic bartending part is also adjusted. Essence",False,0.139,0.04,0.821,0.8913
氣氛不錯，酒單是模仿Netflix的風格，點了一杯要求莓果風的gin base，bartender用一支有藍莓的distilled gin做gimlet，非常順口好喝且清淡的果香四溢，酒單上的酒就比較普通，尤其那杯椰子的有點膩酒感也很低，蠻浪費錢的，建議還是點客製化的酒比較有質感！,"The atmosphere is good. The wine list is imitated with Netflix style. I ordered a cup of GIN Base that requires berry wind. Bartender used a Distilled Gin with blueberries as GIMLET. The wine is more ordinary, especially the coconut coconut is a bit greasy and the wine feels very low. It is quite wasteful. It is recommended to order the quality of the wine!",False,0.072,0.034,0.894,0.3816
"二訪sidebar
一家就算是非琴酒愛好者也會喝到符合你口味琴酒的好店。
店家分為內吧和外吧,外吧略為吵雜，供應店家特調居多。內吧提供各式專業琴酒，簡單純飲和經典琴酒調酒。同行人多可以選擇外吧，人少時強烈推薦內吧。記得內吧調酒師向我說了一句話：我們就是無法看到客人覺得無聊，接下來就是不斷請你試喝各類琴酒想找出你的口味，很有趣跟熱心。建議去的客人可以先在外吧喝個一兩杯調酒，然後請店員安排如果內吧有位置時可以安排進入內吧好好享受琴酒的專業饗宴。","Second visit SIDEBAR
Even if a family is a non -piano lover, it will drink a good shop in line with your taste of piano wine.
The store is divided into inside and outside. The outside bar is slightly noisy.Inner bar offers a variety of professional piano wine, simple pure drink and classic piano wine.Those who can choose to choose from, and people are highly recommended inside when they are young.I remember the bartender said a word to me: We just can't see the guests feel bored. Next is to keep asking you to try to drink all kinds of piano wine to find out your taste. It is very interesting and enthusiastic.It is recommended that the guests who go to drink a one or two cups of bartender first, and then ask the clerk to arrange for the professional feast of Qinjiu when there is a place in the inside.",False,0.085,0.013,0.902,0.8882
抱歉 是真的喝不懂🤣6個人為了達低消點了好多杯，都好沒特色 某杯還好像維他命水 …,"Sorry, I really do n’t understand 个人 个人 抱 抱 抱 抱 抱 抱 抱 抱 抱 抱 抱 抱 抱 抱 抱 抱 抱 抱 抱 抱 抱 抱 抱 抱 抱 抱 抱 It seems to be vitamin ...",False,0.052,0.031,0.918,0.2263
"好喝的琴酒吧
可以選擇不同調性的調酒做經典調酒
花香aviation 超棒！
三株掃帚很清爽，適合當第一杯
奶油香甜酒+肉桂的調和的很舒服，偏甜","A delicious piano bar
You can choose different tone bartending to make classic bartending
Aviation Aviation is great!
Three brooms are very refreshing, suitable for the first cup
Cream sweet wine+cinnamon is very comfortable, sweet",False,0.375,0.0,0.625,0.9582
很喜歡的調酒 也很有特色的bar 可以喝上好幾杯沒問題,"I like bartending and very distinctive BAR, you can drink several cups, no problem",False,0.284,0.0,0.716,0.5801
今天到時已經客滿，裡面的專業琴酒吧剛好有位置，Bartender很專業的解說各個琴酒的特性和製成成分，對於顧客的需求也能做出相對的調酒，荷蘭琴酒Jenever在這也能喝到😋。 …,"It is full today, and the professional piano bar is just in the place. Bartender is very professional to explain the characteristics and composition of each piano wine. You can also drink it.Mowing",False,0.0,0.0,1.0,0.0
"一個很棒的地方,適合在週間工作結束後帶著一身疲憊的心情來喝兩杯再回家.店家的用心在很多地方都能看得見,除了調酒能喚醒口腔的味覺之外,或許能夠試試找尋酒單上面遺失的一頁...在這裡,只需放鬆一切的疲憊,讓酒精帶領著精神環遊世界,讓心境轉換之後再回家","A great place, suitable for drinking two glasses after working in the week after the work of the week. The intention of the store can be visible in many places. In addition to bartending, it can wake up the taste of the mouth. Maybe you can try to find the loss on the wine list ... Here, just relax all the fatigue, let the alcohol lead the spirit to travel around the world, let the mood change before going home before going home",False,0.096,0.047,0.857,0.6597
氣氛佳，menu設計很有趣，特別是Gin的種類有很多可以選擇，喜歡Gin的人可以來試試，餅乾的味道很特殊，很適合配酒,"The atmosphere is good, the Menu design is very interesting, especially the types of Gin can choose. People who like GIN can try it. The taste of the biscuits is very special, which is suitable for wine with wine",False,0.245,0.0,0.755,0.8856
"隨著琴酒在世界越來越蓬勃，不再只有以威士忌或是葡萄酒為主題的酒吧，也開始展出一間間的琴酒酒吧。
目前台北有兩間琴酒酒吧，分別是迪化街的發琴吧與信義區這間「SideBar」。
Sidebar位於信義安和站附近的巷弄民宅中，
店面蠻低調的，來的時候要特別注意找找。
有分內外兩種不同風格的酒吧，兩間酒吧空間都不大：外面酒吧是間調酒吧，能供應各式各樣的調酒，雖然沒有內部酒吧這麼多的琴酒
但卻有各式各樣的烈酒，也有一些也是台灣買不到的品項；內部酒吧空間更小，基本上沒有提前預約都很難進去。
（提醒一下：內外場酒吧都是分開結帳，所以無法在外場點內場的琴酒來喝）
進入內吧以前，需要通過一扇密碼門，要把剛剛店員偷偷告訴你的Code輸入才能開啟門，密碼是天天換。內吧雖然空間小，但有喝不完的琴酒，許多琴酒都是店內股東、員工或員工朋友從國外帶一兩瓶回來，喝完就沒了。這裡也時常舉辦琴酒發表會或講座。
P.s店員店長調酒師都超親切！","As Qinjiu is getting more and more vigorous in the world, it is no longer a bar with the theme of whiskey or wine, and it has also begun to display a piano wine bar.
At present, there are two piano bars in Taipei, namely the ""Sidebar"" of the Faqin Bar and Xinyi District of Dihua Street.
Sidebar is located in the lane house near Xinyi'an He Station,
The store is quite low -key, so pay special attention to find it when you come.
There are two different styles of bars in the inside and outside, and the two bar spaces are not large: the bartending bar outside is a bartender, which can supply a variety
However, there are all kinds of spirits, and some are also unable to buy items in Taiwan; the space in the bar is smaller, and basically it is difficult to get in without appointment in advance.
(Reminder: The inner and outer field bars are separated from the checkout, so the piano wine in the field can not drink)
Before entering the inside, you need to pass a password door. You must secretly tell your Code input to open the door before you can open the door. The password is changed every day.Although the space is small, there are endless piano wine. Many piano wines are shareholders, employees or employees and friends in the store brought one or two bottles from abroad. After drinking, it is gone.Here are also often held or lectures.
P.S clerk shop chief bartender is super kind!",False,0.051,0.032,0.917,0.7836
"-可刷卡
酒單採用線上的需掃QR code 介面像Netflix很有趣
琴酒愛好者會喜歡的店

第九號馴鹿$450
甜甜妹酒但糖漿味偏重 個人不愛

NewYork sour$400
威士忌底 紅酒看得出來有加厚 酒感比較重","-Stock card
The wine list needs to sweep the QR code interface like netflix
Stores that Qinjiu enthusiasts will like

No. 9 reindeer $ 450
Sweet girl wine, but syrup flavor is emphasized by individual

Newyork Sour $ 400
The whiskey bottom of the red wine can see that the thick wine feels heavier",False,0.126,0.0,0.874,0.6369
"菜單設計很酷，酒類都有一定水準很好喝不是網美酒吧！
餐點中的小捲超好吃～","The menu design is cool, and the wine has a certain level of deliciousness.
The small rolls in the meal are super delicious ~",False,0.438,0.0,0.562,0.93
"很舒適的酒吧
琴酒為基底的調酒幾乎都很經典
但這次來比較喜歡蘭姆酒調製的 回不去的夏天
喝起來很有層次","Very comfortable bar
Qin wine is almost classic
But this time I prefer the summer of Rim's modulation.
Drink very layered",False,0.103,0.0,0.897,0.3174
"一直很期待來這間Bar,果然沒有失望。
Bartender們都很親切，依依介紹琴酒，提供試飲。
會再回訪。","I have always been looking forward to coming to this BAR, and it really was not disappointed.
Bartender are very kind, Introduce Qin wine and provide trial drinks.
Will return to visit again.",False,0.174,0.0,0.826,0.7587
"醉好的時光上映時票根可以兌換酒，剛好七點看完電影從信義威秀走去Sidebar是個絕佳的入場時間。
當晚在外吧和朋友各點兩杯，醉好的時光特調兩杯都點了，另外我點了用Hendrick’s Amazonia做的Saturn，超適合，滿滿熱帶水果的味道超讚！
九點之後我自己進了內吧，試了幾款酒，點了一杯茶風味的fizz，另外soso哥做了一小杯醉好的時光裡的Sazerac分享。
在我試了Neroli跟JJ Whitley接骨木花之後詢問soso哥：「可不可以用這兩支做White Lady，但接骨木比例少一點？(因為接骨木真的太香)」老闆立刻說沒問題另外搭配了橙花水去做，整杯小白花系，味道果然超棒。
另外還有點了一杯About Us Citrus Gin搭配柚子花去做的Ramos Gin Fizz，超、好、喝！","When the drunk time is released, the roots can be exchanged for wine. Just at seven o'clock, it is an excellent entry time to watch the movie from Xinyi Weixiu.
That night, I ordered two cups with my friends. Two cups of drunk time were all ordered. In addition, I ordered the Saturn made with Hendrick ’s Amazonia. It was super suitable and the taste of tropical fruits was superb!
After nine o'clock, I entered the inside myself. I tried a few wines and ordered a cup of tea -flavored FIZZ. In addition, Soso made a small glass of drunk time.
After I tried Neroli and JJ Whitley, I asked SOSO: ""Can you use these two as a white lady, but the proportion of bone wood is less? It is made with orange blossom water. The whole cup of white flowers is really good.
In addition, there is a cup of About us citrus Gin with the Ramos Gin FIZZ made by grapefruit, super, good, drink!",False,0.137,0.028,0.836,0.9692
適合好友相聚聊天，酒單設計很有趣，點了三杯都很喜歡。bartender介紹很專業且友善。,"Suitable for friends to get together to chat, the wine list design is very interesting, I like three cups.Bartender introduces very professional and friendly.",False,0.381,0.0,0.619,0.9066
"隨著琴酒在世界越來越蓬勃
目前琴酒特色酒吧有
迪化街的《發琴吧》
今天要介紹的《SideBar》

SideBar是間有分內外場的酒吧
外場是間複合式酒吧，內場才是琴酒酒吧
內外場酒吧都是分開結帳，所以無法在外場點內場的琴酒來喝

說到內場
在裝潢設計上，有將「Speakeasy秘密酒吧」的特色融入其中，想進入裡面的琴酒吧是需要輸入密碼才能開起門，所以想進去除了要有Code，也要有位子，建議大家可以先打電話詢問，在內場是有提供每人一份點心，雖然空間小，但有喝不完的琴酒，許多琴酒都是店內員工從國外帶一兩瓶回來，喝完就沒了","As the piano wine is getting more and more vigorous in the world
At present, Qinjiu special bars are
Dihua Street ""Faqin Bar""
""Sidebar"" to be introduced today

SIDEBAR is a bar with internal and external fields
Outside is a compound bar, the inside is the piano wine bar
The inner and outer field bars are separated from the checkout, so the piano wine in the field is not allowed to drink

Speaking of the internal field
In terms of decoration design, the characteristics of ""Speakeasy Secret Bar"" are integrated into it. The piano bar that wants to enter it needs to enter the password to open the door. The phone inquires, there is a snack of each person in the inner field. Although the space is small, there are endless piano wine. Many piano wines are returned from one or two bottles from abroad.",False,0.018,0.0,0.982,0.4019
"琴酒款式很多，菜單很有趣，整間 bar 很有氛圍。

Bartender 也很強，幫我客製了 Nordés 調的 white negroni，非常好喝，下次還會再來","There are many styles of Qinjiu, the menu is very interesting, and the entire BAR is very atmospheric.

Bartender is also very strong, helping me to custom",False,0.274,0.0,0.726,0.8428
"很幸運可以坐到內場區域😌
輕鬆安靜跟朋友聚在一起，喝喝酒聊天👍

覺得可以參考轉盤挑選喜歡的口味，這個蠻適合總是不知道要喝什麼好的人有一些方向🤣然後服務人員還會介紹怎樣的基底酒，適合搭配所選的口味！覺得蠻用心服務的～

服務人員介紹後還會先讓你試喝幾款基底酒，然後再選擇要用來搭配的基酒去調酒。整個過程很細心，讓最後到手的調酒會是自己想要的味道～

推薦來試試！","Fortunately, you can sit in the interior area 😌
Get together easily and quietly with friends, drink, chat, chat 👍

I think you can refer to the favorite taste of the turntable. This is quite suitable for people who do n’t know what to drink. There are some directions. Then the service staff will introduce what kind of base wine, which is suitable for the selected taste!I think it is quite attentive ~

After introducing the service staff, you will first try to drink a few base wines, and then choose to use the base wine to be used to mix alcohol.The whole process is very careful, so that the final bartending will be the taste you want ~

Recommend to try!",False,0.129,0.0,0.871,0.9369
"琴酒酒吧
有提供調酒酒單，
需要連上網站，風格是Netflix的菜單，
如果沒有喜歡的，也可特調。
Bartender會介紹各種琴酒的特性，
提供不同琴酒試味道，
再依照喜好特調，
酒都蠻好喝的，
然後薯條超級好吃，必點。","Qinjiu Bar
There is a bartender list,
You need to connect to the website, the style is the menu of Netflix,
If you don't like it, you can also adjust it.
Bartender will introduce the characteristics of various piano wine,
Provide different taste of different piano wine,
Then according to your preferences,
The wine is quite delicious,
Then the fries are super delicious, it must be ordered.",False,0.151,0.028,0.821,0.8881
"多年前來過一次，印象挺好
這次再訪，可能剛好調酒師的風味喜好跟我不太一樣
幾個朋友點了兩輪酒，第一輪在酸甜平衡中都偏甜，風味也較單一
第二輪選的酒就有比較平衡、有層次","I have been here once many years ago, I am impressed with good
If you visit this time, you may just happen to the sommelier's flavor preference.
A few friends ordered two rounds of wine. The first round was sweet in the sweet and sour balance, and the flavor was relatively single.
The second round of wine is relatively balanced and layered",False,0.209,0.0,0.791,0.9337
