Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"氣氛到位，很酷的店

IT人來這的話會更多樂趣","The atmosphere is in place, a cool shop

If IT people come here, there will be more fun",False,0.269,0.0,0.731,0.7089
"餐點新鮮好吃
調酒超讚
喝了兩杯 都很滿意🥰
更不用說環境好 燈光優
下次會揪團找朋友一起來 好好享受這氛圍","Fresh and delicious meals
Bartender
I am very satisfied after drinking two cups 杯
Not to mention that the environment is good and the light is good
Next time, I will find friends to enjoy this atmosphere together",False,0.406,0.0,0.594,0.9647
餐點好吃，服務親切，酒醇美，氣氛佳，環境是舒適又令人放鬆自在。值得帶朋友來！,"The meal is delicious, the service is cordial, the wine is beautiful, the atmosphere is good, the environment is comfortable and relaxed.It is worth bringing friends!",False,0.488,0.0,0.512,0.9589
"調酒，食物和餐廳氛圍 CP值超高！喜歡酒感不那麼重也可以請工作人員推薦，都超級好喝🍻🍻

地理位置也非常的棒，國父紀念館站2號出口走路不到10分鐘內即可抵達。","Bart -up, food and restaurant atmosphere CP value is super high!If you like the wine less, you can ask the staff to recommend it, it's super delicious 🍻🍻

The geographical location is also very good. The exit of the National Father Memorial Hall can arrive within 10 minutes.",False,0.327,0.0,0.673,0.9697
燈光好、氣氛佳的酒吧，推薦下班可以來小聚,"Bar with good lights and good atmosphere, I recommend that you can come to work after work",False,0.372,0.0,0.628,0.8074
打造駭客文化的酒吧， Stackoverflow 好喝！,"Create a hacker culture bar, Stackoverflow is delicious!",False,0.504,0.0,0.496,0.7263
服務很好 氣氛佳,The service is very good,False,0.444,0.0,0.556,0.4927
"去酒吧的目的本來就是為了喝酒聊天，所以起初也並沒有對食物有太多的期待，就隨便點了海陸平盤和薯條。但沒想到味道真的都不錯，起碼會讓我一口接一口（有點停不下來的地步）🤣🤣

調酒也很棒，他們會根據你的喜好推薦適合的，所以不用太擔心會看不懂喔❤️環境也舒服，超級適合和朋友聚會聊天！下次會再光顧（酒癮爆發…🤣）","The purpose of going to the bar was to drink and chat, so I didn't have much expectation of food at first, so I just ordered Hai, Lu Ping Po and French fries.But I did not expect that the taste is really good, at least it will make me take a bite (a bit unable to stop) 🤣🤣

Blooming is also great. They will recommend suitable for your preferences, so don't worry too much about it. ❤️ The environment is comfortable. It is super suitable for meeting with friends!I will patronize again next time (the wine addiction erupts ... 🤣)",False,0.214,0.042,0.744,0.9744
氛圍很棒，服務也生超優秀哦！,"The atmosphere is great, and the service is excellent!",False,0.536,0.0,0.464,0.8439
整體都很不錯，酒單讓資安人員很親切XD,"The overall is very good, the wine list makes the security staff very kind XD",False,0.562,0.0,0.438,0.9337
老闆人超親切的，推喔。,"The boss is super kind, push.",False,0.646,0.0,0.354,0.8074
環境很舒適 重點是酒很好喝 很濃,The environment is very comfortable. The focus is that the wine is delicious and strong,False,0.469,0.0,0.531,0.8908
有趣的老闆，資安人必打卡的Bar,"Interesting boss, BAR, a must -have for Zi'an people",False,0.252,0.0,0.748,0.4019
"餐點很棒，炸物好吃

調酒很推，不喝酒的也有無酒精的選擇哦","The meal is great, the fried object is delicious

The bartending is very pushing, there is no alcohol choice if you don't drink alcohol",False,0.252,0.071,0.677,0.765
調酒好好喝🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻,Mix well and drink 喝,False,0.344,0.0,0.656,0.2732
氣氛好,Good atmosphere,False,0.744,0.0,0.256,0.4404
服務超好 很親切,The service is super very kind,False,0.655,0.0,0.345,0.8221
讚啦👍,Praise 👍,False,0.643,0.0,0.357,0.5574
有創意的餐廳,Creative restaurant,False,0.744,0.0,0.256,0.4404
讚讚,Praise,False,1.0,0.0,0.0,0.5574
酒都蠻好喝的，餐點也都很讚,"The wine is quite delicious, and the meals are all very good",False,0.418,0.0,0.582,0.8012
三杯水餃非常好吃，店員服務非常情切。,"The three cups of dumplings are very delicious, and the clerk service is very emotional.",False,0.307,0.068,0.625,0.6794
我的天啊！他們店的三杯水餃真的是一吃下去不得了耶 我覺得這是必點的,OMG!The three cups of dumplings in their shop are really eaten.,False,0.0,0.137,0.863,-0.1511
Hackbar H4CK3R 餐酒館真是個讓人流連忘返的地方！調酒「永恆之藍」完美融合了藍色甜美與微微的烈度，每一口都讓人陶醉。店內氣氛濃厚，燈光和音樂巧妙搭配，營造出既放鬆又神秘的氛圍。這裡的服務也相當到位，讓人感覺賓至如歸。無論是與朋友聚會還是單純放鬆，這裡都是絕佳選擇。,"Hackbar H4CK3R dining tavern is really a place that is lingering!The ""Eternal Blue"" of the bartender perfectly blends blue sweet and slightly intensity, and every bite is intoxicated.The atmosphere in the store is strong, and the lights and music are cleverly matched, creating a relaxed and mysterious atmosphere.The services here are also quite in place, making people feel that guests are home.Whether it is a party with friends or a simple relaxation, this is an excellent choice.",False,0.326,0.0,0.674,0.9854
有水煙,Water -cigarette,False,0.0,0.0,1.0,0.0
服務人員親切，氣氛很讚，東西好吃👍,"The service staff is kind, the atmosphere is great, the things are delicious 👍",False,0.483,0.0,0.517,0.9042
氣氛舒適 餐點味道好🌝,The atmosphere comfortable meal tastes good 🌝,False,0.47,0.0,0.53,0.7351
超級好吃！,Super delicious!,False,1.0,0.0,0.0,0.8356
A這個好吃1定要來,A This delicious 1 must be here,False,0.381,0.0,0.619,0.5719
店員親切、餐點好吃,The clerk is kind and delicious,False,0.64,0.0,0.36,0.7964
相當完美,Pretty perfect,False,1.0,0.0,0.0,0.7845
氣氛放鬆舒適，適合三五好友一起小酌；也可以和店員互動，店員都很活潑健談！,"The atmosphere is relaxed and comfortable, suitable for three or five friends to drink together; you can also interact with the clerk, and the clerk is very lively and healthy!",False,0.391,0.0,0.609,0.9437
松露奶油干貝燉飯好吃！充滿松露獨特的香氣，上面還有飽滿的干貝！,Tulu cream dried scallop stew is delicious!Full of truffles with a unique aroma and full scallops on it!,False,0.0,0.0,1.0,0.0
"店員漂亮
餐點好吃😋
推推👍","Beauty
Meal delicious 吃
Push",False,0.714,0.0,0.286,0.8176
永恆之藍不僅酒色亮麗，喝起來充滿鳳梨和橙酒的香氣，很推薦,"The eternal blue is not only bright in color, but it is full of the aroma of pineapple and orange wine, it is recommended",False,0.085,0.066,0.849,0.1273
店員好正,The clerk is so positive,False,0.536,0.0,0.464,0.6825
服務很好,The service was excellent,False,0.552,0.0,0.448,0.5719
環境不錯氣氛佳,Good environment and good atmosphere,False,0.659,0.0,0.341,0.7003
很值得再次造訪唷,Very worth visiting again,False,0.422,0.0,0.578,0.2944
店員很漂亮！酒很好喝👍,The clerk is beautiful!The wine is delicious 👍,False,0.333,0.0,0.667,0.6114
"餐點好吃，用餐環境舒服👌
服務人員也很棒","The meal is delicious, the dining environment is comfortable 👌
The service staff is also great",False,0.59,0.0,0.41,0.9534
"環境氣氛佳👍🏻
服務人員態度很好👍🏻","Environmental atmosphere is good
The attitude of the service staff is very good",False,0.356,0.0,0.644,0.7264
"不錯的酒吧，老實說，飲料都是噱頭，而且不太好。
我喜歡這裡的氣氛和氛圍，但除此之外，嗯","Good bar, honestly, drinks are gimmicks, and they are not very good.
I like the atmosphere and atmosphere here, but in addition, um",False,0.219,0.068,0.713,0.4625
一起快樂！,Happy together!,False,0.8,0.0,0.2,0.6114
好看 好吃 又好玩 👍,"Beautiful, delicious and fun 又",False,0.845,0.0,0.155,0.8979
那是一家很酷的酒吧。儘管對於安全極客來說這是一個特別有趣的地方。我期待未來的進化！,It was a cool bar.Although this is a particularly interesting place for security geeks.I look forward to future evolution!,False,0.333,0.0,0.667,0.7897
超級酷、超級好的地方，他們有很棒的食物和飲料。,"Super cool and super good places, they have great food and drinks.",False,0.71,0.0,0.29,0.9524
享受黑客吧,Enjoy a hacker,False,0.615,0.0,0.385,0.4939
很棒,great,False,1.0,0.0,0.0,0.6249
很酷的酒吧,Cool bar,False,0.697,0.0,0.303,0.3182
出色的,Excellent,False,1.0,0.0,0.0,0.5719
很有特色的店,Very distinctive shop,False,0.0,0.0,1.0,0.0
一定是大拇指,It must be a thumb,False,0.0,0.0,1.0,0.0
好好吃🤤,Be so delicious 🤤,False,0.5,0.0,0.5,0.6115
一定是大拇指,It must be a thumb,False,0.0,0.0,1.0,0.0
非常的棒,Great,False,1.0,0.0,0.0,0.6249
