Original,EN,Needs Review,Positive,Negative,Neutral,Compound
店內氣氛佳，搭配昏暗的燈光，喝上店員特製的調酒一整天的壓力跟疲憊都在一瞬間就消失。,"The atmosphere in the store is good. With the dim light, drinking the special bartending pressure and fatigue of the clerk disappeared all day long.",False,0.177,0.192,0.631,0.128
"調酒很好喝，進口啤酒、生啤種類繁多。
服務親切體貼，非常適合辦活動","The bartender is delicious, and there are many types of imported beer and raw beer.
Careful and considerate service, very suitable for activities",False,0.291,0.0,0.709,0.802
八點前有happy hour，牛肉酥皮非常好吃，超級推薦。,"Before eight o'clock, there were Happy Hour. Beef mein was very delicious and recommended.",False,0.47,0.0,0.53,0.8676
"雞肉派跟披薩超好吃⋯
憑學生證還可以happy hour到12.","Chicken pie and pizza are so delicious ...
You can have a Happy Hour to 12.",False,0.376,0.0,0.624,0.857
氣氛佳、老闆服務親切，餐點還算美味，調酒好喝，價位中等，有低消一人200，大體上推薦！,"The atmosphere is good, the boss service is cordial, the meal is delicious, the bartender is delicious, the price is medium, there is a low -consuming one person 200, it is recommended to be generally recommended!",False,0.307,0.045,0.648,0.902
"挺糟的用餐體驗。英式酒吧卻沒有生啤，主餐的可頌豬肉捲，平淡無奇，加90元點薯條，炸得乾巴巴的，連番茄醬都懶得上。

House wine真是砸招牌的糟糕。

不知道google上的評分大概是前一間店的吧。很多餐點都沒有。

音樂勉強吧...","Pretty dining experience.The British bar does not have raw beer. The main meal of the pork rolls of the main meal, bland, plus 90 yuan a bit of fries, fried dried, even tomato sauce is too lazy.

House Wine is really bad to smash the sign.

I don't know if the score on Google is probably the previous shop.There are no meals.

Music barely ...",False,0.044,0.117,0.839,-0.6478
酒很好喝，氣氛不錯，老闆跟bartender 都很好,"The wine is delicious, the atmosphere is good, the boss and Bartnder are very good",False,0.449,0.0,0.551,0.8687
"可頌豬肉卷要價180還是190
再加點一份180元的薯條只要90元
但薯條有幾根我用肉眼都可以數完還要90元
這樣一份油膩的食物要花280@@
果真是英國來的食物！","The price of pork rolls 180 or 190
Add an additional 180 yuan fries for only 90 yuan
But there are a few fries, I can count it with the naked eye and 90 yuan
Such a greasy food to spend 280 @@
It's really a food from Britain!",False,0.0,0.0,1.0,0.0
已經來兩次ㄌ！是相當不錯的Bar🤩老闆還招待爆米花🍿真的超讚！調酒很好喝 服務也很棒 推薦大家來！,Has been here twice!It is quite good Bar 还 boss also entertaining popcorn 🍿 is really amazing!The bartender is very delicious and the service is great. It is great to recommend everyone!,False,0.454,0.0,0.546,0.9708
"因為酒吧的老闆辦小音樂會而結緣
很讓人放鬆的好地方","I ended because the boss of the bar held a small concert
Very relaxed place",False,0.2,0.0,0.8,0.5413
店裡氛圍很好 ，店員非常熱情！！！！ 捲捲頭髮的店員超可愛的 🤣,"The atmosphere in the store is very good, the clerk is very enthusiastic!IntersectionIntersectionIntersectionThe clerk with curled hair is super cute",False,0.379,0.0,0.621,0.8856
Bartender 超帥！憑大學學生證happy hour 優惠到12點～喝酒找當肯 長又贏,"Bartender is super handsome!With the university student ID Happy Hour discount until 12 o'clock ~ drink and win, win and win",False,0.547,0.0,0.453,0.9652
"每天八點前都有Happy Hour～～～

店長人很好都會做好喝的調酒，下班下課放鬆非常推薦來Tea bar!","There are Happy Hour before eight o'clock every day ~~~

The manager is very good and will make good drinking bartending. Relaxation from work after get off work is very recommended to Tea Bar!",False,0.349,0.0,0.651,0.939
氣氛好！酒很好喝！Mojito第一名🤤 …,The atmosphere is good!The wine is delicious!Mojito's first place i ...,False,0.0,0.0,1.0,0.0
"老闆超級nice
而且調酒的價位也算便宜
推薦來這裏可以點他們的雞肉派
聽老闆說這是他阿嬤的味道
道地的英國味 可惜沒拍到照片
必定二訪","Boss Super Nice
And the price of bartending is also cheap
Recommended here can order their chicken school
Listening to the boss said that this is the taste of his grandma
The authentic British taste is a pity not to take a picture
Must have a second visit",False,0.155,0.04,0.804,0.743
無意間看到這家酒吧就走了進去，老闆非常熱情～而且調酒真滴非常好喝,I accidentally saw this bar and walked in. The boss was very enthusiastic ~ and the bartender was really delicious,False,0.278,0.089,0.632,0.7258
小小的店有著不錯的氛圍，食物好吃軟性飲料也好喝、酒精性飲品價格合理，很適合一個人或是幾個朋友放鬆和聊天的酒吧。,The small shop has a good atmosphere. The food is delicious and soft drinks. The price of alcoholic drinks is reasonable. It is very suitable for a bar or a few friends to relax and chat.,False,0.283,0.0,0.717,0.9118
氣氛好 酒好喝 超級直到來,"The atmosphere is good, it's so good to be super straight, it's coming up",False,0.543,0.0,0.457,0.8977
我來過很多次了 但還是很頂,I've been here many times but it's still very top,False,0.227,0.0,0.773,0.3898
是不是有時候週一不太會開門？,Do you sometimes open the door on Monday?,False,0.0,0.0,1.0,0.0
"6:00-8:00有happy hour
還蠻划算的
氣氛很棒，平日來的人也蠻多的
推薦","6: 00-8: 00 have happy hours
Quite cost -effective
The atmosphere is great, and there are many people who come on weekdays
recommend",False,0.419,0.0,0.581,0.9284
不錯 不貴8點前happy hour,"Not bad, not expensive 8 o'clock, Happy Hour before 8 o'clock",False,0.421,0.0,0.579,0.7615
闆娘人很好，調酒也不貴 已再訪多次🌷❤️❤️,"The Ban Niang is very good, and the bartender is not expensive.",False,0.19,0.214,0.595,-0.1045
價格不便宜但是是個氣氛佳的老外酒吧,The price is not cheap but is a foreigner bar with a good atmosphere,False,0.228,0.0,0.772,0.5927
Paulaner啤酒還蠻好喝的，順口又很香,"Paulaner beer is quite delicious, smooth and fragrant",False,0.363,0.0,0.637,0.6115
"仿佛回到國外的好地方
Happy hours 一定要來","As if returning to a good place abroad
Happy Hours must come",False,0.398,0.0,0.602,0.765
老闆娘很親切，氣氛很好，啤酒好喝價位合理,"The boss is very kind, the atmosphere is very good, and the price of beer is delicious",False,0.431,0.0,0.569,0.8906
台北很厲害的酒吧老外比較多，氣氛很好,"There are many foreigners in the bar in Taipei, and the atmosphere is good",False,0.182,0.0,0.818,0.4404
店員人很好，東西很好吃，還有招待愛死,"The clerk is very good, the things are delicious, and there are also entertaining love to die",False,0.468,0.13,0.401,0.8777
想CCR的話，常來這裡就對了。,"If you want CCR, come here often.",False,0.178,0.0,0.822,0.0772
價位算普通偏高，十個人點三支威士忌和幾盤shot加一些單點的調酒啤酒，後來平攤一個人要一千多。外國人很多，整體氛圍偏向一般的talking bar，跟朋友來小聚一下還不錯。空間有點小，例如二樓天花板偏低就有點壓迫感，座位不是很好坐，沙發有點少，只有二樓靠牆跟一個像包廂區的地方才有，若人數足夠多也許可以問問看能否幫忙保留沙發區。服務生很熱心也細心，笑容可掬，值得嘉許。調酒的口味略顯普通，比較酷的茶酒類也比較貴一點，總的來說是一家聚在一起聊天不錯的酒吧。,"The price is generally high. Ten people order three whiskey and a few SHOT plus some single -point bartending beer. Later, it cost more than a thousand people.There are many foreigners, and the overall atmosphere is biased towards Talking Bar. It is not bad to get together with friends.The space is a bit small. For example, the ceiling on the second floor is a bit oppressed. The seat is not very good. The sofa is a bit small. Only the second floor is located on the wall and a box area. Whether to help retain the sofa area.The waiter is very enthusiastic and careful, with a smile, it is worthy of promise.The taste of bartending is slightly ordinary, and the cooler tea wine is more expensive. In general, it is a bar that is good at chatting together.",False,0.124,0.05,0.826,0.8856
好喝，今天要醉到不醉不歸,"It's delicious, it's too drunk today to not get drunk or not return",False,0.316,0.132,0.551,0.5165
"熱情的吧台妹妹👍
外國人很多 …","The enthusiastic bar sister 台
There are many foreigners ...",False,0.262,0.0,0.738,0.4939
酒好喝店員親切💯,Wine good shop clerk cordially 员,False,0.367,0.0,0.633,0.4404
老闆來自英格蘭，人不錯，IPA好喝！,"The boss is from England, people are good, the ipa is delicious!",False,0.408,0.0,0.592,0.784
還不錯的酒吧，2F可以唱歌。,"Not bad bar, 2F can sing.",False,0.363,0.0,0.637,0.431
"滿有趣的小店
輕鬆也好喝","Full of interesting shops
Easy or delicious",False,0.699,0.0,0.301,0.8519
Paulaner 啤酒又順又香，義大利麵很可口。酒吧的氣氛很舒適。音樂很棒，放的歌很有情調。服務前所未有的讚，老闆非常友善。,"Paulaner beer is smooth and fragrant, and Italian noodles are delicious.The atmosphere of the bar is very comfortable.The music is great and the song is very emotional.Unprecedented praise, the boss is very friendly.",False,0.277,0.0,0.723,0.9095
"挺不錯的好地方，適合聚餐。
老闆人很好，親切。
價格不錯，中價位。
茶品好喝，不礙口，不礙胃。
多樣化飲品，歡迎來品嚐。
新鮮水果茶，各式各樣的新隱酒類，不錯喝。","Very good place, suitable for dinner.
The boss is very good and kind.
The price is good, medium price.
Tea products are delicious, do not hinder the mouth, do not hinder the stomach.
Diverse drinks, welcome to taste.
Fresh fruit tea, all kinds of new hidden wines, good drink.",False,0.377,0.0,0.623,0.9746
裝潢與燈光帶有濃烈的英國氛圍，花茶入酒後，讓酒精氣味達到相當好的平衡，適合喜歡淡酒的人來，若是想要酒比重多一點的人，也可以請調酒師把濃度提高，價錢也相當親民，八點前也有happy hour 可以先來吃一點餐之後，再開始進入調酒的世界，關於調酒品項多元，甜度適中好入喉，是一個不管一個人來抑或是聚會都很fancy的地方。,"The decoration and lights have a strong British atmosphere. After the tea is entered into the wine, let the scent of the wine reaches a good balance. It is suitable for people who like light wine. If you want a person who wants to have a better weight, you can also ask the bartender to increase the concentration to improve the concentration. The price is also quite close to the people. Before eight o'clock, there are Happy Hour that can come to eat a little before entering the world of bartending. The party is full of Fancy.",False,0.228,0.0,0.772,0.9709
"一個餐點要等一個半小時！說是純手工做的結果一推就來！
超棒的！如果肚子很餓的歡迎來這裡吃！！

It’s very good for someone who very hungry!You will waiting the meal almost 1.5 hours!so~~~~~perfect!!","A meal takes one and a half hours!It is said that the results of hand -made hand are pushed!
Better!If your stomach is hungry, please come here to eat!Intersection

It ’s very good for someONE WHO VERY Hungry! You will waiting the meal almost 1.5 house! So ~~~~~ Perfect !!",False,0.275,0.0,0.725,0.952
愛喝酒愛飛鏢的朋友不要錯過。不喝酒的朋友，店裡的水果mocktail不含酒精，每一口都充滿驚喜。也有奶茶跟咖啡。好喝又好玩，現在多了一位英國bartender，對飲料搭配很厲害,"Don't miss it if you love drinking and dart darts.Friends who do not drink, the fruit Mocktail in the store is not alcohol, and each bite is full of surprises.There are also milk tea and coffee.It's delicious and fun, now there is an extra Bardender in the UK, which is very powerful for drinks.",False,0.243,0.0,0.757,0.9407
"喜歡這邊的氣氛 好吃的小點心炸物 還有英式小點很道地 好吃
可以來跟老闆練練英文 可愛的英國人

喜歡每天Happy hour 6-9pm 來吃吃喝喝！","The small snack fried objects that like here are delicious and the British little dots are very delicious
You can practice the cute British in English with your boss

Like Happy Hour 6-9pm every day to eat and drink!",False,0.374,0.0,0.626,0.9622
"義大利麵醬都是用花草茶取代高湯   與一般青醬比起來較不濃膩
花草香檳很有趣  嚐起來確實無酒精但有香氣","The Italian Noodle Sauce uses flower tea to replace the broth than the average green sauce.
Flower and grass champagne is very interesting to taste without alcohol but aroma",False,0.118,0.0,0.882,0.3811
食物好吃 酒水好喝 且價格不貴 老闆人也可愛 用餐環境溫馨,"The food is delicious, the wine is delicious and the price is not expensive, the boss is also cute and the dining environment is warm",False,0.369,0.0,0.631,0.9062
調酒非常好喝的店，店內的德式香腸也很值得一試，服務人員好，店內氣氛輕鬆悠閒適合聊天，推薦來喝一杯,"The shop where bartender is very delicious, the German sausage in the store is also worth trying, the service staff is good, the atmosphere in the store is easy and leisurely suitable for chat, it is recommended to have a drink",False,0.273,0.0,0.727,0.9099
剛好路過，隨手一滑FunNow發現這裡有啤酒暢飲，進去後吧檯的還跟我玩了不少場飛鏢，是一間很舒服且不管啤酒還是茶飲都很棒!!,"Just passing by, I slipped and found that there was a beer drinking here. I also played a lot of darts with me when I went in the bar.",False,0.079,0.0,0.921,0.34
太棒了！一個很讚的地方 推推～～,marvelous!A great place to push ~~,False,0.468,0.0,0.532,0.6588
我覺得很棒,I think it's great,False,0.577,0.0,0.423,0.6249
"氣氛佳
價格也不錯
店員老闆人都很親切
不管是一個人或多個人都很適合來","Good atmosphere
The price is also good
The clerk boss is very kind
Whether it is a person or a person, it is very suitable",False,0.301,0.0,0.699,0.8588
茶酒搭配很美妙，酒好喝。可以玩飛鏢機，結鏢成功店家會請喝啤酒。,"Tea wine is beautiful and wine is good.You can play darts, and the dart successful shop will ask for beer.",False,0.373,0.0,0.627,0.8779
氣氛好，店員服務佳,"Good atmosphere, good clerk service",False,0.659,0.0,0.341,0.7003
"超讚！
週四、週六可以唱歌🎤 …","It's amazing!
You can sing on Thursday and Saturday ...",False,0.313,0.0,0.687,0.6239
"老闆真的超級nice 調酒也很好喝
真的是下班放鬆小聚的好去處","The boss is really super nice bartending is also very delicious
It's really a good place to relax from get off work",False,0.505,0.0,0.495,0.9541
酒好喝 店員親切 耐心回覆,Wine good shop clerk to reply patiently,False,0.326,0.0,0.674,0.4404
"雞肉派超級好吃，花茶好喝到點了兩杯
調酒也好喝
撫慰了我吃完詹記後的空虛感","The chicken school is super delicious, the flower tea is delicious than two glasses
Alcohol is also delicious
I soothed my sense of emptiness after eating Zhan Ji",False,0.399,0.07,0.531,0.9274
很棒的聚會地點！,Great party!,False,1.0,0.0,0.0,0.7959
很可愛，這裡的氣氛很舒服🤍,"It's cute, the atmosphere here is very comfortable 🤍",False,0.485,0.0,0.515,0.7645
"Paulaner 啤酒真的很順也很好喝，
環境也很舒適，是下班聊天喝酒的好去處。","Paulaner beer is really smooth and delicious,
The environment is also very comfortable, it is a good place for chatting and drinking from get off work.",False,0.313,0.0,0.687,0.8874
"吧檯很親戚
客人們都很友善","The bar is very relative
The guests are very friendly",False,0.28,0.0,0.72,0.5413
異國情調的優雅環境，平易近人的價錢就能品嘗到出色的美食，值得,"The elegant environment of the exotic atmosphere, the price of approachable can taste the excellent food, it is worth it",False,0.339,0.0,0.661,0.8271
換了老闆…啤酒100 ，紅白酒150。這是外國酒吧價…。實在…,"After changing the boss ... Beer 100, red and white wine 150.This is the price of a foreign bar ...really…",False,0.0,0.0,1.0,0.0
"自釀啤酒很棒~服務生很親切

重點是有鏢機 哈哈哈哈哈哈","Self -brew beer is great ~ The waiter is very kind

The point is that there are dart machine hahahahahahaha",False,0.302,0.0,0.698,0.8313
老闆人超級親切，Pizza超好吃 大推👌👌👌 …,"The boss is super kind, pizza is super delicious and pushed ...",False,0.651,0.0,0.349,0.9423
很美，氛圍很棒~老闆特調超好喝~＜3,"It is beautiful, the atmosphere is great ~ The boss is specially tuned and drinks ~ <3",False,0.438,0.0,0.562,0.8979
阿濱五倍辣 酒保挺搞笑的,Abin five times spicy wine guarantee is funny,False,0.45,0.0,0.55,0.5994
"好喝又好玩ㄉ酒吧😍😍
老闆娘很漂亮 …","It's delicious and fun 😍😍 😍😍 玩 玩 玩
The boss is very beautiful ...",False,0.513,0.0,0.487,0.9726
店內氣氛輕鬆,The atmosphere in the store is relaxed,False,0.348,0.0,0.652,0.4939
酒跟氣氛都不錯，冷氣有點不夠冷,"The wine and the atmosphere are good, and the air conditioner is a bit not cold enough",False,0.153,0.0,0.847,0.4404
蠻便宜的，整體很不錯,"It's cheap, the overall is very good",False,0.347,0.0,0.653,0.4927
氛圍超棒 好愛,The atmosphere is awesome,False,0.577,0.0,0.423,0.6249
酒好喝 食物也好吃 bar的人的很親切,People who have delicious foods are also very kind,False,0.514,0.0,0.486,0.8122
飲品好喝！氣氛佳！老闆帥氣！,Drinks are delicious!Good atmosphere!The boss is handsome!,False,0.405,0.0,0.595,0.6219
Mojito不錯,Mojito is good,False,0.592,0.0,0.408,0.4404
菜單豐富多元，飲料具特色,"The menu is rich and diverse, the characteristics of drinking tools",False,0.265,0.0,0.735,0.5574
小茉莉太正點了，喝過就一定會愛上,"Little jasmine is too positive, I will definitely fall in love after drinking",False,0.512,0.0,0.488,0.8885
老闆很親民 適合和朋友聊天 十分輕鬆自在,The boss is very close to the people to chat with friends very easily,False,0.326,0.0,0.674,0.6997
音樂好聽，下班後聊天喝酒的好地方,"The music is nice, the good place to chat and drink after get off work",False,0.305,0.0,0.695,0.6908
啤酒超好喝！老闆超好,Beer is super delicious!The boss is super good,False,0.687,0.0,0.313,0.8999
非常讚的店家。歡迎大家常來,The very good shop.Welcome everyone to come often,False,0.313,0.0,0.687,0.4927
老闆帥氣，燈光美氣氛佳。,"The boss is handsome, and the light is beautiful.",False,0.504,0.0,0.496,0.7964
好喝的酒，漂亮的老闆娘,"A delicious wine, a beautiful boss",False,0.655,0.0,0.345,0.8225
讚歐,Praise,False,1.0,0.0,0.0,0.5574
客人沒水準，半夜在巷弄喧嘩，吵死人,"The guests are not standard, noisy in the lane in the middle of the night, noisy",False,0.088,0.099,0.813,-0.0469
懷特邁利 精釀啤酒好好喝,White Meli Cast beer is so delicious,False,0.441,0.0,0.559,0.6948
氣氛很好,The atmosphere is very good,False,0.444,0.0,0.556,0.4927
冷氣很熱,Air heat is very hot,False,0.0,0.0,1.0,0.0
很舒服的場所,Very comfortable place,False,0.642,0.0,0.358,0.5563
飲料都很好喝特別,Drinks are delicious and special,False,0.681,0.0,0.319,0.7506
好！ 有喝醉的感覺,good!I feel drunk,False,0.0,0.574,0.426,-0.4003
店員非常有趣與禮貌,The clerk is very interesting and polite,False,0.333,0.0,0.667,0.4576
👍🏻👍🏻 …,👍🏻👍🏻 …,False,0.0,0.0,1.0,0.0
有特色和小桌遊的酒吧,Bar with distinctive and small board games,False,0.0,0.0,1.0,0.0
飲品多樣的好酒吧,Divery bars with diverse drinks,False,0.0,0.0,1.0,0.0
好吃！！推薦,tasty!Intersectionrecommend,False,0.0,0.0,1.0,0.0
老闆很有趣,The boss is very interesting,False,0.428,0.0,0.572,0.4576
沒進去,Not in,False,0.0,0.0,1.0,0.0
輕鬆舒服的地方,Easy and comfortable place,False,0.756,0.0,0.244,0.7351
優質酒吧,High -quality bar,False,0.0,0.0,1.0,0.0
不錯,good,False,1.0,0.0,0.0,0.4404
適合聚,Suitable for gathering,False,0.0,0.0,1.0,0.0
讚,praise,False,1.0,0.0,0.0,0.5574
我們點了一些食物，等了將近一個小時，喝完啤酒，然後退房。儘管如此，工作人員還是要求我們再等10分鐘才能上菜。工作人員忙著飛鏢。最終，他們提供了一些鏡頭來道歉。然而，整體體驗並不令我滿意。我將留給你來判斷。,"We ordered some food, waited for nearly an hour, after drinking beer, and then checking out.Nevertheless, the staff asked us to wait for another 10 minutes to serve.The staff is busy with darts.In the end, they provided some shots to apologize.However, the overall experience does not satisfy me.I will leave you to judge.",False,0.0,0.067,0.933,-0.3979
"美妙的音樂和美妙的氛圍！
這裡的工作人員真的讓你有賓至如歸的感覺。歡樂時光是5-8點。
這裡的食物很美味，我嘗試了帶有自製薯片和肉汁的素食餡餅。絕對精彩。","Beautiful music and wonderful atmosphere!
The staff here really gives you a feeling of guests.Happy time is 5-8 points.
The food here is delicious. I tried a vegetarian pie with homemade potato chips and gravy.Absolutely wonderful.",False,0.351,0.0,0.649,0.9501
老闆是一個很大的優點，非常包容和謙虛。一個你想再嘗試的地方。您還可以在放鬆的同時玩飛鏢，這是一個優點。,"The boss is a great advantage, which is very tolerant and humble.A place you want to try again.You can also play darts while relaxing, which is an advantage.",False,0.453,0.0,0.547,0.9371
友善的調酒師，大量的桶裝啤酒和冰箱裡的啤酒，廚房隨時準備著新鮮烹製的食物，還提供各種烈酒。飛鏢設備適合喜歡這種活動的人。這個地方很受外國人歡迎，就像鎮上其他幾家酒吧一樣，週末晚上這裡非常熱鬧。,"Friendly bartenders, a large number of barrel beer and beer in the refrigerator, the kitchen is ready to be freshly cooked food at any time, and also provides a variety of spirits.Dart dart equipment is suitable for people who like this kind of activity.This place is very popular with foreigners, just like several other bars in the town. It is very lively on weekends and evenings.",False,0.237,0.0,0.763,0.9459
放鬆的好地方，喝點飲料，享受友好的酒吧工作人員的服務。食物很棒。 EC是一位很棒的主人，總是很友善。留意偶爾舉辦的燒烤活動。飛鏢玩家的天堂。,"Relax, drink some drinks, and enjoy the service of friendly bar staff.The food is great.EC is a great master and is always very friendly.Pay attention to the occasional barbecue activities.Paradise of dart players.",False,0.316,0.0,0.684,0.9246
很棒的員工，很好的氣氛。有利於語言交流。,"A great employee, a good atmosphere.It is conducive to language communication.",False,0.438,0.0,0.562,0.7906
工作人員超級友好，氣氛很好！價格也很棒！但讓我想回去的是友好的工作人員。他們非常熱情，似乎很高興我們能在那裡！我們只是碰巧路過，我很高興我們停下來喝了幾杯。我們坐在樓上，那裡有很棒、舒適的座位，當樓下人滿了時，這是一個不錯的選擇。我喝了白葡萄酒，味道很好！,"The staff is super friendly and the atmosphere is very good!The price is also great!But what made me want to go back was a friendly staff.They are very enthusiastic, and they seem to be very happy to be there!We just happened to pass by, and I was glad that we stopped and drank a few glasses.We sat upstairs, there was a great and comfortable seat there. When the people downstairs were full, this was a good choice.I drank white wine and taste good!",False,0.333,0.017,0.649,0.9878
我真的很喜歡那裡的氛圍，老闆和調酒師都很有趣😂特別是你可以要求調酒師調製一杯特別的雞尾酒。真是太讓人感動了😋😘 …,"I really like the atmosphere there. Both bosses and bartenders are very interesting. In particular, you can ask the bartender to prepare a special cocktail.It's really moving ...",False,0.253,0.0,0.747,0.8169
很好,very good,False,0.762,0.0,0.238,0.4927
小但很酷的地方..我嘗試咖哩素食泡芙很好吃，飲料也很好..老闆非常友好,Small but cool place .. I tried curry puffs is delicious and the drink is also very good .. The boss is very friendly,False,0.46,0.0,0.54,0.9585
良好的環境，友好而有趣的員工，通常有一個非常社交和多樣化的人群，還有一些很酷的常客。價格實惠的飲料和美妙的音樂。一樓有飛鏢，非常適合聊天，二樓也有自己的酒吧，通常有一個舞池，有各種音樂。如果你在這個地方附近，你一定要去看看。,"A good environment, friendly and interesting employees usually have a very social and diverse crowd, and some cool frequent customers.Price drinks and wonderful music.There are darts on the first floor, which is very suitable for chatting. There is also a bar on the second floor. There is usually a dance floor and various music.If you are near this place, you must go to see it.",False,0.198,0.0,0.802,0.93
"店主沒有很好地處理《洛基》恐怖片後的大批人群，用伏特加酒瓶提供免費的酒，對我來說這有點不適合兄弟會，而且不衛生，而且它被淡化了。但總的來說，嗯，還可以。
每次我來這裡都會遇到不同的奇怪的事情，但是嘿我總是回來？","The owner did not handle a large number of crowds after the horror film of ""Rocky"", and provided free wine with vodka bottle. For me, it was a bit unsuitable for the brotherhood, and it was unsanitary, and it was diluted.But in general, uh, okay.
Every time I come here, I will encounter different strange things, but hey, I always come back?",False,0.073,0.057,0.87,-0.0
這是台北市一家非常涼爽的酒吧。工作人員非常友好，音樂也很棒。他們度過了一段愉快的時光，而且餡餅也不錯！另一件偉大的事......他們表現出運動！,"This is a very cool bar in Taipei.The staff is very friendly and the music is also great.They spent a happy time, and the pie was also good!Another great thing ... they show sports!",False,0.325,0.0,0.675,0.9379
"新鮮、高品質的保拉納德國啤酒，無論是瓶裝還是罐裝生啤，都值得一試。
是我下班後光顧的好地方。
友善的調酒師和輕鬆的氛圍。
晚上歡樂時光：下午 6 點至 9 點。","Fresh, high -quality Polarnate beer, whether it is bottled or canned beer, it is worth trying.
It is a good place I patronize after get off work.
Friendly bartenders and relaxed atmosphere.
Happy time at night: 6 pm to 9 pm.",False,0.33,0.0,0.67,0.9451
"我來過這裡兩次
永遠不讓我失望
昨晚點了一杯威士忌可樂，味道太好了。
老闆非常友善😄
歡樂時光只需100元❤️CP值爆高～
大推～～強烈推薦👍","I have been here twice
Never let me down
I ordered a glass of whiskey cola last night, which tastes so good.
The boss is very friendly 友
Happy time is only 100 yuan ❤️CP value is high ~
Big push ~~ Strongly recommended ～",False,0.304,0.0,0.696,0.9477
