Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"很讚的酒吧，之前週末來
人超級多，根本等不到，週末來建議先訂位
平日來人不多，很舒服

兩頁的Signature 調酒，選了一杯 茗
超級讚！我朋友點的也很好喝
調酒讚、服務也好
週一來說沒有餐點

氣氛很好，冷氣超涼、燈光很暗
下次希望週末來試試看
感覺很不錯，會再回訪！","A great bar, I came before weekend weekend
There are so many people and can’t wait at all. It is recommended to book a place first on the weekend
There are not many people in the coming on weekdays, very comfortable

Two pages of signature bartender, chose a cup of 茗
Super praise!My friend ordered it was also very delicious
Wine bartending and service
There is no meal for meals on Monday

The atmosphere is very good, the air -conditioning is super cool, and the light is very dark
Next time I hope to try it on the weekend
It feels very good, I will return to visit again!",False,0.27,0.016,0.714,0.9877
調酒都非常smooth，即便是經典調酒也會做一點點的調整，讓整個酒感更好入口，喝起來更舒服，又不喧賓奪主！是一家非常適合長待的酒吧！值得推薦！麥哥哥的蘋果派超好喝的！喜歡蘋果肉桂味的朋友不可錯過！,"The bartending is very SMOOTH. Even classic bartending will make a little adjustment, making the whole wine feel better, it is more comfortable to drink, and it is not noisy!It is a very suitable bar!It is worth recommending!Brother Mai's apple school is super delicious!Do not miss friends who like apple cinnamon flavor!",False,0.268,0.039,0.693,0.9307
男的帥，女的美，好酒，口味很多，讚讚,"Men's handsome, female beauty, good wine, a lot of taste, praise",False,0.659,0.0,0.341,0.926
"很特別的調酒店，今天點了都是第一頁清爽類的酒
V.C colada ，帶有一點椰子味的酒
Cookie ，聞起來有甜甜的芋頭味
Van 清澈的藍色，有奶蓋的鹹味搭上水果及花香
飛天小女警  ，帶有玫瑰的香氣，微甜
Wake me up ，茶香及紫蘇味
長島冰茶，和一般的調味不同，調了烏梅味。

服務都很親切，調酒好喝，炸物也不遜色，只可惜桌間間距短，隔壁桌吵鬧到我想點8十9送給他們。","Very special adjustment of hotels, today I ordered the first page of refreshing wine
V.C Colada, with a little coconut -flavored wine
Cookie, smells sweet taro flavor
VAN's clear blue, the salty taste of the milk cover is put on with fruits and floral fragrance
Flying female police officer, with the aroma of roses, slightly sweet
Wake me up, tea fragrance and perilla flavor
Long Island Ice Tea, unlike the general seasoning, adjusts the mei flavor.

The service is very kind, the bartender is delicious, and the fried objects are not inferior. Unfortunately, the distance between the table is short, and the table next door is noisy until I want to order 899 to give them.",False,0.184,0.013,0.803,0.9665
"之前假日想來
沒預約是進不來的
平日沒有人
滿舒服
燈光有點暗
酒都不錯
會再找個週末來體驗不一樣的氛圍","I wanted to come before
Can't get in without appointment
No one usually
Comfortable
The light is a bit dark
Wine is good
Will find another atmosphere to experience a different atmosphere on the weekend",False,0.202,0.0,0.798,0.7957
"OAK BAR位於忠孝敦化捷運站7號出口附近，店內風格簡約，用餐燈光昏暗，給人一種放鬆迷幻的情調，餐點主要由隔壁餐廳製作，美味好吃，調酒也別具特色好喝，值得體驗看看。

推薦餐點：韭菜花炒甜不辣、清炒蒜辣海鮮義大利麵、雙醬薯條","Oak Bar is located near the exit of No. 7 of Zhongxiao Dunhua MRT Station. The style of the store is simple, the dining lights are dim, giving a relaxed and psychedelic atmosphere. The meal is mainly produced by the restaurant next door. It is delicious and delicious. Drink, it is worth seeing.

Recommended meals: Leek flowers are sweet and not spicy, stir -fried garlic -spicy seafood pasta, double sauce fries",False,0.235,0.0,0.765,0.9565
"🔍 𝐈𝐧𝐬𝐭𝐚𝐠𝐫𝐚𝐦: 𝐜𝐚𝐫𝐢𝐧𝐚𝐭𝐢𝐧𝐠_

位於東區小巷，店內暖色調為主，音樂偏經典爵士，沈穩內斂有種老派浪漫感

我自己點了兩杯
Drool 流口水，是酒單中少數偏酸一點的調酒，梅酒基底加上抹茶的淡淡茶香，透著一點酸甜，非常清爽好喝
Cookie 夾心酥，奶洗手法，酒液澄澈，卻有濃濃芋頭夾心酥的味道，非常有趣，香甜不膩

同伴點的
Van 大男孩，萊姆酒、橙酒為基底加上鳳梨與萊姆汁酸酸甜甜，上頭的炙燒鳳梨乾烘烤的薄脆但保有果肉的甜香味
8+9，有濃郁的芭樂果香，伴隨蘇打氣泡
Wake Me Up 喚醒我，伯爵茶、白蘭地、青蘋果、紫蘇、四季春茶，酸甜調帶有紫蘇香氣，酒感輕
Long Island Tea 2 長島冰茶2，是以威士忌為基底的長島冰茶，我個人不愛喝威士忌的沾了一口還算是可以接受

店家沒有浮誇的外表，但調酒的水準我必須給個大拇指
若以後在東區悠晃會想獨自進店品嚐的一家","𝐜𝐚𝐫𝐢𝐧𝐚𝐭𝐢𝐧𝐠 𝐜𝐚𝐫𝐢𝐧𝐚𝐭𝐢𝐧𝐠: 𝐈𝐧𝐬𝐭𝐚𝐠𝐫𝐚𝐦_

Located in the alley in the East District, the warm colors in the store are mainly, the music is classic jazz, and there is a sense of romance in calm and restrained.

I ordered two cups by myself
Drool drooling is a few sophisticated bartending in the wine list. The base of plum wine and matcha with a light tea fragrance, which is a little sweet, very refreshing and delicious
COOKIE sandwich, milk washing method, clear wine, but the flavor of thick taro sandwiches, very interesting, sweet and not greasy

Peers
Van big boy, Lim, orange wine is the base, pineapple and labm juice sour, sweet and sweet, the spicy flavor of the dried pineapple and dried pineapple
8+9, has a strong guy fruit fragrance, accompanied by soda air bubbles
Wake Me up wake me up, Earl tea, Bailan, green apple, perilla, four seasons spring tea, sweet and sour tone with perilla aroma, light wine feel
Long Island TEA 2 Long Island Ice Tea 2 is a long island ice tea based on whiskey. I personally don’t like to drink whiskey.

The store has no exaggerated appearance, but I have to give a thumbs up
If you will go to the store in the East District in the future, you will want to enter the store alone to taste",False,0.178,0.01,0.812,0.9901
"台北大安 東區巷弄中的小小酒吧 Google評分4.7顆星，但酒普普，可能沒點到招牌🤣

座椅很舒服，餐點是店家跟隔壁餐廳點過來~ …","The small bar in the alley in the Lane Lane of Taipei Da'an East District has a score of 4.7 stars, but Jiu Pupu may not order the signboard 🤣

The seat is very comfortable, the meal is to click on the restaurant next door ~ ...",False,0.158,0.0,0.842,0.8804
"氣氛佳，老闆和調酒師人也都很好的酒吧
平日晚上的客人不多，可以輕鬆的聊天
酒單上的酒都很好喝，直接請調酒師依照喜歡口味的特調也都很完美
店裡也有滿多純飲的威士忌，也很推薦","The atmosphere is good, the boss and the bartender are also very good bars
There are not many guests on weekdays, you can easily chat
The wine on the wine list is very delicious. Please ask the bartender directly according to the special tone of the taste of the taste.
There are also many pure drinks in the store, and it is also recommended",False,0.256,0.0,0.744,0.9556
在前年八月疫情逐漸解封時，終於有機會可以出門喝一杯。來了這間很有質感的酒吧，嘗到了心中最喜歡的 gin 之一：Hendrick's Amazonia，一解久違的癮。,"When the epidemic in August the previous year was gradually unsealed, I finally had the opportunity to go out for a drink.Here comes this very textured bar and tasted one of the favorite GINs in his heart: Hendrick's Amazonia, a long -lost addiction.",False,0.195,0.045,0.76,0.8271
"點了4杯調酒都蠻好喝的，
還有招待甜點（棉花糖布朗尼）也好吃！
會再想二訪的店家，推薦！","I ordered 4 glasses of wine to bloom very deliciously,
There are also entertaining desserts (marshmallow Browni) are also delicious!
I will want to visit the second visit again, recommend it!",False,0.353,0.0,0.647,0.9213
"隱藏在巷弄的酒吧，服務超好、氣氛很不錯，坐在吧台的話，調酒的人還會關心口味適不適合喔！
值得二訪！","The bar hidden in the alley, the service is super good and the atmosphere is very good. If you sit on the bar, the bartender will also care about the taste or not!
It is worth visiting!",False,0.29,0.035,0.674,0.9203
連續兩晚在這喝很棒的調酒，與朋友來小酌是不錯的選擇，空間與環境很棒讓人很放鬆，Bartender調酒當下超帥氣，人也很幽默好聊也很貼心，想喝什麼口感的酒可以請他們推薦介紹，店內調酒好喝又很特色，每杯深受我的喜愛，下次一定再來喝一杯，推推👍 …,"Drinking bartending here for two consecutive nights is a good choice to have a drink with friends. The space and environment are great and relaxed. Bartender bartender is super handsome at the moment. What taste of wine can be asked for introduction. The bartender in the store is delicious and special. Each cup is deeply loved by me. I must have a drink next time, push 👍 ...",False,0.341,0.0,0.659,0.9848
喜歡這種酒吧的感覺，小小的溫馨的，但卻該有的都有，有股神秘的力量～,"I like the feeling of this bar, a small warmth, but there should be all the mysterious power ~",False,0.238,0.0,0.762,0.4588
店內氛圍輕鬆悠閒，bar tinder 非常專業可愛平易近人。食物也好吃不馬虎，是一家可以放鬆身心，讓人想再度造訪的酒吧。,"The atmosphere in the store is easy and leisurely, and Bar Tinder is very professional and cute.The food is also delicious. It is a bar that can relax and want to visit again.",False,0.271,0.0,0.729,0.8689
店家位置在捷運站附近，適合下班後找同事們小酌一番，如果是一個人可以坐bar台，一群人的話建議先電話預約，才不會造成分開坐的尷尬情形，那它是全店禁菸，所以擔心煙味被另一半抓包的話，可以優先選擇這間，店員哥哥們的服務都很到位(衝著這點，給他們10%的服務費也是合情合理啦)，來這邊的第一杯就點 old fashion然後 第二杯接著點長島冰茶，給人的感覺是非常棒的，放鬆的環境完全可以讓人忘卻上班時遇到的一些不愉快，如果晚上還有機會再來東區喝酒，我必定會再來光顧一次！！,"The store is located near the MRT station. It is suitable for finding colleagues after work. If it is a person, you can take BAR platform. If a group of people, it is recommended to make an appointment first, so that it will not cause the embarrassing situation of separation. Smoking, so if you are worried that the smell of smoke will be captured by the other half, you can give priority to choosing this. The first cup is OLD FASHION, and then the second cup is then ordered to order long island ice tea. It feels very good. The relaxed environment can make people forget but some unhappy I encountered at work. If there is still a chance to come to the East District to drink at night, I will definitely visit again!Intersection",False,0.094,0.046,0.86,0.7107
"Menu上的經典調酒法式75 French 75，價格標價420，酒款描述上寫著使用香檳Champagne，不管是原始酒譜或是店家酒單描述，本該理所當然的就該使用香檳，然而調酒師使用的卻是氣泡酒Sparkling，詢問調酒師說是用氣泡酒嗎，調酒師也回答說是的我們是用氣泡酒，令人覺得這是詐騙的感覺，顧客接受了較高的價位，卻未享受到相對應品質的酒水，如果說是因為剛開店沒有辦法每天銷售這麼多的香檳，也應該事先告知或是事先詢問，莫非是如果遇到不懂的客人也就不在乎的概念在設計酒單或是將錯就錯嗎？
在贊助廣告上看到剛開幕的調酒買二送一的廣告前往消費，然而現場調酒師卻說不知情要先知會老闆，令人感到困惑，老闆難道都沒有預先告知現場的工作人員自己店家的優惠活動嗎？
位於大安路新開的小酒吧，環境其實不差，座椅也相當舒適，酒單上的創意調酒普通，經典調酒也沒特別驚艷，可惜了這一個還不錯的環境","The classic bartending French 75 FRENCH 75 on Menu, the price is 420. The wine description uses the champagne champagne. Whether it is the original wine or the description The use of sparkling wine is sparkling. Ask the bartender? Was the bartender also replied that we use air wine, which makes people feel that it feels like a scam. Customers have accepted a high price. However, I did not enjoy the corresponding quality drinks. If it is because there is no way to sell so many champagne daily, you should also inform or ask in advance. Is the wine list or wrong?
I saw an advertisement for the just opened bartendent to buy a two -free advertisement in the sponsorship advertisement. What is the discount?
Located on the new bars on Da'an Road, the environment is actually not bad, the seats are quite comfortable, the creative bartending on the wine list is ordinary, and the classic bartending is not particularly amazing. Unfortunately, this pretty good environment",False,0.199,0.074,0.727,0.9684
"bar_runner_elijah
OAK
來到外表英式工業風的OAK，整間店簡潔低調奢華，是間非常好品嘗一杯酒的地方。詢問老闆為何取這名字，他說，OAK意思是橡木桶，一瓶好的威士忌、葡萄酒都需要過桶，才使酒體味道口感色澤等更加豐富。也意旨客人就像是未過桶的新酒，當你走進店裡需要一定的時間把不好的雜質留在桶內，產生不一樣的變化與心情。當離開OAK的同時也就像過完桶的威士忌、紅酒，此刻能有不一樣的體會與心情。

Shiso Gōya
將沖繩琴酒與紫蘇做風味的襯托，李子與金桔的酸甜和沖繩琴酒特有的辛香料口感，讓紫蘇在口中的餘韻進帶出琴酒中苦瓜的甘甜，豐富層次。
Refreshing Summer
以清爽的夏日做發想，將當季的西瓜做澄清，配上清爽黃瓜融合出甘甜香氣的滋味，結合沖繩琴酒所浸漬鐵觀音的鐵觀音，看似清爽但又層次豐富，啜飲一口讓夏季暑氣全消。

跟一般熱鬧酒吧環境不一樣，想安安靜靜放鬆自己的話，OAK是很棒的選擇。","bar_runner_elijahh
Oak
When you come to OAK, which looks at the British -style industrial style, the whole store is simple and low -key luxury. It is a place where you taste a glass of wine.Asked why the boss took the name, he said that OAK means oak barrels. A bottle of good whiskey and wine need to pass the barrel to make the taste of the wine taste more rich.It also means that guests are like new wines that have not passed through barrels. When you walk into the store, it takes a certain time to leave bad impurities in the barrel, which will produce different changes and moods.When leaving OAK, it is like the whiskey and red wine who have finished the barrel. At this moment, you can have a different experience and mood.

Shiso gōya
Set off the flavor of Okinawa wine and perilla, the sweet and sourness of the plums and kumquats, and the spicy texture of the special spices of Okinawa wine, so that the Yu Yun of the purple Su in the mouth brings out the sweetness of bitter gourd in the piano wine and rich levels.
Refreshing Summer
Use refreshing summer thoughts, clarify the watermelon of the season, combine with refreshing cucumber to combine the sweet aroma, combined with the Tieguanyin of Tieguanyin immersed in Okinawa wine, it seems refreshing but rich in layers, sip sip, sip drink A bite of summer heat disappears.

Unlike the ordinary bars environment, if you want to relax yourself quietly, Oak is a great choice.",False,0.117,0.035,0.848,0.969
"很舒服聊天喝酒的地方～
喜歡坐吧臺，可以近距離看到bartender 調酒的畫面，
等bartender 有空的時候還會和我們聊天，甚至幫我們調整好喝、適合的酒類，超棒！","Very comfortable chat and drinking place ~
Like to sit on the table, you can see Bartnder's bartending picture up close,
When Bartender is free, we will chat with us, and even help us adjust the delicious and suitable alcoholic alcohol!",False,0.309,0.0,0.691,0.944
調酒師會認真跟你解說，酒的風味跟感受，也可以依照個人喜好做特調,"The bartender will explain to you seriously, the flavor and feelings of the wine can also be made according to personal preferences",False,0.0,0.075,0.925,-0.1779
"燈光昏暗、氣氛很棒，推吧台椅子超好坐！

如果口味想要調整也可以告訴店家，特調出你希望的濃度。前後去了三次，直接推朋友坑，直接變他們口袋😉

最愛Drool流口水🌟🌟🌟🌟🌟

假日低消$800/人，建議先去電詢問現場是否有位，小小一間很容易客滿","The lights are dim and the atmosphere is great.

If you want to adjust the taste, you can also tell the store that you specialize in the concentration you want.I went to three times before and after, pushed the friends pits directly, and directly changed their pockets 😉

Favorite DROOL drooling 最

Holidays have a low of $ 800/person. It is recommended to call to ask if there is a place at the scene.",False,0.185,0.024,0.791,0.9153
"我點的是流口水 （前味抹茶 後味梅子 酸味出來 平衡 ）
還不錯👍
不到20分鐘喝完 酒感輕鬆
店員有介紹 酒單第一頁就是輕鬆 酸甜
酒單第二頁會比較重 煙燻 苦濃
看個人喜好去點
我覺得想喝到一杯心目中的調酒
點酒的時候真的要認真點 想問問題都問 OAK服務態度也很好
因為酒的世界很廣大～別人的蜜糖可能是自己的毒藥
祝大家都能喝到自己喜歡的酒♥️
（同行友人點了Just for you我自己覺得很不行 有不自然的化學香味）

店裡氣氛不錯 裝潢設計也感覺有用心
有一些擺飾有巧思 又可愛💖","I ordered drooling (front -flavored matcha tea, taste plum sour taste is balanced)
Not bad 👍
It feels easy after drinking the wine in less than 20 minutes
The clerk has an introduction to the first page of the wine list is easy, sweet and sour
The second page of the wine list will be heavier, smoke and bitter
Look at personal preferences
I think I want to drink a cup of bartending in my mind
When you order wine, you really have to ask if you want to ask questions and ask questions if you ask questions. Oak service attitude is also very good
Because the world of wine is very vast ~ others’s honey may be their own poison
I wish you all drink your favorite wine ♥ ️
(I ordered Just For You, I feel very unnaturally chemically fragrant.)

The atmosphere in the store is good, the decoration design also feels attentive
Some decorations are ingenious and cute",False,0.176,0.033,0.79,0.9749
因為IG贊助廣告而來，老實說酒不差，但現場調酒師結帳不老實，廣告發的活動也裝傻說我不知道也，我不懂一家只有兩位調酒師的店為何可以連活動都不清楚，真的很失望,"Because IG sponsored the advertisement, the wine was not bad, but the on -site bartender was not honest. It's unclear, it's really disappointed",False,0.129,0.261,0.609,-0.7276
"今天來訪喝了三杯人均$1000/元，酒類可刷卡、食物需付現
酒類好渴，價格也很合理！
店員每上一杯酒就會詢問酒合不合口味，收桌子也很快補水也很快～
店員態度很親切，是一間會回訪的店～推推！","I visited three cups per capita per capita per person today.
The wine is thirsty and the price is reasonable!
Every time the clerk will ask the wine, the wine is not good, and the table will be watering quickly.
The clerk's attitude is very kind.",False,0.079,0.048,0.873,0.3775
調酒師非常親切，想要什麼風味都可以幫你做，而且重點是非常好喝，安靜的環境讓人很舒服,"The bartender is very kind, you can help you make any flavor, and the point is that it is very delicious. The quiet environment makes people very comfortable",False,0.368,0.0,0.632,0.9322
高素質的優異調酒，搭上暖色暗調的質感裝潢，在這可以獲得美好的夜晚時光。,"High -quality excellent bartending, with a warm and dark -tone texture decoration, which can get a beautiful night.",False,0.388,0.0,0.612,0.8591
非常優質的酒吧，每一杯酒都讓人驚艷有滿意～ 調酒師也非常的帥跟優質，只能說必定再去喝！,"Very high -quality bars, every glass of wine is amazing and satisfactory ~ The bartender is also very handsome and high -quality. It can only be said that you must drink it again!",False,0.252,0.0,0.748,0.8775
調酒師非常厲害，只要你說得出來，他們有辦法調出來。不用記酒名，想喝什麼直接錯，保證喝得開心，聊得舒服。,"The bartender is very powerful, as long as you say it, they have a way to transfer it out.Do n’t remember the name of the wine, you want to drink it directly, you can drink it happily and talk comfortably.",False,0.231,0.0,0.769,0.8687
"喝的兩杯酒 口味都非常喜歡
抱歉品名記不住🙏 只記得基酒一個vodka一個白蘭地 然後都帶有柑橘口感

可以請調酒師推薦喜歡的基酒和酸甜
特別喜歡一個和我們聊天的女生調酒師～","I like the two glasses of drinking drinks very much
Sorry for the name of the product, I can't hold it 得 I just remember that the base wine is Vodka and the white orchid is then there are citrus taste

You can ask the winemaker to recommend your favorite base wine and sweet and sour
I especially like a girl bartender who chats with us ~",False,0.181,0.021,0.799,0.9045
"跟朋友點了三杯酒，都很好喝，bartender人很好也很好聊，朋友喝不習慣酒還幫忙做了軟性飲料
一定會再回訪！","I ordered three glasses of wine with my friends. They were all delicious. Bartender was very good and talked about. Friends did not get used to wine and helped make soft drinks
Will definitely return to visit again!",False,0.328,0.0,0.672,0.944
等了快40分鐘才來我們點的第一杯酒，覺得來酒吧乾坐著有點不太懂，服務生看我們等的不耐煩才來跟我們說當天（禮拜五）客人較多，酒要等等，我是覺得可以先隨便招待一下啦！這樣可能不會那麼乾，今天點的酒喝起來一般般，會免費付蠶豆配酒，但是我跟朋友剛好都不吃蠶豆，送上來我們稍微尷尬,"After waiting for almost 40 minutes to come to our first glass of wine, I felt that sitting in the bar is a bit unknown. The waiter saw that we were impatient to tell us that there were more guests on the same day (Friday). Wait, I think I can give me a hospitality first!This may not be so dry. The wine I ordered today is general. I will pay for broad beans for free, but I just do n’t eat broad beans and my friends. We are sent to us.",False,0.068,0.029,0.903,0.6996
"超棒的bar, 同行每個人點的幾乎都很滿意。 如果酒哪裡不有合還立刻幫你重調一杯，整個滿分。 環境很好，吧台椅子超好坐！！！很重要講三次！！隔壁尬聊夫婦大吃大喝完再來小酌幾杯超級享受！","The great bar, almost everyone's order is very satisfied.If the wine is not closed, you will immediately regain a cup, the whole score.The environment is very good, the chairs are so good!IntersectionIntersectionVery important to talk three times!IntersectionNext door to talk about the couple, after drinking and drinking, come and drink a few cups to enjoy!",False,0.209,0.0,0.791,0.9253
"自己不敢喝酒精濃度太高的烈酒，喜歡妹酒。跟調酒師點的每一杯不同的酒，都很有特色，也非常好入喉，每杯喝起來都很順。

這邊的調酒師都非常親切風趣，若是想要一個人來也很適合。

適合喜歡找尋新鮮調酒的小酌粉。","I dare not drink a strong wine with a high concentration of alcohol, I like sister wine.Different wines from the bartender point are very distinctive and very good, and each cup is very smooth.

The bartender here is very kind and fun, and it is very suitable to come alone.

Suitable for drinking fans that like to find fresh bartender.",False,0.238,0.063,0.698,0.9193
Bartender 很親切，服務很好，燈光美氣氛佳，很適合跟朋友來一起聊天喝酒，會想再回訪的酒吧,"Bartender is very kind, the service is very good, the light is beautiful, and it is very suitable for chatting with friends.",False,0.435,0.0,0.565,0.9311
"調酒風味不錯
鹹豬肉較油 燉飯好吃
壞境舒適適合小聚","Blooming flavor is good
Salted pork is delicious than stewed rice
Missing comfort is suitable for small gathering",False,0.36,0.087,0.553,0.7845
"酒好喝，調酒師人很幽默也超 Nice
非常適合來放鬆心情 ：）","The wine is delicious, and the bartender is very humorous and super nice
Very suitable to relax :)",False,0.622,0.0,0.378,0.9624
