Original,EN
"1. 店內空間不大，位置小且低，建議先訂位避免等太久～
2. 每桌都放一個蠟燭，氣氛爆棚，酒品單價偏高，但品項都很特別，值得一試！最重要的是薯條是真的馬鈴薯塊，超有飽足感❤️","1. The space in the store is small and the location is small and low. It is recommended to avoid waiting for too long ~
2. Put a candle at each table, the atmosphere is bursting, the unit price of the wine is high, but the items are very special, it is worth trying!The most important thing is that the fries are real potato pieces, which is super full ❤️"
"我永遠會記得這家店
東西好好吃、酒好好喝
下雨的中山區夜晚
來這裡真的是最棒的選擇 😭","I will always remember this shop
The things are delicious, the wine is delicious
The rainy Zhongshan District night
It's really the best choice to come here 最"
"晚上想在落腳處附近喝杯酒
偶然走入了這家店
對酒單上的酒有點難以抉擇
似乎看出了我的遲疑
調酒師主動詢問我喜歡那一類的酒感
第1杯來的是尼格羅尼
苦甜交織的風情
搭配著豔紅的酒液
有夜晚的狂野感
第2杯送上來的是亡者復甦二號
明亮的酸感是主調
看到這杯酒的組成
酒精度應該是不低的
但入口只覺透亮

最後以一杯茉莉花香的琴酒shot作結
帶著花香滿意得離開
店家很熱情
適合放鬆時來這喝一杯","I want to drink a glass of wine near the foothold at night
Occasionally entered this shop
It's a bit difficult to choose the wine on the wine list
Seems to see my hesitation
The bartender actively asked me to like that type of wine
The 1st cup is Nigrani
The style of bitterness and sweetness
Paired with bright red wine
There is a sense of wildness at night
The second cup was sent to the deceased recovery No. 2
Bright acidity is the main tone
See the composition of this glass of wine
Alcohol should not be low
But the entrance only feels translucent

Finally, a glass of jasmine flavor piano wine is settled
Satisfied with the fragrance
The store is very enthusiastic
Suitable for a drink when you relax"
"氣氛也很舒服！
老闆很好聊也很認真介紹
有種在家喝酒的感覺
今天喝到的調酒口味都很不錯
第一次喝到熱茶酒
另外老闆還調了一杯紫蘇特調😮‍💨
不誇張欸有夠好喝！！
跟朋友都覺得是會再來訪的酒吧☺️","The atmosphere is also very comfortable!
The boss is very good to chat and introduces it seriously
There is a feeling of drinking at home
The taste of bartender I drink today is very good
Drink hot tea for the first time
In addition, the boss also adjusted a cup
No exaggeration is delicious enough!Intersection
Both with friends feel that they will visit again ☺️ ️"
"裝潢很美～🥂磁磚配的很好看很喜歡
酒點到的都蠻喜歡 烏龍冰茶好喝！
除了銀絲卷偏乾 整體感覺很棒👍🏻
（廁所的漱口水口味也很棒（？ …","The decoration is very beautiful ~ 砖 The tile is very good -looking, I like it, I like it
The wine is so good that the oolong ice tea is delicious!
Apart from the dryness of the silver silk roll, the overall feel is great 👍🏻
(The smell of mouthwash in the toilet is also great (? ..."
"中山區新開張的酒吧，小巧精緻，除了正常的調酒也有現拉draft的調酒，也可以外帶。
吧台位置稍嫌擁擠，但調酒師好溝通感覺也蠻上進的，不錯","The newly opened bar in Zhongshan District is small and exquisite. In addition to normal bartending, there are also DRAFT bartender, which can also take off.
The position of the bar is a bit crowded, but the bartender feels good to communicate well."
"在地圖上偶然發現的好地方
離捷運站超近 大概走1-2分鐘就可以到了
剛開幕沒多久的小店 裝潢跟氛圍都不錯
酒好喝 食物也好吃
老闆人很好滿親切 可以跟老闆聊天
可能剛開幕所以還送了我們一些shot試喝","A good place to discover on the map
You can arrive in about 1-2 minutes before the MRT station.
The decoration and atmosphere of the small shop that just opened for long opening are good
The wine is delicious and delicious
The boss is very good, you can chat with the boss
Maybe I just opened, so I also gave us some shot test drinking"
"第一次來酒吧，老闆很耐心地介紹每一種調酒，十分友善，不管對酒熟不熟悉都適合來這邊小酌
覺得店面裝潢很有質感，有華燈初上的感覺，很酷！
另外飲食也很棒，推烏龍冰茶和流沙包","For the first time to come to the bar, the boss patiently introduced every kind of bartender, which is very friendly. It is suitable for drinking here whether you are not familiar with wine.
I think the storefront decoration is very textured. It feels like the lantern at first, very cool!
In addition, the diet is also great, push oolong ice tea and quicksand bag"
酒類都非常的棒，酒感跟風格都很突出，場地也非常的棒，非常推薦可以嘗試有機會會在多次來訪👍 …,"The wine is very good, the wine feels and styles are very prominent, and the venue is also very good. It is recommended to try to have the opportunity to visit many times ..."
"烏龍冰茶 $320
蜜桃冰茶 $380

烏龍冰茶的主軸是百香果。","Oolong Bing Tea $ 320
Peach ice tea $ 380

The main axis of Oolong Ice Tea is Passion Fruit."
"調酒好喝，高粱香腸視覺讚，也可以菜單上沒有的，我覺得很有趣。
開在晚上叫無人煙的巷子裡，老闆的心臟令人佩服，三刷這家店，每次都不錯 ，屬於我的無雷名單，雖然有時候店裡蠻吵的。","The bartending is delicious, and the sorghum sausage visual praise can also be not on the menu. I find it very interesting.
Drive in the unmanned alley at night, the heart of the boss is admirable, three brushes this shop, each time it is good, belonging to my thunderless list, although sometimes the shop is quite noisy."
"酒的味道都很好 好喝 價位中高

菜單字有點小 可惜沒有細寫酒的內容
只能問店員","The taste of wine is very good and the price is high

The words are a bit small, but unfortunately there is no detailed writing content
Can only ask the clerk"
"老闆們非常熱情～也會主動介紹酒單
店內氣氛很好，不知不覺待了好久⋯⋯
調酒非常得好喝！每一款都很順口😍
下次一定會再來 …","The bosses are very enthusiastic ~ they will also take the initiative to introduce the wine list
The atmosphere in the store is very good, I have been waiting for a long time.
Blooming is very delicious!Each one is very smooth 很
I will definitely come again next time ..."
價格略高，一杯均價3至4百，空間不大，服務不差，但炸物的油煙味略大，住附近可以再訪,"The price is slightly higher, the average price of a cup is 3 to 400, the space is not large, and the service is not bad, but the oil smoke of the explosives is slightly strong. You can visit it nearby"
"☺️☺️♥️♥️♥️♥️一定要訂位
Vibe非常快樂 bartender 非常友善，氣氛很快樂，請大家一定要訂位，我要常來ya","️️☺️♥ ️ ☺ ️ ♥ ️ ♥ ️ must be reservation
VIBE is very happy Bartender is very friendly, and the atmosphere is very happy. Please book a place. I want to come to YA often"
Bartender 很有水準 很好喝！,Bartender is very standard and delicious!
"店內裝潢很復古
茶酒好好喝～
配酒的炸物也讚讚👍🏻 …","The interior decoration of the store is very retro
Tea wine is delicious ~
The frying of wine also praises ..."
氣氛佳，餐點可圈可點 調酒有層次風味佳，員工們給人的氛圍讓人輕鬆自在，且不失專業，會再來！,"The atmosphere is good, the meals can be remained well -tone, which has a layered flavor. The atmosphere given by employees is easy to be comfortable and professional, and they will come again!"
"酒很讚
但是唯一美中不足的是沒有荷包蛋
希望喝酒的時候可以有荷包蛋加上蔥花與醬油
還有滷肉飯加荷包蛋一定很好吃
ㄚ荷包蛋也可以有全熟與半熟的選擇
戳破蛋黃像擠破痘痘一樣流湯
流到滷肉飯上我可以配兩杯長島
也建議可以提供辣椒醬
不是東泉辣椒也不是豆瓣辣椒
是很香很香的金黃辣油辣椒
那個辣油與蛋黃和滷汁的搭配
完全可以配上小當家的
等登ㄉㄥˊ燈登等燈
中間還會有金黃色的特效
但是這些都只是建議啦
反正我不重要
我沒關係
沒有人愛我
好希望有荷包蛋可以吃
共勉之

ㄚ也可以有宮保雞丁鐵板麵
因爲很好吃
我最喜歡吃bin70

btw這是我家的貓她叫芝麻
很可愛沒看過的話讓你看看","Wine very well
But the only beautiful thing is that there is no poached egg
I hope that when drinking, you can have poached eggs plus green onion and soy sauce
And braised meat rice plus poly eggs must be delicious
You can also have a choice of all cooked and semi -familiar choices
Poke the egg yolk like squeezing acne
Flowing to the braised pork rice, I can match two cups of long island
It is also recommended to provide chili sauce
It's not Dongquan Pepper or Douban Chili
It's very fragrant and fragrant golden spicy oil peppers
The combination of that spicy oil and egg yolk and marinade
You can match the small head
Wait for the lamp to wait for the lights
There will be golden yellow special effects in the middle
But these are just suggestions
I'm not important anyway
I don't matter
No one loves me
I hope there are poached eggs to eat
Gang

鸡 You can also have Gongbao Chicken Tieboard Noodles
Because it is delicious
I like to eat bin70 the most

BTW This is my cat's cat named sesame seeds
Very cute, let's take a look at it if you haven't seen it"
還可以，勝過大多數了；少數可以接受的Vodka Lime,"It is okay, better than the majority; a few acceptable Vodka Lime"
氣氛讚，老闆帥，調酒師也親切帥氣美麗,"The atmosphere is praised, the boss is handsome, the bartender is also kind and handsome"
"很適合下班小酌一杯的地方
自己一個人在吧檯不會尷尬或是不自在
食物的部分辛拉麵銀絲卷還有蛤蜊湯超推
很適合當下酒菜（？
酒的部分個人很推 烏龍冰茶💞
已經來超過五次 還會再來","It is very suitable for a bit of a drink for get off work
You will not be embarrassed or uncomfortable alone on the bar alone
Some of the food of the food and the clam soup are overdose
Very suitable for the current wine (?
Part of the wine push oolong ice tea 💞 💞 💞 💞
I have already come more than five times and will come again"
雙連捷運站附近的質感酒吧，老闆很熱情店內氣氛佳，大推奶茶酒跟紫蘇！,"The texture bar near Shuanglian MRT station, the boss is very enthusiastic about the atmosphere in the store, push milk tea and purple!"
"捷運雙連站2號出口走過去只要1分鐘！下班經過無意間發現這家新開的酒吧，雖然空間不大，但設計風格很值得拍照一波呀！聽老闆說特別做暗紅色的清水模非常少見。雙連站附近本來就沒什麼酒吧可以下班小酌，有這一家店以後就可以和同事下班來小酌一下，重點是還有包廂！！太適合找同事下班來續攤，大聊特聊啦！
酒就不用說了，有預先調好的和現調的，女同事超愛他們預調好的那款酒，超讚👍

重點中的重點！！
沒有限時啦～
老闆超佛+100🎉🎉🎉","It only takes 1 minute to exit the MRT Shuanglian Station 2!After getting off work, I accidentally discovered this newly opened bar. Although the space is not large, the design style is worth taking a wave!Listening to the boss said that it is very rare to make dark red water molds.There are no bars near Shuanglian Station to drink off work. After this shop, you can get off work with colleagues after get off work. The point is that there are still boxes!IntersectionToo suitable for colleagues to continue the stall from get off work, chat!
Needless to say, there are pre -tuned and current adjustments.

The key points!Intersection
There is no limited time ~
Boss Super Buddha+100佛"
"美食
美酒
美氛
親自來體驗囉！","gourmet food
Wine
Atmosphere
Come and experience it yourself!"
出酒很快，店小小的很溫馨，特調的酒都很特別，夜幕降臨推！,"The wine is fast, the shop is very warm, the special wine is very special, the night is coming!"
"晚上七點第一次走進來
坐在空蕩的吧檯
小店有如光hikari 的古董玻璃，
去過很多酒吧，也喝過令人驚豔的酒，
但我就是喜歡這裡的感覺，
烏龍冰茶的恬淡韻味，
讓我說起我的故事，
也許是故事太長，
讓你們招待了兩杯溫暖，
我的故事會繼續，
也會增加幸福，

願老吧繼續走下去，搜集更多故事！","Go in at 7 o'clock in the evening
Sit in an empty bar
The small shop is like an antique glass of HIKARI,
I have been to a lot of bars, and I have also drank amazing wine,
But I just like the feeling here,
Oolong Ice Tea's tranquil charm,
Let me talk about my story,
Maybe the story is too long,
Let you entertain two cups of warmth,
My story will continue,
It will also increase happiness,

May I keep going and collect more stories!"
冰茶系列都很讚 一定要訂位 他們太夯了 YYDS🐮🍺,The ice tea series are all very good to book the place. They are too rammed yyds🐮🍺
環境很舒服，酒的類別超多～,"The environment is very comfortable, there are many categories of wine ~"
很久沒有遇到這麼有溫度的一間酒吧 特色調酒表現蠻出色 老闆也很熱情 值得回訪！,"For a long time, I haven't encountered such a temperature of a special bartender."
老闆使命必達的特調，每杯都好有特色，也很好喝😍 …,"The boss's mission must be special, each cup is good, and it is also very delicious ..."
"點了兩杯酒 都不錯 風味很有層次

跟朋友們佔據角落一桌   很開心的一晚","I ordered two glasses of wine. The flavor is very layered

A happy night with friends to occupy a table in the corner"
"超棒的酒吧，店員超親民
酒很好喝，推薦推薦🫣🫣 …","A great bar, the clerk is super close to the people
The wine is delicious, it is recommended ， ..."
燈光好氣氛佳的小酒吧，已Draft為主軸，但仍有提供調飲，店員非常的熱情好客，適合下班的小酌放鬆，抑或是假日的狂歡都很不錯，附上一杯特調：奶茶酒,"The bars with good lights have DRAFT as the main axis, but there are still tuning. The clerk is very enthusiastic and hospitable."
"巷弄內，牆面都是胡桃木實木皮裝潢，質感非常讚。
Kingsman 很好喝
沈穩的燈光，放鬆的好場地
根朋友聚會的首選
茂","Inside the lane, the walls are all of walnut solid wood leather decoration, and the texture is very good.
KingSman is delicious
Steady lights, relaxed good venues
The first choice for a friend gathering
Luster"
"氣氛很好～很溫馨！
烏龍冰茶超順口！！ 老闆還招待shot☺️☺️","The atmosphere is very good ~ very warm!
Oolong ice tea is super smooth!IntersectionThe boss also entertains shot待️☺️"
"服務很好👍謝謝老闆還請我們喝調酒shot 🥹
音樂也很好聽呦❤️❤️ …","The service is very good 老 Thank you, the boss also invited us to drink bartending shot 🥹
The music is also very nice ❤️❤️ ..."
"高質感酒吧
食物很多
調酒也不錯","High -quality bar
A lot of food
Blooming is also good"
"裝潢很有格調！很舒服的地方～
不管無酒精或是調酒都很好喝！
老吧是近期最想再去的地方了～","The decoration is very stylish!Very comfortable place ~
Whether there is no alcohol or bartender, it is delicious!
Lao Bar is the place where you want to go again in the near future ~"
老闆跟老闆娘都很好聊天，調酒也很好喝。,"The boss chats with the boss, and the bartending is also very delicious."
"輕鬆自在的酒吧，特別喜歡台灣司令和心芭威，這兩款都是比較甜的酒。
台灣司令的冬瓜茶和高梁、Rum有很好的結合；心芭威則是有很厲害的尾韻，意外的愛上。

也謝謝Andy的熱情招待！","A relaxed bar, I especially like the commander of Taiwan and Xinbawei. These two are relatively sweet wine.
The winter melon tea of ​​Taiwan has a good combination with the sorghum and Rum; Xinbawei has a very powerful charm and unexpectedly in love.

Thank you Andy for your enthusiasm!"
新開的店家，小店但氣氛很舒適、店員很親切～ 奶茶酒很好喝,"The newly opened store, the small shop, the atmosphere is very comfortable, the clerk is very kind ~ milk tea wine is delicious"
裝潢氣氛質感很好，調酒也很好喝，雙連捷運站旁，喝醉方便回家😍😍😍 …,"The decoration atmosphere is very good, and the bartending is also very delicious. Double MRT station, drunk and easy to go home ..."
老闆人很親切的一家酒吧，奶茶酒跟烏龍冰茶超好喝！,"The boss is very cordially a bar, milk tea wine and oolong ice tea are super delicious!"
再巷子內的小酒吧，座位不大多如果是例假日來的話最好要預約，平日來應該是沒什麼問題吧，調酒味道非常正點可以把酒感壓的很低但其實很危險哈哈，來放鬆小酌這邊絕對是很好的選擇哦！！,"In the bars in the alley, there are not most of the seats. If it is a holiday, it is best to make an appointment. There should be no problem when you come on weekdays. The taste of bartender is very positive. It's definitely a good choice here!Intersection"
酒好好喝，店員親切，還抽空幫我做了我想要喝的ramos gin fizz🤩 下禮拜我要再回來 …,"The wine is delicious, the clerk is kind, and I also took the time to help me make the Ramos Gin FIZZ🤩 I want to drink next worship. I want to come back again ..."
老闆人超nice，酒水好喝！,"The boss is super nice, the wine is delicious!"
超級推薦的酒吧～老闆人超級好～調酒好喝～適合休息放鬆的地方,Super recommended bars ~ The boss is super good ~ bartender is delicious ~ suitable for rest and relaxation
有夠好喝啦 老闆又熱情態度又好 絕對回訪的啦,"It's good enough, the boss is enthusiastic and absolutely returned."
晚飯後發現的小店，氣氛不錯又在捷運旁,"The small shop found after dinner, the atmosphere is good next to the MRT"
"酒好喝
氣氛很棒，適合聊天小聚","Wine
The atmosphere is great, suitable for chatting"
"提供外帶的酒吧🫶🏻
在公園喝也很舒服
外帶8折讚讚🤭 …","Provide an take -off bar 酒
It is also very comfortable to drink in the park
Twenty -for % off, praise 折 ..."
"不錯的小店，座位不多
金牌特務👍 …","Good shop, there are not many seats
Gold Special Agreement 👍 ..."
不是店面口聚集抽煙，讓路人吸二手菸，不然就是客人聚集在店門前鬼吼鬼叫的酒吧（女生就會不知名的尖叫或抽煙，男生就是狂笑、講話大聲或抽煙）素質差的店不是喝了幾杯酒全世界都你的，客人大概看起來程度就國中生素質（沒自制能力，需要人報警到場處理才會安靜，警察一走繼續吵，還會在警察轉身做鬼臉真的小孩子）,"It is not that the store mouth gathers smoke, so that passers -by suck second -hand smoke, otherwise the guests gathered in front of the shop door (girls will scream or smoke unknown, boys just laugh, speak loud or smoke) The quality is poor in quality) The store does not drink a few glasses of wine in the world. The guests probably seem to have the quality of the middle school (no self -made ability, and people need to call the police to deal with it to be quiet. As soon as the police go, the police will continue to make a ghost face on the police. Really children)"
"難得找到離家近一點的酒吧
老闆非常用心的介紹調酒
讓我感受到不是只有喝酒
而是了解自己喜歡什麼、想要什麼","It's rare to find a bar closer to home
The boss introduces bartending very carefully
Let me feel that I don’t just drink alcohol
But know what you like and what you want"
"酒好喝😚
忘記吃的如何🥴 …","Drinking good 😚
Forget how to eat ..."
"看起來新來的店員很帥 也算細心
鹹酥雞很好吃","It seems that the newly -clenant clerk is handsome and careful
The salty crispy chicken is delicious"
"台灣司令有高粱的香氣卻不烈口
冬瓜檸檬酸酸甜甜容易入口
東萄取蜜蠻適合女生的
濃濃的葡萄香氣很讚
有微醺感～","The aroma of sorghum in Taiwan is not stung
Winter melon citrate is sweet and sour and easy to enter
East grape takes honey is suitable for girls
The strong grapes are very fragrant
There is a slight feeling ~"
"老闆非常nice❤️
每杯酒都很好喝很順
建議提前預約，很舒適的空間跟氣氛🍹 …","The boss is very nice ❤️
Each glass of wine is delicious and smooth
It is recommended to make an appointment in advance, very comfortable space and atmosphere ..."
"座位不舒適。
很擁擠的感覺

調酒的冰塊比例太多。
酒感有點薄弱。

服務員服務親切～
離捷運很近，蠻方便到達","The seat is uncomfortable.
Very crowded

There are too many ice cubes.
The wine feels a bit weak.

The waiter's service is cordial ~
Very close to the MRT, it's pretty convenient to arrive"
氣氛好 調酒好喝 地點很讚☺️,"The atmosphere is good, bartender, delicious place ☺️"
"臨時決定要喝個小酒
找著找著就來老吧了
喜歡店內的氣氛
酒也很好喝🫶🏻","Temporary decide to drink a small wine
Just look for it and come old
Like the atmosphere in the store
Wine is also delicious 喝"
"Draft調酒每杯都必須點，都很驚艷的好喝！！
如果還沒醉，那你一定要再配上一杯神之奶茶酒，就會開心滿足到明天

非常美的小店，離捷運站走路不到一分鐘
下班聊聊天小酌或朋友們聚會都很適合

在台北一定要去老吧的吧！","Every cup of DRAFT bartender must be ordered, it is amazing and delicious!Intersection
If you have n’t drunk yet, then you must go with a cup of God ’s milk tea, and you will be happy to satisfy tomorrow.

Very beautiful shop, walking less than a minute away from the MRT station
It is suitable for chatting and drinking or friends at all times or friends.

Must go to old in Taipei!"
"裝潢跟名稱都吸引人的注意
開在安靜的小區裡氣氛更讓人感覺放鬆
酒的部分從經典、Draft到創調都讓人覺得驚艷","Both the decoration and the name are attractive attention
The atmosphere in the quiet community makes people feel more relaxed
The part of the wine is amazing from the classics, DRAFT to the creation"
"溫馨小店 雖然座位比較窄 也很少
不過更有小店的親切感🥺
調酒順口 種類多 妹仔或漢子都可以
一個人前往也不孤單！ …","Although the warm shop is relatively narrow and few
But there is a more intimacy of a small shop 店
Alcoholic and outlet, the type of multi -sister or man can
It's not alone if you go alone!Mowing"
環境溫馨值得一去再去,The environment is warm and worth going again
"很棒的老闆
調酒好喝
價格普通
一杯300左右, 可以刷卡，收服務費
三不五時會收到老闆招待
會再回訪
4.5","Great boss
Blooming is delicious
Price
A cup of about 300, you can swipe the card and collect the service fee
Will receive the boss's hospitality when three or five o'clock
Will return to
4.5"
超可憐的酒吧，老闆縱容客人在路邊抽煙讓經過的人瘋狂吸二手菸沒水準的店，自己吸煙就好不要影響用路人啊那裡小朋友經過都在吸真的沒水準（旁邊就是捷運站及線型公園、馬偕醫院），原本就是老社區還可以吵到凌晨2點，根本是擾人的酒吧（明天要上班凌晨兩三點還一群年輕人在酒吧前面大聲喧嘩，別人都不睡覺是不是啊？）老闆你要賺錢可以，但不要自私的把痛苦帶給其他住戶及路過的民眾,"In the super poor bar, the boss indulged the guests to smoke on the roadside to allow the people who passed to suck the second -hand smoke without standard. If you smoke, you should not affect the passers -by. The line -type park and Malaysia Hospital) originally had the old community that could still be noisy until 2 am. Isn't it?) The boss wants to make money, but do not bring pain to other residents and the people passing by."
覺得很棒，老闆人親切,"I feel great, the boss is kind"
老闆很親切又很帥超讚的♥️🤍 …,The boss is very kind and handsome ♥ ️🤍 …🤍 ...
這次是平日來，葡萄調酒非常好喝，很重很舒服，這次一共喝了幾杯，體驗都非常好，來雙連附近的最佳選擇！,"This time, the grapes are very delicious, very heavy and comfortable. This time I drank a few cups, and the experience was very good. Come to the best choice near Shuanglian!"
夏日長島很順很好喝！,Summer Sakyam is very smooth and delicious!
店家自行研發的烏龍冰茶非常好喝,The oolong ice tea developed by the store is very delicious
想要減壓和放鬆情緒時的好地方，此Bar調酒好喝，更有無酒精調飲及薯條、地瓜條、流沙球等，素食者也可享用，真的超佛心的～,"If you want to reduce pressure and relax your emotions, this BAR bartender is delicious, and there are no alcoholic drinking and fries, sweet potato strips, flowing sand balls, etc. You can also enjoy it."
酒好喝很順口，shot也很讚！老闆人很好也很帥！會再來很多遍～,"The wine is so good, and shot is also very good!The boss is very good and handsome!Will come again a lot ~"
"氣氛超讚！！大家像好友一樣
酒也超級無敵驚艷！大推","The atmosphere is superb!IntersectionEveryone is like a friend
Wine is also super invincible!Push"
"沒有在菜單上的特調非常好喝👍
熱可可調酒也很特別
無骨排骨酥超級讚🥺🥺🥺 …","There is no special tone on the menu very delicious 👍
Hot cooler bartending is also very special
Boneless bones crispy super like ..."
這裡老闆很親切，酒也很好喝！超級推薦,"The boss here is very kind, and the wine is also delicious!Super recommendation"
"這家店的氛圍很棒，
很適合三五好友來！
會再回訪的私房好店！","The atmosphere of this shop is great,
Very suitable for three or five friends!
A good shop that will return to visit again!"
無酒精特調飲料好喝！！！,Aquintellar specialty drink is delicious!IntersectionIntersection
