Original,EN
"餐後隨意挑選的酒吧，酒類一般，同類型的喝起來很像。
最大缺點是客人素質非常差，隔壁坐一桌3-4名男性+1名女性，聊天音量超級巨大聲，超乎一般音量，那名女性的笑聲震耳欲聾，忍受一陣子後真的受不了，跟女員工反應，女員工也只是點頭微笑，沒有請店長（男）跟該桌客人反應，也沒有直接請該桌客人降低音量。
後來找了一個離桌的男子請他轉述給同桌友人，也只維持了3分鐘左右，那女的又以更大更高音頻繼續展現實力。在我們離開時，還得意洋洋說道：我贏了我把他們趕走了！

BAR是一般般，沒特別獨特或突出，就是餐後可以隨時有位，但店家對於異類造成別桌客人有影響的情況不敢告知降低音量，不處理真的讓整體真的只能得一分。
待過這麼BAR，少數讓我想留言替大家避雷，也幫店家及路過的客人祈求進店時不會遇到如此地獄級客人。因為店家對於這種客人毫不處理的！如果不想掃興的人，真的要三思～","The bars selected at will after the meal, the wine is average, and the same type is very similar to it.
The biggest disadvantage is that the quality of the guests is very poor. Sitting at a table next door 3-4 men+1 female, the chat volume is super huge, beyond the general volume, the woman's laughter is deafening, and she can't stand it for a while. Reporting with female employees, female employees just nodded and smiled. They did not ask the manager (male) to respond to the guests, and did not directly ask the guests to reduce the volume.
Later, he found a man who was away from the table and asked him to tell him to the same table. He only maintained for about 3 minutes, and the woman continued to show her strength with higher and higher audio.When we left, I proudly said: I won and I drove them away!

BAR is generally unique or prominent, that is, it can be available at any time after a meal, but the store's influence on the influence of different table guests on the shop can not inform the volume of the volume. Essence
When I have been so BAR, a few make me want to leave a message for everyone, and help the stores and the passengers passing by pray that when entering the store, I will not meet such hell -level guests.Because the store does not deal with such guests!If you don't want to sweep, you really have to think twice ~"
"調酒好喝～非常特別
日本老闆人很nice很貼心～
推推","Blooming is delicious ~ Very special
Japanese boss is very nice and intimate ~
Push"
謝謝店家幫我們完成使用大酒杯的願望~超棒！,Thank you store for helping us to complete the use of big wine glasses ~ superb!
老闆的特調很好喝。酒保對各種酒的介紹都很詳細，對客人服務親切。,"The boss's special tone is delicious.The introduction of wine insurance for various wines is very detailed, and the service of guests is kind."
誤打誤撞發現的店，老闆很親切，不會吵適合聊天的酒吧,The boss is very kind and will not make noisy bars that are suitable for chatting.
老闆特調威士忌燒檸檬真好喝，外面喝不到的，有這間店特色，搭配音樂可以很放鬆紓解一下壓力，最後來杯烏龍high解渴，老闆帥，stacy很好聊，最後一杯taquilasilver結尾perfect,"The boss specially tuned whiskey to burn the lemon. It was so delicious. It could not be drunk outside. With the characteristics of this shop, it can be relaxed and relieved by music. Finally, the oolong HIGH quench quench, the boss is handsome, Stacy is good to talk, the last cup is the last cup. taquilasilver end"
"台北で一番居心地の良いバーです!
我覺得這裡是最好的酒吧在台北！
I believe this bar is the best bar in Taipei!","Taipei 心 居 の い い バ ー です!
I think this is the best bar in Taipei!
I Believe This Bar is the Best Bar in TAIPEI!"
"意外發現可以很輕鬆喝酒的店，
老闆跟店員都很親切，推推！！","An accident found that it can easily drink,
The boss and the clerk are very kind, push!Intersection"
"客人素質極差，酒吧搞得跟酒店一樣,

客人在店裡大叫性騷擾約砲店員，等店員下班在門口堵人大喊，偷摸，喝醉騷擾鄰座的女客人，發生次數絕對不只一兩次，如果連這你都覺得沒什麼，可見這間店素質真的不太好呢","The quality of the guests is very poor, the bar is the same as the hotel,

The guests yelled in the shopkeeper in the store, and when the clerk was waiting for the person to block people at the door and shouted, sneer, drunk and harassing the female guests next to the seat, it was absolutely more than once or twice. The quality of the store is really not good"
"點了XYZ 價格270
酒不算貴但酒味蠻濃的

低消300
低消規則不能整桌一起算
所以即使朋友點四百多的
人頭最低就是300
喝完有點頭痛

有一二樓
位子不多但氣氛感覺還算不錯","Order XYZ price 270
Wine is not expensive, but the wine tastes quite strong

Low elimination 300
Low -custody rules cannot be counted with the whole table together
So even if friends order more than 400
The lowest person is 300
I have a headache after drinking

One and two floors
There are not many seats but the atmosphere feels pretty good"
"好喝嗎不曉得 但應該好喝吧
打卡快樂❤️❤️❤️❤️🫶 …","Is it delicious? I don’t know but it should be delicious
Happy card ❤️❤️❤️❤️🫶 ..."
日本老闆帥 調酒好喝 喝過都說讚！,"The Japanese boss is handsome and drinks, and you have praised!"
整體感覺不錯 有放鬆到 歌曲好聽 燈光舒服 酒水濃度剛好 有日本味,"The overall feels good, so relaxed that the song is nice, the light, comfortable, the concentration of the drink is just Japanese flavor"
老闆很親切，裝潢復古，輕鬆愜意,"The boss is very kind, retro, relaxed and comfortable"
"好讚的酒吧！👍👍👍
推薦香之雫，好喝🤤🤤
多種風味的調酒更是超級美味🤩🤩
老闆跟店員也都十分親切🥰🥰
值得5顆星的酒吧🤗🤗","Happy bar!Bleak
Recommend incense 好, delicious 雫
A variety of flavors are super delicious.
The boss and the clerk are also very kind
Bar worth 5 stars"
"店家親切友善
容忍我們奇怪的要求
讚讚","The store is kind and friendly
Tolerated our strange requirements
Praise"
Gin 種類很多，超級好喝，服務很好，超推！,"There are many types of GIN, super delicious, good service, super push!"
氣氛好、服務讚、好喝好喝,"Good atmosphere, good service, delicious and delicious"
"日本老闆，很親切，不知道要喝什麼
有很多gin special
音樂是hip-hop
在條通一帶滿特別
值得一試👍🏻","Japanese boss, very kind, I don’t know what to drink
There are many GIN Special
Music is hip-hop
It is full of special area
It's worth trying 一"
員工漂亮又親切，來找薇薇和Seanna，她們會熱情招待，低消只要30O元。,"The employees are beautiful and kind, come to Weiwei and Seanna, they will warmly entertain, and the low consumer is only 30o yuan."
一個人也很適合來，員工好聊🥳 …,"A person is also very suitable, employees are chatting 🥳 ..."
環境舒適，琴酒超讚,"The environment is comfortable, the piano wine is superb"
超級棒，金色頭髮的超正人超好超可愛，店長也超可愛，水餃超好吃，薯條超燙超爽，好久沒喝到那麼爽吃到那麼爽，愛愛❤️,"Superb, golden hair is super good and super cute, the manager is also super cute, the dumplings are super delicious, the fries are super hot, and I haven't been drinking so cool for a long time, love love ❤️"
"氣氛很好～
店員人都很nice 種類很多且價格算便宜
很適合來小酌","The atmosphere is very good ~
The clerks are very nice, and the price is cheap
Very suitable for drinking"
周五晚上陌生拜訪的意外驚喜。不同於很多bar室內臭臭的，Oleno Bar室內有清新的薰香，氣氛輕鬆，調酒便宜，推薦！,"An unexpected surprise of strange visit on Friday night.Different from many BAR room smelly, Oleno Bar has fresh incense indoors, easy atmosphere, cheap bartender, recommended!"
"店裡氣氛很好，店員都很親切很可愛！
麻辣水餃真的好吃，吃了會更餓","The atmosphere in the store is very good, and the clerk is very kind and cute!
Spicy dumplings are really delicious, they will be hungry after eating"
"氣氛很Chill很慵懶～
調酒也不錯唷
麻辣水餃的味道像麻辣鍋還蠻好吃的","The atmosphere is very lazy ~
Alcohol is also good
The taste of spicy dumplings is quite delicious like a spicy pot"
氣氛好 音樂不錯 適合聊天的好所在,"The atmosphere good music is good, suitable for chatting"
氣氛很舒服 老闆跟店員都很親切 酒水讚,"The atmosphere is very comfortable, the boss and the clerk are very kindly praised"
餐點很好吃，酒水很好喝，但是冰塊用的好特別，大顆冰塊加碎冰，店裡好多正妹，老闆很帥，新的弟弟很帥很可愛，大推,"The meal is delicious, the wine is delicious, but the ice cubes are very special. The large ice cubes are broken with broken ice. There are many positive sisters in the store. The boss is very handsome. The new brother is very handsome and cute."
氣氛很好 店員服務態度一級棒٩(˃̶͈̀௰˂̶͈́)و,The atmosphere is very good.
環境好，氣氛很暖，酒好喝。可以找三五好友一起去走走。隨時約起。,"The environment is good, the atmosphere is very warm, and the wine is good.You can find three or five friends to walk together.Get up at any time."
朋友說很推所以來ㄏ！氣氛讚酒怎麼會難喝😍😮‍💨👍愛放 …,Friends say it is very pushing so!How can the atmosphere be difficult to drink?
"一開始有點淡
但跟店員說加濃後酒很好喝
推👍 …","It was a bit faint at first
But told the clerk that the wine was delicious after adding a strong
Push ..."
環境很放鬆，週末跟朋友小酌聊天的好去處，絕對是會再來的店,"The environment is very relaxed. On the weekend, I have a good place to chat with friends on the weekend."
"哇～～～
這個燈光美氣氛佳的地方，真的是有家的感覺，非常的溫暖！","Wow ~~~
This place with a beautiful light atmosphere really feels home, very warm!"
酒很好喝，價格也很實惠！店員服務品質也很好，推推,"The wine is delicious and the price is affordable!The service quality of the clerk is also very good, push push"
"太牛逼了氣氛好
酒也讚🥟更狠超棒 …","It's so good that the atmosphere is good
The wine is also praised, it is even more great ..."
"氛圍很不錯 調酒師不是本地台灣人
非常好客 價格合理","The atmosphere is very good bartender is not a local Taiwanese
Very good guest price reasonable"
"氣氛令人感到放鬆，客製調酒好喝
麻辣水餃好好吃","The atmosphere makes people feel relaxed, and the customs control bartending and drinking
Spicy dumplings are delicious"
"氣氛很好
吧台人很nice","The atmosphere is very good
The bar table is very nice"
老闆很帥，室內感覺很溫馨跟酒吧有點違和感。,"The boss is very handsome, and the room feels a bit of disobedience to the bar."
喜歡這裡的氣氛 酒也好喝！,Like the atmosphere here and wine!
老闆超帥，調酒好喝，下次還要再來！,"The boss is so handsome, bartender is delicious, I will come again next time!"
店內氣氛舒服 適合和朋友小酌聊天,The atmosphere in the store is comfortable and suitable for chatting with friends
氣氛非常好，點了一杯No.3，味道濃郁、非常順口。,The atmosphere is very good. I ordered a cup of NO.3. The taste is rich and very smooth.
氣氛不錯，適合朋友情侶來小酌一下,"The atmosphere is good, suitable for friends and couples to drink"
"老闆and店員都很可愛熱情
烏龍好嗨能一直喝","The boss and clerk are very cute and enthusiastic
Oolong Hao Hi can drink all the way"
音樂燈光氣氛好 調酒味佳 推和朋友聚餐小酌🥰 …,"Music light atmosphere is good, bartender, taste good, and friends to dinner 🥰 ..."
老顧客了 環境舒適、店員與老闆 都很NICE👍👍👍 整體品質佳 …,"Old customers have comfortable environment, shop clerks and bosses are very nice 👍👍👍 have good overall quality ..."
氣氛很好，店員顏值很高，酒也好喝。,"The atmosphere is very good, the clerk's face value is very high, and the wine is delicious."
"店員非常親切,很適合下班小酌的地方!",The clerk is very kind and suitable for get off work!
麻辣水餃好ㄘ！,Spicy dumplings are so good!
"日本人老闆中文很好很健談
來這裡五年了！！
如果來林森的話一定要來這裡～🤣 …","Japanese boss Chinese is very good and talkative
Come here for five years!Intersection
If you come to Linsen, you must come here ~ 🤣 ..."
好喝👍適合下班、餐後聚會聊天小酌的地方👍 …,"It's delicious 班 Suitable for get off work, after a meal party, chatting and drinking drinks 👍 ..."
生蠔好帥，Seanna好漂亮，Alyssa好可愛，酒超棒，超推！！,"The oysters are so handsome, Seanna is so beautiful, Alyssa is so cute, wine super stick, super push!Intersection"
環境舒服，沒有小酒館的包廂異味，下次還會再來,"The environment is comfortable, there is no box for the box of the tavern, and I will come again next time"
店員親情漂亮，餐飲好喝～,"The clerk is beautiful, the dining is delicious ~"
"氣氛很好很適合朋友聚在一起喝酒聊天！
店員也很親切！！！！！","The atmosphere is very good and it is suitable for friends to gather together to drink and chat!
The clerk is also very kind!IntersectionIntersectionIntersectionIntersection"
環境很好，CP值也還不錯，大推👍 …,"The environment is very good, the CP value is also good, push ..."
店員好親切好可愛～泡泡很好喝，我很喜歡！,"The clerk is so kind and cute ~ bubbles are delicious, I like it very much!"
氣氛好，食物好吃，Stacey 好可愛(⁎⁍̴̛ᴗ⁍̴̛⁎),"The atmosphere is good, the food is delicious, the stacey is so cute (⁎⁍̴̛ᴗ⁍̴̛⁎)"
氣氛很棒！酒類選項很多～不貴,The atmosphere is great!There are many wine options ~ not expensive
喝酒放鬆聊天抽菸的好去處，酒好喝氣氛佳老闆帥。,"Drink and relax and chat, go to a good place, drink a good atmosphere, the boss is handsome."
低消 $300，未點滿 $300 飲品，也會不提醒直接算 $300。,"Low $ 300, no more than $ 300 drinks, will not be reminded to directly calculate $ 300."
舒適，放鬆可以跟朋友聊天的日式酒吧。,"Comfortable, relaxing Japanese -style bar that can chat with friends."
酒很好喝 氣氛很好 服務一百分♥️,The wine is very delicious and the atmosphere is good.
"整體不錯但我朋友被誤認成外送員
哈哈","The overall is good, but my friend is misunderstood as an outsider
Ha ha"
酒超好，且服務員都超正🤙🏻🤙🏻🤙🏻 …,"The wine is super good, and the waiter is super positive ..."
謝謝Ronnie ，第一次來酒吧很放心，調酒又好喝！,"Thank you Ronnie. For the first time, you are very relieved, bartending and delicious!"
大家都很親切酒也很讚呦♥️,Everyone is very kind and very good.
關於酒的介紹很仔細 還可以按照喜好特調,"The introduction of wine is very careful, and you can follow the preferences."
氣氛好 琴酒好喝 麻辣水餃狠辣喔,The atmosphere is good and the spicy dumplings are hot and spicy
"簡單的日式bar, 老闆是日本人，服務生都很年輕，好聊",Simple Japanese -style bar
環境很好 老闆很帥 酒也很好喝,"The environment is very good, the boss is very handsome and the wine is very delicious"
好喝 環境舒適,A delicious environment is comfortable
非常好喝的酒 環境很舒服,The very delicious wine environment is very comfortable
氣氛很舒適，店員很清切，東西很好喝,"The atmosphere is very comfortable, the clerk is very clear, the things are delicious"
氣氛佳，酒好喝~~推推,"The atmosphere is good, the wine is good ~~ Push"
氣氛很好～調酒好喝～,The atmosphere is very good ~ bartender is delicious ~
好喝、店員親切，很適合聊天！！,"It's delicious, the clerk is kind, and it is very suitable for chat!Intersection"
店員都很有趣！cp值也偏高！,The clerk is very interesting!The CP value is also high!
氣氛很好👍，酒類選擇很多 …,"The atmosphere is very good, there are a lot of wine choices ..."
環境舒適，服務親切，酒很順,"The environment is comfortable, the service is cordial, the wine is smooth"
朋友聚會好地方，老闆很nice !,"A good place for friends, the boss is very nice!"
店員可愛 調酒都很好喝,The clerk is cute and bartender is very delicious
特別的酒吧氣氛很好～大好き！,The special bar atmosphere is very good ~ great!
店員可愛 老闆很帥 酒好喝,The cute boss is very handsome and delicious
喜歡這裡的氛圍，輕鬆步調又舒服。,"Like the atmosphere here, easy pace and comfortable."
"好喝好玩又好聊！
可愛😎 …","It's delicious and fun and talk well!
Cute 😎 ..."
很舒服的店 氛圍很好～～🥺😻 …,Very comfortable store atmosphere is very good ~~ 🥺😻 ...
酒好喝～店員親切,Sake -up -Clerk kindness
調酒好喝 氣氛不錯,The atmosphere of bartender is good
"這裡的環境，
服務生都很好。","The environment here,
The waiters are very good."
"今人放鬆的空間～
調酒好喝～","There is a space for people today ~
Blooming is delicious ~"
好玩的店，店員都很好聊很喜歡ronnie跟小寶,"For fun shops, the clerk is very good to talk about Ronnie and Xiaobao"
很多日本道地的酒，氣氛很棒！,"Many Japanese authentic wine, the atmosphere is great!"
氣氛佳 酒也讚讚讚！,The atmosphere Jiajiu also praises it!
調酒好喝，服務親切,"Blooming is delicious, the service is cordial"
店員人超級Nice很好聊天又很可愛。,The clerk is super nice very well to chat and cute.
讚讚好喝,Praise and taste
琴酒真的不錯 自選琴酒基底的調酒,The piano wine is really good
店員很親切 酒很好喝,The clerk is very kind and delicious
路過進來，氣氛很棒的酒吧,"Passing in, the bars with great atmosphere"
調酒好喝、店員和善👍 …,"Blooming and delicious, clerk and good ..."
人很親切酒好喝,People are very friendly and delicious
環境好，燈光美，氣氛佳,"Good environment, beautiful light, good atmosphere"
東西好吃 酒好喝 Stacey好可愛,"It's so delicious, delicious wine, so cute"
服務態度好很適合聚會,Good service attitude is very suitable for party
"氣氛佳～環境舒服😌
👍👍 …","Good atmosphere ~ The environment is comfortable 气
👍👍 👍👍 ..."
氣氛很好 Dita orange很好喝！,The atmosphere is very good Dita Orange is delicious!
超級讚，梅酒好喝,"Super praise, plum wine is delicious"
老闆很帥人又nice!,The boss is handsome and nice!
氣氛佳，店員親切！,"The atmosphere is good, the clerk is kind!"
琴酒調酒很好喝！,The alcoholic alcohol is delicious!
氣氛很好 酒好喝～,The atmosphere is very good and delicious ~
酒好喝氣氛好～,The wine is good and the atmosphere is good ~
服務好，氣氛佳～,"Good service, good atmosphere ~"
氣氛佳，環境優👍🏻 …,"Good atmosphere, good environment ..."
讓人非常放鬆的地方❤️,A very relaxed place ❤️
酒好喝👍🏻店員很讚👍🏻 …,The wine clerk is very good ...
很喜歡星期二的店員會再來玩～,I really like the shop staff on Tuesday to play again ~
環境舒適，氛圍佳！,The environment is comfortable and the atmosphere is good!
服務很好，最愛的，Seanna 很可愛,"The service is very good, favorite, Seanna is very cute"
Gin 系列很多選擇，風味多元,"There are many options for the GIN series, and the flavor is diverse"
Very nice bar 讚👍 …,Very nice bar praise 👍 ...
跟碩班同學來這瘋,Come here with the classmates of Shuo Ban
"氣氛好，老闆好
價格好","The atmosphere is good, the boss is good
Good price"
氣氛很讚🫶🏻 …,The atmosphere is great ...
酒好喝氣氛佳~,The wine is delicious ~
有好的老闆有好的員工,Good boss and good employees
有沙發可以chill 水,There is a sofa to chill water
輕鬆 舒適 好地方,Easy and comfortable place
超讚，很喜歡這裡,"I like it, I like it very much"
調酒很好喝,Blooming is delicious
調酒好喝～,Blooming is delicious ~
讚讚店員很可愛,Praise the clerk is cute
日本男店員kawaii~,Japanese clerk Kawaii ~
很特別的琴酒,Very special piano wine
讚 好喝,Praise
老闆好帥！,The boss is so handsome!
鄭旨唯很正,Zheng Zhenwei is very positive
舒服讚！,Shumei!
環境放鬆舒服,Relax and comfortable environment
氣氛很好,The atmosphere is very good
打卡送調酒～,Pickup and send alcohol ~
店員很好聊,The clerk talked well
好吃的調酒,Delicious bartending
老闆帥,Handsome
讚喔,Praise
讚讚！,Praise!
讚,praise
氣氛很棒,The atmosphere is great
Elly親切,ELLY kind
氣氛很棒,The atmosphere is great
讚讚,Praise
音樂很好聽，老闆和調酒師都很友善:),"The music is very nice, the boss and the bartender are very friendly :)"
"安靜的氛圍非常適合一個人喝酒。店裡的工作人員也很聊得來。
二樓有空間，可容納多人。","The quiet atmosphere is very suitable for drinking alone.The staff in the store can also talk about it.
There is space on the second floor to accommodate many people."
這家酒吧在這個地區有不同的氛圍。年輕多了。酒吧服務生都是超級好的年輕女孩。他們會讓你開心。你來這裡是為了他們，而不是為了喝酒。雞尾酒可能會更好。,"This bar has a different atmosphere in this area.It's much younger.Bar waiters are super good young girls.They will make you happy.You come here for them, not for drinking.Cocktails may be better."
距離感很好的日本大師。這是我第三次來這裡，下次旅行我還會再來的。,"Japanese master with a good sense of distance.This is the third time I have come here, and I will come again next time."
偉偉超好！好喝的飲料，有趣的調酒師。您還想從酒吧得到什麼？,"Weiwei is super good!Drink drinks, interesting bartenders.What else do you want to get from the bar?"
可愛的酒吧，氛圍完美，適合單獨或與朋友一起喝酒！火高球真的很棒,"The cute bar, the atmosphere is perfect, suitable for drinking with friends alone or with friends!The fire high ball is really great"
"如果您不吸煙且有過敏症，那麼這不是一個好酒吧。台北的酒吧只允許在有獨立通風系統的獨立吸煙室吸煙。在這裡，顧客在酒吧抽煙，完全不用擔心周圍的人可能不想在幾個小時內吸入二手煙。
男調酒師不苟言笑，也不友善。女調酒師只是稍微友善一點。我確實很感激他們定期給你倒水。酒吧裡的一些顧客相當友好，但整體氛圍因不斷吸煙和缺乏通風而被破壞。
還有，一杯奧瑪威士忌400元？超市裡不到800就能買一整瓶。","If you don't smoke and have allergies, then this is not a good bar.The bar in Taipei only allows smoking in independent smoking rooms with independent ventilation systems.Here, customers smoke in the bar, so they don't have to worry about the people around them may not want to inhale second -hand smoke within a few hours.
The male winemaker is unsmiling and not friendly.The feminine wine master is just a little friendly.I am really grateful for them to pour you on a regular basis.Some customers in the bar are quite friendly, but the overall atmosphere is destroyed due to continuous smoking and lack of ventilation.
Also, a cup of Ogin whiskey 400 yuan?You can buy a whole bottle less than 800 in the supermarket."
我來這裡是因為我在另一家店遇到的一個日本人推薦的，而且雞尾酒真的很好喝，我向師傅要了一杯雞尾酒，並告訴了他我的口味，所以他做了一杯帶有百香果的雞尾酒，它是。,"I came here because I recommended by a Japanese I met in another store, and the cocktail is really delicious. I asked the master a cup of cocktails and told him my taste, so he made a cup with a cup with a cup with a cup with a cup with a cup. The cocktail of passion fruit is."
不錯的舒適酒吧，有很多不錯的選擇，在這裡真的很享受❤️一定會再回來！,"Good comfortable bars, there are many good choices, I really enjoy here ❤️ I will come back again!"
鄰桌的顧客正在抽煙，一股煙味。台灣可以在商店抽煙嗎？,"The customers at the neighboring table are smoking, a smell of smoke.Can Taiwan smoke in the store?"
"氣氛很好
這是一家國際酒吧，有嘻哈音樂，有日本大師和調酒師，還有香港調酒師。
您還可以體驗飲用日本杜松子酒。
所有員工都非常友好
強烈推薦大家來~","The atmosphere is very good
This is an international bar, including hip -hop music, Japanese masters and bartender, and Hong Kong bartender.
You can also experience drinking Japanese Du Songzi wine.
All employees are very friendly
Recommend everyone to come ~"
日本老闆開的店！雖然周圍酒吧無數，但酒吧內部很安全，我可以安心喝酒。他們的杜松子酒飲料選擇很豐富，店主推薦的杜松子酒比我以前喝過的任何杜松子酒都是新的體驗！,"The shop opened by the Japanese boss!Although there are countless bars around, the inside of the bar is safe, I can drink with peace of mind.Their Du Songzi wine has a rich choice. The Du Songzi wine recommended by the owner is a new experience than any Du Songzi wine I have drank before!"
"雞尾酒當然很好吃，但炸薯條真的很好吃。看來你炒得不錯啊嚐嚐菜單上推薦的雞尾酒。我很滿意。

附言。這是允許室內吸煙的地方。","Cocktails are of course delicious, but French fries are really delicious.It seems that you fry well, try the cocktail recommended on the menu.I am very satisfied.

Affilled.This is a place to allow indoor smoking."
台北之行第一天。和女朋友一起發現了這家酒吧，真的很喜歡這裡的氣氛。喝了伏特加萊姆，味道真的很棒！完全值得一遊。希望有一天能回來。,"On the first day of the trip to Taipei.I found this bar with my girlfriend, and I really like the atmosphere here.After drinking vodkram, the taste is really great!It is worthy of a tour.Hope to come back one day."
"激動了，老店員服務來了💖
在美好的氛圍中享受輕鬆的飲品💖💖 …","Excited, the old clerk's service is here 激
Enjoy a relaxed drink in a beautiful atmosphere 💖💖 ..."
這是我來台北工作後第一次一個人去酒吧，但老闆和工作人員都很友善，我玩得很開心。這是一家小而時尚的酒吧，您可以安靜地享用飲料。,"This is the first time I have been to the bar alone after I came to work in Taipei, but the boss and the staff are very friendly and I have fun.This is a small and stylish bar, you can enjoy drinks quietly."
太棒了(´°̥̥̥̥̥̥̥̥ω°̥̥̥̥̥̥̥̥｀)琴酒推薦🥺 …,Great (̥̥̥̥̥̥̥̥ ° (ω ° ̥̥̥̥̥̥̥̥｀) Recommended 🥺 🥺 🥺 🥺 🥺 🥺 🥺
不錯的地方，調酒師很好，服務很好！,"Good place, the bartender is very good, the service is very good!"
我喜歡嘻哈，我朋友不知道，但我喜歡嘻哈，所以我帶了他。炸薯條很脆。,"I like hip -hop, my friend doesn't know, but I like hip -hop, so I brought him.French fries are crispy."
"一個可以一個人去的酒吧
店員是女性，所以即使是女性一個人也能安心。
老闆是日本人，所以很有日本酒吧喝酒的氛圍。
還可以用低廉的價格喝到台灣威士忌KAVALAN。","A bar you can go alone
The clerk is a woman, so even a woman can feel at ease.
The boss is Japanese, so there is a very atmosphere of drinking in Japanese bars.
You can also drink Taiwan whiskey Kavalan at a low price."
2020 年 6 月曾造訪。這是一個適合年輕人的酒吧。我猜這裡女性不少，因為店長得好看，也不拘謹。我覺得這不適合年長的男人。,"Visited in June 2020.This is a bar suitable for young people.I guess a lot of women here, because the shop looks good and is not restrained.I think this is not suitable for older men."
老闆是日本人，可以喝很多日本酒和雞尾酒。強烈推薦。,The boss is a Japanese who can drink a lot of Japanese wine and cocktails.Strongly recommended.
