Original,EN
"適合小聚的minibase
可以說是被特色小食耽誤的酒吧
尤其是要特賜佳作的麻辣水餃，整個喚醒了口中味蕾，彷彿正在吃麻辣鍋一般。
有特色調酒，雖然點了不適合自己的冰茶。但味道上是優上，每杯調酒都有屬於自己的個性，很明顯我還是適合老調。
店員親切服務，唯建議老闆能讓員工多嘗試店內的餐酒才能充份發揮介紹的部份。
會再參訪呦😅","MINIBASE suitable for small gathering
It can be said that it is a bar delayed by special snacks
Especially the spicy dumplings that are specially given to the best works, the whole of the taste buds in the mouth is as if they are eating spicy pots.
There are special bartending, although I ordered ice tea that is not suitable for you.But the taste is excellent. Each cup of bartending belongs to my own personality. Obviously I still suitable for the old tune.
The clerk is kindly served, and only it is recommended that the boss allows employees to try the meals in the store to make full use of the introduction.
Will visit again 访 访 访"
"偶然經過就被舒適的氣氛吸引進去
入座後發現Bartender非常有sense
除了很好聊之外，調酒更是好喝
非常適合下班後來放鬆小酌","Occasionally, it was attracted by a comfortable atmosphere
After entering the seat
In addition to talking well, bartending is even more delicious
Very suitable for relaxation after get off work"
"林森周邊巷弄內 空間不大 座位較少但溫馨
酒好喝偏甜我很喜歡
要走之前還招待好喝的shot
可以刷卡 還有開發票 棒棒","There is a small number of seats in the lanes around Linsen.
The wine is delicious and sweet, I like it very much
Before leaving, entertain the delicious shot
You can swipe the card and the invoicing stick"
"在住宅區的一樓，面向公園，店內的牆面有許多的黑膠及古典電影的海報，平日去可以嚐到不同的signature cocktail 🍸
Bartender很用心的調製，值得再訪👍 …","On the first floor of the residential area, there are many vinyl and classical movies in the wall of the park.
Bartender is very carefully prepared, it is worth visiting ..."
"不小心闖入的酒吧
調酒每杯都好👍
老闆招待的shot實在令人口齒留香很有記憶點

冬瓜檸檬威士忌👍","Bar you accidentally broke in
Each cup of bartender is good 杯
The boss's hospitality is really memorable

Winter melon lemon whiskey"
"太好吃 了!! (圖片中的烤雞翅外層的孜然粉 特別推, 肉嫩汁多)
老闆大氣之外 (送shots), 也很細心 ( 知道冷, 送上熱水)
這次沒吃到麻辣水餃, 有機會再去碰碰運氣啦~
點Long Island & Mojito (　長島冰茶跟西門町某些酒吧相比　濃了一些　：）","It's so delicious !! (The cumin powder on the outer layer of the roast chicken wings in the picture is particularly pushed, and the tender juice is many)
Beyond the atmosphere of the boss (send shots), and very careful (know cold, send hot water)
I did n’t eat spicy dumplings this time, I have a chance to touch luck again ~
Click Long Island & Mojito (Long Island Bing Tea is thicker than some bars in Nishi -cho :)"
"喜歡調酒～鹹豬肉好吃但偏肥哈哈
整間帶有復古感～","I like alcohol ~ salted pork is delicious but fat haha
The whole room is retro -~"
"去的時候店內是放爵士樂，bartender友善但不會硬要找客人搭話，整體來說蠻適合一個人來喝一杯。

酒單豐富，價格合理，收一成服務費，但是低消只需$300，且開到凌晨三點，適合夜貓族。調酒視覺上不會太花俏，但味覺上口感平衡，會再回訪試試其他調酒。

廁所很乾淨而且很香，店家會主動開發票，店內也有wifi跟插座🔌，超級加分。","When you go, the shop is a jazz. Bartender is friendly but does not want to find guests to talk. On the whole, it is quite suitable for a drink to drink a drink.

The wine list is rich, the price is reasonable, and the service fee is charged, but the low consumption only costs $ 300, and it is opened until three o'clock in the morning, which is suitable for the night cat family.The bartending is not too fancy, but the taste is balanced, and you will go back to visit other bartender.

The toilet is very clean and fragrant. The store will take the initiative to invoiced. There are also wifi and sockets in the store, which is super bonus."
氣氛很好．Negroni /Penicillin 很有水準☺️,The atmosphere is very good.Negroni /Penicillin is very standard ☺️
"好喝便宜氣氛佳
最愛冰茶鱈魚條大拇指
推薦大家來我ㄉ愛店","A good atmosphere is good
Favorite ice tea cod strip, thumb
I recommend everyone to come to me ㄉ ㄉ 推荐"
還不錯，茶類特調很多，雖然店員和客人狂罵髒話有點搞笑,"It's not bad, the tea is special, although the clerk and the guests scolded the swear is a bit funny"
位於在巷子內的寧靜小店，環境氣氛很棒,"Located in a quiet shop in the alley, the environment atmosphere is great"
🍋檸檬紅茶 $350:酸酸甜甜的，酒感不重，超好喝(˶‾᷄ ⁻̫ ‾᷅˵) …,"Lemon black tea $ 350: sweet and sour, not heavy wine, super delicious (˶‾᷄ ⁻̫ ‾᷅˵) ..."
全台北最好玩好喝的酒吧沒有之一,There is no one for the best bars in Taipei in Taipei
"細雨綿綿
酸酸甜甜
舒適的空間
愜意沒壓力
很值得再訪","Drizzle
Sour
Comfortable space
Cozy and no pressure
Very worth visiting"
"安靜，是一個獨飲或是找朋友來一起來小聚很好的選擇，人也不會太多，價格也非常公道。

調酒的水準還不錯，口頭點酒要求的酸味或特色都有，經典調酒就是中規中矩；而且調酒師不熟的部分也會先說明，我覺得不會裝都會很棒。","Quiet, it is a good choice for drinking alone or looking for friends to come together. There are not too many people, and the price is very fair.

The standard of bartending is not bad. The sour or characteristics required by oral alcohol are all. Classic bartending is quite satisfactory; and the unknown part of the bartender will also be explained first. I don't think it will be good."
氣氛不錯，口味也不錯，但幾樣菜單上的菜都沒了,"The atmosphere is good and the taste is good, but the dishes on the menu are gone"
整體氛圍很棒。適合與朋友來這裏聊天。,The overall atmosphere is great.Suitable for coming here to chat with friends.
"裝潢漂亮
Mini base特調好好喝
店員外冷內熱很親切可愛😌 …","Beautiful decoration
Mini base special
The clerk is cold and hot, very friendly and cute ..."
香水綠茶順口好喝！還有綠茶凍❤️,Perfume green tea is delicious!There are green tea frozen ❤️
"食物都有夠香….

打拋豬肉麵200
香……

雞翅
香….","The food is fragrant enough ...

Toll Pork Noodles 200
fragrant……

Chicken wings
fragrant…."
調酒真的不錯，sex on the beach 酸甜適中；rasberry ramos gin fizz 很有特色，很適合拍照。會想再來👌,The bartending is really good. SEX on the Beach is moderate sweet and sour; Rasberry Ramos Gin FIZZ is very distinctive and suitable for taking pictures.Will want to come again 👌
我的天，太讚了吧！一試成主顧,"My God, it's so praise!Try"
這一杯才是真是不得了，現採材料調酒，一口就爽喝了半杯。,"This cup is really incredible. Now I use the materials to bartender, and I drank half a cup in a bite."
"店內特調都很好喝
就是比較沒酒味，適合妹仔嘗試
但是店員請的冬瓜口味shot超好喝！
一般的經典調酒就回覆基本的濃度了
可以外帶外食，我們叫鹽酥雞外送，爽度100
整體滿安靜的，下次還會想找朋友來！
-------------------------------------------------------------------
2訪心得
目前已經沒辦法吃外食了
不過酒還是好喝 ^____^
環境一樣很安靜","The special adjustment in the store is delicious
It is relatively good, suitable for girls to try
But the winter melon flavor of the clerk is super delicious!
General classic bartending will reply to the basic concentration
You can take out outer food, we call the salt crispy chicken delivery, refreshing
The overall is full of quiet, and I will want to find friends next time!
------------------------------------------------ ---------------------
2 Visit experience
There is no way to eat outside food anymore
But wine is still delicious ^____ ^
The environment is as quiet"
"很讚的酒吧！酒好喝，店員也很友善請我們喝shot
店剛搬家，新到裡頭還有新傢俱的味道（是好的）
週日晚上去但沒什麼人，好店需要被推廣！","A great bar!The wine is delicious, and the clerk is also very friendly to ask us to drink Shot
The shop just moved, and the taste of new furniture in the new place (good)
Going on Sunday night, but no one, good shops need to be promoted!"
"(更新) 搬家後客人變多出餐變慢，點了3次同樣餐點才送來，店裡的裝潢也比小喬室舊址擁擠，燈光超暗，暗到需要開手電筒看菜單，希望店家能補足人力顧好品質，對於新裝潢只能感嘆，舊小喬室真的好非常多🥲

氣氛 酒都超讚 焦鹽香蕉喝過難忘 長島冰茶也很推","(Update) After moving, the guests became more and slower. After ordering 3 times the same meal, the decoration in the store was crowded than the old site of Xiao Qiao's room. The lights were dark. Being able to make up for the good quality can only sigh about the new decoration.

The atmosphere wine is super nourishing scorched salt banana to drink unforgettable Long Island ice tea and push it very much"
"有事先預約 ，到現場後發現因為假日滿滿都是人也沒看到有為我們留的位置。主動詢問店員說：會再幫我們喬看看位置。 我們只能站著空等，這期間看到店員跟客人嘻笑完全沒幫我們喬位置的意思，過了三分鐘吧台有三個人應該是拿包包離開了，但也沒看到任何店員清潔或是請我們過去坐。被晾在那乾等五分鐘主動跟店員說不等了就離開。
感受真的非常差，看起來有沒有預約都無所謂","I made an appointment in advance. After arriving at the scene, I found that there were no people who left for us because of full holidays.Ask the clerk actively: Will help us look at the location again.We can only stand in the air. During this period, we saw that the clerk and the guest had no intention to help us. After three minutes, three people should leave the bag, but I did not see any clerk cleaning or or Please ask us to sit.Wait for five minutes to take the initiative to tell the clerk to leave.
Feeling is really bad, it doesn't matter if you have any appointments"
"一到現場除了酒以外還點了薯條雞翅
中間詢問過一次吃的大概甚麼時候好，只說今天人多薯條雞翅都還沒炸要稍等
總共等了快兩個小時 最後我們跟服務人員說要取消餐點要走了
取消完過不到五分鐘雞翅就上來了?
之後充滿氣炸鍋與塑膠味道，有幾根硬到我叉子戳不下去的薯條也上來了

餐點速度真的很慢，兩個小時才吃到塑膠味的薯條。
這真是一段美好的體驗。","As soon as I arrived at the scene, I also ordered fries and chicken wings
I asked about when I had eaten once, I just said that today's multi -potato chicken wings have not been fried yet to wait.
After a total of two hours, we told the service staff that the meal was going to cancel the meal
After the cancellation of less than five minutes, the chicken wings come up?
Later, it was full of air fryer and plastic. There were a few fries that could not be poked at my fork.

The meal speed is really slow, and it takes two hours to eat plastic flavor.
This is really a beautiful experience."
店員服務態度佳，可依客人喜好調整口味 Happy Halloween ～🎃👻🧟 …,"The clerk's service attitude is good, and you can adjust the taste Happy Halloween ~ 🎃👻🧟 ..."
"服務態度好！
只是沙發區的桌子腳站不穩，動到一下就很容易把酒潑出來","Good service attitude!
It's just that the table in the sofa area is unstable, and it is easy to splash the wine when it moves."
裡面有一點悶 但是酒都很特別 食物可以再加油一點,"There is a bit of stuffy inside, but the wine is very special food can be cheered a little bit"
"上網找附近評價好的酒吧
不經意的就找到了這家
氣氛cozy 雞尾酒的味道非常的好
個人建議可以升級一下店內的音響設備
可以讓店內氣氛更上一層
非常推薦","Find the nearby evaluated bar on the Internet
I found this one inadvertently
Atmosphere Cozy Cocktail tastes very good
Personal suggestions can upgrade the audio equipment in the store
You can make the atmosphere in the store go to the same level
Very recommended"
"Signature 都很好喝有特色
酒裡面還有加茶凍好好吃🥰
低消$300（週五六也是）
店面小小的很溫馨可愛
小建議整理檯面可以勤勞一點～但不影響 還是喜歡","Signature is very delicious and distinctive
There are also tea in the wine and delicious delicious 🥰
Low to eliminate $ 300 (also on Friday and Saturday)
The store is small, warm and cute
Small suggestions to finish the table can be hard -working ~ but do not affect it, I still like it"
調酒酒味大多都很清爽，不會有太濃的酒味，很適合聚餐後前往聊天。,"Most of the wine tuning wine is very refreshing, and there is no too strong wine flavor. It is very suitable for chatting after dinner."
點了Penicillin和Sidecar都非常不錯，推薦！,"The order Penicillin and Sidecar are very good, recommend!"
氣氛沉穩平靜的小酒館，調酒好喝，座位大概十來個。適合不喜歡嘈雜環境，喜愛小酒館的人。,"The small tavern with a calm and calm atmosphere is delicious, and there are about a dozen seats.Suitable for people who don't like noisy environment and love taverns."
氣氛不錯，座位不多，酒感偏澀，整體來說還是不錯的體驗！,"The atmosphere is good, the seat is not much, the wine feels astringent, and the overall experience is still a good experience!"
挺舒適的一間酒吧，專攻各式威士忌與調酒，如果喜愛威士忌的同好可以來試試看，空間舒服，消費合理,"A comfortable bar, specializing in all kinds of whiskey and bartending, if you love whiskey, you can try it, the space is comfortable and the consumption is reasonable"
調酒好喝，氣氛輕鬆，音樂好聽，謝謝bartender的招待～,"The bartending is delicious, the atmosphere is easy, and the music is good. Thank you Bartender for your hospitality ~"
"酒普通
但薯條也太難吃了吧
吃過最難吃的薯條，又乾又硬調味也不行🙃
而且服務態度令人不敢恭維 …","Alcohol
But the fries are too difficult to eat, right?
I have eaten the most difficult potato stripes, and it is not good to taste dry and stiff. 🙃 🙃 🙃 🙃
And the service attitude is uncomfortable ..."
不得了了，酒吧裡連柳橙汁都這麼好喝！,"Great, even orange juice in the bar is so delicious!"
"氣氛、調酒佳，當天在店裡開心的聊天喝酒
但是整個晚上都在躲蚊子，希望可以改善","The atmosphere, bartender, chat and drink happily in the store that day
But I am hiding mosquitoes all night, I hope to improve"
"調酒超好喝，可以客製！
服務態度也好好！
希望有機會再來！！","The bartender is super delicious, you can customize it!
The service attitude is also good!
Hope to have a chance to come again!Intersection"
"調酒好喝
氣氛裝潢舒適
麻辣水餃不賴","Blooming is delicious
The atmosphere is comfortable
Spicy dumplings are not bad"
氣氛佳 酒好喝,The atmosphere is good
空間不錯，調酒薯條一般，服務態度ok但可能是人手不足所以出酒速度稍慢,"The space is good, the fries are average, the service attitude is OK, but it may be insufficient."
我跟朋友點一樣的酒 味道完全不一樣 （女調酒師）😮‍💨 …,I have the same wine as my friends to taste completely different (feminine winemaker) 😮‍💨 ...
非常適合約會、聚會的空間，燈光美、氣氛佳、飲品的質感更不在話下，誠心推薦給所有網友！,"It is very suitable for dating and party space. The light is beautiful, the atmosphere, and the texture of the drink is not even more recommended. I sincerely recommend it to all netizens!"
酒讚氣氛佳 很適合聚聚的地方！推推大家來這！,Jiuzan atmosphere is very suitable for gathering!Push everyone here!
"酒很好喝
老闆很帥
東西好吃到靠北   尤其是水餃

推薦茶酒vodka","Wine is delicious
The boss is very handsome
It's delicious than the north, especially the dumplings

Recommend tea wine Vodka"
"意外踏入的酒吧～氛圍很棒
調酒非常好喝👍👍👍
高手在民間🤗😍 …","The bar you stepped in ~ The atmosphere is great
Mixing is very delicious 喝
The master is in the folk ..."
舒服，有質感，調酒超好喝的地方❤️ 適合跟朋友輕鬆聊天,"Comfortable, texture, bartending is super delicious, suitable for easy chat with friends"
"甜不辣超級好吃的
香水綠茶也超特別 還會再來","Sweet, not spicy, super delicious
Perfume green tea is also very superb, I will come again"
"很放鬆的地方 調酒可以客製化
Bartender很好聊 可以從外太空聊到行天宮
火星聊到猩猩","A very relaxed place can be customized by bartending
Bartender is good to talk about it, you can talk from outer space to Xingtian Palace
Mars chat to orangutan"
酒很好喝 店員人也超好 推爆！,The wine is very delicious and the shopkeeper is also super good!
店員人很好～酒也很好喝喔,The clerk is very good ~ The wine is also very delicious
"滿不錯的的感覺
空間小了點
聲音比較吵雜
一個人適合坐在吧檯","A good feeling
Small space
The sound is noisy
A person is suitable for sitting on the bar"
酒不錯 但吸煙區的菸都會飄到室內,Good wine but smoke in the smoking area will float indoors
"氣氛很好
調酒超~~~~~~~~~~~好喝
很推的一間酒吧!!","The atmosphere is very good
Mixing is super ~~~~~~~~~~
A very pushing bar !!"
餐點好吃 酒好喝,Meal delicious wine and drink delicious
舒適,Comfortable
"二次造訪
調酒好喝
溫馨的小店","Secondary visit
Blooming is delicious
Warm shop"
調酒喝得出店家的用心🤩 …,I can drink the intention of the store 🤩 ...
喝到目前會驚豔的調酒,It will be amazing bartending until now
"氣氛佳環境佳酒佳
what more could one possibly ask for more","The atmosphere is good, the environment is good
what more money one possibly ask for more"
Glen 調的酒超好喝～～,GLEN's wine is super delicious ~~
調酒好喝～氣氛好～,The bartender is delicious ~ the atmosphere is good ~
調酒很猛，Bartender很會！,"The bartender is very fierce, Bartender is very good!"
老闆人超級！300%回訪！,The boss is super!300%return!
太讚了啦 酒超好喝,It's so much praised. The wine is super delicious
😈❤️‍🔥🍸 …,😈❤️‍🔥🍸 …
Bartender超帥,Bartender super handsome
超讚的酒吧！,Amazing bar!
談心喝酒的好地方,Good place to talk about drinking
老闆人很好很好！,The boss is very good and good!
不錯,good
專業,major
"調酒師大部分都是用水果做的，非常開胃，尤其是Raspberry Ramos Gin Fizz 非常驚艷。 17杯特色酒和4份小吃，八個人的總消費約為7800。整體來說，是一個非常適合飯後坐下來喝酒聊天的地方。
>迷你基地蒂基
>迷你冰茶
>百香烏龍
>洛神金桔
> 香水綠茶
> 烏龍嘶嘶聲
>檸檬紅茶
>蜜蜂的膝蓋
>早餐馬丁尼
>覆盆子拉莫斯杜松子酒菲茲
>杜松子酒菲茲
>血腥瑪麗
>帕洛瑪
>暗黑破壞神
>邊車","Most of the bartenders are made of fruits, which is very appetizing, especially Raspberry Ramos Gin FIZZ is very amazing.17 cups of special wine and 4 snacks, the total consumption of eight people is about 7800.On the whole, it is a place that is very suitable for sitting and drinking and chatting after meals.
> Mini Base Tiki
> Mini ice tea
> Baixiang Oolong
> Luoshen Kumza
> Perfume Green Tea
> Oolong hissing
> Lemon black tea
> Bee's knee
> Breakfast Martini
> Raspberry Ramos Du Songzi Jiuti Fitz
> Du Songzi Jiufitz
> Bloody Mary
> Paloma
> Dark Destruction God
> Car"
Minibase 是一顆隱藏的寶石，隱藏在中山區一條安靜的街道上。酒吧有著黑暗的地下酒吧氛圍，散發著精緻和獨特的氣息。儘管氣氛喜怒無常，但由於友好的當地顧客，酒吧內部卻充滿生機和活力。儘管我們是外國人，但工作人員對我們非常熱情和耐心，讓我們有賓至如歸的感覺。菜單是英文寫的，讓我們點菜很方便，而且啤酒和啤酒小吃都是一流的。如果您正在尋找獨特且難忘的酒吧體驗，我強烈建議您查看 Minibase,"Minibase is a hidden gem that hides on a quiet street in Zhongshan District.The bar has a dark underground bar atmosphere, exuding exquisite and unique atmosphere.Although the atmosphere is furious, the inside of the bar is full of vitality and vitality due to friendly local customers.Although we are foreigners, the staff is very enthusiastic and patient with us, so that we have the feeling of guests.The menu is written in English. It is convenient for us to order, and beer and beer snacks are first -class.If you are looking for a unique and unforgettable bar experience, I strongly recommend that you check minibase"
"他們提供的雞尾酒都很棒
真心推薦老友，質感豐富","The cocktails they provide are great
I really recommend old friends, rich in texture"
一個安靜而舒適的酒吧，提供令人驚嘆的雞尾酒。我生日那天喝了幾杯，至少可以說這次經驗非常愉快。我點了銀杜松子酒菲茲和老卡雷 - 兩者都超出了上限。肯定會再次來到這裡。,"A quiet and comfortable bar provides amazing cocktails.I drank a few glasses on my birthday, at least this experience was very happy.I ordered Yin Dutongzi Jiufiz and Old Carre -both exceeded the upper limit.Will definitely come here again."
神奇的地方從來沒想過我會來。雞尾酒很獨特，食物很美味。整個空間真的很涼爽，我喜歡它。肯定會很快再回來，他們的茶雞尾酒一定要一杯，對我來說太好了。,"I never thought I would come.Cocktails are unique and food is delicious.The whole space is really cool, I like it.They will definitely come back soon, their tea chicken tail must have a cup, which is great to me."
台北最好的雞尾酒之一 - 非常專業的調酒師（要求格倫）和良好的氛圍！,One of the best cocktails in Taipei -very professional bartenders (required Glenn) and a good atmosphere!
調酒師對飲料非常用心。我嘗試過的兩種飲料都很棒。音樂和氛圍也很棒。強烈強烈推薦！,The bartender is very attentive to drinks.The two drinks I have tried are great.Music and atmosphere are also great.Strongly recommended!
良好的氛圍和服務，經典製作精良，價格相對便宜，簽名都很特別，具有某種東方/台灣特色，但價格合理較高。,"A good atmosphere and service, the classic production is excellent, the price is relatively cheap, the signature is very special, it has some kind of oriental/Taiwan characteristics, but the price is reasonable."
酒很好喝,Wine is delicious
好喝的秘密基地,A delicious secret base
不錯的酒吧,Good bar
冬瓜shot超推,Winter melon shot super push
好的,OK
