Original,EN
燈光美，氣氛佳，是下午能放鬆的好去處，一個人也可以很輕鬆,The lights are beautiful and the atmosphere is good. It is a good place to relax in the afternoon.
找個練歌的好去處～沒意外它是我的首選！～環境單純不複雜…我推！,Find a good place to practice song ~ No accident is my first choice!~ The environment is simple and not complicated ... I push!
第二次體驗下午時段（14-18）的清新歡唱，不僅可以唱到中文的KTV，居然還有joysound的機台可以切換日文歌唱，很幸運發現這間這麼棒的店，希望大家多揪團來捧場（約6人合宜），因點歌方式是寫點歌單讓店家幫忙點歌，適合小團體歡唱或者喜歡聽別人唱歌的聆聽者拜訪。,"The fresh singing of the afternoon time (14-18) can not only sing the Chinese KTV, but also the Joysound machine to switch Japanese singing. Fortunately, I am fortunate to find this great shop. The group came to support (about 6 people should be suitable). Because the song method is to write a song list for the store to help the song, it is suitable for the listeners who sing or listen to others to sing."
環境窗明几淨，典美優雅。唱歌的感覺得非常舒服，像都市裡的祕境，位於市區知道的人卻不多，是個盡情唱歌不可多得的好地方,"The environmental window is clear, and the beauty is elegant.The feeling of singing is very comfortable, like the secrets in the city, but not many people know in the city, it is a good place to sing."
環境好氣氛佳唱歌音響設備也很好值得推薦,The environment is good atmosphere. Singing audio equipment is also very good worth recommending
"很讚的老闆娘飯主   現場環境非常舒適

整個氣氛也很讚   讓 現場孤單的大家  一點也

不孤單。。。如果還有下次   那麼。。。

我願意。。。。。。 。。。。。。。。。。。。

再去唱。。。 哈哈哈     沒事   我只是調皮習慣了","The very good boss, the owner, the main environment is very comfortable at the scene

The whole atmosphere is also very good for everyone who is lonely at the scene

Not alone.EssenceEssenceIf there is still the next time.EssenceEssence

I am willing.EssenceEssenceEssenceEssenceEssenceEssenceEssenceEssenceEssenceEssenceEssenceEssenceEssenceEssenceEssenceEssenceEssence

Sing again.EssenceEssenceHahaha is okay, I'm just naughty habit"
老闆娘氣質美麗，場地也非常舒適，非常適合來練歌🎤有空會再光顧😊,"The boss's temperament is beautiful, and the venue is very comfortable. It is very suitable for practicing songs."
"可以很放鬆舒適的唱歌場合！
消費合理，推薦給大家！","It can be relaxed and comfortable to sing!
The consumption is reasonable, I recommend it to everyone!"
"為了躲避炎熱酷暑及 遠離撲滅登革熱的毒氣，在這   Blue Monday 的午後，一個人來到繁華的五木八條巷弄，原以為是喧鬧的卡拉OK，想不到是間非常放鬆的音樂酒吧。
闆娘非常熱情好客，播放音樂輕鬆悅耳，店裡最特殊的地方是輕鬆隨性不拘束的氛圍，這樣的好酒吧不是到處都有，品品酒，閒聊幾句，是一個令人放鬆，沒有壓力的好空間，記得先預約喔👍。","In order to avoid the hot and hot summer and away from the poisonous gas that is far from extinguishing dengue heat, in the afternoon of Blue Monday, a person came to the prosperous Wumi and Bada Lane. He thought it was a noisy karaoke.
Ban Niang is very enthusiastic and hospitable. Playing music is easy and pleasant. The most special place in the store is the atmosphere of relaxed casual and unrestrained. Such good bars are not everywhere. Good space for stress, remember to make an appointment first."
服務好 消費合理的日式咖啦ok!比錢櫃更好的選擇,The Japanese -style coffee with reasonable consumption is OK! Better choice than cash cabinets
很棒的環境，價格也很ok，是個值得推薦的地方,"A great environment, the price is OK, it is a recommended place"
"原是抱持""捧場""拜訪老朋友的方式來坐客 孰知到了後才瞭解何謂""卡拉OK""模式店 即內含許多不同的消費方式(諸如來賓每人喝酒有限制) 如果超過自己的原先配額 會不斷的增加消費金額 惟一不知是好朋友關係 本次消費積欠的尾款應該是付清了 如還要在選擇光臨:抱歉 我與我的朋友都不會再度光臨貴店消費(不合理)","Originally, I used the way to visit the old friend to come to the guests to know what the ""karaoke"" model is the ""karaoke"" model. The quota will continue to increase the amount of consumption. I do n’t know if it ’s a good friend’ s relationship. The end of the consumption of this consumption should be paid. If you are still choosing to come: Sorry, my friends will not visit your store again (unreasonable)"
很棒的場地 價格實惠。 老闆也很熱情招待,The great venue price is affordable.The boss is also very enthusiastic for hospitality
下午時段環境蠻單純的，有不少日文歌可以唱（joysound crosso),"The environment is quite simple in the afternoon, and there are many Japanese songs to sing (JOYSOUND CROSSO)"
在這邊的調酒跟歡唱卡拉OK真的超讚，老闆人很好很nice，喜歡唱歌喝酒的朋友可以在這邊玩得很盡興喔☺️,The bartending and singing karaoke here are really amazing. The boss is very good and nice. Friends who like to sing and drink can be fun here ☺️
"服務生各各人好可愛又熱情，裝潢美又舒服，唱歌設備好
價位實在，帶朋友來一定不失望。","The waiters are so cute and enthusiastic, beautiful and comfortable in decoration, and good singing equipment
The price is really, and it must be disappointed with friends."
合唱、單獨唱，可以和朋友盡興的唱，店長也很會唱喔！,"Chorus, singing alone, you can sing with friends, and the manager can sing!"
很放鬆的一家店，推薦給愛小酌愛唱歌的朋友們！,"A very relaxed shop, recommended to friends who love to sing and sing!"
歌很多氣氛很好👍👍 …,There are many atmospheres in the song ...
燈光美氣氛佳,Beautiful light atmosphere
"唱的歌都是原聲帶．
老闆親切","The singing songs are the original soundtills.
Boss kind"
"友善 歡樂的熱鬧場所
很棒的服務
可惜菸味偏重🤣","Friendly and joyful place
Great service
It's a pity that the smell of smoke is emphasized 味"
"老闆唱歌很好聽
aka林森北張學友👍 …","The boss sings very nicely
Aka Lin Sen North Jacky Cheung ..."
讚 超值 老唱歌真的超好聽,Praise the super -value old singing is really good
推開門，舒緩的香氣，舒服的空間。服務好真的。,"Push the door, a soothing aroma, a comfortable space.The service is so true."
服務很好，就很好喝👍氣氛好👍 …,"The service is very good, it is very delicious. The atmosphere is good ..."
"老闆人超好
店家很舒服～～😉 …","The boss is super good
The store is very comfortable ~~ 舒 ..."
輕鬆、氣氛佳、單純的場地！,"Easy, good atmosphere, simple venue!"
老闆很親切，調酒很好喝！,老闆很親切，調酒很好喝！
環境舒適、老闆親切，大堆👍🏻 …,"The environment is comfortable, the boss is kind, a lot of 👍🏻 ..."
老闆親切低消便宜環境舒服,"The boss is kind and low, cheap, environmental comfortable environment is comfortable"
出差放鬆好去處，場地乾淨舒適,"Loose a good place for business trips, clean and comfortable venues"
氣氛佳、店員超nice,"Good atmosphere, clerk super nice"
很好玩的小店 服務很好,Very fun shop service is very good
"第一次喝調酒
很符我的胃口","Drink for the first time
Very conforming to my appetite"
唱歌設備好 酒好喝,Singing equipment is good
老闆超讚 超nice 喜翻,"The boss is super nice,"
讚！店員超nice！,praise!The clerk super Nice!
老闆帥妹爆多,The boss is handsome girl
超棒的，玩的很開心,"It's great, very happy to play"
潘彥寧喜歡阿嘟！,潘彥寧喜歡阿嘟！
音響設備好,Audio equipment
感謝老闆熱情招待,Thank you boss for your enthusiastic hospitality
老闆人很好👍 …,The boss is very good ...
下班放鬆的好去處,A good place to relax from get off work
潘男喜歡阿嘟,Pan Nan likes Audi
氣氛不錯 👌 …,The atmosphere is good ...
Lynch喜歡阿嘟,Lynch likes Audi
五星級享受,Five -star enjoyment
環境很好,Good environment
很快樂的地方,Happy place
場地舒適,Comfortable venue
台北下班後喝涼爽啤酒和吸煙的好地方。日本歌夠唱了。,After get off work from Taipei to drink cool beer and smoking good places.Japanese songs are enough to sing.
好玩好吃好唱❤️,"Fun and delicious, sing ❤️"
會說日語的演員很多，視覺效果往往也不錯。,"There are many actors who speak Japanese, and the visual effects are often good."
放鬆身心並享受其出色的卡拉 OK 系統的好地方。,Relax your body and mind and enjoy the good place of its excellent karaoke system.
這裡氣氛很好，有很多適合我們外國朋友聽的英文歌曲,"The atmosphere here is very good, there are many English songs that are suitable for our foreign friends to listen to"
這是一個健康舒適的地方，您可以在這裡喝酒、唱歌。,"This is a healthy and comfortable place, you can drink and sing here."
菜餚，味道都很棒,The dishes are great
非常好,very good
超棒,Great
唱歌喝酒的好地方！,唱歌喝酒的好地方！
好的！,OK!
好的,OK
100分,100 points
喝酒好地方,Good place
好的,OK
