Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"乍看覺得裡面很黑
但會再給一個燈所以其實還好

氣氛很舒服
酒很好喝
提拉米蘇的酒味超濃
地瓜酒冰淇淋也超特別非常濃很好吃

可以街口
不怕喝到現金不夠","At first glance, it feels dark inside
But I will give another light so it's okay

The atmosphere is very comfortable
Wine is delicious
Tiramisu's wine taste is super strong
Sweet potato wine ice cream is also super particularly very strong and delicious

You can
Not afraid to drink cash enough",False,0.504,0.0,0.496,0.9934
"每次經過都覺得地下一樓怎麼會有店？原來是一間小酒吧，氣氛很不錯，但是覺得有點太暗了。
調酒好喝，食物也好吃，有機會一定會再光顧喲。","Every time I pass through, how can there be shops on the first floor of the ground?It turned out to be a small bar, the atmosphere was very good, but it was a bit too dark.
The bartending is delicious and the food is delicious. If you have the opportunity, you will be patronized again.",False,0.238,0.0,0.762,0.9509
"熱紅酒不錯喝 長島冰茶覺得有點藥水感不太確定是怎麼回事

熱食部分滷味倒是不錯吃","Hot red wine is good to drink Changdao ice tea, it feels a little bit of potion, it is not sure what is going on

The hot food part is good to eat",False,0.154,0.052,0.794,0.5911
"一店位於地下室內，樓梯旁搖晃閃爍的光芒，滿滿的溫馨氣氛，在店內抬頭就可以看到路面上的人們來回穿梭著！
⁡
店內有大投影幕，很適合跟朋友來一起看比賽
還有一架直立鋼琴，也許有活動時會用到
⁡
這次喝了輕酒精的黑醋栗蘇打，果香四溢順口好喝，推薦想輕酌ㄧ下的朋友嘗試，還有很多種水果口味的蘇打！
⁡
▸店內招牌東方美人茶酒，單純好奇味道點了杯，在入喉後會有一股微微茶香在喉頭環繞。
⁡
✤ 小巷酒吧推推
另外一間在附近","A shop is located in the basement, and the stairs shake and flash, full of warm atmosphere. When you look up in the store, you can see the people on the road walk back and forth!
Bleak
There is a big projection screen in the store, which is very suitable for watching the game with friends
There is also a upright piano, maybe it will be used when there is activities
Bleak
This time I drank the light alcohol black vinegar chestnut soda. The fruity fragrance was delicious. It is recommended that friends who want to try lightly to try, and there are many kinds of fruit flavors of soda!
Bleak
美 美 ▸ ▸ ▸ ▸ ▸ ▸ ▸ ▸ ▸ ▸ ▸ ▸ ▸ ▸ ▸ ▸ ▸ ▸ ▸ ▸ ▸ After entering the throat, there will be a micro -tea fragrance surrounded by the throat.
Bleak
✤ Lane Bar Push
The other is nearby",False,0.092,0.01,0.898,0.915
"根本是甜點店吧
甜點優 調酒的話特調要先問風味 例如綠光森林非常甜 如果配甜點可能會膩 此外經典調酒基本都下的算重 酒量斟酌
而調酒整體只能說不好不壞 疏失跟亮點皆無 若要追求優秀調酒品質請去其他調酒名店

整體環境氣氛佳 價格親民
體驗舒服 回訪可能高","It's a dessert shop at all
If the dessert excellent bartending, you must first ask the flavor. For example, the green forest is very sweet. If it is equipped with desserts, it may be tired.
The overall bartending can only be said to be bad, bad, negligence, and highlights.

The overall environmental atmosphere is good, the price and the people
Experience comfortable visits may be high",False,0.161,0.121,0.719,0.5095
"很讚的溫馨小酒吧🥺👍
調酒的選擇是比外面專業酒吧少了一點
但不影響這裡很優質的事實
因為食物都很好吃！(;´༎ຶД༎ຶ`)！！
-
📌提拉米蘇是濃厚系大人口味 糕體被浸得很濕潤 咖啡味跟酒味都很明顯
📌披薩是類似薄脆餅皮那種 口味則是問店家當天有什麼 吃過兩次 都很喜歡！
📌煎餃 就是煎餃 🉑️點來陪著酒吃
📌調酒 要是有特別想喝的味道可以去找調酒師商量 人都好好🥺👍","A great warm little bar 馨
The choice of bartending is a little less than the professional bar outside
But it does not affect the high -quality fact here
Because the food is delicious!(; ``)!Intersection
-
浓 Titramisu is a strong -looking cake body soaked in wet coffee flavor and wine taste
Pizza is similar to the flavor of crispy cake skin, but I like what the store has eaten twice that day!
煎 Fried dumplings are fried dumplings 🉑️ Click to accompany the wine to eat
别 If you have a special taste you want to drink, you can find the bartender to discuss people.",False,0.182,0.023,0.795,0.9671
雖然這間店位於我前去京站時多半會經過的地方，本來還以為是民宅呢，後來知道是店家，但一直沒有想進去的想法……白天這裡是一間叫做「波希米亞人」的老咖啡店，晚上才是酒吧；儘管初訪前不是很敢走進門內（不知道在緊張什麼），不過沒什麼事是2杯黃湯不能解決的，如果不行，那就3杯（喂）。,"Although this store is in half where I went to Beijing Station, I thought it was a residential house. Later, I knew it was a store, but I never thought I wanted to enter ... During the day, it was a ""Bohemianer during the day. The old coffee shop is the bar at night; although I do n’t dare to enter the door before the first visit (I do n’t know what is nervous), there is nothing that 2 cups of yellow soup cannot be solved. If not, then 3 cups (fed) Essence",False,0.0,0.051,0.949,-0.5955
很有氣氛的店，溫馨平易近人的舒適，店員都帶著笑容很親切，餐點都不錯，調酒也有店的特色。每個桌子都有氣氛燈。👍 …,"A very atmospheric shop, warm and easy to be comfortable, the clerk is very kind with a smile, the meals are good, and the bartending also has the characteristics of the store.Each table has an atmosphere light.👍 👍 ...",False,0.327,0.0,0.673,0.9473
"提拉米蘇很好吃！我點的是東方美人茶酒，說不上來是否喜歡這杯酒，不過最後順順的喝完了！
整體氣氛很好，我們到訪這天 10 點前的客人不多，相對滿安靜的，很適合與朋友放鬆的邊喝邊聊天。","Tiramisu is delicious!I ordered the Oriental Beauty Tea. I ca n’t say whether I like this glass of wine, but I finished drinking smoothly!
The overall atmosphere is very good. There are not many guests visiting this day before 10 o'clock. They are relatively quiet and are suitable for chatting with friends to chat with friends.",False,0.254,0.0,0.746,0.954
環境相當好完全沒有煙味 廁所也很乾淨 座位有吧檯沙發跟桌位 調酒好喝 口味可以調整 或是跟櫃檯說想要的口味也可以直接調menu以外的酒 服務很有友善 價格方面相當合理 下次想試試水餃和經典調酒,The environment is quite good. There is no smoke -flavored toilet. The seat is very clean. I want to try dumplings and classic bartending next time,False,0.24,0.109,0.651,0.6428
梅酒調酒，提拉米蘇酒味很濃但沒有給的shot濃😏,"Plum wine bartender, Tiramisu wine is very strong but not given shot.",False,0.173,0.0,0.827,0.3174
"長島冰茶真的一言難盡⋯⋯和橙汁加伏特加的味道一樣吧• 熱紅酒還好，有點澀澀的
環境氛圍不錯，只是不知道為什麼在放體操節目😂感覺不太搭
喝氛圍的來這裡吧，真的想要喝好喝的酒就算了","It is really hard to say that the long island ice tea is really good. It tastes like orange juice plus vodka • Heat wine is okay, a bit astringent.
The atmosphere of the environment is good, but I don’t know why I don’t feel very good at placing gymnastics programs.
Come here with the atmosphere, you really want to drink delicious wine",False,0.247,0.018,0.735,0.9444
"隱藏在北車巷弄的小酒吧。
因為在地下室所以比較少人知道，這次是第一次拜訪。
酒的價格稍高．大約在300-450之間。
Shot有做買五送一的優惠，一杯是120元。
/
本次點了大師長島冰茶（酒精濃度高）跟Shots。
個人覺得長島冰茶非常優秀。
跟其他店家的長島冰茶比，這家有獨特的柑橘（柳丁？）的香味。
喝起來非常順口，但酒精濃度也是相當的濃。
真的非常過癮 :)

Shots的部分也不錯，但相較於長島冰茶就略顯遜色。
黑醋栗的Shot有點太甜，比較不合我的口味．
Tequila的Shot在杯緣會撒鹽巴，有點像Margarita的口味。

整間店的裝潢很乾淨、舒適也滿溫馨。
每個桌上都會有一盞很漂亮的燈，很可愛。
調酒師也很專業，看得出他對酒的熱忱跟知識。

很推薦的一間小酒吧，可以來試試看！","Bar hidden in the nest of Beiphane Lane.
Because I know in the basement, I know that this time is the first visit.
The price of wine is slightly higher.About 300-450.
SHOT has a discount for buying five get one free, one cup is 120 yuan.
/ /
This time I ordered the master Long Island Ice Tea (high alcohol concentration) and Shots.
Personally, I think Long Island Ice Tea is very good.
Compared with other stores' Long Island ice tea, this unique fragrance of citrus (Liu Ding?).
Drinking is very smooth, but the concentration of alcohol is also quite strong.
Really enjoyable :)

The part of Shots is also good, but it is slightly inferior to Long Island ice tea.
The Shot of Black Vinegar is a bit too sweet, and it doesn't fit my taste.
Tequila's Shot will sprinkle salt at the cup, a bit like Margarita's taste.

The decoration of the entire store is very clean, comfortable and warm.
There will be a very beautiful lamp on each table, which is very cute.
The bartender is also very professional, and he can see his enthusiasm and knowledge about wine.

A small bar that I recommend, you can try it!",False,0.234,0.023,0.743,0.9952
氣氛佳，餐點美味，重點調酒好喝！,"Good atmosphere, delicious meals, and be alcoholic!",False,0.58,0.0,0.42,0.784
"最基本的琴酒三合一380+10%
完全喝不下去 很久沒有喝到這麼難喝的酒...很水、酸甜調得很差、混和也沒做好","The most basic piano wine three -in -one 380+10%
I ca n’t drink it at all for a long time, I did n’t drink such a difficult wine ... Very water, sweet and sour, poorly tuned, and did n’t mix well.",False,0.117,0.054,0.828,0.4364
"夏天晚上坐在二樓沙發很悶熱
加上喝酒後更熱 朋友們都非常不舒服
問店員是否有開冷氣
得到的回答是‘我們也很熱’ 然後就走了
這樣的回應和態度令人傻眼
離開時發現一樓冷氣是正常的
老闆稱二樓冷氣已經壞兩週沒修好
這樣還開放二樓營業？","Sitting on the second floor in the summer night is very sultry
In addition, the hotter friends are very uncomfortable after drinking
Ask the clerk if there is air conditioning
The answer I got was ‘We are also hot’ and then left
Such response and attitude are dumbfounded
When leaving, I found that the air conditioning on the first floor is normal
The boss said that the air -conditioning on the second floor has not been repaired for two weeks.
Is it still open on the second floor?",False,0.033,0.059,0.908,-0.3384
"在轉角處沿著小樓梯走下去挺新奇的店，熱紅酒很順很好喝～那天跟朋友點了shot, 不知道大家為什麼都喝不醉⋯🤣 …","It was a novelty shop along the corner along the corner, and the hot red wine was very good and delicious ~ I ordered the Shot with my friends that day. I don’t know why everyone drinks it.",False,0.227,0.0,0.773,0.8822
"夏天就已經很熱了
冷氣卻一點都不涼非常的熱
別桌客人先跟店員反應很熱了
過了一陣子我們也受不了也反應了很熱
得到店員的回覆卻只是
「我們也覺得很熱」
然後整間酒吧就一起繼續熱下去
這裡是酒吧耶
喝酒本來就會熱了
給這種爛回覆的處理方式合理嗎","Summer is already very hot
It's not cold at all, it's very hot
Don’t be a table guest to respond to the clerk very hot first
After a while, we couldn't stand it and it was very hot
The reply from the clerk is just
""We feel very hot too""
Then continue to heat up the whole bar together
This is the bar
Drinking will be hot
Is it reasonable to give this bad response?",False,0.0,0.053,0.947,-0.628
店員親切，迷醉紫夜星空很順口好喝！,"The clerk is kind, and the fascinating purple night starry sky is very smooth and delicious!",False,0.462,0.0,0.538,0.9033
下次會再訪,Will visit again next time,False,0.0,0.0,1.0,0.0
"大人版的提拉米蘇酒香具有，
甜味剛好~
抹茶版提拉米蘇非常抹茶！
很好吃~解酒的甜~
酒點了奶酒特調，
請櫃檯的調酒師的佳作，
不過真的是醉了，
所以忘記照相，
大概就是傻笑領航~","The adult version of the Tiramisu wine has a fragrance,
The sweetness is just right ~
The matcha version of Tiramisu is very matcha!
Very delicious ~ Sweet and sanitary sweetness ~
The wine was ordered,
Please make a masterpiece of the bartender at the counter,
But it's really drunk,
So forget to take pictures,
Probably just smirk piloting ~",False,0.185,0.1,0.715,0.4907
"隱身在中山區的二樓的咖啡廳
感受到店家的用心
在中山區這種一級戰區有這樣的隱密小店，超棒
飲品甜點都在水準之上
很推薦～
白天是咖啡廳，晚上是酒吧","Hidden in the cafe on the second floor of Zhongshan District
Feel the intention of the store
There are such hidden shops in this first -level war zone in Zhongshan District, superbopable
Drink desserts are all above the level
Very recommended ~
During the day is a coffee shop, and the bar at night",False,0.036,0.067,0.897,-0.4228
"位於地下室，氣氛算不錯的小酒館，位置不算多，不過人也不會太多，有種悠閒感。有大螢幕播放體育賽事，應該會是看球賽很棒的選擇。
飲品選擇不少，除了調酒、啤酒、SHOT等酒類外，也有咖啡、冰沙等許多無酒精飲料可喝，應該可以滿足多數人，調酒價格略高，這次點了東方美人茶酒，茶味比想像中淡但好喝。","Located in the basement, there are not many taverns with good atmosphere. There are not many locations, but there are not too many people, and there is a sense of leisure.There are big screens to play sports events, and it should be a great choice for watching the game.
There are a lot of drinks. In addition to alcoholic, beer, and shot, there are also many alcoholic drinks such as coffee and smoothies to drink. It should be able to meet the majority of people. Tea flavor is lighter but delicious than expected.",False,0.15,0.0,0.85,0.9497
"點三杯調酒一塊提拉米蘇
中規中矩的經典調酒，signature 種類不多(可能沒寫在酒單？)，味道四平八穩但酒都下蠻重，沒有多餘的garnish。跟其他調酒名店(安慰劑、bar mood等等) 比起來就少了層次和驚喜，不過就是安全牌啦至少好喝順口，也因此我覺得調酒的價格(350 up + 10%) 稍稍貴一點。
酒鬼提拉米蘇非常好吃，大推。
另外幾位店員都很有氣質，搭配店裡氣氛讓人感覺非常舒服，還是值得偶爾來喝喝。","Click three cups of bartending a piece of Tiramisu
There are not many types of signature (maybe not written in the wine list?), The taste is smooth, but the wine is quite heavy. There is no extra Garnish.Compared with other alcoholic shops (placebo, Bar Mood, etc.), there are fewer levels and surprises, but the safety cards are at least delicious, so I think the price of bartender (350 up + 10%) is slightly more expensive a little.
The alcoholic Tiramisu is very delicious and pushes.
Several other clerks are very temperamental. The atmosphere in the store makes people feel very comfortable, and it is worth drinking occasionally.",False,0.188,0.022,0.79,0.972
"環境我喜翻🤩也沒菸味👍🏽
還可選擇你想要的調酒酸甜酒精濃度🥃
不過喝10分之3我就差不多快茫了
服務人員態度真的非常棒👏👏 …","I like the environment, there is no smoke flavor 👍🏽
You can also choose the concentration of alcoholic and sweet wine you want 🥃
But drinking 10 minutes, I am almost fast
The attitude of the service staff is really great ...",False,0.201,0.029,0.769,0.8552
走不出去的酒吧，擁有豐富藏酒，喜歡純飲的人不要錯過這裡，是個挖寶的好地方。調酒師老闆言談中是個對原酒擁有熱情的人，可以得到很多知識與經驗分享，這裡絕對是我最喜歡的店家之一！,"The bar that can't go out, have rich Tibetan wine. People who like pure drinks should not miss this. It is a good place to dig for treasure.The bartender owner's conversation is a person who has enthusiasm for the original wine. He can get a lot of knowledge and experience sharing. This is definitely one of my favorite stores!",False,0.328,0.0,0.672,0.9699
"在地下室內很隱密也很特別
老闆很親切的跟我們介紹酒
氣氛很cozy，適合情侶好友聚聚
調酒蠻好喝的，有些好喝到會忘了它酒精濃度很高XD","It is very secret and special in the basement
The boss introduced wine with us very kindly
The atmosphere is very cozy, suitable for couple friends to gather
The bartending is pretty delicious, some are delicious enough to forget its alcohol concentration is very high XD",False,0.385,0.029,0.586,0.9752
"很有氛圍的酒吧 附近交通也都蠻方便的
適合跟朋友小聚閒聊
酒水部分普通","Very atmospheric bars are also quite convenient
Suitable to chat with friends
Lounge part",False,0.193,0.0,0.807,0.4767
位在半地下室的復古空間，燈光有種朦朧的星空感，調酒份量足夠而且味道很棒，離車站很近，推薦夜晚放鬆小酌。,"Located in the retro space of the half basement, the light has a hazy starry sky, the amount of bartender is enough and the taste is great. It is close to the station. Recommended at night to relax.",False,0.201,0.0,0.799,0.8316
鐵娘子、山茶花必點！！絕對讓你印象深刻,Iron lady and camellia must be ordered!IntersectionDefinitely impressed you,False,0.298,0.0,0.702,0.5255
"中規中矩的一間店
店內氛圍很適合朋友小飲小聚
提拉米蘇走偏濕風格
一入口先衝的是酒香最後留在嘴裡的是咖啡香
起司拼盤適合邊聊邊配解饞
酒的部分感覺非專業但也沒有到差勁的程度
可回訪 令人感到滿放鬆舒適的地方","A regular shop
The atmosphere in the store is very suitable for friends to drink and drink
Tiramisu takes dampness style
When the entrance rushed to the wine, the wine was last in the mouth. The coffee fragrance was
Cheese platter is suitable for chatting while chatting
Part of the wine feels non -professional but it is not bad.
The return visit is full of relaxation and comfortable places",False,0.188,0.0,0.812,0.9433
"特色茶酒有點感冒糖漿的味道 偏普通
比較推基本經典款 長島冰茶等等
氣氛好、店員漂亮，適合三五好友聚會
店內裝潢很有特色～","The taste of special tea wine is a bit of a cold syrup.
Compare the basic classic long island ice tea, etc.
The atmosphere is good, the clerk is beautiful, suitable for three or five friends gatherings
The interior decoration of the store is very distinctive ~",False,0.227,0.0,0.773,0.9118
"店內環境十分放鬆，食物好吃，調飲好喝，整體是讓人感覺非常舒服的氛圍
提拉米蘇是少見的加入酒調味的款式，相當香醇可口
他們的披薩是屬於薄皮的類型，吃起來很脆很香，11吋吃起來不會太飽，分量剛好","The environment in the store is very relaxed, the food is delicious, and the drinking is delicious. The whole is a very comfortable atmosphere.
Tiramisu is a rare style to add wine seasoning, which is quite mellow and delicious
Their pizza belongs to the type of thin skin, and it tastes crispy and fragrant. It will not be too full of 11 inches. The weight is just right.",False,0.227,0.0,0.773,0.961
酒好喝、餐點也不錯，可以舒服聚會的地方,The wine is good and the meals are also good.,False,0.42,0.0,0.58,0.7003
位於地下室的Bar，環境舒適、服務親切，點Mojito的話，可愛的店員會唱歌喔！同行的友人當場被融化了❤,"Located in BAR in the basement, the environment is comfortable and kind. If you click Mojito, the cute clerk will sing!Friends who were colleagues were melted on the spot ❤",False,0.345,0.0,0.655,0.9348
舒適的小酒館，悠閒的氣氛，好喝的酒，適合下班後放鬆或是約朋友一起來！,"A comfortable tavern, a leisurely atmosphere, delicious wine, suitable for relaxation after get off work or asking friends to come together!",False,0.448,0.0,0.552,0.9299
平常不太敢喝酒，對酒精味覺得不愛。請店員推薦了像奶酒那樣很甜又低酒精濃度的酒類，然後得到了綠光森林跟grasshopper，真的超甜超順，推！,"I do n’t dare to drink alcohol, I do n’t like to love alcohol.The clerk asked the clerk to recommend wine with a very sweet and low alcohol concentration like milk wine, and then got the green forest and Grasshopper, which was really sweet and smooth, push!",False,0.305,0.039,0.656,0.9452
"女服務生很親切（唯一的優點
炸雞皮厚肉乾，還沒有餐具可以用
調酒更恐怖，身為酒鬼的我還只喝了一口
因為差點反胃到吐出來
茶味沒有掩蓋掉酒味，檸檬的酸也太突兀，再加上酒的品質。。。
喝完整個起雞皮疙瘩，趕快走人去漱口
覺得這800元的體驗完全不行啊","The female waiter is very kind (the only advantage
Fried chicken skin thick meat, no tableware can be used yet
I am more horrible, and as a wine ghost, I only took a sip
Because I almost vomited my stomach
The taste of tea does not cover the taste of wine, and the sour of the lemon is too abrupt, plus the quality of wine.EssenceEssence
Drink the goosebumps, hurry up and rinse your mouth
I think this 800 yuan experience is not enough",False,0.062,0.09,0.848,-0.3818
"不起眼，位在地下室的小酒吧。
各種調酒，價格實在味道佳。
接近2019尾聲的週日晚上近22點，人不多，連我們兩桌。
不吵不鬧，氣氛剛好適合聊天。
下次會試試看平日下班光顧。

A cozy bar located in B1 near the museum.
Not too busy for the last Sunday night of 2019.
It was around 22:00, there were 2 tables of customers including us.
The menu presents a wide selection of cocktail at a friendly price. What we ordered were authentic with great taste.
Ideal for groups looking for a good drink and a good place to chat during late night.

Will visit after work to try their food.","Incident, a bar in the basement.
Various bartending, the price is really good.
Nearly 22 o'clock on Sunday evening, at the end of 2019, there are not many people, even our two tables.
No noise or noisy, the atmosphere is just suitable for chat.
Next time, try to see the patron of get off work on weekdays.

A cozy Bar Located in B1 Near the Museum.
Not too busy for the last sunay night of 2019.
It was around 22:00, there was 2 tables of customers including us.
The menu presents a word selection of cocktail at a friendly. What we orderd we authentic with groat taste..
Ideal for Groups LOOOKING for A Good Drink and A Good Place to Chat During Late Night.

Will visit after work to try their food.",False,0.119,0.015,0.866,0.9314
"放鬆的小酒館
Mojito 很夠味
熱紅酒偏酸
甜點好吃","Relax
Mojito is delicious enough
Hot red wine is sour
Dessert delicious",False,0.534,0.0,0.466,0.8834
青蘋果特調真的好好喝！喜歡酸不愛甜的酒友們可以和bartender點喔！服務好環境乾淨廁所又香，值得回訪的一間店！推！,"The green apple is so delicious!Like sour wine friends can order with Bartender!The good environment is clean and the toilet is fragrant, and it is worth visiting a shop!push!",False,0.32,0.0,0.68,0.8949
去過這麼多次，從來沒有失望過！氣氛溫馨、餐酒美味的夜間限定小酒館。不僅適合單身獨飲，想要三五好友促膝小酌、或是多人歡樂聚會也不成問題！,"I have been to so many times, and I have never been disappointed!The atmosphere is warm and delicious at night.Not only is it suitable for single drinking alone, it is not a problem to want three or five friends to promote knee -knee to promote knee -to -knees, or to meet a happy party!",False,0.347,0.028,0.625,0.9659
