Original,EN,Needs Review,Positive,Negative,Neutral,Compound
老闆超溫暖，好喜歡，輕鬆的氣氛與超級美味的餐點，Pita真的很好吃，雖然口袋餅很多地方都有，但這家的吃起來別有一番風味、香香的很有口感，真材實料。,"The boss is super warm, I like it, I like it, the relaxed atmosphere and the super delicious meal, Pita is really delicious. Although there are many places in pocket cakes, this one has a taste, fragrant, and delicious. Real.",False,0.467,0.054,0.479,0.9774
食物口味非常好，餐點份量也算足夠，若2到4人內用很推薦大拼盤，主餐的飯很好吃，務必要嚐試。飲品和甜點也有一些選擇，推薦飯後蘋果派或是甘納許蛋糕。,"The taste of the food is very good, and the meal is sufficient. If 2 to 4 people are recommended to use a large platter with a very high platter, the main meal is delicious, and you must try it.There are also some options for drinks and desserts, recommending apples or cakes of Ganner after meals.",False,0.141,0.0,0.859,0.8268
蠻好吃的，不過價格偏高，有些味道吃不習慣，但整體還不錯，雖然走道偏窄但是寵物友善喔！,"It's delicious, but the price is high, and some taste is not used to it, but the overall is not bad. Although the walkway is narrow, the pet is friendly!",False,0.284,0.0,0.716,0.8938
"點了推薦的夏卡蘇卡口袋餅，第一次吃以色列料理，所以會以個人口味來評斷，味道上還算不錯，尤其要加肉才會更有味道，單純吃口袋餅的話不如吃肉夾饃的饃還要有口感，餐點的羊肉味十足，唯一美中不足的大概是價格。

份量適中，以後有機會再來的話就點看看其他的餐點～","I ordered the recommended Xiakasaka pocket cake. For the first time, I ate Israeli cuisine, so I will judge it with my personal taste. The crickets also have a taste. The lamb flavor of the meal is full.

If the portion is moderate, if you have the opportunity to come again in the future, click to see the other meals ~",False,0.072,0.0,0.928,0.5574
夏卡蘇卡、以色列沙拉、炸鷹嘴豆（五顆星必點），他的帕尼尼餅皮不油膩，味道非常清爽可口！很好吃，雖然一進餐廳會聞到有一種中東味，但是吃起來完全沒有⋯,"Xiakasaka, Israeli salad, and fried eagle mouth beans (five stars must be ordered). His Panini cake is not greasy, and the taste is very refreshing and delicious!It's delicious, although I will smell a Middle East when I enter the restaurant, but it doesn’t taste at all ...",False,0.054,0.0,0.946,0.3903
"整體味道還ok, Pita堡很像是早餐店的早餐，夏卡佛卡吃起來很特別，花椰菜湯我不怎麼喜歡，能加一點起司或其他配料味道可能會比較能接受","The overall taste is OK, Pita Fort is like breakfast in breakfast shop. Xiakahao can eat very special. I don’t like broccoli soup. I can add a little cheese or other ingredients.",False,0.203,0.086,0.711,0.5563
"這裡的hummus+pita太厲害了，剛入口酸酸的，再來接到鷹嘴豆的濃厚感，最後再咀嚼出餅的甜味
Moussaka也很厲害，整體入口即化的口感，茄子的味道跟其他配料搭得相當有層次，連我這平常超討厭茄子的也很愛
扁豆濃湯有點出乎意料，整體來說甜甜的不錯喝，不過喝起來八成紅蘿蔔兩成扁豆，叫蘿蔔濃湯感覺比較符合","The hummus+pita here is too powerful, just sour in the mouth, and then get the strong sense of the eagle mouth beans, and finally chew out the sweetness of the cake
Moussaka is also very powerful. The overall entrance is the taste. The taste of the eggplant is quite layered with other ingredients. Even I usually hate eggplant.
Ledar soup is a bit unexpected. Overall, it is sweet and good, but 80 % of carrot lentils are drinking.",False,0.142,0.027,0.83,0.778
"台灣難得的以色列料理店！
雖然有到過北非、塞普勒斯，沒有到過以色列，但Pita Bar的食物真的滿滿中東料理風味，而且好吃！
這次因為朋友到家裡把東西外帶，到家裡後稍微簡單熱一下東西一樣好吃！","Rare Israeli restaurant in Taiwan!
Although it has been to North Africa and Cepsles, I have not reached Israel, but Pita Bar's food is really full of Middle East cuisine flavor, and it is delicious!
This time, because my friend arrived at home, he took the thing to take things, and it was as delicious as hot when he arrived at home!",False,0.196,0.074,0.731,0.9105
"價格算合理，牛肉起司帕尼尼味道不錯
但這個口袋餅的質地與口感感覺不能算是帕尼尼
因為偏軟，比較像是巧巴達的感覺
套餐有附薯條及檸檬汁
檸檬汁味道夠酸符合我個人愛的口味
但看到架上有好市多的檸檬原汁
推測不是現榨的果汁，可惜了一點
而薯條是帶皮現炸的那種
雖然幫我升級大份量的，但可惜調味過鹹
老闆娘親戚問候，非常貼心，覺得算滿意","The price is reasonable, beef cheese cheese Panini tastes good
But the texture and taste of this pocket cake feels like Panini
Because it is soft, it looks like Qiao Bada's feeling
The package has French fries and lemon juice
Lemon juice flavor is sour enough in line with my personal love taste
But see the raw juice of the good city on the shelf
The speculation is not the juice squeezed, but unfortunately
And the fries are the kind of fried skin
Although it helps me upgrade a large amount, it is a pity that the seasoning is too salty
The relatives of the boss and mother greet",False,0.2,0.045,0.755,0.9652
少有的以色列餐廳，餐點帶點地中海風味，今天點了烤肉丸配薑黃飯、沙拉以及烤米茄。香料味很開胃，還有送pita餅，自己搭配肉丸、沙拉、茄子別有風味，值得可以來嘗試看看哦。,"There are few Israeli restaurants with a meal with a Mediterranean flavor. Today, I ordered the barbecue ball with ginger rice, salad and grilled rice eggplant.The flavor is very appetizing. There is also a PITA cake. It is not flavored with meatballs, salads, and eggplants. It is worth trying to try it.",False,0.034,0.074,0.892,-0.4995
份量足，食物非常美味，推薦鷹嘴豆丸子，可以單點一顆的，搭配其它正餐非常豐盛，檸檬汁是偏酸的那種，愛吃酸的人會很喜歡。價位在天母區來說中上，還可以。,"The food is sufficient, the food is very delicious. It is recommended that the eagle bean balls can be ordered. You can order a single one. It is very rich with other meals. Lemon juice is sour. People who love sour will like it.The price is in the Tianmu District, and it is okay.",False,0.276,0.0,0.724,0.9537
"他們的餅是自己做的，Shakshuka番茄蛋的味道跟在以色列一樣唷！Majdera 中東飯很特別，炸鷹嘴豆球是外面硬的裡面有香菜，薄荷檸檬汁和咖啡就是完全回到以色列，推薦很多遍的Malabi奶酪也是超好吃。還有其他的菜色有根據台灣人喜好調整，我覺得大家不妨就去試試看吧！

價位的話，主菜台幣280，份量女生是一定吃得飽，我覺得可以多加140升級以色列沙拉和超好喝的薄荷汁！這兩樣就超級以色列，不管是要解鄉愁還是吃新鮮，都很適合！（其實原料很多都是以色列進口的很貴，但在這裡吃比在以色列至少便宜30%）","Their cakes made themselves, and the taste of Shakshuka tomato eggs is the same as Israel!MAJDERA Middle East rice is very special. The fried eagle bean ball is a hard containing coriander inside, mint lemon juice and coffee are completely back to Israel. Malabi cheese recommended many times is also delicious.Other dishes are adjusted according to the preferences of Taiwanese. I think everyone may wish to try it!

At the price, the main cuisine is NT $ 280.These two are super Israel, whether it is to relieve nostalgia or eat fresh, it is very suitable!(Actually, many raw materials are imported from Israel, but it is at least 30%cheaper than Israel than in Israel.)",False,0.1,0.01,0.889,0.8304
"Hummus一份的份量非常非常足
吃得出綿密口感、tahini香氣跟恰到好處的調味
搭配的pita就是簡單的麵香
花椰菜濃湯也是簡單舒適的味道
沒有太多的奶油或是加工味，喝得出蔬菜原味
這樣吃超飽才$230，hummus還差點吃不完
下次會想嘗試夏卡蘇卡！","Hummus's portion is very, very sufficient
Can eat dense taste, tahini aroma and just right seasoning
The Pita with a match is a simple facial fragrance
Cauliflower soup is also a simple and comfortable taste
There are not too many cream or processing flavors, and you can drink the original vegetable flavor
It's only $ 230 to eat like this, and Hummus almost can't finish eating
I would like to try Xiakasaka next time!",False,0.131,0.041,0.828,0.7574
"地中海美食不再是遙不可及樂，一家融合希臘與以色列風味的餐廳，店面不大，約6-7張四人桌，但經常用餐時間就吸引了附近居民前往。
簡單又無負擔的料理方式，除了吃的輕鬆外，價位絕不會讓客人產生壓力。點滿點好平均一人約400元有找。
如果對於大魚大肉或是豐富大餐產生厭倦，想嘗試不同風味，肯定這是一個不錯的選擇！","Mediterranean cuisine is no longer out of reach. A restaurant that integrates Greece and Israel flavors. The store is not large. It is about 6-7 four-person tables, but the frequent meal time has attracted nearby residents.
Simple and unreasonable cooking methods, in addition to the ease of eating, the price will never put pressure on guests.The average person is about 400 yuan.
If you are bored with big fish or rich meals, and you want to try different flavors, it must be a good choice!",False,0.206,0.042,0.752,0.9483
我和我老公花了快1000元點了兩道菜，老公點口袋麵包雞肉+花椰菜湯，真的很小份就快300元，還好我叫了雙人拼盤，他才夠吃。拼盤中有沙拉和一大碗鷹嘴豆泥、一堆很硬的麵包餅乾、兩條羊肉春卷、4塊炸雞、4塊炸蔬菜泥餅、四份口袋麵包。鷹嘴豆泥在中東餐點中是抹醬來的，給我們一大碗只能用力的抹在麵包中吃，味道都一樣的東西，吃到最後都快吐了。最好吃的一道是檸檬汁所以我給3分的原因，住天母40年了第一次走進來也是最後一次。價錢太貴、味道還好，炸物都是冷的，不優,"My husband and I spent almost 1,000 yuan ordered two dishes. My husband ordered a pocket bread chicken+broccoli soup. It was really a small portion of 300 yuan. Fortunately, I called a two -person platter, and he was enough to eat.There are salads and a large bowl of eagle -mouthed bean, a bunch of hard bread biscuits, two lamb spring rolls, 4 fried chicken, 4 fried vegetable mud cakes, and four -portal pocket bread.The eagle -mouth bean paste is made of sauce in the Middle East meals. It gives us a large bowl and can only be used to eat it in the bread.The best one is lemon juice, so I gave 3 points for 3 points. It was the last time I lived in 40 years after I came in for the first time.The price is too expensive, the taste is okay, the fried objects are cold, not good",False,0.039,0.024,0.936,0.5096
"很好吃
份量足
鷹嘴豆泥超級讚！
好喜歡口袋餅的口感
羊肉口感多汁鮮嫩
綠色的沙拉很特別","Delicious
Sufficient amount
Eagle mouth beans are super like!
I really like the taste of pocket cakes
Lamb tastes juicy and tender
The green salad is very special",False,0.413,0.0,0.587,0.9449
清爽好味的猶太料理，夏卡蘇卡和皮塔餅很般配，蘋果派香濃派皮酥脆、肉桂控必嘗，連拿鐵都有相當水準！,"The fresh and delicious Jewish cuisine, Xiakasuka and Pitta cakes are very good. Apple fabrics are crispy and cinnamon control must be tasted. Even latte is quite standard!",False,0.275,0.0,0.725,0.8585
2024.07.19 經過好奇外帶卡巴烤肉，好吃。,"2024.07.19 Curiously brought Kaba barbecue, delicious.",False,0.425,0.0,0.575,0.5719
"第一張圖是特色介紹，基本上我有點到這些特色的餐點，老實說真的好吃，沒有雷到。湯我真心推薦扁豆湯，好喝不會沙沙的（其實我不愛喝扁豆湯的）但他們家的湯，讓我對扁豆改觀了😭
炸丸子是素食的，但真的好好吃，老闆說曾經有人訂300多顆（40元/顆）付了1萬多，可見它魅力所在。
有吃內臟的朋友，可以推薦你雞肝，限量限時版，因為賣完就沒了，很新鮮重點份量多，好吃😋
雞肉沙威瑪跟外面賣的口味不一樣，有點像咖喱的口味，很香很刷嘴，愛吃雞肉的人可以試試
如果要飯後甜點，愛肉桂香的朋友，我極推蘋果派，不愛肉桂味的人，起士蛋糕一定要試試看。
老闆娘是以色列頂級廚藝學院出身的，蛋糕是她親手做的，真的好吃。
我下次還是會再光顧的餐廳。","The first picture is a characteristic introduction. Basically, I have a bit of these characteristic meals. The honesty is really delicious, without thunder.Soup I really recommend lentils soup, and it ’s not rustling (in fact, I do n’t like to drink lentil soup), but their soup has made me the lentils.
Fried balls are vegetarian, but they are really delicious. The boss said that someone had ordered more than 300 (40 yuan/piece) to pay more than 10,000, which shows its charm.
Friends who eat internal organs, you can recommend your chicken liver, a limited edition and limited edition, because it is gone after selling, it is very fresh and the weight is large, delicious
Chicken Shawima is not the same as the taste sold outside. It is a bit like the taste of curry. It is very fragrant and brushed. Those who love chicken can try
If you want to have a dessert after meals, friends who love cinnamon, I push the apple school very much, and people who do not love cinnamon, the cheese cake must try it.
The boss was born in Israel's top cooking college. The cake was made by her own hands. It was really delicious.
I will still patronize the restaurant next time.",False,0.236,0.042,0.722,0.9947
"已列為愛店之一。口味獨特好吃，食材很紮實，店內環境舒服。餐點幾乎都是現做的，所以要等一下，但不會很久。皮塔餅是招牌，很像台灣的口袋麵包。
起司牛排帕尼尼熱量爆表但是很美味，牛排是真的牛排，不是肉片也不是組合肉，加入大量的牽絲起司，是很喜歡的一道菜。南瓜湯很好喝，不是一般那種甜甜的南瓜湯，是有點像把南瓜打成泥的，喝完會有飽足感的湯。
歐式雞排就比較普通，加了薯條發現是一般普通的薯條，但好像要加80塊，真的很貴。
服務態度蠻好，也很有耐心。
附近有很多停車位但通常停的很滿，要繞一下才有位子。
缺點是以這個份量來說，價格真的很貴，不過偶爾來吃一次是很棒的體驗。","It has been listed as one of the love shops.The taste is unique and delicious, the ingredients are solid, and the environment in the store is comfortable.The meal is almost made, so wait a minute, but it will not be long.Pitta cake is a signboard, which is very similar to Taiwan's pocket bread.
The cheese steak Panini is hot but delicious. The steak is a real steak.Pumpkin soup is delicious. It is not an ordinary kind of sweet pumpkin soup. It is a bit like a mud to make pumpkin. After drinking, it will have a full sense of soup.
The European -style chicken steak is relatively ordinary. The French fries are found to be ordinary potato strips, but it seems to add 80 pieces, which is really expensive.
The service attitude is quite good and patient.
There are many parking spaces nearby, but they are usually full.
The disadvantage is that in terms of this amount, the price is really expensive, but it is a great experience once occasionally.",False,0.168,0.019,0.813,0.984
"清爽的料理，覺得還不錯!
如果吃膩了快炒，火鍋，義大利麵，韓式，漢堡等常見的美食，那The Pita Bar Taipei 應該是個蠻值得造訪的餐廳。
乾淨俐落的外國式裝潢，用餐環境舒服。","Refreshing cuisine, feel pretty good!
If you are tired of stir -fry, hot pot, pasta, Korean style, Korean, burger and other common food, then The Pita Bar Taipei should be a restaurant worth visiting.
Clean and neat foreign decoration, the dining environment is comfortable.",False,0.29,0.106,0.604,0.8748
很好吃的地中海料理，有豐盛的plate組合(食材分開) 和方便食用的pita 兩種選擇，搭配招牌的檸檬汁真的很不錯👍服務人員都很友善也很熱情，下次還會再去！平均消費約250-320元/人 …,"Very delicious Mediterranean cuisine, there are two options: rich Plate combination (ingredients) and convenient PITA options. It is really good and enthusiastic with the signature lemon juice. IntersectionThe average consumption is about 250-320 yuan/person ...",False,0.295,0.085,0.62,0.8784
"每一道都好好吃，是我在台灣吃過最好吃的Falafel，沒有之一！

在這裡吃過之後，永生愛上Falafel。

（唯一的缺點是離我家有點遠，不然應該每週都去吃。）","Each is delicious. It is one of the best Falafels I have eaten in Taiwan, none of them!

After eating here, eternal life fell in love with Falafel.

(The only disadvantage is that it is a bit far from my house, otherwise you should eat every week.)",False,0.213,0.048,0.739,0.8908
"回訪意願：❤️❤️❤️❤️❤️
環境舒服 乾淨 已經回訪第二次了
Pita口袋餅很Q 配上小黃瓜生菜沙拉 非常清爽
鷹嘴豆泥會讓人一口接著一口
總而言之我找不到任何缺點 實在太完美了","Wishes to visit: ❤️❤️❤️❤️❤️ ❤️
The environment is comfortable and clean.
Pita pocket cake is very refreshing with small cucumber lettuce salad
Eagle -mouthed bean puree will make people take a bite after another
All in all, I can’t find any shortcomings.",False,0.129,0.058,0.814,0.4939
"每道菜都好吃
很喜歡
下次會再來試試其他菜色","Every dish is delicious
Like it very much
I will try other dishes again next time",False,0.307,0.0,0.693,0.7351
"曾去過Cyprus吃過pita，很懷念pita包著烤肉的味道，不過這裡的pita有一點不一樣，感覺很像沒有烤過有一點生的感覺(可能是不同種)
不過其他道菜調味還可以，扁豆湯很好喝","I have been to Cyprus to eat PITA, and I miss the taste of PITA wrapped in barbecue, but the Pita here is a bit different, it feels like it has not been grilled a little (may be different species)
But other dishes are fine, lentil soup is delicious",False,0.165,0.174,0.661,0.1197
"一直以來都很喜歡中東料理的香料氣味
這次來點了包了炸鷹嘴豆球（felafel)的口袋餅(pita)，配上芝麻醬非常好吃！
聽說鷹嘴豆泥醬（hummus)配餅皮沾著吃也很棒，下次來會想試試這個。

Ps.去的這天員工有台灣人與日本人，中英日語都可以通，老闆也蠻好聊的，整間店氛圍很好。","I have always liked the smell of the spice of Middle East cuisine
This time I came to the pocket cake (PITA) that wrapped the fried eagle bean ball (PITA). It was very delicious with sesame sauce!
I heard that the eagle -mouthed bean paste (Hummus) with cake skin is also very good, and next time I come, I would like to try this.

Ps. On the day of the go, the employees are Taiwanese and Japanese. Chinese and English can be connected. The bosses are quite chatting. The atmosphere of the whole store is very good.",False,0.14,0.072,0.788,0.7721
非常好吃、且可以吃到正統pita的店。這次去點的是羊肉丸，羊肉丸是放在鐵鍋裡面，味道很不錯，配上pita還有配菜，非常搭。由於這次去羊肉丸幾乎賣完，因此老闆搭配了雞肉，不過比較起來還是最喜歡羊肉丸。除了主菜以外，還有沙拉，沙拉很清爽，我喜歡拌沙拉的醬汁，可以一邊配羊肉丸一邊配沙拉。店裡面環境很不錯，座位蠻寬敞的，另外無論是餐具、裝潢都有整體搭配和巧思在裡面，在店裡面吃也覺得很愜意，是值得推薦的好店。,"Very delicious, and you can eat orthodox Pita shops.This time I went to the lamb balls. The mutton balls were placed in the iron pot. The taste was very good. With PITA and side dishes, it was very good.Since the lamb ball was sold almost this time, the boss was paired with chicken, but in comparison, I still like mutton balls.In addition to the main cuisine, there are salads. Salads are very refreshing. I like salad sauce. I can match the lamb ball with salad.The environment in the store is very good, and the seats are quite spacious. In addition, both tableware and decoration have the overall matching and ingenuity. It is also very comfortable to eat in the store. It is a good shop worth recommending.",False,0.181,0.033,0.786,0.9718
是一對以色烈夫妻經營的店，20:30已不接受內用，店員推薦外带一客鷹嘴豆，含泥，炸二種口味另附幾片麵包NT$260，主菜還可以但麵包跟一般的口味不一樣，需要時間適應。,"It is a shop operated by the colorful couples. It is no longer internal use for 20:30. The clerk recommends take a guest eagle mouth beans, which is mixed. The two flavors are added with a few pieces of bread NT $ 260. Bread is not the same as ordinary flavors, and it takes time to adapt.",False,0.032,0.037,0.931,-0.0772
"推薦這個 #夏卡蘇卡 以色列早餐，大量的新鮮洋蔥與蕃茄熬煮出的摩洛哥式紅醬，打入兩顆半熟水波蛋。還加了牛肉 。
料理好吃，位置比較小ㄧ點。","Recommend this #推荐 推荐 推荐 Breakfast, a large amount of fresh onion and the Morocco -style red sauce boiled in the tomatoes, and two semi -cooked water wave eggs.Also added beef.
The cooking is delicious and the location is relatively small.",False,0.183,0.0,0.817,0.8176
食物有趣，老闆可能是以色列人，店裡今天有二位員工，食物具中東風味，若不喜歡辛香料的，要考慮。,"Food is interesting. The boss may be Israel. There are two employees in the store today. The food has the Middle East flavor. If you don't like spices, you must consider it.",False,0.078,0.061,0.862,0.1506
雖然沒去過地中海，但覺得他的東西很道地哈哈哈，餅皮超好吃的！ 加上鷹嘴豆泥整個無敵,"Although I haven't been to the Mediterranean, I think his things are very authentic hahaha, the cake skin is super delicious!Plus the whole invincible",False,0.349,0.0,0.651,0.9056
"東西好吃、一到中午就坐滿了！雖然東西份量感覺不多但是還蠻飽的！
下次會想再來～","The things are delicious, and it will be filled at noon!Although there are not much to share things, it is quite full!
I would like to come again next time ~",False,0.185,0.051,0.764,0.7092
"因為曾經去過希臘，對pita有很好的印象
看到臺灣也有賣pita的店覺得非常期待

店家的用心，從餐具就可以看得出來
每一個餐具都漂亮卻不失可愛，有各司其職的感覺
雖然有標記素食符號，但其實是五辛素，如果不吃洋蔥記得提醒店家幫忙改成蛋奶素或全素
價格大概是250-350左右，雖然不是很便宜，但能吃到特色料理，鷹豆泥等是平常吃不到的，這樣想想就覺得划算了~
當天我的主餐是夏卡蘇卡，本人是半熟蛋控，看到附上兩顆半熟蛋便毅然決然點了，但失落的是蛋黃過熟，火侯控制的不太對>""<
還好pita餅相當適合搭配夏卡蘇卡的蕃茄泥。

這裡吃得到希臘沙拉，也是回憶的味道。","Because I have been to Greece, I have a good impression on Pita
Seeing that there are shops selling Pita in Taiwan, I feel very looking forward to

The intention of the store can be seen from the tableware
Every tableware is beautiful but not cute, and feels like each of them.
Although there are marking vegetarian symbols, it is actually five scholarship. If you don’t eat onions, remember to remind the store to help change it to egg milk or whole vegetarian
The price is about 250-350. Although it is not very cheap, you can eat special dishes. Eagle beans are usually not eaten. If you think about it, you feel it is cost-effective ~
My main meal was Xiakasuka that day. I was a half -cooked egg control. When I saw two semi -cooked eggs, I decided to order, but the loss was too familiar with the egg yolk.
Fortunately, Pita cakes are quite suitable for tomato mud with Xiakasaka.

It is also the taste of memories.",False,0.086,0.08,0.834,0.0077
味道非常特殊，還不錯吃，推薦鷹嘴豆肉丸，不過可能不是每個人都可以接受豆泥的味道，夏卡蘇沒有肉就真的沒有肉，不過是少數的熱食，卡巴烤肉不是很推，雖然很吸引人，但不推，帕尼尼吃起來並不是非常理想，也不建議點，雞排整體上來說使用雞胸肉，但並不好吃，以價格而言又太貴，平均消費一人150～350,"The taste is very special and pretty good. It is recommended that the eagle -mouth bean meatballs, but not everyone can accept the taste of beans. Xia Kasu really has no meat without meat, but a few hot foods. Cabca barbecue is not very very very very hot. Push, although very attractive, but not pushing, Panini is not very ideal, and it is not recommended. Chicken steak uses chicken breasts as a whole, but it is not delicious. Consumption 150 ~ 350",False,0.119,0.159,0.722,-0.7184
"雖然有點貴，但是食物品質真的對得起價格，是在中東吃過的口味，光是Tabbouleh沒有放藜麥就值得嘉賞。

尤其是Hummus應該真的才是吃過台北最好吃的。鷹嘴豆味很香，而且Tahini跟檸檬味都不會太搶，味道很均衡。","Although it is a bit expensive, the quality of food is really worthy of the price. It is a taste that has been eaten in the Middle East. Tabbouleh is worthy of reward without the quinoa.

Especially Hummus should really have eaten Taipei the best.Eagle -mouth beans are very fragrant, and tahini and lemon flavor will not be too grabbing, and the taste is very balanced.",False,0.135,0.0,0.865,0.8687
薄荷檸檬汁（$60）蠻清爽，不會太酸或太甜。雞肉口袋麵包 pita （$260）味道蠻微妙，會一直看著它，想說自己吃了什麼。蠻好吃，但吃不飽,"Mint lemon juice ($ 60) is pretty refreshing, not too sour or too sweet.Chicken pocket bread PITA ($ 260) tastes delicate, and he will always look at it and want to say what he eats.It's delicious, but it's not enough to eat",False,0.145,0.055,0.8,0.2809
