Original,EN,Needs Review,Positive,Negative,Neutral,Compound
燈光美氣氛佳，老闆請你吃炸物👍,"The lights are beautiful, the boss invites you to eat fried objects 👍",False,0.231,0.0,0.769,0.5994
店門口四周經常一堆煙蒂，啤酒罐，嘔吐物衛生紙….食物垃圾。超噁,"A pile of cigarettes, beer cans, vomit toilet paper ... Food garbage.Super evil",False,0.0,0.268,0.732,-0.6597
老闆很帥人很好 還有飛鏢🎯,"The boss is very handsome, very good, and darts",False,0.498,0.0,0.502,0.7876
最頂的 要喝酒來這裡就對了,The top is going to drink here and come here,False,0.167,0.0,0.833,0.2023
酒好喝，氣氛好，有飛鏢可以玩，老闆人很好，非常推薦！,"The wine is good, the atmosphere is good, there are darts to play, the boss is very good, very recommended!",False,0.484,0.0,0.516,0.9192
調酒系列很好喝🥹,The bartender series is very delicious 列,False,0.4,0.0,0.6,0.6115
調酒讚讚 老闆好相處 氣氛也讚讚噠！喜歡🫶🏻,The bartender praise the boss's good atmosphere and praise!Like,False,0.492,0.0,0.508,0.7777
環境不錯,Good environment,False,0.744,0.0,0.256,0.4404
炸物好吃 尤其雞翅,"Fried objects are delicious, especially chicken wings",False,0.381,0.0,0.619,0.5719
飛鏢打得好有宵夜吃 老鐵們快來 牛逼啊,"The darts are playing well, there is a supper to eat the old iron, the old iron is coming, come and be awesome",False,0.286,0.0,0.714,0.7906
"親切溫暖的酒吧！
調酒好喝","Careful and warm bar!
Blooming is delicious",False,0.652,0.0,0.348,0.7574
老闆親切  有趣  食物好吃 氣氛音樂👍,The boss is kind and interesting food delicious food atmosphere 👍 乐 👍 👍 👍,False,0.38,0.0,0.62,0.8689
"空間舒服音樂好聽老闆店員友善
讚！👍 …","Space comfortable music, good sound, boss shop assistant friendly
praise!👍 👍 ...",False,0.547,0.0,0.453,0.923
氣氛很好！酒非常順口,The atmosphere is good!Wine is very smooth,False,0.0,0.0,1.0,0.0
逛完士林夜市來補一點酒精很棒,Watching the Shilin Night Market to make up for a little alcohol is great,False,0.228,0.0,0.772,0.5908
小酌的時候一定會想到的酒吧❤️,Bar that you must think of when you drink ❤️,False,0.0,0.0,1.0,0.0
"服務人員親切
調酒好喝","Service staff is kind
Blooming is delicious",False,0.587,0.0,0.413,0.7964
酒很好喝 薯條很好吃,"Wine is delicious, fries, delicious flaws",False,0.649,0.0,0.351,0.8126
氣氛很棒 老闆和藹可親,"The atmosphere is great, the boss is amiable",False,0.369,0.0,0.631,0.6249
薯條太好吃了，喝酒神器,"French fries are so delicious, drinking artifacts",False,0.441,0.0,0.559,0.6948
店員和善，和藹可親，妹子漂亮,"The clerk is kind, amiable, the girl is beautiful",False,0.51,0.0,0.49,0.8074
射飛鏢還能贏酒🤣🤣🤣🤣😂,Shooting darts can also win wine 还,False,0.388,0.0,0.612,0.5859
氛圍好 酒好喝,The atmosphere is good,False,0.492,0.0,0.508,0.4404
推薦,recommend,False,1.0,0.0,0.0,0.3612
Ben哥頂的，喝酒找他,"Brother Ben, drinking him",False,0.0,0.0,1.0,0.0
讚讚,Praise,False,1.0,0.0,0.0,0.5574
一切都超讚😻 …,Everything is superb ...,False,0.577,0.0,0.423,0.6249
氛圍很好,The atmosphere is very good,False,0.444,0.0,0.556,0.4927
讚！！,praise!Intersection,False,0.0,0.0,1.0,0.0
環境讚讚,Environmental praise,False,0.783,0.0,0.217,0.5574
讚喔👍 …,Praise 👍 ...,False,0.545,0.0,0.455,0.5574
喝酒打鏢,Dart,False,0.0,0.0,1.0,0.0
讚讚讚,Praise,False,1.0,0.0,0.0,0.5574
令人驚嘆的社區場所，擁有良好的社交氛圍和舒適的氛圍。,The amazing community place has a good social atmosphere and a comfortable atmosphere.,False,0.5,0.0,0.5,0.875
不錯的酒吧，氣氛舒適，適合喝酒,"Good bar, comfortable atmosphere, suitable for drinking",False,0.554,0.0,0.446,0.7351
台北很棒的酒吧！非常友好的人們，提供價格合理的啤酒，是與朋友一起去的有趣地方！,"The great bar in Taipei!Very friendly people, providing reasonable price beer is an interesting place to go with friends!",False,0.477,0.0,0.523,0.9285
美味的飲料，美妙的現場音樂和遊戲！,"Delicious drinks, wonderful live music and games!",False,0.606,0.0,0.394,0.8268
一流的氛圍和非常友好的工作人員！我推薦,First -class atmosphere and very friendly staff!I recommend,False,0.522,0.0,0.478,0.7614
很舒服的酒吧(˶‾᷄ ⁻̫ ‾᷅˵),Very comfortable bar (⁻̫ ⁻̫ ‾᷅˵),False,0.418,0.0,0.582,0.5563
很好喝！ ！,Very delicious!Intersection,False,0.0,0.0,1.0,0.0
好氣勢🙌🏻,Good momentum 🙌🏻,False,0.326,0.0,0.674,0.4404
酒很好喝～,The wine is delicious ~,False,0.481,0.0,0.519,0.5719
寒意,chill,False,0.0,0.0,1.0,0.0
很chill,Very chill,False,0.0,0.0,1.0,0.0
很棒的地方,Great place,False,0.804,0.0,0.196,0.6249
金手套白狼,Golden glove white wolf,False,0.0,0.0,1.0,0.0
推推！,Push!,False,0.0,0.0,1.0,0.0
