Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"餐點小到不行 單價都兩三百 擺盤也很差勁 賣相很差 算我求你 拜託別來
還點了辣雞翅 結果都是棒棒腿 肉還臭臭的
德式馬鈴薯 培根比馬鈴薯多 賣的到底是培根還是馬鈴薯
網路上的照片真的是照騙","The meal is small enough to the unit price, two or three hundred, it is very poor.
I also ordered the spicy chicken wings. As a result, all the legs were stinky
German potato bacon is sold more than potato whether it is bacon or potato
The photos on the Internet are really deceiving",False,0.0,0.144,0.856,-0.8218
餐點好吃，雖然份量不多，但滿好吃的，酒還好沒特別有感覺，不過也不算便宜，服務還可以，裝潢很特別。,"The meal is delicious. Although the portion is not large, it is delicious. The wine is not particularly felt, but it is not cheap. The service is okay. The decoration is very special.",False,0.276,0.0,0.724,0.8761
喜歡💕喜歡💕喜歡💕氛圍好，東西好吃😋，酒很好喝，老闆人很好而且超級漂亮🫶🏻🫶🏻🫶🏻Q寶超級熱情❤️‍🔥超級可愛，聚餐聖地🥰🥰🥰值得收藏的口袋名單！！！,I like 💕 💕 💕 围 围 围 围 围 喜欢 喜欢 喜欢 喜欢 喜欢 喜欢 喜欢 喜欢 😋 😋 😋 😋 😋 😋 😋 😋 😋 😋 😋 😋 😋 喜欢 喜欢 喜欢 喜欢 喜欢 喜欢 喜欢 喜欢 喜欢 喜欢 喜欢 喜欢 喜欢 喜欢 喜欢 🫶🏻🫶🏻🫶🏻 🫶🏻🫶🏻🫶🏻 🫶🏻🫶🏻🫶🏻 🫶🏻🫶🏻🫶🏻 🫶🏻🫶🏻🫶🏻 🫶🏻🫶🏻🫶🏻 🫶🏻🫶🏻🫶🏻 🫶🏻🫶🏻🫶🏻 🫶🏻🫶🏻🫶🏻 🫶🏻🫶🏻🫶🏻 🫶🏻🫶🏻🫶🏻 🫶🏻🫶🏻🫶🏻 🫶🏻🫶🏻🫶🏻 ❤ ❤ ❤ ❤ ❤ ❤ ❤ List of pocket!IntersectionIntersection,False,0.176,0.0,0.824,0.9936
"食物正常美式餐廳混一些義大利菜(麵，燉飯)
寵物友善, 寵物可以放地上讓他們自由活動","Food normal American restaurant mixes some Italian dishes (noodles, stewed rice)
Pets are friendly, pets can be placed on the ground for them to move freely",False,0.203,0.0,0.797,0.7269
意外的好吃，真材實料。白酒蛤蜊麵，蛤蜊很大顆飽滿，沙子吐得很乾淨。泡菜牛燉飯，牛也好吃。炸雞吃到飽也很有誠意，完全不馬虎，肉醃得非常入味，皮也香脆。寵物友善，提供寵物餐點。會再訪的店,"The accident is delicious, the real material is real.The liquor clam noodles, the clams are very full, the sand spit is clean.Kimchi beef stewed rice, and the cattle is delicious.The fried chicken is full of sincerity, it is not sloppy at all, the meat is very marinated, and the skin is crispy.Pets are friendly and provide pet meals.The shop where you can visit",False,0.099,0.044,0.857,0.5859
"店內氛圍很棒～
吧臺的小姐和先生很和善，廚房臉很臭","The atmosphere in the store is great ~
The lady and gentleman of the bar are very kind, and the kitchen face is stinky",False,0.249,0.08,0.671,0.7425
"4.5星
這道粉紅泡泡雞肉麵非常棒
不過感覺番茄味不太夠，如果能夠再多加點紅醬就完美了🤣","4.5 star
This pink bubble chicken noodles are great
But I feel that the tomato taste is not enough. If you can add more red sauce, it will be perfect.",False,0.213,0.0,0.787,0.8225
"新開幕的餐酒館，餐點標準，空間舒適，調酒可跟個人喜歡跟bartender反饋做調整～
炸物都很下酒，多了一個玩到凌晨的好去處","The newly opened dining tavern, meals standard, comfortable space, bartending can be adjusted with individuals who like to feedback with Bartnder ~
The fried objects are very wine, there is one more place to play until the early morning",False,0.19,0.0,0.81,0.8158
餐點美味，調酒大氣好喝，環境音樂另人放鬆，美女老闆服務好，值得推薦!🍹🥗🍝👍👍👍,"The meal is delicious, the bartender is delicious, the environmental music is relaxed, the beauty boss service is good, it is worth recommending! 🍹🥗🍝👍👍👍",False,0.41,0.0,0.59,0.9612
"寵物超級友善～～也有寵物餐
人的餐點也好吃！
推薦老酒雞肉義大利麵","Pets are super friendly ~~ There are also pet meals
People's meals are also delicious!
Recommend old wine chicken pasta",False,0.459,0.0,0.541,0.9273
老闆幽默風趣，酒也很好喝~！,"The boss is humorous, and the wine is also delicious ~!",False,0.423,0.0,0.577,0.7644
"店裡有狗狗很可愛 但！
一進去就聞到菸味
餐點我們點了紅酒牛肉燉飯、漢堡，燉飯完全不入味也沒有紅酒味，調味奇怪又加上牛肉像超廉價牛肉乾，完全嚼不動，米飯像是隔了兩天從冰箱拿出來的。
漢堡的麵包是低價早餐店用的那種，醬料就是番茄醬而已，重點是牛肉硬到像輪胎皮
「其他正評我懷疑是親朋好友幫忙」","There are dogs in the store very cute but!
I smell the smell of smoke as soon as I go in
Once a meal, we ordered red wine and beef stewed rice and burgers. The stewed rice was completely flavored and there was no red wine. The seasoning was strange and the beef looks super cheap beef jerky. of.
Burger bread is the kind of low -cost breakfast shop. The sauce is only tomato sauce. The focus is on beef hard like tire skin
""I suspect that my relatives and friends are helpful for other comments.""",False,0.161,0.106,0.733,0.8555
"跨年前幾天特別找到這間！還好有來🥳當天活動也很多超讚
而且每一個服務都超級好~還詳細介紹調酒給我們，問我們喝的可以接受嗎~
下次有機會一定會再來！！！","Find this special time a few days before the New Year!Fortunately, there are many activities that day, and there are many superb activities that day
And every service is super good ~ Also introduce to us in detail, ask us if we can accept it ~
I will come again next time!IntersectionIntersection",False,0.263,0.0,0.737,0.95
CP值高！！ 推薦骰子牛燉飯+套餐～ 沙拉 湯👍👍👍 必點辣雞翅🤟 外脆內嫩,CP value is high!IntersectionRecommended dice beef stew rice+set meal ~ salad soup 👍👍👍 must order spicy chicken wings 🤟 outer crispy and tender,False,0.088,0.0,0.912,0.4003
"開始有賣早餐～～～今天路過看到，就進去嚐鮮了

價格不貴，也不錯吃

可惜沒遇到臘腸店長","I started to sell breakfast ~~~ I passed by today, I went in and try new.

The price is not expensive, and it is good to eat

Unfortunately, I didn’t meet the manager of the sausage store",False,0.072,0.06,0.868,0.128
"海灘風的酒吧，氣氛令人放鬆。
餐點和酒都很棒，而且給料很大方！","The atmosphere of the beach wind is relaxed.
The meals and wine are great, and it is very generous!",False,0.411,0.0,0.589,0.9039
餐點好吃&裝潢氣氛佳&服務人員服務佳,Meal delicious & decoration atmosphere & service staff service is good,False,0.423,0.0,0.577,0.765
都很普通，結帳時只能現金而且不讓分開結，也沒有發票不理解為什麼,They are all very ordinary. They can only be cash and do not let the separation at the checkout. There is no invoice.,False,0.0,0.091,0.909,-0.296
"本來只是找一間寵物友善的店進去
結果餐點意外的還不錯吃
可惜後面趕高鐵 不能好好的再多喝幾杯酒","Originally, I just found a pet -friendly shop in
As a result, the meal was unexpectedly pretty good
It's a pity that you can't drink a few more glasses of wine after catching up the high -speed rail.",False,0.204,0.048,0.747,0.7964
"可能以酒吧的概念來說不錯⋯⋯
但餐廳的定位有點不明確，帶寵物去的話
食物與服務相對價格 ，不太推薦","Maybe the concept of the bar is good ...
But the positioning of the restaurant is a bit unclear.
The relative price of food and services is not recommended",False,0.06,0.136,0.804,-0.3481
店內兩桌客人（另一桌甚至已經買單準備走人），上餐速度非常慢，一個人已經吃飽，另一個人的餐還沒上,"Two tables in the store (the other table is even paid to prepare for a walk). The meal speed is very slow. One person is full, and the other person’s meals have not been on",False,0.0,0.0,1.0,0.0
義大利麵好吃😋，蝦子撥好殼還烤過，超好吃👍 …,"The pasta is delicious, and the shrimp has been baked. It is super delicious ...",False,0.485,0.0,0.515,0.9062
這家餐廳真的很糟糕，服務員臉像撲克牌一樣，很嚴肅，又一直顧著講電話，沒空招呼顧客，餐點不好吃，整體感覺糟糕透了,This restaurant is really bad. The waiter's face is like a poker card. It is very serious. He has been talking about the phone call. He has no time to greet customers. The meal is not delicious. The overall feels bad.,False,0.091,0.266,0.643,-0.8513
食物好吃，炸雞很讚,"The food is delicious, and the fried chicken is great",False,0.494,0.0,0.506,0.8316
餐點算是蠻好吃的喔,The meal is pretty delicious,False,0.697,0.0,0.303,0.7845
調酒順口好喝，店員很親切，氣氛音樂很好聽，會想再來,"The bartending is delicious, the clerk is very kind, the atmosphere music is very good, you will want to come again",False,0.411,0.0,0.589,0.8976
闆娘超大器！無限招待 氣氛超棒的 餐點好吃服務又好！還有店狗元寶好可愛😍,"Ban Niang Super!Unlimited entertainment atmosphere is great, delicious service!And the shop dog ingot is so cute 还",False,0.491,0.117,0.392,0.9091
雞排 加珍奶 100元！超佛心組合，這應該是士林CP最高吧！,"Chicken chop plus 100 yuan!Super Buddha's heart combination, this should be the highest CP CP!",False,0.255,0.0,0.745,0.6988
"適合三五好友一起喝酒聚餐地點
，餐點好吃，酒品選擇性多。","Suitable for three or five friends to drink and dinner together
The meal is delicious, and the wine is much selective.",False,0.264,0.0,0.736,0.7783
約莫2300去，不知道是太晚還是怎樣？品質好可怕，清炒鮭魚義大利麵就燻鮭魚加熱，麵質也是微波食品的質感，燉飯根本沒有像照片那樣，就一盤散沙的感覺，感覺被吃過，也不熱，洋蔥加到只有洋蔥味。調酒部分old fashion真的超可怕,"About 2300, I don’t know if it is too late or what?The quality is terrible. Swallow salmon is heated on the salmon. The texture of the facial quality is also the texture of microwave food. The stewed rice does not feel like a piece of sand. It feels like it has been eaten. taste.The alcohol is really super terrible Old Fashion",False,0.094,0.12,0.786,-0.2252
如果只是單純吃東西，性價比不高,"If you just eat, the cost performance is not high",False,0.0,0.0,1.0,0.0
很意外東西很好吃😋 蛋糕也很美味 附近好停車 …,It's surprising that things are delicious. 糕 Cake is also delicious nearby ...,False,0.487,0.0,0.513,0.8591
推鮮蝦/骰牛燉飯👑 店員很熱情,"Shrimp Shrimp/Dice Niu Stew Rice, the clerk is very enthusiastic",False,0.28,0.0,0.72,0.5413
"寵物友善 育兒友善😍
老闆人很客氣還招待很多美食！ …","Pet friendly parenting friendly 😍
The boss is very polite to entertain a lot of food!Mowing",False,0.45,0.0,0.55,0.9053
"餐點：巧遇店內活動，擲骰子得蝦子，吃到10隻超入味的蝦子，肉質飽滿鮮美，熟度剛剛好，明太子麵條軟硬適中。
服務人員：親切提供餐點建議，阿莎力招待壽星炸物。環境寬敞
這個月還要來吃豬肋排。","Meal: Coincidentally encounter the in -store activities, roll the dice and get shrimp, eat 10 super -flavored shrimp, the meat is full and delicious, the cookedness is just right, the prince's noodles are moderate and moderate.
Service staff: Careful providing meals suggestion, Ashal entertained Shouxing Fried Wing.Spacious
Come to eat pork ribs this month.",False,0.192,0.0,0.808,0.8979
喜歡這裡燉飯的口感和環境～和朋友一起聊天喝酒的好去處！,I like the taste and environment of stewed rice here ~ Let's chat with friends to drink and drink!,False,0.257,0.0,0.743,0.7088
適合喝酒的好地方~~酒好喝東西好吃！！,A good place for drinking ~~ The wine is delicious and delicious!Intersection,False,0.408,0.0,0.592,0.784
"服務人員很好很親切
很仔細介紹自家餐點酒水
寵物友善可落地走路也是加分
不像有些店家雖說友善但僅能在籠子內袋內
小臘腸記得好像叫做元寶(名字有記錯請見諒)
非常可愛活潑的小朋友

桌數不多,桌距不會太近
覺得很好
只是都是大張桌子
雖然桌面大身為顧客覺得很讚
但兩個人坐這張店家會不會很虧

餐點部份
這樣寫可能不禮貌但還是要說   ‘’完全不及格‘’
感覺是毫無廚房經驗的人製作出來
不是專業的廚師的料理

義大利麵
調味上別說沒有層次,是根本沒有味道
很驚人的料理,吃下一口後只能苦笑
麵條口感上也完全不行

炸物點了大拼盤
只有炸中卷圈及格(沒那麼硬)
其他都炸過頭,炸那麼硬真的很不容易
搭配的三種醬應該都是買現成的
口味可以有更好的品牌可以選擇

沙拉
其實忘記到底吃了什麼,可能是麵跟炸物太強烈
只記得葉菜選用美生菜,會建議更換葉菜內容
味道上如果只用鹽胡椒橄欖油做基本調味
應該會遠勝我吃到的不知道是什麼醬的沙拉醬

點了一杯茶酒味道還可以
但整體來說這杯酒完成度大概60%
算是特調的原型出來了
但細節有待加強

兩人消費1900多
以這樣的價位提供這樣品質的餐點
真的有夠貴
希望店家餐點能有所改善進步
才能長久
5星給服務人員跟可愛的店狗
也希望這個真實體驗內容
餐點部份沒有冒犯🙏
加油💪","The service staff is very good and kind
Introduce my own meals and drink well
Pets are friendly and can walk on the ground.
Unlike some shops, although friendly, but only in the cage, it can only be inside the cage
Little La intestines remember that it seems to be ingots (the name has the wrong name, please forgive me)
Very cute and lively kid

There are not many tables, and the table distance will not be too close
I feel very good
It's just a big table
Although the desktop body feels great for customers
But will two people sit in this shop?

Meal part
It may be impolite to write this way, but you still have to say ‘’ completely ‘’
It feels like a person with no kitchen experience produced
Not a professional chef's cuisine

pasta
Don't say that there is no layer in the seasoning, it is no taste at all
Very amazing cuisine, you can only smile bitter after taking a bite
Noodle taste is not enough

Fried objects ordered a big platter
Only fried rolled circles (not so hard)
It's not easy to fry the head, it's really hard to fry so hard
The three kinds of sauce with matching should be available for ready -made
Taste can have better brands to choose from

salad
In fact, forget what to eat, it may be that the noodles and the fried object are too strong
Just remember to use beautiful lettuce by leaf vegetables, it will be recommended to replace the content of the leaves
If you only use salt and pepper olive oil for basic seasoning
I should be far away from what I have eaten. I don’t know what sauce salad sauce is

Ordered a cup of tea and wine is okay
But overall, this glass of wine is about 60%
It is a special prototype out
But the details need to be strengthened

Two people spend more than 1900
Provide such a quality meal at this price
It's really expensive enough
I hope that the meals of the store will improve and improve
Be long
5 -star service staff and cute shop dog
I also hope that this real experience content
There is no offending the meal part 份
Come on",False,0.211,0.063,0.726,0.9971
餐點味道普通份量小，擺盤有點隨意，定價過高。上菜速度慢，感覺人手不是很夠！酒類也偏小杯...,"The taste of the meal is small, the plate is a bit casual, and the pricing is too high.The speed of serving is slow, and people feel that people are not enough!The wine is also a small cup ...",False,0.052,0.0,0.948,0.2714
老闆和老闆娘很親切，會跟客人交流，餐點也很好吃，骰子牛很香不會柴，充滿肉汁，義大利麵和燉飯偏硬，是我喜歡的口感，越嚼越香。,"The boss and the boss are very kind and will communicate with the guests. The meal is also delicious. The dice beef is very fragrant and not firewood. It is full of gravy, the pasta and stewed rice are hard. It is my favorite taste. The more fragrant, the more fragrant.",False,0.177,0.024,0.799,0.8748
哈囉，我是今天晚上和朋友去的。我似乎把戒指放在桌上了，,"Hello, I went with my friends tonight.I seem to put the ring on the table,",False,0.181,0.0,0.819,0.4767
"信義的水準 三重的價格

骰子牛燉飯粒粒分明 作法非義式硬米芯
牛肉軟嫩帶勁 廚藝上乘

看似簡單的套餐例湯 喝得出來加了許多非常態的食材燉煮 韻味特別 唇齒留香 一喝上癮

日後經過必光顧的好店","The three prices of the level of Xinyi

Dice beef stewed rice grains clear method of informal hard rice core
Beef soft tender and strong cooking skills

The seemingly simple package soup can drink a lot of very good ingredients and stewed the charm of special lips and teeth.

In the future, after a good shop that must be patronized",False,0.242,0.02,0.738,0.9432
