Original,EN
"這次晚餐點了德國豬腳，份量夠，烤的恰到好處。魚排也鮮嫩多汁，都推薦嚐試。餐點有一定水準，但客人沒隔壁日式餐廳「漾」人多。可能知名度還不夠。
I ordered German pork trotters for dinner this time. The portion was enough and the roast was just right.  The fish steak is also tender and juicy, which is recommended for all to try.  The meals are of a certain level, but there are not as many guests as the Japanese restaurant ""漾"" next door.  Maybe not known enough for local people.","This time I ordered the German pig's feet.The fish row is also fresh and juicy, and it is recommended to try it.There is a certain level of meals, but guests do not have a lot of Japanese restaurants next door.It may not be well -known.
I Ordered German Pork Trotters for Dinner this time. The portion was enough and the road was just right. all to try. The meals are of a certain level, but there are not AS Many Guests as the Japanese Restaurant ""NEXT Door. Maybe Not Known ENOUGH for Local People."
好吃，也推薦他們家的豬腳 家庭聚餐約會好去處,"It's delicious, I also recommend their pig's foot family dinner and dating a good place"
"龍蝦蒜香義大利麵好吃，調味很棒，龍蝦鮮甜，蒜香夠味，很推

可惜肋眼牛排讓人失望，送來只有微微溫，肉很快就冷了，點五分送來像三分熟，筋多難切，剩一大堆都是肥肉（如圖），玫瑰鹽還得跟服務生要。三顆星是給義大利麵的！","Lobster garlic is delicious, the seasoning is great, the lobster is sweet, the garlic is flavorful, and it is very pushing

Unfortunately, the rib eye steak is disappointed. It is only slightly warm, and the meat is quickly cold. The five points are sent to the three -point cooked. Salt has to ask the waiter.Three stars are for Italian noodles!"
環境安靜舒適，一個人消費落在800-1500$ 以餐點和氣氛來說很合理，二個人點了二客8oz紐約客、一份義麵、一份湯一份前菜一份甜點，2915$含服務費。,The environment is quiet and comfortable. It is reasonable for a person to consume at 800-1500 $ for meals and atmosphere. Including service fees.
"服務生突然唱起歌劇好厲害！！
長輩請客超大盤海鮮拼盤好豐盛啊！ 吸飽滿滿海鮮湯汁的薏仁不肥清爽😍
德國豬腳皮脆、肉嫩配酒剛剛好😋
維也納美酒年輕滑順，不失風味！
三種起司芋巧粿太特別了！！ 超濃郁好好吃！
十穀米炒飯超厲害的！ 完全不胖滿滿維生素😍","The waiter suddenly sang opera!Intersection
Elderly, the old section of the seafood platter is so rich!Coix seed full of seafood soup is not fat and refreshing
German pig's feet are crispy, meat tender wine is just right 😋
Vienna wine is young and smooth, without losing its flavor!
Three kinds of cheese taro ompretors are too special!IntersectionSuper strong and delicious!
Shigu rice fried rice is super powerful!It's not fat and full of vitamins at all 完"
"前幾天有去用餐，可以感覺到貴店的員工真的很有誠意要服務客人，不過~專業度建議再加強一下，不要在客人用餐到一半時來詢問味道如何？這樣的詢問或許可以放在餐序空檔進行或者印製意見回饋單供客人填寫。
至於食物的部分，很遺憾的表示食物完全對不起那樣的售價，卡布奇諾濃湯小到令人訝異！甜蝦沙拉的蝦不太新鮮，入口一股腥臭；龍蝦義大利麵被服務人員用力的介紹『活剖的龍蝦』多麼多麼厲害，很可惜入口的味覺及口感絕對跟新鮮活剖相去甚遠！奶油戚風杯子蛋糕送給客人時就是塌陷的狀態，賣相太差了，口味堪比量販店的工廠蛋糕，充滿廉價感！熱花草茶依建議浸泡兩分鐘後倒出飲用，根本是沾了點香草味的熱開水…這樣水準的食物售價988+10%，實在是很令人失望！希望貴店能檢視及調整。","A few days ago, I went to dine. You can feel that the employees of your store are really sincere to serve guests, but it is recommended to strengthen the professionalism. Do n’t ask about the taste when the guest dine is halfway?Such inquiries may be placed in the gap of the meal or the printed opinion returns to the guests to fill in the guests.
As for the food, it is a pity that the food is completely sorry for the price, and the small soup is so surprising!Sweet shrimp salad shrimp is not very fresh, and the entrance is a stinky stink; how powerful it is, the taste and taste of the entrance to the entrance to the beyond the service personnel. IntersectionWhen the cream Qifeng cup cake is given to the guests, it is a state of collapse. The selling appearance is too bad. The taste is comparable to the factory cake of the mass -to -store shop, which is full of cheapness!Hot flower tea is soaked for two minutes and poured out for two minutes. It is a hot water that is smelled with a little vanilla ... Such -level foods are priced at 988+10%, which is really disappointing!It is hoped that your store can review and adjust."
偶然經過因為服務生的親切與熱情介紹所以進去用餐，說實話，顧客真的不多，但是服務生個個積極服務真的感覺很好，期間還有服務生現場演奏，感覺他們好多才多藝，而我們點的每道餐點也都很好吃，難怪這間餐廳評價頗高～👍 …,"Occasionally, I went to dine because of the intimacy and enthusiastic introduction of the waiter. To be honest, there are not many customers, but the waiters are really good. During this period Every meal we ordered is also delicious. No wonder this restaurant has a high evaluation ~ 👍 ..."
"價格高貴，屬於高檔餐廳。
座位間距大算舒適，環境整體高級，但也有些不太搭配的擺設裝潢略顯突兀。
套餐選擇較侷限，若欲享用特定的單品需透過單點組合。
牛膝、鴨胸、麵包非常好吃，確實令人讚不絕口；但菲力建議五分熟，肉質卻有些過於硬韌，並有濃重的騷味，是比較可惜的地方。
另外就是原僅附麵包刀難以用於切肉，需另外要求刀具。不太符合其高級形象。
加上在防疫期間個人認為若入場有提供體溫量測及乾洗手等措施會更讓人信任。","The price is noble and belongs to high -end restaurants.
The seat spacing is very comfortable, and the environment is high -level, but there are also some less matched furnishings.
The package selection is more limited. If you want to enjoy a specific item, you need to combine a single point.
Achyranthes, duck breasts, and bread are very delicious, and it is really praised; but Fei Li recommends five cooked, but the meat is too hard and strong, and it has a strong taste. It is a pity.
The other is that it is difficult to use the bread knife to cut the meat, and the knife is required to be required.Not in line with its high -level image.
In addition, during the epidemic prevention period, I personally think that it will be more trustworthy to provide measures such as physical temperature measurement and dry hand washing."
"原本只是想在附近找個好停車又不用排隊的餐廳
沒想到食物美味服務100分

乍看菜單是偏高價位
但一上菜就知道真材實料
鮭魚沙拉滿滿鮭魚
焗烤筆管麵完全不硬不乾  料很多不是只有麵
點了一個辣的義大利麵辣椒有2種 還放酸豆 注重細節的口感
德國豬腳烹調的很軟  連牙齒不好的老人家點吃的下去

服務生一直巡桌但不打擾 水杯剩一半就會立刻補 服務到位不輸飯店
服務人員似乎都是找音樂學系的 氣質很好的幫你上菜後  居然還穿插直接去現場鋼琴演奏 👏👏👏
是吃飯時放鬆 吃完心情會好的一個餐廳👍👍👍","Originally I just wanted to find a restaurant that stopped to stop without waiting in line.
I did not expect 100 points for food delicious services

At first glance, the menu is a high price
But as soon as you serve, you know the real materials
Salmon salad full of salmon
Baked pen tube noodles are not hard at all.
I ordered a spicy pasta pepper. There are 2 types of sour beans who pay attention to the details.
The German pig's feet are cooked very softly and the elderly people with poor teeth order to eat

The waiter has been patrolling the table but does not disturb the water cup and will immediately make up for the service without losing the hotel.
The service staff seems to be looking for a good temperament of the Department of Music, helping you go to the food after serving.
It is a restaurant that will be in a good mood after eating."
"環境裝潢氣氛佳～
食物好吃（特別是龍蝦和牛排）～服務又好～
停車方便，吃完飯再到樓下逛街（便宜）👍🏻

🌟星期三～日 晚上有音樂演奏（六&日中午也有）","Environmental decoration atmosphere ~
The food is delicious (especially lobster and steak) ~ The service is good ~
It is easy to stop, go shopping downstairs after eating (cheap) 👍🏻

晚 On Wednesday to the evening of the evening, there are music performances (also at noon on Six & Day)"
因為禮客的活動得到餐卷上樓來吃，其實之前根本沒注意過六樓竟然有餐廳!!客人很少竟然意外的好吃，適合想不被打擾的人，單點沙拉用料實在程度嚇到我了，滿滿的堅果（半包萬歲牌吧？），水果，甚至還有紅石榴!豬腳也好吃，配菜的馬鈴薯與蔬菜火候很好!,"Because the activities of the gift from the meal scroll came upstairs, in fact, I did n’t pay attention to the dining room on the sixth floor before !! The guests are rarely unexpectedly delicious. It is suitable for those who want to be disturbed. I scared me, full of nuts (half -bag, is it?), Fruits, and even red pomegranate! Pig feet are also delicious, and the potatoes and vegetables with vegetables are good!"
"映入眼簾的是仿歐式的紅磚牆
鋼琴及長笛的樂音響起
開啟享受的時光
首先是特餐德國豬腳
德國豬腳佐溫熱的醃黃瓜，鳳梨，小番茄
都有一種解膩的平衡
明太子海膽義大利麵佐酸豆
鹹香的海味揉和著微酸 ，激盪出一種新鮮回味的綿密泡泡
我們走到起司火腿肉品區
經理馬上過來介紹
種類不多但每一種都是未曾看過的食材（見識太少）
加點了一組火腿起司冷盤搭紅酒
生火腿與紅酒在口腔裡面咀嚼
迸發出生火腿的肉香與油脂的香氣
紅酒的表現鮮明， 一入口是微嗆辣的氣味，入了喉嚨帶出威士忌的香醇，下到咽喉是一種回甘醇厚
烤蔬菜佐feta起司搭上25年 巴沙米可醋
這巴沙米可醋帶著果蜜的香味讓我直接把它給喝（乾）了

這真的是一個CP值非常高， 出乎講究且驚艷的一餐

完美的句點則是落在 3D畫牆，原本無奇的牆面，經過拍照後竟呈現出 歌劇院的3D景深～","The red brick wall that is imitated in European -style
The music of piano and flute sounds
Open the time to enjoy
The first is the special meal of German pig feet
German pig's feet, warm pickled cucumber, pineapple, small tomato
There is a balance of decomposition
Ming Prince Sea Urban Italian Noodle Sour Dou
The salty sea flavor was rubbed and slightly sour, stirring a kind of fresh flavor of dense bubbles
We go to the cheese ham meat area
The manager comes immediately to introduce
There are not many types but each one is the ingredients that have never been seen (there are too little knowledge)
Add a set of ham cheese cold plates and red wine
Raw ham and red wine chew in the mouth
The fragrance of the meat and fat of the ham born ham
The performance of red wine is clear, and the entrance is slightly spicy. It enters the throat and brings out the scent of whiskey.
Baked vegetables, FETA cheese for 25 years, Bashami vinegar
This Bashamy vinegar with the aroma of fruit honey let me drink it (dry) directly

This is really a CP value is very high, and an unexplained and amazing meal

The perfect sentence is on the 3D painting wall. There is no strange wall. After taking pictures, the 3D depth of field depth of the Opera House is presented ~"
非常非常溫馨的聚會地點，一流的餐點，一流的服務，現場的音樂演奏與演唱，當下立刻預訂本周再來，沒錯，不會膩。,"Very, very warm party location, first -class meals, first -class services, music performances and singing on the spot, now book again this week, yes, not tired."
餐廳很寬敞，古典裝潢氣氛還不錯，餐點不難吃但也不到美味，環境和價位像是精緻餐點但實際上沒那麼值得，不會二訪。,"The restaurant is very spacious, the classical decoration atmosphere is not bad, the meal is not unpalatable but not delicious. The environment and price are exquisite meals, but they are not so worthwhile."
精緻饗宴！搭配鋼琴演奏，非常輕鬆愜意的用餐環境，服務很周到，豬腳多汁不柴，蘑菇濃湯，非常濃郁，值得推薦！,"Exquisite feast!Playing with piano, very relaxed dining environment, the service is very thoughtful, the pig's feet are juicy and not firewood, mushroom soup, very strong and recommended!"
海陸雙享餐券出的菜，拉低了餐廳的格調了，想加點也會點不下去，沒來過，吃到這樣的食物，真的懷疑主廚的實力,"The dishes from Haiku Shuangxiang Mealing coupon have lowered the style of the restaurant. If you want to add something, you will not be able to order. If you have n’t been here, you can eat such food."
非常棒的體驗，職員用心真誠的服務讓用餐心情非常愉悅，非常推薦義大利麵及有特色的薏仁飯,"A great experience, the staff's sincere service makes the meals feel very happy. It is very recommended that the Italian noodles and the unique barley rice"
試營運體驗。環境乾淨、廁所乾淨。服務生身兼演奏師，很有趣且新奇的體驗！菜色方面吃了很多道：沙拉、豬腳、蘑菇湯、十鼓飯、雞胸薏仁、焗烤南瓜通心粉等，裡名字的飯都其實不是飯：看起來像飯的薏仁，走健康飲食，少量精緻澱粉路線。這次沒有看到牛肉的料理，若未來有牛肉的料理會想再回來吃！,"Trial operation experience.The environment is clean and the toilet is clean.The waiter and player, very interesting and novel experience!I ate a lot in the dishes: salads, pig feet, mushroom soup, ten drum rice, chicken breast coix seed, grilled pumpkin pink powder, etc. The rice in the name is actually not rice: it looks like rice, walking a healthy diet, a small amount of exquisite exquisitely Starch route.I did n’t see the cooking of beef this time."
"服務不合格，上菜順序有問題，沙拉和湯剛上還沒吃完主餐就來了，主餐來了以後牛排刀也沒有提供，海鹽也沒有灑。點了一客菲力，肉質跟甘蔗一樣，吃兩口吐一口。
服務的方式可能要再作調整，上餐的順序也需要再作調整，食物的品質也需要加強。
總而言之，這間餐廳不會再來了！","If the service is unqualified, there is a problem with the order of serving. The salad and soup came after the main meal was finished. After the main meal came, the bull row knife was not provided, and the sea salt was not sprinkled.After ordering a guest, the meat was like sugarcane, and he took two sips.
The method of service may be adjusted again, the order of serving also needs to be adjusted, and the quality of food needs to be strengthened.
All in all, this restaurant will not come again!"
環境氣氛非常不錯👍，非常合適朋友及家人聚餐❤️❤️❤️（大推❤️） …,"The atmosphere of the environment is very good, very suitable for friends and family members to dinner ❤️❤️❤️ (Push ❤️) ..."
"氣氛不錯 食物蠻美味
很適合跟朋友家人聚餐","The atmosphere is good, the food pretty delicious
Very suitable for dinner with friends and family"
"有預約晚餐時段用餐，但剛進餐廳時櫃檯是無人接待的，餐廳內只有3桌客人。遠方看到一位服務人員站在遠處但沒有看到我們，我們來回走了3分鐘才有一位客人剛好叫服務生，我們才被接待帶位。
坐下也沒有問是否喝水或氣泡水，是我們自己提起的。
點餐時服務人員教育訓練素質偏低，對於餐點內容不是太熟悉⋯
擺放肉品跟乳酪的陳列也像隨意丟的
質感頗差
另外湯品跟主餐竟然比前菜先上
是說這樣沒什麼關係
但是價位真的中偏高 也主打高級餐廳
不應該犯這種錯誤

廚房人員不斷站在旁邊聊天
餐廳氣氛普通但服務人員手忙腳亂
餐點部分是尚可，但服務品質偏低餐廳氣氛也只有音樂加了些分

對了
照片上這是餐後甜點：）
餐後甜點喔
感覺就像是
去吃圓桌菜會出現的

整體而言是認為不會再來消費了
希望能儘快改善","There is a dinner for dinner, but the counter when I first entered the restaurant was unattended, there were only 3 table guests in the restaurant.In the distance, I saw a service staff standing in the distance but didn't see us. We walked back and forth for 3 minutes before there was a guest just called the waiter, and we were received by the reception.
I did not ask if I was drinking water or bubble water. It was mentioned by ourselves.
The quality of education and training in service staff is low, and the content of the meal is not too familiar.
The display of meat and cheese is also like throwing it at will
Poor texture
In addition, the soup and the main meal are better than the previous dish
That is to say it has nothing to do
However, the price is really high in the high -end restaurant
You shouldn't make such a mistake

Kitchen staff keep standing next to chatting
The atmosphere of the restaurant is ordinary but the service staff is busy
The meal part is acceptable, but the atmosphere of the restaurant is low in service quality, and only the music has added some points

Right
This is a dessert after meals :)
After meals, desserts
It feels like
Go to eat round table dishes

Overall, I think I won't come to consume anymore
Hope to improve as soon as possible"
餐食美味，空間寬敞，用餐安全，假日午晚間現場音樂表演，乾式熟成牛排16盎司頗具cp值。,"The meal is delicious, the space is spacious, and the meal is safe. On the daytime music performance of the holiday at noon, the dry -style cooked steak 16 ounces have a CP value."
因為疫情，第一次吃到歐廚便當，讓人會想去吃現場餐廳，讓吃飯氣氛變好,"Because of the epidemic, for the first time to eat European kitchen bent"
豬腳和牛排都很好吃，中場還有服務生直接演奏樂器，超厲害😂但沒什麼客人蠻可惜的 …,"Pig feet and steak are delicious, there are waiters playing the instrument directly in the midfield, super powerful, but there are no guests ..."
"新式的歐系餐廳，東西好吃，而且用餐時有音樂表演，非常特別的用餐體驗，適合商用聚餐或者家庭聚餐。
大推德國豬腳，南瓜焗烤通心麵。","The new European restaurant is delicious, and there are music performances during meals. It is very special for dining experience, suitable for commercial dinner or family dinner.
Pushing the German pig's feet, pumpkin baked noodles."
服務親切、餐點普普、甜點也弱弱的，但是收費卻不便宜！,"The service is kind, the meal is Pup, and the dessert is also weak, but the fee is not cheap!"
雞肉不錯吃，可惜228後就歇業了（服務生說的）,"The chicken is good, but unfortunately I have a break after 228 (the waiter said)"
氣氛很棒 ! 每周三-日晚上還有音樂表演，很特別的餐廳,"The atmosphere is great! Every Wednesday-Sunday and music performances, very special restaurants"
氣氛服務不錯。餐點算有一定水準,The atmosphere service is good.There is a certain level of meals
裝潢精緻 特別喜歡🇩🇪德國豬腳和南瓜焗烤麵！！ …,Exquisite decoration and grilled noodles in German pork feet and pumpkin!IntersectionMowing
南瓜焗烤通心麵（320），和海鮮義大利麵（360）都不錯吃，海鮮新鮮，加油！,"Pumpkin baked noodles (320), and seafood pasta (360) are good, seafood is fresh, come on!"
口味不錯，還有演奏，停車也方便,"The taste is good, there are also performance, it is convenient to park"
