Original,EN
"朋友週末小聚，來居酒屋小酌一下～
位於737巷美食街邊上，臨近有停車場，店家也可以代叫計程車。

店內氛圍非常好，還可以看球賽；
18生啤酒是最推薦的，原本買杯裝，後來直接安排整壺的～
燒烤類料理值得推薦，礙於貪杯沒能拍照分享～
出餐速度快，服務也非常親切
價格實惠宜小聚的好地方！","Friends gather together on weekends, come to izakaya to drink ~
Located on the streets of food in Lane 737, there are parking lots near, and the store can also be called taxis.

The atmosphere in the store is very good, you can also watch the ball game;
The 18 -born beer is the most recommended. I originally bought a cup and later arranged the whole pot directly ~
Barbecue dishes are worth recommending, because the greedy cup failed to take pictures and share ~
The meal is fast and the service is very kind
A good place for affordable prices!"
餐點好吃😋氣氛很好👍🏻服務也很讚👍🏻,The meal is delicious. The atmosphere is very good. The service is also very good.
都蠻好吃的！尤其是鮭魚卵炒飯👍,It's pretty delicious!Especially salmon egg fried rice 👍
"第一次來用餐，隱藏版的和風秋葵秋葵處理得很細緻，最讓我驚艷的是洋蔥的的風味，完全吃不太出來洋蔥的嗆辣只有洋蔥的甜味。椒鹽牛五花跟和洋蔥以及椒鹽一起吃鹹香夠味。椒麻豬五花，椒麻的味道跟豬肉的油脂，簡直是絕配。蛤仔湯非常鮮甜，而且蛤仔很大顆。我常以午魚一夜干來評價酒屋的優劣，博感情的午魚一夜干，在港墘西湖附近的居酒屋數一數二喔。最後來一盤煉乳花生糖日本糰子，剛剛好的Q剛剛好的甜！
用餐環境有點熱鬧，又不會太熱鬧，重點是完全沒有油煙味。上菜的速度剛剛好，一道接一道讓人在快速的步調中可以慢慢地好好的吃一頓晚餐。","For the first time for dinner, the hidden version of the Wind Okra is very detailed. The most amazing thing is the flavor of the onion. The spicy spicy onion is the sweetness of the onion.Salt and pepper beef flowers eat salty flavor with onions and pepper and pepper.The pepper pigs are flowers, and the taste of pepper hemps is a perfect match with the fat of pork.Clade soup is very fresh, and the clams are very large.I often evaluate the advantages and disadvantages of the calamus with noon fish overnight.Finally, here is a plate of refining milk sugar Japanese dumplings, just the right Q is just good!
The dining environment is a bit lively, and it will not be too lively. The point is that there is no smell of oil fume at all.The speed of serving is just right, one by one allows people to eat a good dinner slowly in the fast pace."
"《二個字舒服》
❇️酒 4/5分 選擇不多 但可以入店的都是精選，風味很搭配美食。
❇️整體串燒4/5分 沒有很重口味，食起來很舒服很好食。
❇️明太子山藥 4/5分 口感不像一般的濕潤，比較像炸薯角般，口感很有趣，可以下一試。
❇️飯團 3/5分。味道可以，但比較鬆散 沒有團起來
❇️環境 4/5分 空間舒服 冷氣足夠。","""Two words comfortable""
选择️ There are not many options for wine 4/5, but those who can enter the store are selected, and the flavor is very matched with food.
4️ The overall skewers are 4/5 points. There is no heavy taste, and it is very comfortable to eat.
4️ Ming Prince Yam 4/5 points does not taste like ordinary humidity, which is more like fries horns. The taste is very interesting. You can try it next.
5️ 3/5 points for rice balls.The taste is okay, but it is relatively loose and there is no group.
空️ Environment 4/5 points The space is comfortable and air -conditioning."
"巷弄美食~ 隱密裡面空間大，東西好吃
大電視牆壁，剛好這次有奧運還不錯🤍","Lane food food ~ The space inside the secret is large, the things are delicious
Big TV wall, just this time the Olympic Games is not bad"
真的超好吃，氣氛超好。,"It's really delicious, and the atmosphere is super good."
下班放鬆的好地方 旁邊還有停車場 非常方便,There is a good place to relax from get off work and the parking lot is very convenient
內湖首選！推薦給大家！食材好吃新鮮，老闆人很讚！是個跟家人朋友聚會的好地方❤️,"Neihu preferred!Recommend to everyone!The ingredients are delicious and fresh, the boss is very good!It's a good place to meet with family and friends ❤️"
"有群客人喝酒太嗨，音量數次震破我們耳膜…
鹽烤牛蔥花好吃
鹽烤豬五花還好","There are group guests who drink too much, and the volume has shocked our eardrum several times ...
Salt grilled beef green onion is delicious
Salt grilled pig pork flowers are okay"
"輕鬆 有球賽看！！
期待11月的世界12強","Easy to watch!Intersection
Looking forward to the top 12 in the world in November"
和朋友久久不見，選擇這家聚餐真的是選對了！喜歡這種隨著聊天節奏送餐，不一次全上的餐廳，慢慢吃更有味道。鮭魚炒飯鮮香、炸雞酥脆，相當好吃！每一道都很有水準。可惜我不喝酒，無法享受酒的美味。,"I haven't seen friends for a long time. Choosing this dinner is really right!Like this kind of restaurant with the chat rhythm, and the restaurant that is all over, slowly eating is more flavorful.Salmon fried rice is fragrant and crispy with fried chicken, which is quite delicious!Each is very standard.Unfortunately, I do n’t drink alcohol, I ca n’t enjoy the deliciousness of wine."
"很有質感、故事、空間感的一間小店。
老闆對待每份食物的用心，
老闆對待每位客戶的真誠
都是「真真切切的感情」
希望內湖可以不要流失這麼好的一個地方。
東西物美價廉又好吃🤭
我個人最推薦烤青椒🫑 真的很Juice😘😘","A small shop with texture, story, and space.
The boss treats the intention of each food,
The sincerity of the boss treats each customer
They are all ""really cut feelings""
I hope Neihu can not lose such a good place.
East and west is cheap and delicious 廉
I personally recommend roasted green peppers 很 really juice😘😘"
氣氛很讚 東西好吃👍🏻,The atmosphere is very good.
氣氛佳 非常relax 尤其是餐點非常非常地好吃 會讓人會想再來,"The atmosphere is very good, especially the meals, especially the meals are very delicious and make people want to come again."
"店內環境氣氛佳
半開放式廚房稍有油煙（難免）
店員服務很nice介紹說明仔細
廚藝👍😋好吃
價位不算便宜（以份量來說）
招待毛豆入味小辣😋

現場有大螢幕可看球賽
客人們共鳴感覺很好✌️
*喝兩杯名單","The environment in the store is good
The semi -open kitchen has oil fume slightly (inevitable)
The clerk service is very nice introduced instructions carefully
Kitchen 吃 吃 delicious
The price is not cheap (in terms of portions)
Entegrate Maodou in small spicy 入 入 入 入 入

There are big screens on the spot to watch the ball game
The resonance of the guests feels good 共️
*Drink two glasses"
"從訂位、用餐，整個過程都沒有特別說有用餐時間限制，結果女店員走過來說，後面還有客人，你們快一點。
甚至連一句不好意思，都沒有講，第一次在餐廳遇到這麼直白的趕人台詞。
除此之外在貴店的體驗還不錯，但莫名被趕走還要自己再找另一間店續攤，非常困擾。","From the reservation and dining, there is no special meal limit in the whole process. As a result, the female clerk came over and said that there were guests in the back, and you were faster.
Even if I was embarrassed, I didn't say anything. For the first time, I met such a straightforward line in the restaurant.
In addition, the experience in Guidian is not bad, but I was inexplicably driven away and had to find another store to renew it. It was very troublesome."
服務人員親切、烤物好吃！炸物完美！酒精飲料價格合理！五星好評點起來👍,The service staff is kind and delicious!The fried object is perfect!Alcoholic beverages are reasonable!Five -star praise 点
小菜好吃，餐點都不錯👍🏻推～,"The side dishes are delicious, and the meals are good. Push ~"
"餐點好吃，天婦羅和軟骨讚，每次必點
生啤和精釀非常多選擇
環境舒服，適合晚上或週五夜小酌
現場都會播體育台，很適合看比賽+喝酒!!","The meal is delicious, tempura and cartilage praise, you must order every time
There are many choices for raw beer and crafts
The environment is comfortable, suitable for drinking at night or on Friday night
Sports platforms on the spot, very suitable for watching games+drinking !!"
"珊珊來遲，但是珊珊不說！

服務很好，
且不會因為生意繁忙而顯得不耐心、細心、親切！！反而是更用心招待每一位進門的顧客，笑臉迎人，與在場幾桌互動就像朋友，整間店感受因此更有溫度！真的很加分！

下次會再造訪，東西、啤酒都很不錯。

可惜上次來，我朋友不喝獺祭（殘念⋯","Shanshan is late, but Shanshan doesn't say!

The service was excellent,
And it won't be patient, careful, and kind because of busy business!IntersectionInstead, it is more intentional to entertain every customer who enters the door. He welcomes people with a smile, and interacts with a few tables present like friends. The whole shop feels more temperature!Really extra points!

I will visit again next time, things and beer are very good.

Unfortunately, last time, my friend did not drink otter festivals (disabled ..."
"環境舒服、食物跟酒真的都不錯～
點生蠔還有附一小杯柚子酒的shot
我們住附近第一次過來，以後會再訪！","The environment is comfortable, food and wine are really good ~
Ordered oysters and a small cup of grapefruit wine
When we live nearby for the first time, we will visit again in the future!"
以外送來說，串類的有點偏貴又超小一隻cp不高，炒烏龍味道不錯但有點太油，其他餐點口味都正常，就是松阪炒水蓮的松阪肉為何黑黑的😅看起來有點恐怖⋯⋯可能有些東西真的還是適合現場吃會比較好 …,"As a result, the skewers are a bit expensive and super small. A CP is not high. The fried oolong tastes good but a bit too oily. The taste of other meals is normal. It looks a bit horrible. Maybe something is really suitable for eating on the spot ..."
東西好吃，氣氛好,"The things are delicious, the atmosphere is good"
氣氛好 餐點很好吃 很豐富 很適合全家ㄧ起來,"The atmosphere is delicious, delicious, very rich, very suitable for the whole family"
"吃到後面才想到要拍照⋯
但東西都已經光盤了～😅😅
整個環境氛圍讓人覺得蠻舒服的，以及食物也在水準上，價格非常合理！

會讓人想再次回訪的一間寶藏小店～❤️","After eating it, I thought to take a picture after eating ...
But everything is already a CD ~ 光
The whole environment atmosphere makes people feel quite comfortable, and the food is also at a standard. The price is very reasonable!

A treasure shop that will make people want to return to visit again ~ ❤️"
適合與朋友小酌吃下酒菜，炒飯特別美味。居酒屋種類不少。趕時間的不適合。,"Suitable for drinking wine with friends, and fried rice is particularly delicious.There are many types of izakaya.Unsuitable for time."
唐揚雞很嫩讚！,Tang Yang chicken is very tender!
"「搏感情」是一家專門的日式居酒屋，其中鹽烤鮭魚頭是他們的招牌菜之一。鹽烤鮭魚頭一上桌，我就被它迷人的香氣所吸引。鮭魚頭烤得恰到好處，外皮微微焦脆，帶有鹽的香氣，散發出令人垂涎的烤香。這道菜的視覺效果也十分誘人，魚頭表面泛著金黃的色澤，讓人忍不住立刻動筷子。

鹽烤鮭魚頭一上桌，我就被它迷人的香氣所吸引。鮭魚頭烤得恰到好處，外皮微微焦脆，帶有鹽的香氣，散發出令人垂涎的烤香。這道菜的視覺效果也十分誘人，魚頭表面泛著金黃的色澤，讓人忍不住立刻動筷子。

我用筷子輕輕一剝，鮭魚頭的肉質柔軟而多汁。魚肉內裡的油脂豐富，與外皮的香脆形成了絕妙的對比。鹽的味道並不過於強烈，只是恰到好處地增強了鮭魚頭的鮮味。每一口都能感受到鮭魚特有的細膩和鮮美，讓人欲罷不能。

這道鹽烤鮭魚頭配上檸檬汁，口感更加多層次。檸檬的酸味增添了一絲清爽，而醬油的鹹味則讓鮭魚的風味更加濃郁。無論是單獨品嚐還是搭配這些調味料，都能帶來不同的味覺體驗。

餐廳的服務也值得稱讚。服務生們親切友好，樂於為我們介紹每一道菜的特色，並提供了適合的建議。用餐環境整潔舒適，給人一種愜意的感覺。","""Fighting Affairs"" is a special Japanese -style izakaya. Among them, salt grilled salmon heads are one of their signature dishes.As soon as the salt -grilled salmon head was on the table, I was attracted by its charming aroma.The salmon head is grilled just right. The skin is slightly crispy, with a salt aroma, exuding a mouth -watering grilled fragrance.The visual effect of this dish is also very tempting. The surface of the fish head is golden color, which makes people unable to move the chopsticks immediately.

As soon as the salt -grilled salmon head was on the table, I was attracted by its charming aroma.The salmon head is grilled just right. The skin is slightly crispy, with a salt aroma, exuding a mouth -watering grilled fragrance.The visual effect of this dish is also very tempting. The surface of the fish head is golden color, which makes people unable to move the chopsticks immediately.

I gently peeled with chopsticks, and the meat of the salmon head was soft and juicy.The oil inside the fish is rich, forming a wonderful contrast with the crispy crispy skin.The taste of salt is not strong, but it just enhances the umami taste of salmon head.Each bite can feel the delicateness and deliciousness of salmon, which makes people want to stop.

This salt -grilled salmon head with lemon juice has a more layered taste.The sour taste of the lemon adds a touch of refreshing, while the salty flavor of soy sauce makes the flavor of salmon more rich.Whether it is a separate taste or with these seasonings, it can bring different taste experience.

The service of the restaurant is also commendable.The waiters are kind and friendly, willing to introduce the characteristics of each dish for us, and provide suitable suggestions.The dining environment is neat and comfortable, giving people a comfortable feeling."
"下班後與同事小酌
服務生很親切
東西也好吃 環境也整潔
下次會再多帶朋友來
招待的毛豆很夠味很好吃😍","After get off work with colleagues
The waiter is very kind
The stuff is also delicious and the environment is neat and clean
I will bring more friends next time
The entertaining edamame is delicious enough 😍"
餐點好好吃，店家服務很好👍，C P值很不錯！是會ㄧ直再來的ㄧ家店！,"The meal is delicious, the store service is very good, the C p value is very good!It is a shop that will come back directly!"
氣氛很好，有大螢幕看體育球賽！食物多樣，烏龍麵好吃,"The atmosphere is very good, there are big screens to watch sports games!Food diverse, oolong noodles are delicious"
環境舒服～食物上也都在水準之上！很適合下班後過來小酌一杯,The environment is comfortable ~ food is also above the standard!It's very suitable for a drink after getting off work
"食物新鮮好吃 有投影螢幕觀看球賽
原址在金湖路搬過來","Fresh food and delicious projection screen watch the game game
The original site came here on Jinhu Road"
"串燒醬汁特調，不像一般串燒重口味
生啤、精釀啤酒…選擇多種
服務一級棒！ 👍🏻👍🏻👍🏻 …","Sancong sauce is special, unlike ordinary skewers heavy flavor
Life -raw beer, craft beer ... Choose a variety of
Serving first -class!👍🏻👍🏻👍🏻 👍🏻👍🏻👍🏻 ..."
菜色很多 服務很好喔👍🏻,Many dishes are very good services 很
"內湖隱藏版居酒餐廳好吃到幫他掌聲鼓勵
沒有一個雷👏🏻完勝","The hidden version of the Neihujiu Restaurant is delicious enough to help him applaud encouragement
There is no thunderbolt victory"
店員好熱情，服務態度讚讚讚！東西也都好好吃😆,"The clerk is so enthusiastic, and the service attitude is praised!Things are also delicious 好 好 好 好 好 好 好"
"明太子雞肉串鮮嫩多汁
午仔魚一夜干新鮮好吃
蛤蜊湯的蛤蜊大顆肉多","Ming Prince Chicken Chicken is fresh and juicy
Wuzai fish all night is fresh and delicious
The clams of the clam soup are large meat"
"店員熱情好客 和顧客玩遊戲
食物好吃 特別喜歡鱈魚肝沙拉","The clerk enthusiastic hospitality and customers play games
Food is delicious, I like cod liver salad"
"東西比起一般的居酒屋算是很便宜
cp值很高的一家店
推推","It is cheaper than ordinary izakaya
A store with a high CP value
Push"
"色香味俱全
料多味美實在
👍👍👍👍
不吃後悔
重點
超下酒🍻🍻🍻

鮭魚卵炒飯
大阪燒炒麵
烤生蚵","Color and fragrance
It is beautiful and delicious
Bleak
Regret not to eat
Focus on
Out of wine 🍻🍻🍻 🍻🍻🍻 🍻🍻🍻

Salmon egg fried rice
Osaka burning noodles
Bakery"
三五好友聚餐小酌的好地方，餐點好吃，老闆娘美麗又阿莎力，開心！,"Three or five friends have a good place for meals. The meals are delicious. The boss is beautiful and Asa Li, happy!"
幫女兒慶生。平價又好吃的居酒屋。評論就請喝生啤酒，明太子雞腿串鮮嫩多汁，大推～～,"Help your daughter celebrate his birthday.Active and delicious izakaya.If you comment, please drink raw beer."
燈光明亮，氣氛佳，老闆年輕創意人很客氣，內湖區難得有這樣的好店，三五好友小酌聚財吃飯的好地方！！,The lights are bright and the atmosphere is good. The young creative people of the boss are very polite. There is a rare shop in Neihu District. Three or five friends have a good place to eat wealth to eat!Intersection
"店內氣氛我超喜歡嘚～
闆娘也很熱情服務讚讚👍
我超愛吃海鮮🦞","I like the atmosphere in the store. I like it ~
Ban Niang is also very enthusiastic about serving praise 很
I like to eat seafood 海 海 海 海 海 海 海"
環境很好！推薦,The environment is very good!recommend
"第一次來，東西好好吃～
羊肉沒有騷味，跟孜然粉搭配得很平衡。烤豆皮跟豬血糕也好好吃，醬料有中藥的味道。烤牛肋條跟紅酒特搭ㄚ～～～哇沙米章魚也好對我的味😋","Come for the first time, something is delicious ~
The lamb has no smell, and it matches the cumin powder very balanced.The grilled bean skin and pig blood cake are also delicious, and the sauce has the taste of Chinese medicine.Baked beef ribs and red wine are special ~~~ Wow Shami takoya is also good for me 😋"
來過幾次 餐點好吃 老闆人也很好 來內湖晚上必吃的店家❤️,I have been here a few times to eat delicious bosses.
簡單食材味道不簡單，燈光美適合小聚！會再訪！,"Simple ingredients are not simple, and the light is suitable for small gathering!Will visit again!"
用Uber Eats點了四樣東西，結果其中一塊烤鮭魚下巴，尺寸竟然小到懷疑自己點錯，大概是一個正三角形，邊長約七八公分，份量約為正常鮭魚下巴的四分之一，然後竟然要價140元！麻煩店家在網站上把份量寫清楚，否則有種受騙上當的感覺。,"Using Uber Eats, I ordered four things. As a result, one piece of grilled salmon chin, the size was so small that I was doubting that I was wrong. It was about 78 cm in length. Then the price is 140 yuan!Troubled shops write clearly on the website, otherwise they will feel deceived."
食物很好吃，下酒菜的種類很多，酒的品種多樣，非常喜歡💕值得推薦！,"The food is delicious, there are many types of wine and vegetables, and the variety of wine is diverse."
明太子雞肉好好吃,Ming Prince Chicken is delicious
"餐點每一項都很好吃
環境很好
上菜速度也很快","Every item of the meal is delicious
Good environment
The speed of serving is also fast"
店家服務很好👍 餐點也很好吃，有機會會再回訪😊,The store service is very good.
鮭魚卵炒飯、生啤酒、大蛤蜊湯都超美味！,"Salmon egg fried rice, raw beer, and big clams are super delicious!"
"適合朋友小聚，環境舒服
東西好吃
精釀啤酒超好喝👍🏼👍🏼 …","Suitable for friends to gather, the environment is comfortable
What is delicious
Cast beer is super delicious 啤 ..."
"東西好吃～環境乾淨
態度親切～下次會再來👍","The things are delicious ~ the environment is clean
Kindness ~ I will come again next time 👍"
"烏龍麵好好吃🤤
每樣真的都好吃耶
東西很新鮮上菜快！","Oolong noodles are delicious 好
Everything is really delicious
Things are very fresh and fast!"
來這邊吃很多次了，店員親切東西又好吃！非常推薦🥳,"I have come here to eat many times, the clerk is kind and delicious!Very recommended 🥳"
google map五星評價送薯條.,Google Map five -star evaluation.
"氣氛佳、態度親切、東西好吃❤️
已經回訪好幾次了～～每次都如初訪一樣滿意！","Good atmosphere, kind attitude, delicious things ❤️
I have been visiting several times ~~ I am as satisfied as the first visit every time!"
餐點不錯，啤酒類型非常豐富，用餐環境也好，,"The meal is good, the type of beer is very rich, and the dining environment is good."
"不得不說，誠意200，暖心耶❤️
一個小小反應，很到位的滿足感👍","I have to say, sincerity 200, warm heart ❤️
A small response, very satisfied 👍"
打卡送薯條，環境很乾淨，價格還可以，期待限量鹽烤鮭魚頭,"Pickup and send fries, the environment is very clean, the price is okay, I look forward to the limited salt grilled salmon head"
二訪打卡送酒。跟老婆搏感情！另外每週2、3、4有699暢飲！,"Two visit to punch card to send alcohol.Fighting with his wife!In addition, there are 699 drinking every week 2, 3, and 4!"
店員親切熱情 環境舒服 酒好喝 餐點好吃 適合35好友聚餐的好地方👍👍👍 …,"The clerk is kind and enthusiastic environment, comfortable wine, drink delicious meals, delicious places that are suitable for 35 friends dinner 👍👍👍 ..."
東西好吃 服務親切 價格實在,East and delicious service intimate price is real price
餐點很好吃～ 店員漂亮又親切💗,The meal is delicious ~ The clerk is beautiful and kind 💗
聚餐小酌的好地方～～～大推～～～東西好吃！酒類品項又超多～～,A good place for meals ~~~ Push ~~~ It ’s delicious!There are so many wine items ~~
多樣的啤酒，日本酒，威士忌，還有美味餐點，適合朋友聚餐喝喝小酒放鬆的好地方。,"Various beer, Japanese wine, whiskey, and delicious meals, suitable for friends to drink small wine to relax."
環境佳、妹子多、服務好~~重點菜色非常厲害（老闆的顏值爆表）難怪食物特別好吃~非常推薦圖的美食！,"The environment is good, there are many girls, and the service is good ~~ The key dishes are very powerful (the boss's face value is explosive) No wonder the food is particularly delicious ~ It is recommended to be very delicious!"
餐點超好吃。味道很棒,The meal is super delicious.The taste is great
下班放鬆吃飯的好地方💯東西好吃～氣氛也讚👍 …,Good place for relaxing and eating after get off work 吃 It ’s delicious ~ The atmosphere is also praised ...
烏龍麵鹹度剛好 麵條q彈有勁 豬肉串小吃不油膩,Wulong noodles are just noodles Q bombs strong pork skewers are not greasy
餐點好吃 服務態度很好很有耐心,The delicious service attitude is very good and patient
陶板牛肉很嫩很好吃 啤酒也非常順口 推推！,"Pottery beef is very tender, delicious beer and very smooth push!"
N次回訪～每樣都好好吃，非常棒的一間燒烤店，老闆娘服務態度很好，吃得開心,"N times return to visit ~ Every time it is delicious, a great barbecue restaurant, the boss lady has a good service attitude, and I am happy to eat"
"很有氣氛的店家
喝喝小酒的最佳選擇","Very atmospheric shop
The best choice for drinking small wine"
"第二次來吃
食物都很美味不馬乎

不敢吃豬血糕的我
他們家豬血糕我可以
QQ表皮微焦再灑上辣粉 很夠勁！","Come to eat the second time
The food is delicious and unhappy

I dare not eat pig blood cake
I can
It is strong enough to sprinkle the spicy powder with QQ epidermis!"
喝酒的好鄰居～鹽烤豆皮、鮭魚炒飯、明太子雞肉必點！好吃！,"Good neighbors of drinking ~ salt grilled bean skin, salmon fried rice, and Ming prince chicken must order!tasty!"
"環境氣氛佳、餐點美味、老闆親切！
是會再回訪的店～","Good environmental atmosphere, delicious meals, and cordial boss!
It ’s a shop that I will return again ~"
"食物很美味 室內也沒油煙味
燈光美氣氛佳 大推","The food is delicious and there is no smell of oil fume indoors
The beautiful atmosphere is great"
聚會的好地方👍 …,A good place for the party 好 ...
裝潢很舒服的居酒屋 食物也好吃 值得一訪😋 …,"Food of izakaya with a very comfortable decoration is also delicious, it is worth visiting ..."
"東西真的是我吃過好吃的前幾名
環境有雅乾淨 讓人很舒服
服務親切熱情 是您值得一再回味的地方","Things are really the top few foods I have ever eaten
The environment is clean and clean, it is very comfortable
Careful and enthusiastic service is where you deserve repeatedly"
"說實在是因為看到4.9顆星過去的，吃完只覺得評價果然是參考用
炒飯的飯很乾，其他各食材的等級應該也不是很好，料理方式也待加強，如果覺得自己是懂吃的人不建議來吃
如果只是圖個熱鬧氛圍，平日你應該會失望","To be honest, because I saw 4.9 stars, I only felt that evaluation was really referenced for reference.
The rice of fried rice is very dry, and the level of other ingredients should not be very good. The cooking method is to be strengthened.
If it's just a lively atmosphere, you should be disappointed on weekdays"
老闆人好親切！東西也好吃新鮮～好開心可以找到這麼棒的地方🥰 …,The boss is so kind!It ’s so delicious if things are delicious ~ You can find such a great place ...
燈光美氣氛佳，還可以看球賽~酒種類多，餐點不算貴，味道也都不錯，是會再訪的店👍,"The lights are beautiful, you can also watch the ball game ~ there are many types of wine, the meals are not expensive, and the taste is also good."
口味鹹蛋剛好，好吃,"The taste salted egg is just right, delicious"
"推薦推薦好吃😋老闆用心經營
尤其是一夜干 必點
酒種類很多可以請老闆介紹 …","Recommended delicious boss to operate with the heart
Especially one night must be done
There are many types of wine, you can ask the boss to introduce ..."
菜色多，口味非常好，服務員小明待人誠懇和藹，笑容可掬，讓我有在家裡喝酒感覺，感覺非常好,"There are many dishes, the taste is very good, the waiter Xiao Ming treats people with sincerity and kindness, and smiles, so that I feel like drinking at home, it feels very good"
來好多次了，最愛的居酒屋,"I have come many times, my favorite izakaya"
東西好吃，空間舒適，住內湖附近的可以來小酌！推！,The things are delicious and the space is comfortable. Those who live near Neihu can have a drink!push!
食物美味，店員親切，環境舒適,"Food delicious, cordial clerk, comfortable environment"
餐點美味，服務周到，推推!!,"Delivery, thoughtful service, push !!"
"態度差
送超慢
東西極度昂貴","Poor attitude
Super slow
Extra is extremely expensive"
"：）店內有投影機
酒也很好喝👍🏻平價親切店家 …",":) There is a projector in the store
Wine is also very delicious 亲 Affordable cordial store ..."
"環境乾淨氣氛很好！
肉質超嫩，很讚~~
芥末山藥滿特別的，好吃好吃！","The environment is clean!
The meat is super tender, very good ~~
Mustard Yam is full of special, delicious and delicious!"
餐點好吃，氣氛到位。,The meal is delicious and the atmosphere is in place.
沒在豪洨 真的好吃😋 …,It's really delicious if it's not in Haoyao ...
環境優良 餐點美味 真的很好,Good environmental meals are delicious
食物好吃，環境也優,The food is delicious and the environment is also good
店員親切！明太子雞肉好吃😋 …,The clerk is kind!Ming Prince Chicken is delicious ...
"服務親切
餐點又好吃～
值得推薦！！！坐下來這麼久還沒吃到雷的！！
不錯不錯🤤🤤🤤 …","Intimate service
The meal is delicious ~
It is worth recommending!IntersectionIntersectionI haven't eaten thunder for so long!Intersection
Not bad 🤤🤤🤤 ..."
超級好吃。很細緻的菜，多款的精釀啤酒，貼心的服務。,"Super delicious.Very detailed dishes, multiple craft beer, intimate service."
不錯ㄘ 在家附近 今天才發現😅 …,Yes 近 I only discovered today at home ...
好吃 下班聚會放鬆的好去處！,A good place to relax off work party!
