Original,EN,Needs Review,Positive,Negative,Neutral,Compound
環境好，小姊姊很美、小哥哥很帥 推推😻😻😻💓💓,"The environment is good, the little sister is beautiful, the younger brother is handsome and pushes 😻😻😻💓💓",False,0.593,0.0,0.407,0.9894
酒不錯喝～氣氛很棒～可以待很晚～,Drink well ~ The atmosphere is great ~ It can be late ~,False,0.36,0.0,0.64,0.7351
氣氛佳 店員帥帥又會跳❤️,"The atmosphere Jiashou is handsome and handsome, and will jump again ❤️",False,0.368,0.0,0.632,0.7506
氣氛好，環境舒適，跟朋友一起嗨的好地方,"Good atmosphere, comfortable environment, good place with friends",False,0.753,0.0,0.247,0.9042
大家唱歌都好好聽！很好的體驗,Everyone sings well!Good experience,False,0.0,0.0,1.0,0.0
氣氛佳 設備好 酒好喝！ 讚👍,The atmosphere is good and the wine is delicious!Praise,False,0.285,0.0,0.715,0.4926
Jill小姊姊好熱情貼心有趣❤️ 氣氛超讚的🥳 …,"Jill, the little sister is so enthusiastic, intimate and interesting ❤️ The atmosphere is superb ...",False,0.438,0.0,0.562,0.8983
"氣氛很好💙
服務態度又棒🥰","The atmosphere is very good 💙
The service attitude is great 又",False,0.54,0.0,0.46,0.9145
店員很可愛 可以唱歌好開心,"The clerk is very cute, you can sing, so happy",False,0.501,0.0,0.499,0.8416
氣氛佳、酒好喝、唱歌設備好,"Good atmosphere, good wine, good singing equipment",False,0.685,0.0,0.315,0.8271
"氣氛超讚👍🏻
音響設備一流❤️","The atmosphere is superb 赞
Sound equipment first -class ❤️",False,0.291,0.0,0.709,0.6249
Weiwei 超有魅力ㄉ～燈光美氣氛佳👍,WEIWEI is super charming ㄉ ~ light atmosphere is good 👍,False,0.541,0.0,0.459,0.891
餐點美味 調酒特別 環境氣氛好,"Meals delicious alcohol, special environmental atmosphere is good",False,0.65,0.0,0.35,0.8519
酒很好喝！環境舒服！很好玩！,The wine is delicious!The environment is comfortable!Fun!,False,0.0,0.0,1.0,0.0
燈光氣氛好，酒不錯喝,"The light atmosphere is good, the wine is good to drink",False,0.392,0.0,0.608,0.7003
氣氛好，服務優良，很推,"Good atmosphere, good service, very push",False,0.592,0.0,0.408,0.7003
老闆 員工都超級好 氣氛佳,Boss and employees are super good atmosphere,False,0.576,0.0,0.424,0.7783
喝酒唱歌紓壓的好地方,A good place for drinking and singing and relieving stress,False,0.355,0.184,0.461,0.3818
"服務態度很好
東西也很好吃","The service attitude is very good
Things are also delicious",False,0.463,0.0,0.537,0.7841
燈光美 氣氛佳 韋韋好會跳,The light and beautiful atmosphere can jump,False,0.394,0.0,0.606,0.5994
水煮魚超好吃！酒很爽❤️❤️,The boiled fish is so delicious!Wine is very cool ❤️️️,False,0.224,0.0,0.776,0.4376
喝酒好地方，店員很可愛,"Drink a good place, the clerk is cute",False,0.496,0.0,0.504,0.7096
服務超好～酒好喝～～,The service is super good ~ wine is good ~~,False,0.581,0.0,0.419,0.8658
服務佳 環境讚 氣氛完美,Serve the good environment and praise the atmosphere perfect,False,0.63,0.0,0.37,0.8807
"調酒都很特別
很棒的餐酒館","Blooming is very special
Great dining tavern",False,0.596,0.0,0.404,0.8111
氣氛不錯 優美 環境加😍😍😍,The atmosphere is good and beautiful environment plus 优,False,0.493,0.0,0.507,0.7783
"韋韋好可愛
#他叫我打的","Weiwei is so cute
#He told me to fight",False,0.287,0.193,0.52,0.3108
大A非常親切人又帥💜 …,Big A is very kind and handsome ...,False,0.544,0.0,0.456,0.7996
氣氛好 酒也好喝,The atmosphere is good and delicious,False,0.623,0.0,0.377,0.765
調酒和炸物都很美味,Both bartending and fried objects are delicious,False,0.381,0.0,0.619,0.5719
這邊好玩 員工都好好玩,The fun employees here are so fun,False,0.601,0.0,0.399,0.8196
"要chill 🥰 來這
認真放鬆 …","Come here for chill
Relax carefully ...",False,0.468,0.0,0.532,0.5267
一定要來啦❤️ 好玩,Must be here ❤️ fun,False,0.398,0.0,0.602,0.5106
氣氛不錯超棒,The atmosphere is good,False,0.492,0.0,0.508,0.4404
服務很好，餐點好吃。,The service is very good and the meals are delicious.,False,0.463,0.0,0.537,0.7841
店員很可愛人很好❤️,The clerk is very cute ❤️,False,0.354,0.0,0.646,0.5095
環境很好 小姐姐很美,"The environment is very good, the younger sister is beautiful",False,0.47,0.0,0.53,0.796
"子辰很貼心
瑋瑋很騷😍","Zichen is very intimate
Wei Wei is very savvy 很",False,0.0,0.0,1.0,0.0
"駐唱音樂嗨
熱炒嘴裡塞","Singing music hi
Hot stir -fried mouth",False,0.0,0.0,1.0,0.0
Wei Wei!!👍🏼👍🏼唱歌放鬆好所在👍🏼👍🏼,Wei wei !!,False,0.0,0.0,1.0,0.0
韋韋招待很不錯~,Weiwei entertains very well ~,False,0.659,0.0,0.341,0.6997
太好玩了啦 熱情,"It's so fun, enthusiastic",False,0.78,0.0,0.22,0.7947
店員都好可愛,The clerk is so cute,False,0.491,0.0,0.509,0.5949
WeiWei超帥 肌肉超大,WEIWEI super handsome muscles,False,0.78,0.0,0.22,0.7964
韋韋很帥 超帥,Weiwei is handsome and handsome,False,0.681,0.0,0.319,0.7506
老闆人超好！！,The boss is super good!Intersection,False,0.512,0.0,0.488,0.636
絕對大姆指的啦！,Absolutely thumbs up!,False,0.0,0.0,1.0,0.0
氣氛很嗨,The atmosphere is very hi,False,0.0,0.0,1.0,0.0
服務員很熱情,The waiter is very enthusiastic,False,0.466,0.0,0.534,0.5413
韋韋琪琪超讚❤️,Wei Weiqiqi is super happy,False,0.717,0.0,0.283,0.8225
服務超好,The service is super good,False,0.694,0.0,0.306,0.7783
好舒適的地方😍,So comfortable place 适,False,0.545,0.0,0.455,0.5563
一定要滿分,Must be full,False,0.0,0.0,1.0,0.0
讚,praise,False,1.0,0.0,0.0,0.5574
大A很帥,Big A is handsome,False,0.516,0.0,0.484,0.4939
琪兒很正✌️✌️✌️✌️,Qier is very positive ✌️✌️ 很️✌️,False,0.28,0.0,0.72,0.5984
超讚的👍🏻,Amazing 👍🏻,False,0.432,0.0,0.568,0.5859
🔥💦💦,🔥💦💦,False,0.0,0.375,0.625,-0.34
一家雞尾酒酒吧，實際上是一家咖啡館，提供基本的菜單，非常棒。提供的食物取決於您選擇的肉類，我發現味道和賣相都非常好。服務快捷，外觀和裝飾精美，很容易推薦您來享用快餐或餐點。價格非常合理，有一套，即。飲料和餐點均以折扣價提供。,"A cocktail bar is actually a cafe, which provides a basic menu, which is great.The food provided depends on the meat you choose, and I find that the taste and selling phase are very good.Quick service, exquisite appearance and decoration, it is easy to recommend you to enjoy fast food or meals.The price is very reasonable, there is a set, that is.Drinks and meals are provided at discount.",False,0.117,0.0,0.883,0.8225
為我們服務的人竭盡全力幫助我們，他太貼心了。價格超級便宜而且飲料的品質也很棒。中午在台北找個地方喝啤酒特別好:)我們點了什錦牛肉配蔬菜米飯，很好吃。總而言之，這是一個喝咖啡、飲料和食物的好地方！,"The people who serve us do their best to help us, he is too intimate.The price is super cheap and the quality of the drink is also great.It is particularly good to find a place in Taipei at noon :) We ordered assorted beef with vegetable rice, which is delicious.All in all, this is a good place to drink coffee, drink and food!",False,0.262,0.0,0.738,0.9647
很酷的小地方，有美味的、很強烈的飲料。菜單很大，所以每個人都能找到適合自己的東西。這個地方就在西門捷運站的街上，很方便，很容易找到。我想回去，這樣我就可以嚐嚐這裡的食物。,"Cool small places with delicious and strong drinks.The menu is very large, so everyone can find something that suits them.This place is on the streets of the Ximen MRT station. It is very convenient and easy to find.I want to go back so that I can taste the food here.",False,0.234,0.0,0.766,0.9147
適合和朋友一起出去玩。您可以與音樂家一起唱歌，為客人演奏音樂。  氣氛簡單友善。,Suitable for going out to play with friends.You can sing with the musician and perform music for guests.The atmosphere is simple and friendly.,False,0.211,0.0,0.789,0.6808
去一樓吃飯。非常美味，還有吉他和唱歌。  有過一段愉快的時光！那天晚上我們去了 2e 樓喝飲料、唱卡拉 OK。在那裡度過了一段美好的時光。牆上有很棒的圖畫，也有超友善的人。很快再見，夥計們😘,"Go to the first floor for dinner.Very delicious, as well as guitar and singing.Have a happy time!That night we went to 2E buildings to drink drinks and sing card OK.There was a good time there.There are great pictures and super -friendly people on the wall.See you soon, the guys ，",False,0.357,0.0,0.643,0.9747
剛到台北，路過這裡。停下來吃午餐，他們有一系列簡單的套餐（兩種雞肉、牛肉、蝦、魚），配有生菜、馬鈴薯沙拉、法式吐司。精選茶、咖啡、軟性飲料。歡迎在炎熱的天氣避難。,"Just arrived in Taipei and passed here.Stop lunch, they have a series of simple sets (two chickens, beef, shrimp, fish), with lettuce, potato salad, and French toast.Select tea, coffee, soft drinks.Welcome to refuge in hot weather.",False,0.0,0.0,1.0,0.0
食物不太好，員工們往往花更多的時間在手機上，而不是關注客人是否需要其他東西...,"The food is not very good. Employees often spend more time on their mobile phones, instead of paying attention to whether the guests need other things ...",False,0.0,0.092,0.908,-0.3865
"櫃檯前的英俊青年阿爾巴（？）
他非常擅長他的工作，英語很好，很有判斷力，我真的很喜歡他。
我以為我看到了神聖的奇蹟😆😆帥！","The handsome young Alba in front of the counter (?)
He is very good at his work, English is very good, and he is very judgment. I really like him.
I thought I saw the sacred miracle and handsome!",False,0.373,0.0,0.627,0.9621
"唱歌喝酒了
好喝好喝","Singing and drinking
It's delicious and delicious",False,0.597,0.0,0.403,0.8126
超棒的地方 超嗨 大家都好nice❤️❤️,"The great place is super hi, everyone is nice ❤️❤️ ❤️",False,0.474,0.0,0.526,0.8957
酒超大杯 超好喝,Wine super cup is super delicious,False,0.793,0.0,0.207,0.91
好喝又好唱 <3,It's delicious and easy to sing <3,False,0.704,0.0,0.296,0.8591
好的,OK,False,1.0,0.0,0.0,0.296
Weiwei 人很好！ ！ ！,Weiwei is very good!IntersectionIntersection,False,0.0,0.0,1.0,0.0
大a Evans超棒！,Big A Evans is superb!,False,0.523,0.0,0.477,0.6588
好喝好吃好嗨好好玩🥰🥰🥰,"It's delicious, delicious, it's fun, it's fun 好",False,0.778,0.0,0.222,0.9325
聚會的好地方,Good place for party,False,0.737,0.0,0.263,0.6808
氣氛不錯,The atmosphere is good,False,0.492,0.0,0.508,0.4404
非常棒,Great,False,1.0,0.0,0.0,0.6249
超棒的地方,Great place,False,0.804,0.0,0.196,0.6249
好的,OK,False,1.0,0.0,0.0,0.296
工作人員很友好，萬聖節裝飾也很有趣,"The staff is very friendly, and Halloween decoration is also very interesting",False,0.393,0.0,0.607,0.7569
