Original,EN,Needs Review
"讚讚讚酒好喝～～～～～～
Bartender 很漂亮
真的很漂亮唷❤️","Praise praise wine is delicious ~~~~~~
Bartender is beautiful
It's really beautiful 亮 ❤️",False
人親切，店員其實很漂亮🥰🥰🥰🥰很放鬆的地方 …,"People are kind, and the clerk is actually very beautiful.",False
有貓咪就讚🐈店員很親切💕 …,Some cats like to praise the clerk is very kind ...,False
老闆超好 不管一個人或一群人都適合,"The boss is super good, regardless of a person or a group of people suitable",False
100分！店員很可愛,100 points!The clerk is cute,False
價格便宜 好喝 氛圍好,"The price is cheap and delicious, the atmosphere is good",False
真的每個禮拜都可以來的地方🥹🥹🥹🫶🏻🫶🏻🫶🏻❤️❤️❤️ …,A place where you can come every week 🥹🥹🥹🫶🏻🫶🏻🫶🏻❤️❤️❤️ ...,False
喜歡這邊的氣氛，天天很可愛！,"Like the atmosphere here, it's cute every day!",False
店裡的員工很親切 熱情的招待客人,The employees in the store are very enthusiastic and enthusiastic to entertain guests,False
"酒好喝
人好相處
非常適合來喝酒~","Wine
Get along well
Very suitable for drinking ~",False
酒便宜 吧台妹子正 外面鏡子好拍 讚,"The wine is a cheap bar girl is a mirror outside the mirror, so good of praise",False
自己人啦挺一個,I am a good person,False
氣氛好 酒好喝 店員好看😍 …,"The atmosphere is good, the shop clerk looks good ...",False
氣氛很好 酒還行,The atmosphere is good and the wine is okay,False
服務良好店員很正,Good service clerk is very positive,False
店員都很友善 酒很讚😍 …,"The clerk is very friendly wine, very good ...",False
Angel最可愛 angel是我女神 ！,Angel is the cutest Angel is my goddess!,False
貓貓很可愛 店員很親切🥰 …,"Cat is very cute, the clerk is very kind ...",False
老闆超帥超瘦❤️,The boss is super handsome and thin ❤️,False
小編喝醉不要亂回粉專,Xiaobian is drunk and don’t go back to the fan college,False
店員很棒 氣氛很好,The clerk is great and the atmosphere is good,False
店員親切大方大推,The clerk is kind and generous,False
Angel很可愛 氣氛很棒,Angel is very cute atmosphere and great,False
貝拉很漂亮,Bella is beautiful,False
老闆很大方！,The boss is very generous!,False
員工好漂亮,The employees are so beautiful,False
金髮店員好正🤤 …,Blonde clerk is so positive ...,False
新莊輔大最優質酒吧😍🥰 …,Xinzhuang Fu Da's best quality bar 最 ...,False
超讚👍,赞 赞 👍 👍,False
店員很漂亮,The clerk is very beautiful,False
老闆很帥,The boss is very handsome,False
酒好喝 讚,Laked wine,False
男的帥女的美,Men's handsome woman,False
環境超好,Excellent environment,False
讚讚～,Praise ~,False
超讚的啦,It's amazing,False
"71店長太香了  沒有71不行
🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩 …","71 store manager is too fragrant, no 71 can't work
🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩 🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩 ...",False
服務很好,The service was excellent,False
還不錯,not bad,False
有貓😍 …,Ari 貓 😍…,False
好讚的酒吧,Amazing bar,False
讚👍 …,Praise ...,False
環境良好,Good environment,False
酗酒互助會,Alcoholism and mutual assistance meeting,False
讚讚讚,Praise,False
💕💕☺️☺️ …,💕💕☺️☺️ …,False
酒類多樣,Diverse alcohol,False
生蠔猛噠,Oyster fierce,False
讚💕 …,Praise ...,False
酒類多樣,Diverse alcohol,False
讚讚,Praise,False
便宜好喝😍,Cheap and delicious 😍,False
嘉殺人好漂亮,Kajia is so beautiful,False
我要下船啦 好地方,"I want to get off the boat, good place",False
有趣的地方，越晚人越多,"Interesting places, the later the more people are",False
水啦,Water,False
好喝,Delicious,False
打卡送Shot！,Pickings and send Shot!,False
酒好喝！,The wine is delicious!,False
好喝,Delicious,False
小冰挺,Xiao Bing Ting,False
100分,100 points,False
喝酒的好所在,Drinking a good place,False
棒棒酒吧,Barbar,False
棒棒酒吧,Barbar,False
