Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"店內氣氛好、調酒好喝
店員人也很好、很知道客戶想要什麼
推薦大家來～","The atmosphere in the store is good, bartender is delicious
The clerk is also very good, know what the customer wants
Recommend everyone ~",False,0.381,0.0,0.619,0.9061
店員很Nice~酒單精緻，好喝～民生社區優質酒吧！,"The clerk is very nice ~ the wine list is exquisite, delicious ~ Minsheng community high -quality bar!",False,0.307,0.0,0.693,0.7955
調酒好喝，價位一般，八天德很熱情都會跟你聊天。店內也有不少像是企鵝敲冰磚或是疊疊樂等桌遊可以玩，跟三五好友一起小酌聊天的小酒吧。,"The bartending is delicious, the price is average, and the eight -day virtue will chat with you.There are also many board games such as penguins such as penguins knocking bricks or stacking music. They can play with three or five friends.",False,0.245,0.0,0.755,0.9001
"環境舒服，適合聊天
還有小桌遊，推推！","The environment is comfortable, suitable for chat
There are also small board games, push!",False,0.216,0.0,0.784,0.5562
調酒好喝～老闆人很可愛🥰,Blooming is delicious ~ The boss is very cute 🥰,False,0.593,0.0,0.407,0.939
"音樂不錯 喜歡聽英美式風格的流行樂很適合去

調酒⋯恩我覺得可以加強一下⋯
點了杯螺絲起子，酒味超淡、冰塊太多，喝起來就是柳橙汁～

女店員表示：這調酒就是這樣淡⋯
完全沒有要幫忙加濃的意思⋯

不過也可能是我自己點錯吧～

Anyway 以上評論","Good music likes to listen to British and American styles is very suitable for going

Blooming ... I think it can be strengthened ...
After ordering a cup of screws, the wine taste is too light and the ice cubes are too much.

The female clerk said: This is so light.
There is no intention to help to strengthen it ...

But it may be that I can make mistakes myself ~

Anyway above comments",False,0.112,0.077,0.811,0.2263
"無意間經過進去的bar
調酒的杯子跟裝飾非常用心非常喜歡！推薦的調酒也很順口很好喝","Bar inadvertently passed in
The bartending cups and decorations like it very much!The recommended bartending is also very smooth and delicious",False,0.329,0.0,0.671,0.8331
初次到訪 感覺不錯 很愉快的聊天地方 安靜 沒有多餘的嘈雜聲,The first visit feels good and very happy to chat. The place is quiet and there is no extra noise,False,0.264,0.084,0.652,0.6901
"無意間路過， 本來只是想找個地方歇腳聊天。 結果跟小崔店長意外的投緣。 剛起步的小生意, 人和很好， 以後會常光顧。","I did n’t want to pass by, I just wanted to find a place to chat.As a result, I accidentally cast a fate with the manager Xiao Cui.The little business that just started, people are very good, and will often patronize in the future.",False,0.094,0.05,0.856,0.2716
店員跟店長還有老闆人都很好 很熱情 每杯調酒都很用心 酒都可以跟bartender 聊聊做調整 推薦各位坐吧臺位多聊天 把這裡當自己家造咖！,"The clerk, the manager, and the boss are very good and enthusiastic, every cup of bartending can talk to Bartender for adjustment and recommend it to recommend it to you.",False,0.31,0.0,0.69,0.8923
"老闆娘超親切，很舒服沒有壓迫感的地方。
室內有時有人抽煙。","The boss is very kind, very comfortable and not oppressed.
There are sometimes people smoking in the room.",False,0.402,0.0,0.598,0.878
喝酒～走起！這麼好喝的調酒，你還不來喝嗎！,Drink ~ Go up!Don't you come to drink such a delicious bartender!,False,0.28,0.0,0.72,0.6467
調酒好喝有特色，酒類熱食很多樣，不會挑酒可以請店員推薦，小酌聊天好去處,"There are many specialty for alcoholic and delicious. There are a lot of hot foods. If you do n’t pick wine, you can ask the clerk to recommend it.",False,0.187,0.0,0.813,0.7351
音樂好 店擺設很可愛 氣氛不錯 酒調的比例很不錯,Good music shop furnish,False,0.492,0.0,0.508,0.4404
回訪好幾次了，氣氛很棒，酒也好喝～店員很親切☺️,"I have visited several times, the atmosphere is great, and the wine is also delicious ~ The clerk is very kind ☺️",False,0.437,0.0,0.563,0.941
氣氛佳環境漂亮！好喜歡！菜單超精緻 感覺得出用心☺️,The atmosphere is beautiful!I like it!The menu super delicate feels the intention ☺️,False,0.528,0.0,0.472,0.8802
"有趣的地方，調酒種類很多
平日晚上9點前還有HAPPY HOUR

適合聚會玩樂的好去處","Interesting places, there are many types
Before 9 pm on weekdays, there will be Happy Hour

Suitable for a good place to play together",False,0.369,0.0,0.631,0.8934
"非常有特色、好喝的「特別版長島冰茶」

食物也很棒！","Very distinctive and delicious ""Special Edition Long Island Ice Tea""

The food is also great!",False,0.48,0.0,0.52,0.9013
酒跟餐點都蠻好的，bartender跟老闆很友善好聊，是個很舒服的環境跟酒吧🥰,The wine and meals are pretty good. Bartender has a friendly chat with the boss. It is a very comfortable environment.,False,0.431,0.0,0.569,0.9168
"初訪，一進來熱情有居家感
歌單很多元，店員待人很友善
會想要二訪的好店家","The first visit, the enthusiasm for coming in and the home feelings
There are a lot of song lists, and the clerk is very friendly to others
A good shop that I want to visit in the second visit",False,0.232,0.0,0.768,0.8622
音樂好聽，服務很好，特色調酒種類也夠多,"The music is nice, the service is very good, and there are enough specialty bartending types",False,0.3,0.0,0.7,0.7178
"奶油啤酒超級可愛
室內座位燈光舒服
店員親切❤️❤️","Cream beer super cute
The indoor seat lights are comfortable
The clerk is kind ❤️️️",False,0.531,0.0,0.469,0.9274
酒很好喝，店員人超好🥺💓 …,"The wine is delicious, the clerk is super good ...",False,0.6,0.0,0.4,0.8885
初次到訪，感覺很棒！bartender(闆娘?)很棒！(可以相信她的推薦)很舒適的地方！酒類也很豐富！(蘋果派推推！)唯一美中不足的是室內煙味蠻重的(雖然有很好心的設了室外吸煙區)，但值得再度光臨！,"The first visit, it feels great!Bartender (Ban Niang?) Very great!(You can believe her recommendation) A comfortable place!The wine is also very rich!(Apple faction push!) The only disadvantage is that the indoor smoke smells very heavy (although there are very kindly set outdoor smoking areas), it is worth visiting again!",False,0.164,0.106,0.73,0.5363
老闆fb的地址什麼時候要修好...😂 …,When will the boss's FB address be repaired ... 😂 ...,False,0.203,0.102,0.695,0.4404
"氣氛很輕鬆不會拒人於千里之外，適合下班喝一杯的店，一定還會再訪
大概是因為音樂稍微大聲所以店員聊天的聲音顯得很響，有的時候講話要用吼的...可是又不是夜店XD
飲料都很好喝很特別，品項很多","The atmosphere is very easy to refuse to be thousands of miles away. It is suitable for drinking a cup of shops from get off work, and you will definitely visit again.
Probably because the music is slightly loud, the sound of the clerk's chat looks very loud, and sometimes the speech should be used ... but it is not a nightclub XD
The drinks are delicious and special, and there are many items",False,0.144,0.076,0.78,0.7089
老闆親切，氣氛放鬆愜意，已回訪數次！！,"The boss is kind, relaxed and comfortable, and has returned several times!Intersection",False,0.531,0.0,0.469,0.8805
"坐了40分鐘酒才上
人手嚴重不足
但bartender 蠻親切的

室內竟然讓客人抽菸？！
整個衣服都菸味還順便吸了半小時的二手菸","I took 40 minutes to wine
Human hand is seriously insufficient
But Bartender is quite kind

In the room, the guests smoke?Intersection
The whole clothes have a smoke flavor and the second -hand smoke sucks half an hour by the way",False,0.22,0.088,0.692,0.8334
"這家酒館算是很有誠意，平日有happy hour的啤酒特價，假日也有送特調
特別的是，去了三次，都有個像老闆又像保鑣的高壯男人在外面吸菸區抽雪茄，讓我這單身女安全感爆棚","This tavern is very sincere, there are Happy Hour's beer special offer on weekdays, and there are special tunes on holidays.
In particular, after going three times, there is a tall man like a boss and a tall man smoking cigars in the smoking area outside, making me a single woman's sense of security bursting.",False,0.29,0.0,0.71,0.9558
氛圍很棒，適合朋友來小酌🤩 …,"The atmosphere is great, suitable for friends to drink 🤩 ...",False,0.444,0.0,0.556,0.802
價格偏高但酒很普通，環境也普通。,"The price is high, but the wine is very ordinary and the environment is ordinary.",False,0.0,0.0,1.0,0.0
超讚，寶貝睡三天必點,"It's superb, baby must order for three days to sleep",False,0.313,0.0,0.687,0.6249
8/26來店，點了長島和下午茶鳥籠，氣氛非常好；下了班想找地方小酌，強力推薦！,"I came to the store in 8/26 and ordered Long Island and afternoon tea and bird cages. The atmosphere was very good; I wanted to find a place to drink after the class, and I recommend it strongly!",False,0.188,0.0,0.812,0.7955
"喜歡這裡的放鬆心情的感覺
而且也喜歡這裡的調酒
每一樣都很好喝！
絕對推推😊 …","I like the feeling of relaxing here
And also like bartending here
Everything is delicious!
Absolutely push ...",False,0.513,0.0,0.487,0.9134
舒服 員工可以跟客戶玩得很盡興,Comfortable employees can have fun with customers,False,0.569,0.0,0.431,0.765
"來這邊有種放鬆的感覺
很快樂
店裡氛圍很好，飲料也不錯喝
讚","Come here, there is a feeling of relaxation
Very happy
The atmosphere in the store is very good, and the drink is also good to drink
praise",False,0.47,0.0,0.53,0.9558
是城市中忙碌的人可以放下疲憊的心靈好去處蠻推薦的喔,It’s a busy person in the city that can let go of the tired heart and go to the place to recommend it.,False,0.226,0.098,0.676,0.5859
氣氛不錯，店員服務很好，值得來這邊聊天聚會喔,"The atmosphere is good, the clerk service is very good, it is worth visiting here to chat party",False,0.433,0.0,0.567,0.8655
來了兩年多不曾後悔過～,I have never regretted it for more than two years ~,False,0.179,0.0,0.821,0.2924
菜單好看而已⋯調酒跟shot的品質頗低，別花冤枉錢，又會有人在裡面抽煙，不會再去的店,The menu is just beautiful. The quality of bartending and Shot is quite low. Don't spend money on the same time. Some people will smoke inside.,False,0.129,0.079,0.792,0.3626
好酒，不喝嗎？,"Good wine, don't drink?",False,0.492,0.0,0.508,0.4404
店員很可愛，調酒好喝整間店氣氛好,"The clerk is very cute, and the atmosphere of the whole store is good, bartending and delicious.",False,0.414,0.0,0.586,0.8718
輕鬆愉快的小酒吧，不會人擠人也不會太吵，很好聊天，室外也有吸菸區座位，讚讚！,"A relaxed and happy bars, no crowded or noisy, can chat well, there are seats with smoking areas outdoors, praise!",False,0.471,0.072,0.457,0.9044
新來的店員人超好！調的也超好喝～讚讚,The new clerk is super good!The tune is also super delicious ~ praise,False,0.631,0.0,0.369,0.9468
店員解說詳解，大推小K介紹，了解很多有趣的知識！酒品跟食物都超棒的！,"Detailed explanation of the clerk, push the small K introduction, and understand a lot of interesting knowledge!Both wine and food are great!",False,0.27,0.0,0.73,0.8118
老闆超帥歡迎大家找老闆喝酒🍺❤️,"The boss is super handsome, welcome everyone to find the boss to drink 🍺❤️",False,0.419,0.0,0.581,0.8779
老闆人非常親切 友善 是個放鬆舒服的好地方☺️,The boss is very kind and friendly is a good place to relax and comfortable ☺️,False,0.636,0.0,0.364,0.9599
酒好喝！ 炸物也超棒，老闆很親切😁😁 …,"The wine is delicious!The fried object is also great, the boss is very kind ...",False,0.383,0.0,0.617,0.8436
董茲人超好，來酒吧喝酒很chill，值得推薦！,"Dong Zhe is super good. It is very recommended to drink to drink in the bar, which is worth recommending!",False,0.409,0.0,0.591,0.8775
老闆人親切！非常Nice！推薦大家來喝一波,The boss is kind!Very nice!Recommend everyone to drink a wave,False,0.0,0.0,1.0,0.0
"氣氛輕鬆悠哉的酒吧，
剛好離家又近，覺得很不錯","Bar where the atmosphere is relaxed and leisurely,
Just happened to be close to home, I feel very good",False,0.273,0.0,0.727,0.7501
棒棒 有家的感覺 店員很熱情,I feel that the clerk is very enthusiastic,False,0.333,0.0,0.667,0.5413
服務態度佳，酒水品質也不錯👍🏼 …,"The service attitude is good, and the quality of the drink is also good ...",False,0.309,0.0,0.691,0.7003
Bartender 人很nice，特調好喝，一個人也適合～,"Bartender is very nice, special is delicious, and one person is also suitable ~",False,0.47,0.0,0.53,0.868
"老闆人真的很好～
是個很適合聊心事的地方","The boss is really good ~
It's a place that is very suitable for talking",False,0.186,0.0,0.814,0.4927
吃了3道菜，喝了6杯酒，一個雷都沒有，價錢也不貴，太完美了,"After eating 3 dishes, drinking 6 glasses of wine, there is no thunder, the price is not expensive, too perfect",False,0.0,0.224,0.776,-0.6367
奶油啤酒很讚～,Cream beer is great ~,False,0.506,0.0,0.494,0.6249
氣氛很好，酒也很好喝~價錢十分公道,"The atmosphere is very good, the wine is also very delicious ~ The price is very fair",False,0.411,0.0,0.589,0.8683
專業調酒，好喝～Bartender 很友善❤️🍸🍻🥃很chill～～～ …,"Professional bartending, delicious ~ Bartender is very friendly ❤️🍸🍻🥃 very chill ~~~ ...",False,0.275,0.0,0.725,0.8016
Chill的巷弄小店～ 薯條讚👍 酒也好喝👍 …,Chill's alley shop ~ French fries and wine are also delicious ...,False,0.252,0.0,0.748,0.5719
一級棒，老闆還招待酒！,"First -level, the boss also entertains wine!",False,0.381,0.0,0.619,0.5707
Bartender超級正 極端火辣 千年一遇 進店只能彎腰,Bartender super positive and extreme hot thousands of years can only bend over when you enter the store,False,0.319,0.0,0.681,0.8176
"自身體驗
大推","Experience
Push",False,0.0,0.0,1.0,0.0
店長人很好！ 還會陪客人聊天❤️,The manager is very good!Also chat with guests ❤️,False,0.0,0.0,1.0,0.0
調酒好喝 讚讚讚,"Bart -up, like praise, praise, praise",False,0.869,0.0,0.131,0.9231
"優質店家，可抽雪茄，店家親切！
主推水餃、炸薯條！","High -quality stores, can smoke cigars, the store is kind!
Main push dumplings, fries!",False,0.231,0.075,0.694,0.5696
環境很好！酒好喝！店員很親切！,The environment is very good!The wine is delicious!The clerk is very kind!,False,0.293,0.0,0.707,0.6777
"調酒普普

而且別桌的妹子比我們這桌的正QQ","Bartend

And the girl at other tables is better than the positive QQ of our table",False,0.277,0.168,0.555,0.3751
喝酒聊天的最佳場所♥老闆人超好👍 …,The best place to drink and chat ♥ The boss is super good ...,False,0.58,0.0,0.42,0.9451
"煙味超臭
經過就快吐了
還參雜老人臭","Smoky smell
Twist after passing
Participate in the old man's smell",False,0.0,0.0,1.0,0.0
店員超可愛，服務態度超讚！,The clerk is super cute and the service attitude is superb!,False,0.585,0.0,0.415,0.906
氣氛很好 食物跟酒也很讚,"The atmosphere is very good, the food and wine are also very good",False,0.367,0.0,0.633,0.7496
我想店長喝shot,I think the store manager drinks shot,False,0.0,0.0,1.0,0.0
讚啦 酒跟音樂都很讚,Both praise wine and music are very good,False,0.531,0.0,0.469,0.7778
大推小k！態度友善，服務良好！,Push small K!Friendly attitude and good service!,False,0.367,0.0,0.633,0.5399
不可能這麼好喝吧！,It is impossible to be so delicious!,False,0.456,0.0,0.544,0.7213
姊姊熱情招待😍環境很棒！ …,My sister is warmly entertaining the environment!Mowing,False,0.541,0.0,0.459,0.7088
螺絲起子很推,The screw is pushed very pushing,False,0.0,0.219,0.781,-0.1027
老闆娘親切，環境乾淨有氣氛。 收口袋,"The boss is kind, and the environment is clean and atmospheric.Pocket",False,0.404,0.0,0.596,0.7269
朋友的愛店，店員親切，放鬆的地方,"Friend's love shop, the clerk is kind, relaxed place",False,0.643,0.0,0.357,0.8957
老闆娘很熱情環境也很好很喜歡,"The boss is very enthusiastic and the environment is very good, I like very much",False,0.441,0.0,0.559,0.8573
很舒適 一定會再來！,It's very comfortable and you will come again!,False,0.357,0.0,0.643,0.5974
服務態度好又親切☺️,The service attitude is good and kind 度️,False,0.512,0.0,0.488,0.743
調酒指名小K，絕對不會失望,"Separation is small K, will never be disappointed",False,0.267,0.0,0.733,0.3724
調酒層次讚 辛拉麵無敵,Blooming levels are invincible,False,0.516,0.0,0.484,0.4939
環境很棒，就很好喝,"The environment is great, it's delicious",False,0.661,0.0,0.339,0.8316
氣氛很棒   舒服  酒好喝,"The atmosphere is great, comfortable and delicious",False,0.735,0.0,0.265,0.9022
快樂就好 老闆感覺很真誠,"Happy, the boss feels sincere",False,0.681,0.0,0.319,0.7506
環境氣氛都很棒,The environmental atmosphere is great,False,0.506,0.0,0.494,0.6249
下班放鬆小酌的好地方👍 …,A good place to relax from get off work 小 ...,False,0.392,0.0,0.608,0.7003
清醒酒吧，超讚！,"Sober bar, superb!",False,0.687,0.0,0.313,0.6588
老崔最讚,Lao Cui is the best,False,0.512,0.0,0.488,0.6369
酒好喝 氣氛很棒！,The wine is great!,False,0.594,0.0,0.406,0.6588
氣氛佳,Good atmosphere,False,0.744,0.0,0.256,0.4404
非常棒氣氛佳,Very good atmosphere,False,0.615,0.0,0.385,0.4927
調酒很有特色,Blooming is very distinctive,False,0.0,0.0,1.0,0.0
👍🏾 …,👍🏾 …,False,0.0,0.0,1.0,0.0
有好多好玩的桌遊,There are a lot of fun board games,False,0.32,0.0,0.68,0.5106
溫馨可愛的小地方,Warm and lovely small place,False,0.655,0.0,0.345,0.6908
店員友善，讚讚💁 …,"The clerk is friendly, praise ...",False,0.63,0.0,0.37,0.7783
讚啦喝起來,Praise,False,1.0,0.0,0.0,0.5574
下次一定要再來,Must come again next time,False,0.0,0.0,1.0,0.0
讚讚讚,Praise,False,1.0,0.0,0.0,0.5574
氣氛很棒！,The atmosphere is great!,False,0.594,0.0,0.406,0.6588
店員好可愛,The clerk is so cute,False,0.491,0.0,0.509,0.5949
讚！優質！,praise!high quality!,False,0.0,0.0,1.0,0.0
我愛你❤️,I love you ❤️,False,0.512,0.0,0.488,0.6369
氣氛很好,The atmosphere is very good,False,0.444,0.0,0.556,0.4927
談心好對象,Talk about good objects,False,0.492,0.0,0.508,0.4404
調酒好喝,Blooming is delicious,False,0.649,0.0,0.351,0.5719
喝shot喝起來,Drink Shot,False,0.0,0.0,1.0,0.0
讚👍 …,Praise ...,False,0.783,0.0,0.217,0.5574
讚讚🫰🏼 …,Praise ...,False,0.783,0.0,0.217,0.5574
超讚,Pretty,False,1.0,0.0,0.0,0.4939
讚讚喔,Praise,False,1.0,0.0,0.0,0.5574
環境很棒,Great environment,False,0.804,0.0,0.196,0.6249
讚喔,Praise,False,1.0,0.0,0.0,0.5574
店員友善,Friendly,False,1.0,0.0,0.0,0.4939
👍🏻👍🏻 …,👍🏻👍🏻 …,False,0.0,0.0,1.0,0.0
讚👍 …,Praise ...,False,0.783,0.0,0.217,0.5574
讚,praise,False,1.0,0.0,0.0,0.5574
讚,praise,False,1.0,0.0,0.0,0.5574
"我來自日本，我真的推薦這家餐廳。
這是一家舒適的商店，客戶服務友好，與老顧客溝通良好。
儘管我們不懂中文，他們還是對我們很友善，並為我們提供了美味的飲料和炸薯條。","I am from Japan, and I really recommend this restaurant.
This is a comfortable store, friendly customer service, and good communication with old customers.
Although we don't understand Chinese, they are still friendly to us and provide us with delicious beverages and fries.",False,0.34,0.0,0.66,0.9589
很棒的酒吧，適合與朋友一起享用飲料。氣氛很棒，工作人員非常友善。我強烈推薦這個地方。如果有機會一定要試試看！,"A great bar, suitable for enjoying drinks with friends.The atmosphere is great, and the staff is very friendly.I strongly recommend this place.If you have a chance, you must try it!",False,0.442,0.0,0.558,0.9586
這一定是我在台北當地酒吧經歷過的最好的體驗。調酒師非常樂於助人，老顧客對我也很友善。這個地方不是很大，但確實很舒適，招牌飲料很好，但一點也不貴！令我驚訝的是，我之前在其他酒吧沒有被接受，因為我是台灣的外國人，但這個酒吧不同。我向自己保證，當我再次來到台北時，我會再次拜訪，我希望能再次回來，哈哈。,"This must be the best experience I have experienced in the local bar in Taipei.The bartender is very happy, and the old customers are also friendly to me.This place is not very large, but it is really comfortable, the signature drink is very good, but it is not expensive at all!To my surprise, I was not accepted in other bars because I was a foreigner in Taiwan, but this bar was different.I promise myself that when I came to Taipei again, I would visit again, and I hope I can come back again, haha.",False,0.252,0.019,0.729,0.9794
城裡最好的酒吧！漂亮的雞尾酒，很棒的員工，很棒的場地:)））每個人都應該GOOOOOOO！,"The best bar in the city!Beautiful cocktails, great employees, great venues :))) Everyone should be good!",False,0.57,0.0,0.43,0.9508
台北的飲料和服務都很好。朋友聚會的好地方,The drinks and services in Taipei are very good.A good place for friends to meet,False,0.326,0.0,0.674,0.7414
雞尾酒的味道不應該是這樣的。我們點了一些莫斯科騾子，但不是薑汁啤酒，而是嘗起來好像他們在裡面放了蘋果酒。此外，當我們要求單獨帳單並付款時，他們試圖向我們收取其中一種飲料的兩倍費用，即使我們已經給了他們錢。最後，他們在酒吧前面有一個吸煙室，但酒吧裡面仍然會聞起來有點像香煙。總而言之，我不會推薦這家酒吧。,"The taste of cocktails should not be like this.We ordered some Moscow mules, but not ginger beer, but it tasted as if they put apple wine inside.In addition, when we ask for a separate bill and pay, they try to charge us twice the cost of one of the drinks, even if we have given them money.In the end, they had a smoking room in front of the bar, but the bar still smelled a bit like a cigarette.All in all, I will not recommend this bar.",False,0.035,0.063,0.901,-0.1456
酒吧真不錯，而且雞尾酒也不是傳統的雞尾酒，像Moscow Mule不會用薑汁啤酒，而是用蘋果啤酒，真的讓我很驚訝。而且調酒師真的太好了，會讓我覺得這間酒吧就是我的家。,"The bar is really good, and cocktails are not traditional cocktails. Like Moscow Mule, they do not use ginger beer, but apple beer, which really surprised me.And the bartender is really good, it will make me think that this bar is my home.",False,0.185,0.031,0.784,0.8234
哇……這是我度過的最美好的夜晚之一。一流的服務，美麗的氛圍，以及整體上很棒的氛圍。一定會回來的！,"Wow ... this is one of the most beautiful nights I spent.First -class service, beautiful atmosphere, and a great atmosphere as a whole.Will definitely come back!",False,0.475,0.0,0.525,0.9637
好喝又有特色👍👍👍 …,Easy and special 特 ...,False,0.651,0.0,0.349,0.6808
安靜的酒吧提供優質啤酒，包括喜力啤酒。友善且樂於助人的員工。比其他地方貴一點,"The quiet bar offers high -quality beer, including Xili Beer.Friendly and helpful employees.A little more expensive than elsewhere",False,0.141,0.0,0.859,0.4215
女Bartender 好聊，酒也好喝，大推,"Female Bartender talked well, the wine is also delicious, push a lot",False,0.367,0.0,0.633,0.7003
很棒的酒吧，我在這一個月去過 20 多家酒吧，這家簡直是最好的。,"A great bar, I have been to more than 20 bars in this month, this one is the best.",False,0.328,0.0,0.672,0.8519
與朋友一起玩並觀看 FIFA 的好遊戲,Play with friends and watch FIFA's good games,False,0.627,0.0,0.373,0.8126
美味的飲料和令人驚嘆的裝飾,Delicious drinks and amazing decorations,False,0.714,0.0,0.286,0.8176
Bartender 好正 超好聊天！,Bartender is so good to chat!,False,0.446,0.0,0.554,0.6166
如此迷人的長島！,Such a charming long island!,False,0.506,0.0,0.494,0.6239
平日客人不多，週末要去記得先打電話~,There are not many guests on weekdays. Remember to call first on weekends ~,False,0.0,0.0,1.0,0.0
涼爽、輕鬆的氛圍。很棒的雞尾酒和音樂。,A cool and relaxed atmosphere.Great cocktails and music.,False,0.478,0.0,0.522,0.6705
很多 Party Game 道具，很棒很好喝！,Many Party Game props are great and delicious!,False,0.683,0.0,0.317,0.8955
👍👍 …,👍👍 …,False,0.0,0.0,1.0,0.0
很棒的酒吧，漂亮，安靜，有好聽的音樂放鬆！,"A great bar, beautiful, quiet, good music relaxation!",False,0.785,0.0,0.215,0.9392
我想這是我第一次在谷歌上發表評論，這就是這個地方有多好,I think this is the first time I comment on Google. This is how good this place is,False,0.146,0.0,0.854,0.4404
非常放鬆 調酒師非常好,Very relaxed bartender very good,False,0.69,0.0,0.31,0.7708
"我的台北酒吧。
擲骰子。","My Taipei Bar.
dice.",False,0.0,0.0,1.0,0.0
"10/10。
飲料很好，服務很好","10/10.
The drink is good and the service is very good",False,0.404,0.0,0.596,0.7264
好喝啦人美酒好喝,"It's delicious, it's delicious",False,0.787,0.0,0.213,0.8126
台北最好的酒吧,The best bar in Taipei,False,0.512,0.0,0.488,0.6369
好喝🍹 …,Delicate ...,False,0.545,0.0,0.455,0.0516
好棒,Great,False,1.0,0.0,0.0,0.6249
酒好食物好❤️❤️,"Good wine, good food ❤️️️",False,0.592,0.0,0.408,0.7003
不錯~~好地方,Not bad ~~ Good place,False,0.345,0.291,0.363,0.1139
真棒,Awesome,False,1.0,0.0,0.0,0.6249
小小地方大心情!,Little place!,False,0.0,0.0,1.0,0.0
快樂時光,Happy time,False,0.787,0.0,0.213,0.5719
"朋友
我愛這裡","friend
I love here",False,0.787,0.0,0.213,0.8126
與安德魯共度美好時光,Together with Andrew,False,0.0,0.0,1.0,0.0
好喝好玩,It's delicious,False,0.787,0.0,0.213,0.5719
好的,OK,False,1.0,0.0,0.0,0.296
極佳的,Excellent,False,1.0,0.0,0.0,0.5719
普通,usually,False,0.0,0.0,1.0,0.0
