Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"很讚！
炸物食物都是現炸超好吃
活動時地下室雖然麥克風壞掉，但還是很嗨！","It's great!
Fried foods are all fried and delicious
Although the basement of the basement is broken during the event, it is still very hi!",False,0.25,0.093,0.657,0.7418
"在台南算是為了這間酒吧而來

還可以得到免費的撲克牌菜單

可以感受到老闆在命名的用心

真的覺得來值得了，DC粉推薦酒吧","It is for this bar in Tainan

You can also get a free poker card menu

You can feel the intention of the boss's name

I really think it's worth it, DC fan recommendation bar",False,0.195,0.0,0.805,0.7759
非常特別的點酒方式，酒類也多樣化，非常適合三五好友及包場做活動，期待店家提供水煙,"Very special way to order wine, and the alcohol is also diversified.",False,0.214,0.0,0.786,0.4576
"非常有創意的酒吧 以人氣超高的「自殺突擊隊」裡的小丑&小丑女作為整間酒吧的主題下去延伸
🃏menu♠♥♣♦一上桌就讓人眼睛為之一亮👀 別出心裁的設計 相當用心💖
間接的完全治癒患有選擇性障礙的酒友們🍻 享受1秒點酒絕不囉唆的新奇快感😂揪甘心
服務品質很棒👍 店長及bartender還有服務生都很親切有趣
環境及氣氛也都很優 桌數及擺設位置和包廂的安排 我個人超喜歡😍 完全不會有任何的壓迫感 可以很放鬆自在的跟三五好友💭暢所欲言
🎼音樂方面有現場DJ🎧超專業的
🎲愛玩遊戲的 店內設有超酷的🆕PONGconnect可以與好友互丟乒乓🏁來場PK賽 戰績還可以下載APP同步連結至個人FB噢！","The very creative bar extends with the theme of the clown & clown girl in the extremely popular ""Suicide Commando"" as the theme of the bar as the whole bar
上Menu 桌 As soon as the table is on the table, people's eyes are bright 👀 ingenious design is quite attentive 💖
Indirect completely cure the alcohol with selective disorders, enjoy the novelty of the wine that is unbearable for 1 second, and you are willing
The service quality is great.
The environment and atmosphere are also very good at tables, the location of the decoration, and the arrangement of the box. I personally like it. I do n’t have any sense of oppression at all.
D Music has on -site DJ乐 Super professional
设 The super cool 🆕PongConnect in the store that loves to play games can be available for losing ping pong ping -pong.",False,0.254,0.04,0.706,0.9896
有一樓及地下室，DJ台在樓下，喜歡聽歌的記得要訂樓下的位子唷，包廂低消全抵消費，週末好時光，可以來這消磨時光。營業時間2100到0500，盡情享樂吧。,"There is a first floor and basement. DJs are downstairs. Remember to book the seat downstairs.Operating hours from 2100 to 0500, enjoy it.",False,0.127,0.0,0.873,0.4939
"酒很好喝
但是服務很不ok
營業只到4:30 但網路上跟店外的板子都是寫到5:00
不知道是店長還是誰講話很不客氣就是讓人很不舒服
總之除了酒不錯沒有什麼優點
調酒師喝很醉 客人也都大吼大叫
不會想再光顧的地方","Wine is delicious
But the service is not ok
Only 4:30, but the boards outside the shop are all written at 5:00
I don’t know if the manager or who speaks is very polite, it is very uncomfortable
In short, there is no advantage except wine is good
The bartender is drunk and the guests are yelling and yelling
Can't want to patronize anymore",False,0.082,0.167,0.751,-0.672
"平日來這裡小酌，炸物好好吃♥♥♥，醬料好特別，第一次來這邊，bartender 香香親切推薦酒類，店內的客人很嗨XD
會想跟朋友再來","Come here on weekdays to drink, the fried objects are delicious, and the sauce is special. For the first time, Bartender Xiangxiang kindly recommends wine, the guests in the store are very hi XD
Will want to come back with friends",False,0.379,0.0,0.621,0.9623
好玩又好喝，還有很多帥哥美女氣氛佳的去處👍 …,"Fun and delicious, there are many handsome guys and beautiful women at the atmosphere of good atmosphere ...",False,0.567,0.0,0.433,0.9517
點酒方式是以撲克牌抽出，較為特別以外，調酒跟餐點口味都較普通。,"The method of ordering is drawn with poker cards. It is more special, and the taste of bartending and meals is more ordinary.",False,0.12,0.0,0.88,0.4576
"男帥女美
喝酒的好地方⋯
店家招待酒超優！","Male handsome and female beauty
Good place to drink ...
The store entertains wine!",False,0.576,0.0,0.424,0.9273
美酒、遊戲跟歡愉的時光令人陶醉解壓。,"Wine, game and joyful time are intoxicating.",False,0.394,0.0,0.606,0.5994
草莓牛奶特調很好喝！還有pong可以玩 推薦！,Strawberry milk is very delicious!And PONG can be recommended!,False,0.23,0.0,0.77,0.3365
酒很有趣 很多好玩的 下次要來挑戰全部的JQKA,Wine is very interesting. Many fun will challenge all jqka next time,False,0.466,0.0,0.534,0.7818
"用funnow去玩了一局beer pong，服務生會幫忙計時倒酒。
撲克牌很酷，不過店內空氣不太好。","I played a game of Beer Pong with Funnow, and the waiter would help pour the wine.
Poker cards are cool, but the air in the store is not very good.",False,0.146,0.096,0.758,-0.0604
店內公關都很讚,The public relations in the store are great,False,0.369,0.0,0.631,0.6249
"去過十來次有。
每次都會帶女性友人，有女性時服務都很好，也都會過來聊天請酒。
昨日第一次單帶男生朋友過去，臉非常臭，剛到的時候點酒希望介紹，一臉非常臭的問了一下喜好，根本就還沒有下文就跑去旁邊跟其他酒保聊天。第一次坐吧臺還要走到旁邊點酒。
服務真的差到不行，酒雖然不算貴，但也不致於便宜到是這種服務。
我一直以來都把這裡當成愛店，有朋友來玩都會帶過去，也都會推薦，但這次真的失望至極，不可能再過去了。","I have been there for ten times.
Every time I bring female friends, I have a good service when there is a woman, and I will come over to chat and ask for alcohol.
Yesterday, I took a single boy friend for the first time. My face was very smelly. When I first arrived, I wanted to introduce the wine. I asked my preference very stinky. I went to chat with other wine guarantee without the following.The first time I sit on the bar, I have to go to the side to order.
The service is really bad. Although the wine is not expensive, it is not as cheap to this kind of service.
I have always regarded here as a loving shop. If a friend comes to play, I will bring it, and I will recommend it, but this time it is really disappointed and it is impossible to pass.",False,0.095,0.054,0.851,0.4054
酒好喝 調酒可以用撲克牌抽很有特色,Wine good drinking and sibling can be drawn with poker cards very distinctive,False,0.195,0.0,0.805,0.4404
"問個長島冰茶價錢男酒保態度是在差什麼，現場也不忙沒什麼客人有什麼好秋的，自己聽錯怪到客人頭上還一副理所當然？？
不想出來做生意就待在家，喝個酒還要看你臉色你爸是總統？","Ask a long island ice tea price for men's attitudes to be worse, and there is no guest at the scene. There is no good autumn. I have heard it wrongly that I still have a manner on the guest's head?Intersection
If you don't want to come out to do business, you stay at home. Drinking a wine depends on your face. Your dad is the president?",False,0.0,0.128,0.872,-0.8068
店裡氣氛很棒，酒很好喝，店員服務態度很客氣也很棒，都會來問今天服務態度還行嗎，真的超棒超客氣，燈光音響也都很棒，氣氛真的很棒，大推 包場和約會都大推～,"The atmosphere in the store is great, the wine is delicious, the clerk's service attitude is very polite and great. Will you ask if the service attitude is okay today? Both the pushing and dating are pushed ~",False,0.293,0.0,0.707,0.9333
東西好吃 服務親切 服務生讚讚,"East and good service, friendly serves, praise, praise",False,0.769,0.0,0.231,0.9231
"東西蠻好吃
可是酒精飲品就真的是還好中的還好
Shot也都算淡 整杯就只喝到甜味
整家店播的音樂是只有五首嗎？
一直聽到重複 也不知道那個mv到底是在播什麼意思
整體而言只有食物能給星
服務品質酒類裝潢什麼的真的是給不出星
四人消費5500 應該是先不會再來","It's delicious
But alcoholic drinks are really okay
Shot is also considered light and the whole cup will only drink sweetness
Is there only five music broadcasts in the entire store?
I have been heard repeating and I don’t know what the MV is broadcasting.
Overall, only food can give the star
Services and wine decoration are really unable to give stars
Four people spend 5500, it should not come again first",False,0.12,0.0,0.88,0.8569
"現場客人加我們這桌不到10個人 我不知道你是心情多糟 但甘我屁事 我來消費還要看你臉色 點酒還要被你酸 耳朵不好怪我頭上 還要仗勢欺人 你可是有收服務費的欸大哥 我們是不可能再去了啦
要去的自己小心一點 不要像我一樣喝不到一小時心情也能差成這樣","At the scene, the guests added our table for less than 10 people. I don’t know how bad you are, but if you are willing to spend, I will spend it depends on your face and wine. Big brother who collects the service fee, it is impossible for us to go again
If you want to go, be careful not to drink like me for less than an hour, you can feel like this",False,0.082,0.061,0.857,0.1742
有高級電子式Beer pong可以玩，店面裝潢舒適且店員服務態度都很不錯。而店內菜單使用撲克牌的點餐方式也很有趣，店內也很多小巧思，適合三五好友一起遊玩的酒吧。,"There are high -end electronic Beer Pong to play, the store is comfortable and the staff service attitude is very good.The ordering method of playing cards in the store is also very interesting. There are also a lot of ingenuity in the store, suitable for bars where three or five friends play together.",False,0.254,0.0,0.746,0.9324
"不要小看這間酒吧裏的廚師，煮出嚟嘅菜超級好食。價錢也不會貴。服務生態度很好調酒也 有一定的技術選擇也很多。

Joker bistro and bar is a hidden gem, the local dishes are surprisingly delicious for a bar+bistro, especially the local Taiwanese and asian dishes.

Huge cocktail selections, beers served in pints or towers for groups

Has pong connect table. Excellent professional service from the staff.","Not to look at the chef in the bar small, the cooked vegetables are superb.The price will not be expensive.Service student attitude is very good cocktails also have a certain technical choice also many.

Joker bistro and bar is a hidden gem, the local di Shess are are as surely delicic for a bar+bistro, especially the localrely and as an as as an as an as an as an as an as an as an as ais

Huge cocktail sections, beers served in pins or towers for groups

Haspon Connect table. Excellent product service from the staff.",False,0.147,0.0,0.853,0.9286
一級棒的好玩酒吧，最親民的吧台跟員工，下班一定會經過進來喝一杯，喜歡交朋友的你們千萬別錯過。,"The first -level fun bars, the most affordable bar and employees, will definitely come in and drink a drink after get off work. Don't miss it if you like to make friends.",False,0.326,0.0,0.674,0.901
"疑似店內音樂放太大聲被鄰居投訴，接連警察都有到店關切。

但是後來一出店門，或許是樓上鄰居太過氣憤倒水灑到正著，全身濕掉，真的很慘，喝完酒還淋濕回家，好險不是倒硫酸或屎尿。
建議店家做好隔音設備、調整營業時間亦或是與樓上鄰居協調好，不然倒霉的都是我們消費者。。。
就算檢舉也沒有證據也沒有損害賠償。","Suspected that the music in the store was too loud to be complained by the neighbors, and the police were concerned about the shop.

However, when I got out of the store, perhaps the neighbors upstairs were too angry and spilled on the water. The whole body was wet. It was really miserable. After drinking, it was wet home. Good danger was not sulfuric acid or shit.
It is recommended that the store do a good job of sound insulation equipment, adjust business hours, or coordinate with neighbors upstairs, otherwise our consumers are all unlucky.EssenceEssence
Even if there is no evidence, there is no damage compensation.",False,0.081,0.164,0.755,-0.8851
"戴眼鏡的男服務生態度超差，我們一進店就點兩杯Mojito，他臉超臭說要等10-15分鐘。我們心想會在這待一會，就表示沒問題，還跟他說我們的座位是哪一桌。

中間這位男臭臉服務生一直不斷出現在地下室，穿梭在桌與桌間，只為了受桌上的衛生紙？看到衛生紙就收，沒別的事情可以做的話，真的可以不用一直出現。

過了快半小時，等不到Mojito的我看到他到處在收衛生紙，怕他送錯桌，就好聲好氣地問他，結果換來他不耐煩地說，Mojito比較久，要等10-15分鐘（但我已經等了半小時耶！）

最後我在這間店待了一小時，還是沒等到我點的那兩杯Mojito。","The men wearing glasses have a poor service attitude. As soon as we entered the store, we ordered two cups of Mojito. His face was super stinky and said that he would have to wait for 10-15 minutes.We thought that we would stay here for a while, and we said that there was no problem, and told him which table was our seat.

The men's stinky waiter in the middle has always appeared in the basement, shuttled in the table and the table, just to receive the toilet paper on the table?When you see toilet paper, you can do nothing else.

After almost half an hour, I couldn't wait for Mojito. I saw him everywhere with health paper. I was afraid that he would send the wrong table, so he asked him angrily. -15 minutes (but I have waited for half an hour!)

In the end I stayed in this shop for an hour, and I didn't wait for the two cups of Mojito.",False,0.024,0.057,0.919,-0.5737
"老闆跟bartender都超nice
熟客姐姐們也會跟新來的人聊天
整體的店內氣氛也很不錯
再加上他們平日有開到五點
是一間很推的bar!!","Both the boss and Bartnder are super nice
Sister Mirajan also chat with new people
The overall atmosphere in the store is also very good
Coupled with their opening to five o'clock on weekdays
It is a very pushing Bar !!",False,0.216,0.0,0.784,0.8879
想玩pongconnect 不需要到信義區人擠人而且超級便宜，老闆札克超可愛又好客，有上下兩樓適合辦包場活動，週末還有DJ放歌超級嗨🙌🙌🙌 …,"I want to play PONGCONNECT, I do n’t need to go to Xinyi District crowded and super cheap. The boss Zucker is super cute and good guest.",False,0.453,0.0,0.547,0.9468
妹妹們好可愛🥰 …,Sisters are so cute ...,False,0.491,0.0,0.509,0.5949
撲克牌調酒好特別，有一種全新的體驗，整體裝潢氣氛超棒,"Poker bartending is special, there is a new experience, the overall decoration atmosphere is great",False,0.343,0.0,0.657,0.7783
態度很差 其餘不想多說 但酒好喝 如果想看臉臭調酒師配酒喝 可以嘗試一下呦：）,"The attitude is very poor, the rest does not want to say more, but the wine is good, but if you want to see the face odor bartender with wine, you can try it :)",False,0.218,0.078,0.704,0.7901
態度很差 對新客人就是一臉看不起 拜託真的沒人欠你 唸不好的高中怎麼啦？？瞧不起莊x?? 以後不會再去了 態度差得可以 看不起客人 慢慢調你的酒 謝謝,The poor attitude is a high school with a bad attitude.IntersectionLooking down on Zhuang X ?? I won't go anymore in the future.,False,0.0,0.249,0.751,-0.7882
"調酒不錯，白啤酒很好喝，還有Beer Pong可以玩，很有趣，價格很合理
吧台及老闆很親切，之後會常常去消費","The bartending is good, the white beer is delicious, and the beer pong can play, very interesting, the price is reasonable
The bar and the boss are very kind, and they will often spend later",False,0.343,0.0,0.657,0.9402
Bartender 很厲害!調酒真的厲害還可以客製化 每次來都不會失望 酒單是撲克牌超有創意 我的聚會首選,"Bartender is very powerful! Bart -up is really powerful, and you can customize it. Every time you come, you will not be disappointed.",False,0.311,0.0,0.689,0.8415
氣氛好，一樓自在喝酒，樓下DJ狂歡，調酒水平到位，餐點可口，顛覆我對於一般酒吧只賣酒，食物隨意做的那種刻板印象,"The atmosphere is good, drink freely on the first floor, DJ carnival downstairs, the level of bartender is in place, the meal is delicious, subverting me for the stereotype of the general bars, the food is randomly made",False,0.207,0.05,0.742,0.802
"莎士比特特調讚
曹哥又帥人又好
下次有空再去找你喝一杯","Shakes Bitt Praise
Brother Cao is handsome and good
Go to you to have a cup again next time I have time",False,0.338,0.0,0.662,0.8658
服務生（男）不知道在跩什麼！不想上班可以提早下班不用擺個臉，我是昨天晚上地下室的其中一位客人，這樣你們比較清楚！,"The waiter (male) does not know what is!If you don't want to go to work, you can get off work early without a face. I was one of the guests in the basement last night, so you are more clear!",False,0.081,0.029,0.89,0.5032
很有特色的酒吧，也很顯眼，口味特殊，點之前建議先問清楚內容物。,The very distinctive bar is also very conspicuous and has a special taste. It is recommended to ask the contents before ordering.,False,0.184,0.0,0.816,0.5423
很少遇到這麼親民的酒吧，重點調酒也很好喝！值得收藏！,"Rarely encounter such a close -to -people bar, and the focus of bartending is also very delicious!It is worth collecting!",False,0.126,0.0,0.874,0.4113
"燈光美氣氛佳樓下包廂還有舞池跟dj
適合大家去小蹦","The light atmosphere of the light is good at the box and the dance floor and DJ
Suitable for everyone to go",False,0.121,0.0,0.879,0.4404
餐點頗好吃，但環境不是很好。,"The meal is delicious, but the environment is not very good.",False,0.159,0.232,0.609,-0.2696
DJ音樂很嗨 遊戲免費借玩超讚,"DJ music is very hi game, free borrowing is superb",False,0.489,0.0,0.511,0.8255
"酒不錯喝～👍
但是下B1的樓梯要注意😂 …","Drink well ~
But pay attention to the stairs of B1 的 ...",False,0.11,0.113,0.777,-0.0129
服務人員態度nice，啤酒好喝，調酒不推,"The attitude of the service staff is nice, the beer is delicious, and the bartender will not be pushed",False,0.277,0.0,0.723,0.7579
"朋友生日辦在樓下包場
員工老闆很友善","Friend's birthday office is packaged downstairs
The employee boss is very friendly",False,0.241,0.0,0.759,0.5413
態度很差 誰不是年輕過來的 30歲了 麻煩你有你的大度 不要顯得自己跟小孩似的 沒人欠你,"Poor attitude is not young when you are young. Trouble, trouble, you have your generosity, don’t look like a child. No one owes you.",False,0.168,0.31,0.522,-0.5994
酒有夠難喝 酒精少到叫我阿嬤來喝也不會醉,"There is enough wine to drink and drink, so that I will be drunk if you call me, you will not be drunk.",False,0.08,0.094,0.826,-0.0936
看起來負評是被公關公司洗爆的店 幫補個血,It seems that the negative comment is to help the shop washed by the public relations company to help supplement a blood,False,0.192,0.132,0.676,0.1779
