Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"就很好喝～～很順
而且服務人員的態度都超好的
很開心來這邊慶生！！
而且還有請我們喝shot
環境也很乾淨舒服
是值得回訪的酒吧！","It's delicious ~~ Very smooth
And the attitude of the service staff is super good
I am very happy to come here to celebrate your birthday!Intersection
And ask us to drink shot
The environment is also very clean and comfortable
It is a bar worth visiting!",False,0.417,0.0,0.583,0.9803
"餐點好吃到無話可說
感覺主廚很用心
服務人員很親切👍🏻👍🏻","The meal is delicious enough to say nothing
Feeling the chef is very attentive
The service staff is very cordially 切",False,0.154,0.057,0.789,0.5155
服務超好👍🏻特製調酒超好喝～,The service is super good 制 Special -made bartending is super good ~,False,0.671,0.0,0.329,0.946
"朋友訂過有史以來氛圍最讚餐點最頂的店 跨年好所在😍大推🎆
（朋友幫忙拍的🎉🥳）","Friends have booked the most well -known meals in history, the top of the restaurant in the New Year's Eve is the big push 🎆 🎆 🎆
(Friends help shoot 拍)",False,0.323,0.059,0.617,0.8655
"不常評論，但這家真的很推

飲料好喝，東西好吃，環境乾淨舒適，燈光美氣氛佳
服務員跟bartender服務都超讚
在上酒的時候會先跟你介紹怎麼喝比較合適
點了好幾杯酒都被驚艷到
還被招待了一輪shot

好的店家值得分享
以後會常來","Not often comment, but this one is really pushing

The drink is delicious, the things are delicious, the environment is clean and comfortable, the lights are beautiful
The waiters and Bartender are superb services
I will introduce you to how to drink it when you are drinking.
I ordered several glasses of wine to be amazing
I was also entertaining a round of shot

Good stores are worth sharing
I will come often in the future",False,0.425,0.0,0.575,0.9946
謝謝蛋頭最棒的調酒，想要小酌一杯，最浪漫的一晚，這邊是享受一人時光的好選擇。,"Thank you for the best bartending of the egg head. If you want to have a drink, the most romantic night is a good choice to enjoy one person.",False,0.426,0.0,0.574,0.9441
氣氛超好的，酒很好喝，推薦今晚十點見,"The atmosphere is super good, the wine is delicious, please see at 10 o'clock tonight",False,0.538,0.0,0.462,0.9153
"義大利麵有水準，用料實在大方，麵條跟醬汁味道有融合在一起，吃得到主廚的用心

調酒有特色，以電影為主題，融入在地元素，視覺味覺都照顧到了，推一個👍 …","The pasta is standardized, the ingredients are really generous, the noodles are fused with the taste of sauce, and the chef can get the chef's intentions.

The bartending is unique. With the theme of movies, it is integrated into the local elements. The visual taste has taken care of it.",False,0.124,0.0,0.876,0.7778
"結合傳統跟現代調酒的酒吧，調酒與茶的結合，以及料理的創意發想很新奇，尤其是我點的輕食：搖起來！方舟招牌炒手微辣口味,是用手搖杯上菜讓客人親自混合醬汁與炒手，再倒到盤子中，輕搖後不會皮肉分離的炒手Q彈有勁內餡肉香加上麻辣香氣很讓人食指大動","Combining the traditional bartending bar, the combination of bartending and tea, and the creative imagination of cooking, especially the light food I ordered: shake it!The Ark signs are slightly spicy. They shake the cup with their hands to let the guests mix the sauce and speculate in person, and then fall into the plate. Spicy aroma is very moving index finger moving",False,0.044,0.052,0.903,0.263
"🌟超讚👍
最多只能給五顆星 我自己多加一顆
調酒好喝 調酒師又帥🤩 …","🌟 👍 👍 赞 赞
I can only add one more stars at most, I add one myself
Bart -up, delicious bartender and handsome ...",False,0.21,0.0,0.79,0.7845
酒好喝、炸雞很好吃（據說是紹興酒醃製的）、吧台人員都很親切好聊天！推推～,The wine is delicious and fried chicken is delicious (it is said to be marinated by Shaoxing wine).Push ~,False,0.303,0.0,0.697,0.8126
菜單是用藏寶圖的形式呈現，除此之外還可以拿來玩小遊戲，讓有選擇障礙的人可以更快的決定，店內的調酒師都非常親切友善，也願意仔細介紹，這次喝的是六號，有一些琴酒的草本再搭配淡淡的草莓果香，很適合不喜歡喝酒感太重的我,"The menu is presented in the form of treasure maps. In addition, it can be used to play mini -games, so that people with obstacles can decide faster. The second drink is the sixth. There are some herbs with piano wine and a faint strawberry aroma, which is very suitable for me who don’t like to drink too much.",False,0.11,0.04,0.85,0.5423
"老酒義大利麵超好吃！
拼盤的甜不辣也很驚艷！
酒單超有趣 1號很特別
會想回訪😆","Old wine is super delicious!
The sweetness of the platter is not spicy and amazing!
Wine list is super interesting No. 1 is very special
Will want to return to visit 😆",False,0.471,0.058,0.471,0.9681
昨晚跟朋友經過來喝兩杯，意外發現餐點也都頗有水準，看到隔壁桌吃了燉飯義大利麵，也忍不住點了吃吃，麵條燉飯都很入味，香氣十足！調酒也都很棒，店裡特色調酒都很有特色，喝起來都很順好入口，前後還叫了6盤shot每種都好有特色，印象最深的是蘋果風味的威士忌shot，超讚！店員也都非常熱情服務很好～看來之後下班會常來,"Last night, I came to drink with my friends for two glasses. I accidentally found that the meal was quite standard. I couldn't help but order to eat when I saw that I ate the stewed rice noodles next door. IntersectionThe bartending is also great. The specialty bartending in the store is very distinctive. It is very good to drink. Each one is called 6 sets of SHOT. praise!The clerk is also very enthusiastic.",False,0.193,0.038,0.77,0.9493
"很適合一起吃飯喝酒~
食物很好吃,特別推薦拌麵,好吃又好玩~
調酒也很有特色🍸🥟🍝🍻🙌","Very suitable for eating and drinking together ~
The food is delicious, and it is recommended to mix noodles. It is delicious and fun ~
Mixing is also very distinctive 有",False,0.316,0.0,0.684,0.91
"餐點跟酒都給10分滿分❤️❤️❤️
好適合帶朋友來聚餐～
Bartender 們都超好相處🤭
小週末跟假日建議訂位喔～～～ …","Both meals and wine give 10 points full of points ❤️❤️❤️
It's suitable to bring friends to dinner ~
Bartender are all getting along well 🤭
Suggestions for small weekends and holidays ~~~ ...",False,0.22,0.0,0.78,0.875
"期間限定的調酒跟食物都好讚 蛋餅超好吃🤩
紅茶口味的調酒也很驚艷 會想回訪那種👌🏻 …","The limited bartending and food during the period are so good that the omelet is super delicious 🤩
Black tea flavored bartending is also amazing, I want to return to the kind of 👌🏻 ...",False,0.404,0.034,0.562,0.9656
氣氛很好座位舒適餐點很好吃酒類多種選擇非常讚,The atmosphere is very good. The seat comfortable meal is very good.,False,0.518,0.0,0.482,0.8653
"義大利麵醬汁很濃 麵條很Q
炸雞很多汁很好吃
店員很Nice會照顧每一位客人
氣氛很棒很優秀
100分～～～","The pasta sauce is very thick noodles and very q
A lot of juice fried chicken is delicious
The clerk is very nice to take care of every guest
The atmosphere is great and excellent
100 points ~~~",False,0.35,0.0,0.65,0.9571
意外酒吧吃到那麼好吃的燉飯，真的很推，酒好喝店員也很親切！,"The accidental bar eats such delicious stew, it is really pushing, and the wine clerk is also very kind!",False,0.308,0.052,0.64,0.8118
"餐點和酒都很美味😋
整體感覺都很值得再次來訪❤️
舒適的空間👍 …","The meals and wine are delicious 酒
The overall feeling is worth visiting again ❤️
Comfortable space 空 ...",False,0.394,0.0,0.606,0.8555
空間超棒的！ 酒也很讚,The space is great!Wine is also great,False,0.423,0.0,0.577,0.6588
bartenders 很親切好聊天，調酒超順口好喝，招待的shot好好喝👍一個人來也不怕,"Bartenders is very kind to chat, the bartending is super smooth and delicious, and the enrolls are good at it.",False,0.47,0.0,0.53,0.9348
超美的新店🤍餐點跟酒很精緻🥰很讚推推👍,Super beautiful new shop 点 meals and wine are delicate and very good.,False,0.575,0.0,0.425,0.9041
餐點不錯吃，義大利麵很推，特調好喝，水準之上，,"The meal is good to eat, the pasta is very pushing, the special is delicious, and the standard is on the standard.",False,0.335,0.0,0.665,0.8612
東西好吃，酒又好喝！要放鬆來這就對了。,"The things are delicious, and the wine is delicious!It's right to relax.",False,0.408,0.0,0.592,0.784
這條街我走過三件的，唯獨這間的氛圍是我最喜歡的！讚,I have walked three pieces in this street. The only atmosphere is my favorite!praise,False,0.0,0.0,1.0,0.0
最近新開的酒吧 餐點跟調酒都很不錯！,The newly opened bar meals and bartender are very good recently!,False,0.258,0.0,0.742,0.54
"服務人員都超親切～
介紹得也很專業","The service staff are super kind ~
Introduce very professional",False,0.477,0.0,0.523,0.8074
甜不辣好吃！酒特別也好喝！服務好！推推,Sweet and delicious!The wine is particularly delicious!Good service!Push,False,0.356,0.0,0.644,0.5962
"超好喝的調酒🍸
食物也超好吃
新酒單跟新菜單都很驚艷
服務又好，調酒師又很專業
來過4次了還會再來👍🏻👍🏻👍🏻","Super delicious bartending 调
Food is also super delicious
The new wine list and the new menu are amazing
The service is good, and the bartender is very professional
I will come again after 4 times 了",False,0.414,0.0,0.586,0.9716
酒跟餐點都很用心～很值得來 推薦大家,Wine and meals are very careful ~ It's worth recommending everyone,False,0.296,0.0,0.704,0.4201
"酒好喝，東西又好吃
老闆好帥⋯","The wine is delicious and the things are delicious
The boss is so handsome ...",False,0.49,0.0,0.51,0.9103
"酒好喝餐點也好吃（相當驚喜）
Bartender 很親切，願意瞭解客人需求給建議，調酒讓人有種驚喜感，有很多意想不到的組合但不至於太難入手，一般人接受度也蠻高的，喜歡，推薦！","The wine is delicious and delicious (quite surprising)
Bartender is very kind, and is willing to understand the needs of guests to advice. The bartender makes people have a sense of surprise. There are many unexpected combinations but not too difficult to start. Most people are also very high acceptable. I like it! Recommended!",False,0.332,0.0,0.668,0.9605
"酒好喝
餐點有創意 美味
服務親切","Wine
The meal is creative and delicious
Intimate service",False,0.485,0.0,0.515,0.765
環境好 氣氛佳 推薦,Good environment is good,False,0.744,0.0,0.256,0.7003
"幫自己放個避雷針
酒吧不要亂找 去711買就好","Put yourself a lightning shot for yourself
Don't find 711 to buy in the bar",False,0.0,0.0,1.0,0.0
謝謝Ryan 的服務和招待！調酒和環境舒適，有機會再訪👍,"Thank you Ryan for your service and hospitality!Bart -up and comfortable environment, have the opportunity to visit again",False,0.372,0.0,0.628,0.8356
"調酒很有層次跟水準
調酒師也很熱情推薦介紹
剛好過年來 只有提供炸物
不過炸物沾醬很提味","Blooming is very layered and standard
The bartender is also very enthusiastic recommended introduction
Just in the Chinese New Year, only the fried objects were provided
But fried and dipping sauce is very flavorful",False,0.106,0.0,0.894,0.4187
店員人超好親切，解說詳細。環境舒適，很適合跟朋友來聊天喝酒☺️,"The clerk is super kind, and the explanation is detailed.The environment is comfortable, it is very suitable for chatting with friends, drinking and drinking ☺️",False,0.443,0.0,0.557,0.9493
"咩酒好好喝😍😍😍
我的愛店🥹
已經來了好幾次了～～～
服務也很讚👍","好 好 好 好 好 好 好 好
My love shop 🥹
It has been here several times ~~~
The service is also very good",False,0.243,0.0,0.757,0.8122
"✨情書超好喝～店裡環境很好～bartender調酒厲害！
不小心發現的一間隱藏bar，下次還會來！","～ The love letter is super delicious ~ The environment in the shop is very good ~ Bartnder bartender!
An accidentally found a hidden bar, will come next time!",False,0.371,0.057,0.572,0.9346
"服務超級周到！
大推「好吃到歪七扭八」","The service is super thoughtful!
Push ""delicious to crooked seven twists and eight""",False,0.512,0.0,0.488,0.8883
推薦彼岸花！酒感不重，清爽好喝！適合夏天，這種熱天氣就是要來一杯啊😋 …,"Recommend the other side flower!The wine is not heavy, refreshing and delicious!Suitable for summer, this kind of hot weather is to have a cup ...",False,0.114,0.0,0.886,0.4738
"燈光好氣氛佳
調酒喝起來層次豐富不單調
視覺 嗅覺 味覺 的多重享受
值得一訪再訪的愛店💗 …","Good light atmosphere is good
Rich and drink the layer of alcohol, no monotonous
Multiple enjoyment of visual smell taste
The love shop that is worth visiting again 💗 ...",False,0.508,0.045,0.447,0.9712
餐點好吃服務親切值得常來,The delicious service of the meal,False,0.425,0.0,0.575,0.5719
東西非常好吃特別，服務很好，推薦,"The things are very delicious and special, the service is very good, it is recommended",False,0.521,0.0,0.479,0.899
"好適合帶朋友來聚餐～
店裡的各位都超好相處的喔
大推☺️","It's suitable to bring friends to dinner ~
Everyone in the shop is so good to get along well
Big push ☺ ️",False,0.374,0.0,0.626,0.8988
餐點好吃酒很讚,The meal is delicious,False,0.552,0.0,0.448,0.5719
服務人員很仔細介紹餐點，還能依照喜好特調，推推👍👍下次絕對會再光顧(⁎⁍̴̛ᴗ⁍̴̛⁎),"The service staff carefully introduces the meal, and can also be adjusted according to the preference.",False,0.091,0.0,0.909,0.128
"好吃的餐點和熱情的店員
整體評價100分","A delicious meal and enthusiastic clerk
Overall evaluation 100 points",False,0.463,0.0,0.537,0.7845
"靠近門口的沙發位煙味超重，完全影響用餐、喝酒的感受。
酒的口味普通，不難喝，但也沒有很好喝，在市民大道的這種一級戰區要加油～

但最糟的真的還是環境，怎麼會把吸煙區安排在店門口臭自己的店和客人？？？不喜歡吸二手菸的真的不要來～","The smell of smoke near the door is overweight, which completely affects the feeling of dining and drinking.
The taste of wine is ordinary, it is not difficult to drink, but it is not very delicious. This first -class theater on Citizen Avenue must be cheer ~

But the worst is really the environment. How can you arrange the smoking area in the store's store and guests?IntersectionIntersectionDon't like to suck second -hand cigarettes, don't come here ~",False,0.152,0.148,0.7,-0.1509
"酒很好喝 氣氛很棒
值得二訪","The wine is delicious and the atmosphere is great
Worth the second visit",False,0.492,0.0,0.508,0.8658
調酒口味很特別，環境也很舒適，適合跟朋友一起悠閒聊天喝酒🍷 …,"The taste of bartender is very special, and the environment is also very comfortable. It is suitable for chatting with friends leisurely and drinking 🍷 ...",False,0.288,0.0,0.712,0.8653
"彈頭哥超帥
酒又好喝","Bullet brother super handsome
Wine is delicious again",False,0.684,0.0,0.316,0.8957
"誠心推薦的酒吧
酒好喝
服務好
氣氛佳
很適合下班來一杯","Recommended bar
Wine
Good service
Good atmosphere
Very suitable for get off work a cup",False,0.388,0.0,0.612,0.765
酒清爽好喝 氣氛很chill 很放鬆的一間店,A shop with a refreshing and delicious atmosphere is very relaxed.,False,0.444,0.0,0.556,0.8016
酒超好喝～氣氛很舒服，適合下班後或週末想放鬆的朋友來！,"The wine is super delicious ~ The atmosphere is very comfortable, suitable for friends who want to relax after get off work or weekend!",False,0.511,0.0,0.489,0.9571
"燈光美、氣氛佳、調酒種類豐富好喝！
適合下班小聚！","Beautiful lights, good atmosphere, rich and delicious types of alcohol!
Suitable for small gathering!",False,0.595,0.0,0.405,0.9401
"酒都很好喝欸！！！！！讚啦👍
聚會的好地點🤙🤙🤙 …","The wine is delicious!IntersectionIntersectionIntersectionIntersectionPraise 👍
A good place for the party 好 ...",False,0.329,0.0,0.671,0.7088
調酒師友善推薦酒品 Nice 👍,Bart -up teacher is friendly to recommend wine nice 👍 👍 👍,False,0.415,0.0,0.585,0.8176
食物好吃酒好喝bartender都很讚 推！,The food is delicious and delicious Bartender is very good!,False,0.609,0.0,0.391,0.8976
"酒可以欸欸欸欸！

點了一個甜甜的抹茶紅豆，
付了羊羹覺得很酷。

朋友的1號調酒是整個晚上最好喝的一杯🥃
然後連炸薯條都很不賴。

主要是人少音樂聲也不會太大，
最討厭無法聊天的聲音大小了🥲","Wine can be cricket!

Ordered a sweet matcha red beans,
I felt cool to pay the sheep.

Friend’s No. 1 bartending is the best glass all night 🥃 🥃 🥃 🥃
Then even fried fried fried fries.

The main reason is that people and young music will not be too big,
The most annoying sound of the unable to chat 🥲",False,0.132,0.059,0.809,0.7506
東西好吃～ 服務100分,It's delicious ~ service 100 points,False,0.425,0.0,0.575,0.5719
酒好喝食物新鮮氣氛佳！,Good food fresh atmosphere!,False,0.733,0.0,0.267,0.6696
很喜歡這間的調酒及店員的服務，招待國外的朋友都覺得很開心。軟殼蟹燉飯很好吃！,"I like this bartending and the service of the clerk, and I feel very happy to entertain friends abroad.Soft shell crab stew is delicious!",False,0.459,0.0,0.541,0.9446
"無論餐點、環境，都表現得很棒的一家店！尤其推薦手搖乾拌麵、手搖抄手，真的是好吃、又趣味性十足。
（洗手間還幫大家準備好各種備品，相當貼心）","Regardless of the meal and environment, a shop that is great!In particular, it is recommended to shake the noodles and copy your hands. It is really delicious and fun.
(The toilet also helps you prepare a variety of preparations, which is quite intimate)",False,0.236,0.033,0.731,0.8897
餐點超好吃😋酒類也很不錯(尤其是5號讚讚）,The meal is super delicious.,False,0.717,0.0,0.283,0.8225
放鬆的好地方！推薦給愛喝酒的各位朋友！,Relax!Recommend to friends who love to drink!,False,0.612,0.0,0.388,0.8353
第一次來，鴨胸義麵/剝皮辣椒義麵/鮮奶油干貝義麵/松露野菇燉飯/海陸炸物拼盤 都好好吃，調酒也很特別，點一杯彼岸花 清爽順口！很棒！,"For the first time, duck breasty noodles/peeling pepper noodles/fresh cream dried scripts/truffle wild mushroom stewed rice/sea and land fried platter are delicious, and bartending is also very special. Order a glass of flowers on the other side of the other side!great!",False,0.157,0.0,0.843,0.8062
服務跟氣氛還有洗手間都不錯，但是今天點的Gin跟單杯威士忌是我這輩子跑過所有的bar 給的份量最少的店，加了大顆冰塊之後都不到三分之一的量，建議可以大方一點才能有再訪的意願。,"The service and the atmosphere are good, but the GIN and single cup of whiskey ordered today are the shops with the least portion given by all BAR in my life. It is recommended to be generous to have the willingness to visit.",False,0.224,0.0,0.776,0.882
炸雞不錯吃 調酒有水準但份量稍少,"Fried chicken is good to eat alcohol, but it has a level but a little weight",False,0.115,0.0,0.885,0.2382
"酒釀炸雞🍗跟松露燉飯都很推推！！！
酒也不錯 …","Both the wine fried chicken and the truffle stewed rice are pushed!IntersectionIntersection
Wine is also good ...",False,0.166,0.0,0.834,0.4926
