Original,EN,Positive,Negative,Neutral,Compound
"用餐經驗很愉快
石板類的烤肉很好吃
麻辣乾麵我個人非常喜歡
炸物很下酒
星期五還有駐唱
可以點歌聽也可以點歌自己唱

酒類還蠻多種選擇
老闆人很好很大方的招待了很多酒😆","The dining experience is very happy
Spirit barbecue is delicious
I personally like spicy dry noodles
Fry
There are still singing on Friday
You can sing and listen to it or sing yourself to sing yourself

There are quite many options for wine
The boss entertained a lot of wine very well",0.273,0.0,0.727,0.9457
"生蠔等到最後才出來，有點傻眼
櫻花蝦炒飯和金針菇還滿好吃的
當月壽星有優惠
價位偏高","The oyster waited until the end, and it was a little dumbfounded
Sakura shrimp fried rice and enoki mushrooms are still delicious
There is a discount on Shouxing in the month
High price",0.1,0.062,0.838,0.3384
蠻好吃的唷！ 來很多次了！,It's delicious!It's many times!,0.0,0.0,1.0,0.0
"這個消夜真是太補了！
生蠔好大顆，又新鮮！
不過都是單點的，價格不便宜。","This night's night is so replenishment!
The oysters are big and fresh!
But they are all single points, and the price is not cheap.",0.089,0.0,0.911,0.3036
雖然是外送但可以感覺擺盤很用心，醬烤牛肉質不老不嫩，可惜沒有期待的牛肉香，反而是培根起司麻糬口感讓人驚艷，很奇妙的搭配卻很融洽！,"Although it is a delivery, you can feel that the plate is very attentive, and the beef is not old or tender. Unfortunately, the beef aroma that is not expected is not expected.",0.0,0.07,0.93,-0.34
親切的老闆及店員，烤生蠔太好吃，CP值超高的餐廳,"Careful boss and clerk, roasted oysters are so delicious, CP -high -high restaurants",0.366,0.0,0.634,0.7462
紹興烤雞肉串超好吃😋，小酌聊天的氣氛很好，老闆很用心知道有壽星還特別弄了蛋糕，內科人下班放鬆的好去處。 …,"Shaoxing roasted chicken skewers are super delicious, and the atmosphere of chatting is very good. The boss knows that Shouxing has made a special cake.Mowing",0.391,0.0,0.609,0.9259
非常糟糕的體驗：用餐前預定了椒麻烤魚鍋，也得到店家會幫我們預留的回覆。但是到了店裡，開始點餐後才通知魚被其他人預約走了....之後妥協點了用同樣湯底做的海鮮火鍋....豆腐跟鴨血卻完全沒有入味，感覺像拼拼湊湊做出來的東西。不被尊重感覺很差。,"Very bad experience: Before the meal, the pepper hemp grilled fish pot was scheduled, and the store will help us reserve.But when I arrived in the store, I notified the fish to be made up by others after ordering meals .... After that, the seafood hot pot made of the same soup base was compromised .... Tofu and duck blood did not taste at all. It felt like fighting. Patch together something.It feels bad without respect.",0.059,0.141,0.8,-0.7991
串燒很好吃～～！酒也好喝～服務人員超nice💕💕下次可以找同事一起來吃！ …,The skewers are delicious ~~!The wine is also delicious ~ The service staff can go to colleagues to eat together next time!Mowing,0.285,0.0,0.715,0.8395
串燒很好吃！！！材料跟調味都很不錯～～,Skewers are delicious!IntersectionIntersectionBoth materials and seasonings are very good ~~,0.279,0.0,0.721,0.54
來很多次都沒踩雷，串類必點。適合小酌。,"I didn't step on the mine many times, and the string must be ordered.Suitable for drinking.",0.0,0.0,1.0,0.0
透過Ubereats訂購「泡菜烤梅花豬蓋飯」$120，乾淨、衛生、美味，南瓜很甜、杏鮑菇和豆輪很入味、燒肉很下飯，非常滿意，很樂意再次回購。,"Ordered ""Publisa Roasted Plum Pig Grame"" through UBEREATS, clean, sanitary, delicious, the pumpkin is very sweet, Pleurotus eryngii and bean wheels are very delicious.",0.406,0.0,0.594,0.9285
和以前來吃的印象差太多了，也冷清很多，音響相關硬體設備有狀況所以也有點不舒服。蛤蜊湯如水淡而無味。奶油櫛瓜的奶油味太廉價，建議選別的口味試看看會不會好些。雞皮吃起來麵包粉味比較重。起司牛不搭，建議點原味。烤生蠔6顆780太貴沒點。烤蝦12隻480比例尺可以看照片。烤杏鮑菇很juicy，可惜依舊是那個奶油味。松阪豬好吃！,"It ’s too much impression to eat before, and it’ s a lot deserted. The sound -related hardware equipment has a condition, so it is a bit uncomfortable.Clade soup is as light as water and tasteless.The cream of cream is too cheap. It is recommended to choose the taste test to see if it will be better.The chicken skin tastes more flavor of bread flour.The cheese cow does not match, it is recommended to order the original flavor.6 pieces of grilled oysters 780 are too expensive.12 480 ratio of grilled shrimp can see photos.Bakery eryngii is very Juicy, but unfortunately it is still the creamy flavor.Matsusaka pigs are delicious!",0.095,0.03,0.875,0.6953
附近好停車、店員很親切，重點餐點都處理的很細緻，燒烤的缺點是上餐速度不會太快因為現點現做。還好那天客人不是太多！如果有提供內用水杯會更好,"The nearby parking and the clerk are very kind. The key meals are very detailed. The disadvantage of the barbecue is that the speed of the meal will not be too fast because it is done now.Fortunately, there were not too many guests that day!It would be better if you provide inner water cups",0.113,0.05,0.837,0.5888
"現場有駐唱歌手 氛圍很好~
店員有貼心建議可事先訂位 才不會久候！","The atmosphere of the singer at the scene is very good ~
The clerk has intimate suggestions to book a place in advance to not wait for a long time!",0.107,0.0,0.893,0.54
食物好吃，老闆和老闆娘很親切！老闆娘調的酒很不錯～適合下班小酌！,"The food is delicious, the boss and the boss are very kind!The boss's wine is very good ~ Suitable for get off work!",0.263,0.0,0.737,0.8165
東西很好吃 招牌有兩到三道都必點 這是水煮魚招牌之一,"Things are very delicious signboards, two to three, they must order this is one of the boiled fish signboards",0.182,0.0,0.818,0.6115
正妹服務超值，鄭重懷疑老闆有潔癖⋯店內超級整潔,"Zhengmei service is value -for -money, solemnly suspect that the boss has cleanliness, the shop is super tidy",0.333,0.091,0.576,0.7096
超好吃而且店員超親切的😂 …,Super delicious and the clerk is super -cut 😂 ...,0.56,0.147,0.293,0.9231
"現場有life band 🎤🎹，喜愛這裡的氛圍~🍻
#Enjoy🤩 …","There is live band at the scene, I love the atmosphere here ~ 🍻
#ENJOYj ...",0.198,0.0,0.802,0.6369
意外發現內科加班後宵夜好所在~~~,"Unexpectedly, the supper is good after working overtime ~~~",0.266,0.0,0.734,0.4404
大推龍鬚菜!!!超級無敵好吃,Big Dragon Beard !!! Super invincible delicious,0.745,0.0,0.255,0.9131
東西好吃，氣氛好,"The things are delicious, the atmosphere is good",0.524,0.0,0.476,0.765
優質良心店家！現在外送便當動輒120~150元，貴店的午餐便當竟然只要不到100元，但口味、菜色、份量甚至超越很多120~130元的店家，尤其炸豬排超有誠意，大推！！,"High -quality conscience store!Now the delivery bento is 120 ~ 150 yuan, and the lunch bento in your store is only less than 100 yuan.Intersection",0.0,0.0,1.0,0.0
今日給家人過壽！食材與料理都很優！,Give your family life today!Both ingredients and cooking are very good!,0.274,0.0,0.726,0.5827
很棒的店！食物好吃又新鮮 ！,A great shop!The food is delicious and fresh!,0.681,0.0,0.319,0.893
"用餐當天沒什麼客人
但是上菜超級無敵慢
每一道菜中間都間隔5-10分鐘的感覺
也沒點幾道菜大概吃了超過2個小時
最後送上的烤雞串等了很久
送上來裡面居然沒熟
餐點口味非常普通
完全不會想再去一次的餐廳","No guests on the day of dining
But serving is super invincible slow
The feeling of 5-10 minutes in the middle of each dish is 5-10 minutes
I didn't order a few dishes for about 2 hours
The grilled chicken skewers were finally sent for a long time
It's not familiar with it in it
The taste of the meal is very ordinary
I won't want to go to the restaurant again",0.14,0.036,0.824,0.8877
點了酸菜白肉鍋，竟然30分鐘後才上來。開始吃到一半了，店家才說忘記給我們火鍋醬料...水也是問了才有提供。服務讓人滿失望的。但具體而言，還不錯吃。如果不介意等待的話，也許可以試試。,"Ordered sauerkraut white meat pot, even 30 minutes later.It started to eat halfway, and the store said that he forgot to give us hot pot sauce ... water also provided it after asking.The service is disappointing.But specifically, it is not bad.If you don't mind waiting, you may try it.",0.0,0.0,1.0,0.0
"聽介紹帶朋友來聚餐,東西大致上算好吃,但是價格偏高,端上桌的菜量卻好像沒到那個價值,有點傻眼,服務人員訓練上好像也不足,因為是第一次到店用餐,詢問服務人員餐點菜色上的問題卻沒有很清楚的能介紹,服務員也感覺不是很愉悅我的詢問,不知道是因為太忙了還是怎麼樣,有的餐點上的時間等超久,如果忙可以體諒要等,但也不告知單子多上餐需要等候一會,烤物有的烤的好吃有的烤的很老很硬,品質感覺不是很穩定,但還是不得不推他那烤魚鍋跟大紅袍真的就是好吃到沒話講!!建議一定要嘗試!!","Listen to the introduction to bring friends to dinner. The things are roughly delicious, but the price is high, but the amount of food on the table does not seem to be worth that value. It is a bit dumbfounded. Dinner, asking the service staff's meals for meals, but I did not know very clearly, and the waiter also felt that I was very pleasant. I don’t know if it was too busy or what was it. If you are busy, you can wait for it, but you do n’t tell the list to wait for a while. You need to wait for a while. The grilled fish pot and Dahongpao are really delicious !! It is recommended to try !!",0.166,0.046,0.788,0.9515
"可以理解外送平台操作不熟悉，但直接取消訂單且未連絡消費者是不是有點不被尊重，自己有做過服務業，知道很辛苦，但直接不告知取消訂單，讓上班的我們在11點52收到取消通知，且半小時前app畫面還有餐點製作中，找到聯絡方式打過去只收到今天店休，看到趕快取消，不知道是哪個環節有問題，但店家的處理方式讓人很不舒服

------------------------------------------------------------------------------------------------------------------
謝謝您快速地回覆，可以理解系統出錯或延遲導致，我們剛剛也有確認GOOGLE地標和FB都沒有公告今日會店休的消息，希望日後可以多加留意，看到你們評價很好才抱著期待下單，希望之後店休公告能夠有效的更新，避免造成雙方交易不愉快的體驗，謝謝","It can be understood that the operation of the platform is not familiar with the operation, but it is not respected if the consumer has not been contacted without contacting the order. He has done a service industry and knows it is very hard, but you do not tell the cancellation of the order. Point 52 Receive the cancellation notice, and half an hour ago, the APP screen and meals were made. Find the contact method to play and only receive the restaurant today. See which link is problematic, but the store's processing method is processed. It's uncomfortable

------------------------------------------------ ------------------------------------------------ ------------------
Thank you for your quick reply. You can understand that the system error or delay is caused. We just confirmed that the Google landmark and FB did not announce the news of today's meeting. I hope that you can pay more attention in the future. It is hoped that the store will be effectively updated later to avoid causing an unpleasant experience in transactions between the two parties. Thank you",0.124,0.133,0.743,-0.2431
好吃 樂樂正正,Delicate Lele is right,0.286,0.0,0.714,0.0516
"補週三的評價：
因為不太餓，只點了一些燒烤，和麻辣乾麵跟蛤蜊湯。味道鮮美，辣椒很辣，值得一試。
沒吃他們的烤魚，因為怕份量太大，或許下次再試試。","Complete the evaluation of Wednesday:
Because I am not too hungry, I just ordered some barbecue, and the spicy noodles and clam soup.The taste is delicious, the peppers are spicy and worth trying.
I did n’t eat their grilled fish, because I was afraid of too much the amount, maybe try again next time.",0.097,0.0,0.903,0.6808
"第一次吃到的時候很經驗, 口感跟味道真的很不錯.  第二次的時候就直接外帶了, 買了千元帶回家  隔日再加熱時,味道還是依舊很香.也不會失去太多原來肉類的口感.  這樣的品質是值得被推薦的","I was very experienced when I was eaten for the first time, and the taste and taste were really good. I took it directly at the second time. When I bought a thousand yuan to take home the next day, the taste is still very fragrant. Lost too much taste of the original meat. This quality is worth recommending",0.114,0.04,0.847,0.5879
"餐點現點現烤，所以會稍微慢一點點，但服務人員都很親切，價錢也可以接受。
炸物三角軟骨，帶殼小玉米也很讚，大推👍👍👍 …","The meal is baked, so it will be slightly slower, but the service staff are very kind and the price is acceptable.
The fried triangle cartilage, the small corn with shell is also very good, push it ...",0.26,0.0,0.74,0.9228
"如果純吃飯的人不要來（喝酒聊天可能比較適合）因為每道菜至少都要等20分鐘以上(是每一道跟每一道中間等待的時間）
飯都吃完了，菜還是沒來。
火鍋湯都快喝完了，火鍋料還是沒來。","If people who eat pure (may be more suitable for drinking and chatting), each dish has to wait at least 20 minutes for each dish (it is the time waiting for each one to wait in the middle)
The rice has been eaten, and the dishes have not come.
The hot pot soup is almost finished, and the hot pot ingredients are still not coming.",0.0,0.0,1.0,0.0
氣氛好  食物好吃 好地方,"The atmosphere is good, delicious food",0.623,0.0,0.377,0.765
"外送有優惠，購買了幾次 ，備餐時間快，以內湖來說價格低 CP高 豬排好吃~
希望優惠可以久一點","There are discounts for delivery, and I bought it a few times, and the meal time is fast. Well, the price of low CP high pork chops is delicious ~
Hope the discount can be longer",0.203,0.049,0.748,0.765
最近午餐有推出便當，飯很好吃，之前都叫外送，第一次現場點餐，等了30分鐘以上，如午餐想吃這家，建議叫外送或電話先訂餐。建議店家：雖然是現點現做要等，點餐前告知消費者，要等多久。,"Recently, lunch has been launched bento. The meal is delicious. I was called out. I was called for the first time. I ordered meals for the first time. I waited for more than 30 minutes. If you want to eat this one for lunch, it is recommended to call for delivery or call.It is recommended that the shop: Although it is now ordering, I have to wait, and to inform the consumers before ordering.",0.128,0.0,0.872,0.7964
服務態度超級差！蛤蜊完全沒吐沙、蝦子腸子沒挑掉、青菜炒的太鹹、肉又烤的太硬。只有生蠔好吃。不會再回顧了。,"The service attitude is super bad!The clams did not spit sand, the shrimp intestines did not pick out, the vegetables fried too salty, and the meat was grilled too hard.Only oysters are delicious.I won't review anymore.",0.107,0.0,0.893,0.636
"服務態度佳，串燒好吃
但會一直季節性換菜單
所以可能這次覺得好吃的下次吃不到了","The service attitude is good, the skewers are delicious
But will always change the menu for season
So I may feel delicious this time, I ca n’t eat it next time",0.25,0.0,0.75,0.8537
服務人員態度棒～～～餐點也不錯！馬路邊有點稍吵，不過是內湖區下班聚餐的好地方。,"The attitude of the service staff is good ~~~ Meal is also good!The roadside is a bit noisy, but it is a good place to dinner in Neihu District.",0.182,0.04,0.777,0.6948
蒜頭雞超讚，服務生好正，但是一直不告訴我她的名字，餐後薯條好好吃，讓人想再回來，超超超超推薦,"The garlic chicken is superb and the waiter is good, but I never tell me her name.",0.231,0.0,0.769,0.5423
"變不好吃了！
1. 原本招待的花生沒了，改成毛豆。但毛豆難吃。本來招待的花生因為夠好吃，所以會讓人想花錢再買一盤，但毛豆真的很不好吃.
2. 原本飲料給杯子都是玻璃杯+冰塊，但這次去只有塑膠杯且沒冰塊。整體感覺就不好了。
3. 明太子烤魷魚的明太子不夠多，導致燒烤的焦味太重，吃不到明太子跟魷魚的好味道！

總體來說，對呼搭啦的評價下降不少....","It's not delicious!
1. The peanuts that were originally entered were gone, and it was changed to edamame.But edamame is unpalatable.Because the peanuts that were originally entertaining were delicious enough, it would make people want to buy another plate, but the edamame is really not delicious.
2. The original drinks gave the cups with glass+ice cubes, but this time there was only a plastic cup and no ice cubes.The overall feeling is not good.
3. There are not enough Ming princes to roast squid, which causes the scorching smell of barbecue too much.

Overall, the evaluation of the Hojo has decreased a lot ...",0.086,0.107,0.807,-0.6667
"上一秒才剛跟我收錢
然後不知道在摸什麼
結果拿別人的帳單跟我說算錯
這個…我知道喝酒的客人很好算錢，但是我沒喝酒
希望這不是個壞習慣","I just collected money with me last second
Then don't know what to touch
As a result, I said something wrong with me from someone else's bill
This ... I know that the guest who drinks is very good, but I don't drink alcohol
Hope this is not a bad habit",0.101,0.089,0.81,0.1809
超好吃啦～老闆娘熱情招待！跟家人來吃大家都很滿意^^,It's so delicious ~ The boss is enthusiastically entertaining!I'm very satisfied with my family to eat ^^,0.44,0.0,0.56,0.8996
我們副理（禮貌Boy）說， 21歲長的像焦凡凡的店員服務好，親切，希望可以給他電話，大家交個朋友,"Our deputy manager (polite BOY) said that 21 -year -old long -standing clerk's service service, kind, hopes that you can call him, everyone will make friends, everyone will make friends",0.323,0.0,0.677,0.9081
"烤蔬菜都好吃，推薦串燒，不過價錢偏高要另外加10%服務費
店員服務非常友善，停車需至對面停車場
乾麵的麻辣味道很香","Baked vegetables are delicious, recommended skewers, but the price is high, add 10%service fee
The clerk service is very friendly. Parking needs to go to the opposite parking lot
The spicy taste of dry noodles is very fragrant",0.195,0.0,0.805,0.8171
環境好，服務好，物超所值，生蠔好吃，四個月前來過，店員還記得我們來過！,"Good environment, good service, good value for money, oysters are delicious. Come four months before, the clerk remembers that we have been here!",0.456,0.0,0.544,0.9336
"公司聚餐，麻辣魚鍋很好吃！ 👍
服務態度很好！
蛤蜊湯很鮮甜！
椒鹽蝦很新鮮！ …","The company's dinner, the spicy fish pot is delicious!Bleak
The service attitude is very good!
Clam soup is very fresh!
Salt and pepper shrimp is very fresh!Mowing",0.218,0.0,0.782,0.7878
食材超讚的！ 東西也超好吃 服務員也超熱情也很可愛！ 我有說到做到喔！,The ingredients are superb!Things are also super delicious and very enthusiastic and cute!I have said it!,0.479,0.0,0.521,0.9181
"吃好幾年的串燒店了
餐點和服務品質都維持的還不錯
內湖小酌小聚的好地方👍🏻 …","The skewed shop for several years
The quality of the meal and the service remains pretty good
Neihu drinking a good place 小 ...",0.3,0.0,0.7,0.8402
中午賣的便當，採用透明蓋的圓盒，乾淨衛生、飯菜都很新鮮，米飯跟菜盒分離，保留飯的口感，蠻好的。,"The bento sold at noon uses a transparent cover box. It is clean and hygienic, and the meals are very fresh. The rice is separated from the vegetable box. The taste of the rice is pretty good.",0.257,0.0,0.743,0.8858
外送推出打折優惠，又怕人點，點完餐等10幾分鐘後又取消訂單，還改成已售完，才10點多剛開店就售完了,"Delivery launch discount discounts, and afraid of people to order. After 10 minutes after ordering, the order is canceled, and it is changed to sold. It is only available for sale at more than 10 o'clock.",0.0,0.0,1.0,0.0
"類似居酒屋的概念
但除了串燒有更多選擇
正常情況下都很好吃，可是有時候肉會硬掉

推薦:石板牛，炸魷魚","Similar concepts of izakaya
But there are more options except skewers
Under normal circumstances, it is delicious, but sometimes the meat will be hardened

Recommended: slate cow, fried squid",0.212,0.0,0.788,0.8047
感謝領台樂樂小姐的熱情款待，給予我們一燉豐盛的晚餐，好地方值得推薦給大家一起來，希望大家都有美好的晚餐時光,Thanks to Miss Linglele's enthusiastic treatment and gave us a stewed dinner. Good places are worth recommending to everyone. I hope everyone has a good dinner time.,0.436,0.042,0.522,0.9337
一般般，隨便吃一吃兩個人兩千多。燒烤偏鹹，所以飲料才會多叫一點。,"Generally, eat more than two thousand people casually.Barbecue is salty, so the drink will be called a little more.",0.0,0.0,1.0,0.0
適合聚餐的好地方,Suitable for a good place for dinner,0.326,0.0,0.674,0.4404
烤物新鮮好吃，價格公道比東區便宜很多。老闆很帥人又好，但老婆也在旁邊。,"Baked objects are fresh and delicious, and the price is fair than the Eastern District.The boss is very handsome and good, but his wife is next to it.",0.303,0.0,0.697,0.7893
適合多人聚會，也適合幾位好友小聚，因為現烤，所以適合慢食。平日晚上附近蠻好停車的。,"Suitable for multi -person gatherings, and also suitable for several friends, because it is baked, so it is suitable for slow food.It's a good parking nearby.",0.2,0.0,0.8,0.7184
食材新鮮 服務態度親切 價格合理 適合上班族 大人小孩 慶祝生日 都不錯 氣氛舒適,"Fresh service attitude is intimate, the price is reasonable, suitable for office workers, adults and children to celebrate their birthdays are good atmosphere and comfortable",0.367,0.0,0.633,0.9042
"和以前便宜又大碗的呼搭啦已經不一樣了, 服務差還得收服務費. 菜單全都漲價, 份量也縮水.",It is no longer the same as the cheap and large bowl of the past. The service fee has to be charged for poor service.,0.0,0.244,0.756,-0.7269
太難吃，從來沒吃過那麼難吃的小吃店，生魚片還冰棒棒的，服務態度差。真失望！,"Too unpalatable, I have never eaten such a unpleasant snack bar. The sashimi is also popsicles, and the service attitude is poor.Really disappointed!",0.0,0.236,0.764,-0.7574
服務很好，東西也好吃。,"The service is very good, and things are delicious.",0.496,0.0,0.504,0.7841
"東西精緻好吃,服務不錯,很適合大家聚餐狂歡,非常推薦","The things are delicate and delicious, the service is good, it is very suitable for everyone to dinner carnival, it is very recommended",0.342,0.0,0.658,0.8357
食物超好吃，服務也超好~大推!👍🏻 …,The food is super delicious and the service is super good ~ Da push! 👍🏻 ...,0.479,0.0,0.521,0.9402
都不錯，只有結瓜烤奶油比較膩跟蒜香加拿大生蠔太小不要點,"It's good, only the cream is greasy and the garlic Canadian oyster is too small.",0.172,0.0,0.828,0.4404
好吃食物也新鮮，晚上公司聚餐氣氛很好，服務也很到位哦！,"The delicious food is also fresh. In the evening, the company's dinner atmosphere is very good, and the service is in place!",0.333,0.0,0.667,0.8585
菜色有特色，服務態度好，內湖這算是排行前面的,"The dishes are distinctive, and the service attitude is good.",0.244,0.0,0.756,0.4404
來過很多次，第一次吃生蠔，比想像中美味，還熱到冒煙,"I have been here many times, the first time to eat oysters, which is more delicious than expected, and it is hot to smoke",0.148,0.0,0.852,0.6115
很好的消費體驗～～,Very good consumption experience ~~,0.444,0.0,0.556,0.4927
有一次下班去吃，一整個愛上他們家 串燒很好吃 老闆也很用心,"Once I went to get off work after get off work, one fell in love with their own skewers, delicious bosses and the boss were very careful.",0.29,0.0,0.71,0.8687
東西好吃，不過現烤需要等一下，價位算中上。,"The things are delicious, but you need to wait for the baking, and the price is medium.",0.128,0.0,0.872,0.3291
好吃， 場地氣氛輕鬆， 只是價格有點小漲,"It's delicious, the venue atmosphere is easy, but the price is a bit slightly rising",0.249,0.0,0.751,0.5106
好吃😋老闆娘很正人熱情 東西好吃 酒好喝 內湖人下班必來之處 …,"The delicious boss is very positive, enthusiastic, delicious wine, delicious drink, good drink, good drink, good drink, and the lake who will come from work ...",0.604,0.0,0.396,0.9807
