Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"2020.12.23
草頭西小酒館

相當溫馨的小酒館，座位不多，老闆一人出餐，動作蠻快的卻不含糊，大部分餐點都是預煮過，所以許多燉煮系列的菜色，幾乎每道都有現煮醬汁做搭配，這點是讓我覺得很棒的地方。

- 雞肝炒肉末麵包
燉煮過的雞肝加入肉末拌炒，加入高湯後收乾，肝的味道跟口感很好的保留著，卻又不會腥臭，應該是可以讓人接受的程度。覺得是個很棒的下酒菜！

-火烤青花筍熱水澡
熱水澡醬是來自義大利西北地區的傳統菜餚，鯷魚蒜頭橄欖油簡單的組合，鹹香鮮還有蒜頭的刺激搭配沙拉真的是不錯的選擇。

-慢燉牛舌芝麻葉紅甜椒醬鄉村麵包
紅甜椒醬相當出彩，微微的辣味跟甜椒烤過的香味配合，牛舌的texture也處理的很好。

-羊肉可樂餅薩拉醬美乃滋
羊肉香氣濃厚，內餡是燉煮過的羊肉塊加上薯泥。以我吃任何東西都要移除美乃滋的個性，這個確實是不錯的美乃滋。

-炸牛肚番茄辣醬
牛肚已經燉的相當糯，配上酥炸的外皮，不得不說是相當不錯的口感呈現。溫番茄辣醬是今天最讓人驚訝的醬汁，圓潤的番茄醬包覆住辣味，就好像一道擁有酥脆外皮的義式燉牛肚。

每道菜的份量都不大，但卻都有不錯的巧思跟味道組合，挺適合當作第一攤熱身賽配點小酒，店裡真的不大可以看老闆每道菜的處理過程，好喜歡這種氛圍啊！","2020.12.23
Grasshoppers

The very warm tavern, there are not many seats, the boss has a meal, but the movement is quite fast but not ambiguous. Make matching, this is a great place to make me feel great.

-Chis liver fried meat bread
The stewed chicken liver is stir -fry with minced meat, adds to the broth and then dried. The taste and taste of the liver are well retained, but it will not smell the smell. It should be acceptable.I think it's a great dish!

-The fire roasted blue bamboo shoots hot bath hot
The hot bath sauce is a traditional dish from the northwestern Italian region. The simple combination of catfish garlic olive oil. It is really a good choice with the stimulus of salty fragrance and garlic.

-The slow -stewed beef tongue sesame leaves red sweet pepper sauce rural bread
The red sweet pepper sauce is quite colorful. The slight spicy flavor is coordinated with the flavor of the sweet peppers, and the Texture of the beef tongue is also handled well.

-Onpocomenia Coca -cake Sara sauce Mei Niosi
The lamb has a strong aroma, and the filling is a stewed lamb pieces with potato puree.With everything I eat, I have to remove the personality of Meizoi.

-Frome beef belly tomato spicy sauce
The beef belly has been stewed quite glutinous, and with the crispy outer skin, it has to be said that it is quite good.Win Tomato spicy sauce is the most surprising sauce today. The round tomato sauce is covered with spicy flavor, as if a ribbon stew with crispy skin.

The amount of each dish is not large, but it has a good combination of ingenuity and taste. It is very suitable for the first warm -up match with small wine. I really like this atmosphere!",False,0.171,0.009,0.82,0.9956
終於有機會二訪草頭西，每道菜都仍讓味蕾驚豔不已，絲綢乳酪酒煮水果作為開胃的第一道餐點，是一場愉快的開始，緊接著沙丁魚醬長棍麵包、海鮮煎蛋、透抽芝麻葉青醬莎莎、鮮蝦麵疙瘩、炸節瓜、烤蔬菜配香料杜卡鷹嘴豆泥、炒鴨胸/蕈菇/紅酒醋、炸牛肚/辣番茄醬、豬排佐蘋果醬，最後用甜點-主廚自製絲綢乳酪冰淇淋作為結束，真的讓味蕾和心情都很開心又滿足！,"Finally, I have the opportunity to visit the west of grass heads. Each dish still surprises the taste buds. The fruits of silk cheese wine as the first meal of appetizers are a pleasant start. Then Eggs, pumping sesame leaves green sauce Salsa, fresh shrimp noodles, fried melon, grilled vegetables with spices Duka hawk bean, fried duck breasts/mushrooms/red wine vinegar, fried beef belly/spicy tomato sauce, pork chop Zuo Zuozuo Apple sauce, finally use dessert-chef's homemade silk cheese ice cream as the end, really makes taste buds and mood very happy and satisfied!",False,0.17,0.0,0.83,0.9489
"#草頭西
簡單調味
呈現食物原本的美味
擅長使用香料跟橄欖油
有一種家常的進階美味

雞肝抹醬麵包/杏仁蛋糕/時蔬鯷魚醬/旗魚白腹

幾道印象深刻的菜
酸麵包跟雞肝完美互搭融合
香氣滑順度都很棒

時蔬鯷魚醬
蘆筍茭白筍的原始甜味
黃檸檬讓整體層次更上一層樓

杏仁蛋糕
最愛超愛
醬做的太棒
鹽的鹹度畫龍點睛
酸奶油搭配的超棒
邊邊脆脆的裡面濕潤
太好吃！

旗魚白腹
鮮甜簡單調味
沒想到跟醃製品可以如此搭配

會回訪的店","#草 #草
Simply seasoning
The original deliciousness of the food
Good at using spices and olive oil
There is a kind of advanced and advanced delicious

Chicken liver sauce bread/almond cake/time vegetable catfish sauce/flag fish white abdomen

A few impressive dishes
The sour bread is perfectly integrated with chicken liver
The aroma is smooth and smooth

Damao catfish sauce
The original sweetness of asparagus white bamboo shoots
Yellow lemon allows the overall level to be higher

Almond cake
Favorite super love
The sauce is great
The salt of salt draws the dragon finishing touch
Gorgeous with yogurt
Crispy inside by the side
It's so delicious!

Flagfish white abdomen
Fresh and simple seasoning
I didn't expect to match with pickled products

The shop where you will visit",False,0.335,0.0,0.665,0.9948
會讓人回味許久的地方，每一道料理充滿驚艷的美味，很想念，希望有機會再去這個溫暖的餐酒館。,"Where a long time will be remembered, every dish is full of stunning deliciousness, I miss it, I hope to have the opportunity to go to this warm restaurant.",False,0.35,0.042,0.608,0.8916
"來訪第二次！
是非常難訂的一家餐館
餐點9成都很棒！
來這邊用餐會帶給人不同於以往的味覺體驗
每一道都無雷
老闆也會定期更換餐廳
是一家很用心的店

店內雖位置較少
但每個位置都能看到老闆料理
是一個很有趣的體驗","Visit the second time!
It is a very difficult restaurant
Meal 9 Chengdu is great!
Come here to eat will bring people different taste experience in the past
Everyone has no thunder
The boss will change the restaurant regularly
It is a very careful shop

Although there is less location in the store
But you can see the boss cooking every position
Is a very interesting experience",False,0.116,0.047,0.837,0.7247
"看起來簡單，但都不簡單。

甜點叫「涼糕」，老闆從冰箱拿出一塊像冰淇淋的東西，加了鹽，加了橄欖油（！？）變魔術一樣，吃起來像爆米花
2個月前訂位，而且還請假來吃，值得。","It looks simple, but it is not simple.

The dessert is called ""cold cake"". The boss takes out a piece of things like ice cream from the refrigerator, adds salt, and adds olive oil (!?) Magic, it tastes like popcorn
Two months ago, it was worth taking a leave, and it was worth it.",False,0.186,0.021,0.793,0.8805
"202110

搬家到古亭後第一次拜訪，還是覺得非常滿意，希望下次可以吃到麵疙瘩。

鄉村肉派 醃菜 $380：雞肝調味的壓製豬肉派，鹹香可口，風味濃厚。

絲綢乳酪 酒煮水果 $360：輕盈的乳香味連害怕奶味的我都能欣賞它的美味，口感如其名絲滑順口，今天是煮柿子，保留一些脆度，點綴的松子的香氣產生亮點。

香料茄子 酸奶油 香草 $340：很喜歡，綜合瑪沙拉的香味搭配水潤的烤茄子真的是很開胃。

白花椰可樂餅：外殼酥脆，裡面有花椰米，油炸的香味跟鯷魚的酸味協調。

海鮮蛋煎：蝦子很鮮甜，好吃，視覺漂亮，不過組合相對單純，可以想像出的味道。

202103

可愛的餐酒館，菜色時常更新，廚師解說親切。生意很好，需事先訂位。

鯷魚 馬背起司 長棍麵包 $80單片麵包覆蓋焗烤起司，以鯷魚調味，鹹香開胃非常下酒。

碳烤青花筍 鷹嘴豆泥 香草 $280蔬菜散發誘人火烤香氣，鷹嘴豆泥口味很特別，好像有一點煙燻味，跟蔬菜很搭。青花筍如果可以挑去外皮，口感應該會更好。

香料 茄子 香草麵包粉 $240烤茄子飽滿多汁，非常好吃，很喜歡紅醬的調味。

地中海風尖梭捲 $560 魚肉很新鮮，鹹甜可口，有一點腥味，但跟啤酒搭配起來還是很好吃！

草頭西的餐點種類多，又常依季節更新菜單，很適合和幾個好朋友一起來。","202110

After moving to the ancient pavilion for the first time, I still felt very satisfied. I hope that I can eat noodles next time.

Rural meat school pickled vegetables $ 380: Chicken liver flavoring pork school, salty and delicious, strong flavor.

Silk cheese wine cooking fruit $ 360: The light milk flavor can appreciate its deliciousness even if he is afraid of milk. The taste is smooth and smooth. Today is cooking persimmons, retaining some crispyness, and the aroma of the decorative pine nuts produces bright spots.

Spice eggplant yogurt vanilla vanilla $ 340: I like it very much. The fragrance of Masha is really appetizing with the moist roasted eggplant.

White Coconut Coca: The shell is crispy, there is Coconut Rice, the fried flavor is coordinated with the sour taste of catfish.

Seafood egg fried: Shrimp is very sweet, delicious, and beautiful, but the combination is relatively simple, and you can imagine the taste.

202103

Cute meal tavern, the dishes are often updated, and the chef comes down.The business is very good, and you need to order in advance.

The catfish horse back cheese is the bread of the bread of the baked cheese for $ 80, which is seasoned with catfish.

Carbon roasted blue and white bamboo shoots, bean puree vanilla $ 280 Vegetables exuding seductive fire grilled aroma.If blue and white bamboo shoots can be picked off the skin, the taste should be better.

Fast eggplant vanilla bread powder $ 240 grilled eggplant is full and juicy, very delicious, I like the seasoning of red sauce.

The Mediterranean wind spike rolls of $ 560 Fish is very fresh, salty and delicious, and a little fishy, ​​but it is still delicious to match with beer!

There are many types of meals in the west of grass heads, and they often update the menu according to the season, which is very suitable for coming with a few good friends.",False,0.179,0.013,0.808,0.9959
"很棒的小酒館，吃著tapas, 看著廚師出神入化的料理，喝喝自然酒，非常輕鬆又自在。食物都很好吃，我們吃了13道也配了13支酒。每道菜都有其特色。會是一間想再來的店，如果可以訂到位子的話😆","A great tavern, eating tapas, watching the chef's magical cuisine, drinking natural wine, very relaxed and comfortable.The food is delicious. We have 13 wines and 13 wines.Each dish has its own characteristics.It will be a shop you want to come again, if you can order to the seat, 😆",False,0.281,0.0,0.719,0.9485
規模不大的餐酒館，餐點主要是義式風格，加上主廚自己的詮釋，餐點大小適合兩人到三人分食，火候控制極好，食材也選的不錯，酒類都是自然酒，品項選擇不少。,"The dining tavern with a small scale is mainly a Italian style. In addition, the chef's own interpretation, the meal is suitable for two people to eat, the heat control is very good, the ingredients are also selected well, the wine is all the wines are all wines, the wine is all the wines are all wines. The wines are all wines. Natural wine, there are a lot of items.",False,0.104,0.0,0.896,0.7778
"一而再，再而三。
每次總是吃到想從中餐待到晚餐
每道菜都有讓人想提問的味道
老闆也清楚的一一講解
菜單會隨時間更新
是可以列入固定時間就光顧一次的餐酒館
👍🏻👍🏻👍🏻","Three again and again.
I always want to eat from Chinese meals to dinner every time
Every dish has the taste that people want to ask
The boss also clearly explained one by one
The menu will be updated over time
It is a restaurant that can be included in a fixed time
Bleak",False,0.094,0.0,0.906,0.5106
"202103

每一次的時令我都會點，烤尖梭超讚！因為比白帶魚捲瘦，所以清爽許多，搭配旁邊微帶苦味的生菜反而提了魚的鮮味。白蘆筍上面的半熟蛋超ㄑㄧㄚˋ我愛死。
白花椰可樂餅佐鯷魚真的要自己吃一顆，沒道理要跟別人分。葡萄蝦依舊好吃，吻仔魚山羊乳酪則是很奇妙前菜，烤中捲也是沒毛病的，底下的辣椒醬汁我覺得剛剛好！
我自己不太行的是牛肚牛舌pita，超辣，我只敢撈出原味加一咪咪底下的醬汁😂
當天吃的琵琶奶酪上面用了蒲姜蜜，花果香跟果酸味非常明顯，很特別！","202103

Every time I order, I will order, baking spikes!Because it is thinner than leucorrhea rolls, it is much refreshing. It is raised with the deliciousness of the fish with the slightly bitter lettuce.The half -cooked egg on the white asparagus is super ㄧ ㄧ ㄧ ㄧ ㄚˋ I love to die.
White Coconut Coca -Cola Cake Zuoyu really wants to eat one by itself. It doesn't make sense to divide with others.Grape shrimp is still delicious, and kiss fish goat cheese is very wonderful before, and there is no problem in roasting. I think the pepper sauce below is just right!
I'm not too good for my own beef tongue PITA, super spicy, I only dare to remove the sauce under the original flavor plus a Mimi 😂
The pipa cheese that was eaten on the day was used on the ginger honey.",False,0.188,0.082,0.73,0.9656
"Rating:7.2/10

“還不錯”
🔸波斯烘蛋：
除了不愛裡頭加毛豆外
這道是好吃的烘蛋，但還是烘蛋
🔸燉牛肚牛舌/綠醬/Pita：
大約是中辣
蠻過癮但不會辣到不舒服
牛肚牛舌很軟嫩
🔸尖梭鱼/包心菜沙拉：
味道不錯，但沒什麼特別驚喜
魚肉覺得好像稍稍偏熟
🔸手工麵疙瘩/蝦子/蝦膏醬/蕃茄紅醬：
蕃茄紅醬不錯，有加黑胡椒味道小辣
但覺得有點多搶了味
麵疙瘩口感偏軟，沒那麼愛

“正常一般好吃”
🔸跳進嘴裡/醋漬紫高麗菜:
味道不差，但肉偏硬
🔸鳀魚/馬背起司/長棍麵包：
長棍烤的蠻脆的
但鳀魚給的量太少，不夠平均
導致滋味不足
🔸杏仁蛋糕：
水準之上，可惜蛋糕體偏乾了點

整體不差
吃的出料理用心精緻
但對比幾乎一面倒的好評及要等兩個月的位子
覺得還沒有美味到這種程度
有吃過就好","Rating: 7.2/10

""not bad""
🔸 Persian baked egg:
In addition to adding edamame instead
This is a delicious egg, but still baked eggs
/Stewed beef tongue/green sauce/pita:
About medium spicy
It's pretty enjoyable but not spicy enough to be uncomfortable
Belly beef tongue is very tender
心 🔸 🔸 🔸 🔸 🔸 拉 🔸 🔸:
The taste is good, but there is nothing particularly surprising
The fish seems to be slightly familiar
/Handmade noodles/shrimp/shrimp paste sauce/tomato red sauce:
Tomato red sauce is good, there are black pepper, it tastes small and spicy
But I feel a bit grabbing
The noodles are soft and not so loving

""Normal is usually delicious""
Jump into your mouth/vinegar stain purple cabbage:
The taste is not bad, but the meat is hard
Badfish/horse back cheese/long stick bread:
The long stick is baked and crispy
But the amount given by catfish is too small, not average enough
As a result of lack of taste
： Almond cake:
Above the level, but unfortunately the cake body is too dry

Overall
Eat the dishes with delicate heart
But compared to almost the praise and the seats who have to wait for two months
I don't think this is delicious
Just eat it",False,0.245,0.067,0.688,0.9942
"評論上最常看到的就是訂位困難
夏季的食材，有芒果有櫛瓜，薄荷時不時的點綴，再淋上幾圈的橄欖油。海味鮮美，表現出海島的自信，臺灣帶骨豬里肌的嫩度是少女等級的粉紅。
有自然酒的佐餐，讓每一道都是好吃。
每個月的25日，拜託不要跟我搶訂位！","The most commonly seen in the comments is the difficulty of ordering
In summer, there are mangoes and melons, and mints are embellished from time to time, and then drizzle with a few laps of olive oil.The seafood is delicious, showing the self -confidence of the island. The tenderness of Taiwan's bone pig muscles is a girly -grade pink.
There is a natural wine, which makes each one delicious.
On the 25th of each month, please don't get a reservation with me!",False,0.194,0.025,0.781,0.945
"慢慢弄的絲綢乳酪
老闆細心製作很有獨特風味的餐點。
非常好吃！
下午一點開始營業
還有老闆挑的氣泡水，不常見但風味很好！","Slowly make silk cheese
The boss carefully made a very unique flavor meal.
Very delicious!
Start opening at 1 pm
There are also bubbles picked by the boss, which is not common but the flavor is very good!",False,0.198,0.0,0.802,0.8234
我的天啊～  這家看似小小的餐酒館，蘊藏著多樣美妙餐點，還有很多很多的精釀啤酒和紅酒，真的值得蹺班來品嚐這裡的美食美酒。慢和阿傑的服務讓人可以好好地了解口中的美味，用餐體驗真的太棒了！,"My God ~ This seemingly small dining tavern contains a variety of wonderful meals, and there are many many craft beer and red wine. It is really worthy of tasting the food wine here.Slow and Ajie's service allows people to understand the deliciousness in their mouths. The dining experience is really great!",False,0.26,0.0,0.74,0.9475
有餐有酒、舒服愜意，有幸體驗後還是值得一再回味的美好之處,"There are meals and wine, comfortable and comfortable, but fortunately, after the experience, it is still worthy of reminiscence.",False,0.337,0.0,0.663,0.7992
不得了，目前台北吃過最好吃的餐酒館！道道驚喜美味😋,"Fortunately, the best dining tavern has eaten in Taipei!Dao Tao surprise 喜",False,0.397,0.0,0.603,0.7644
用心挑選的食材與酒，加上廚師精湛的廚藝，食物的原味與調味火侯互相堆疊，層次更上層樓，幾乎每個禮拜都來吃哈哈,"The ingredients and wine selected by the heart, coupled with the exquisite cooking skills of the chef, the original flavor of the food and the seasoning fire are stacked with each other.",False,0.172,0.063,0.765,0.6249
