Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"如果你正在尋找一家舒適且美味的餐酒館，我強烈推薦你去試試位於公館的這家酒吧，輕鬆與氣氛輕鬆愉快的空間。

這家餐酒館提供了幾道特定美食選擇，這次點了鹹派與鹹湯令人印象深刻與感動。

除了美食，Bar FEST還擁有一很多特調之調酒，這次點了諾曼第，來自法國鄉村蘋果果汁風味的清新調酒，第一口道最後一口的層次變化，帶出果香味。啡禮特調，把咖啡香氣與煙燻酒氣混合，讓人一口接一口。

這家酒吧的服務非常友好和專業，您可以在這裡享受優質的用餐體驗。無論是與朋友、家人或商務夥伴，Bar FEST都是一個完美的場所。推薦給大家。","If you are looking for a comfortable and delicious dining tavern, I strongly recommend you to try the bar in the mansion in the mansion, relaxed and relaxed and happy.

This restaurant provides several specific food options, which is impressive and impressive this time to order Xianpai and Xian Tang.

In addition to food, BAR FEST also has a lot of special bartending. This time, I ordered Normani. The fresh bartending of apple juice flavors from the French rural village.The aroma of coffee is mixed with smoky wine, making people take a bite.

The service of this bar is very friendly and professional, you can enjoy a high -quality dining experience here.Whether it is friends, family or business partners, Bar Fest is a perfect place.Recommended to everyone.",False,0.295,0.0,0.705,0.9927
"酒超好喝！！！！老闆非常讚！！！！還有投螢幕可以看影片真的超級有氣氛🥺✨❤️

真的好喜歡⋯⋯","The wine is so delicious!IntersectionIntersectionIntersectionThe boss is very good!IntersectionIntersectionIntersectionThere is also a screen to watch the video really super atmosphere 🥺✨❤️

I really like it ...",False,0.268,0.0,0.732,0.8711
"老闆人超級親切 很好聊天放鬆的一個地方
還有好吃的甜點","The boss is super kind, very good, chat and relax,
There are delicious desserts",False,0.655,0.0,0.345,0.9524
老闆跟調酒師人很好，食物很好吃，飲料很好喝，氣氛很好，以後會常來！,"The boss is very good with the bartender, the food is delicious, the drink is delicious, the atmosphere is good, and it will often come in the future!",False,0.365,0.0,0.635,0.9298
整體環境很舒服，老闆很健談！,"The overall environment is very comfortable, the boss is very talkative!",False,0.28,0.0,0.72,0.5974
"甜點好吃！尤其是草莓塔絕了！
草莓很甜，塔皮也很香,下次經過還會再來","The dessert is delicious!Especially the strawberry tower is absolutely!
Strawberry is very sweet, and the tower is also very fragrant. I will come again next time",False,0.134,0.0,0.866,0.5963
很美也很好喝的調酒。我比較老派(？)，還是希望可以有實體菜單。,"It's beautiful and delicious.I am more old (?), I still hope that there can be a physical menu.",False,0.298,0.0,0.702,0.7783
"三人派對是老闆現做的，有中東風味且是熱騰騰的！吃得出用心！
特調的酒感收的很好，桂花味很香，帶點茶感 很有特色！
老闆也很好客！完全符合五顆星啊","The three parties are made by the boss now, with the Middle East flavor and hot!Eat attentive!
The special wine feels very good, the sweet -scented osmanthus is very fragrant, and the tea feel is very distinctive!
The boss is also very good!Full of five stars",False,0.237,0.0,0.763,0.919
"氣氛很舒服，調酒很好喝！
餐點也很好吃~","The atmosphere is very comfortable, and the bartender is delicious!
The meal is also delicious ~",False,0.465,0.0,0.535,0.9059
那天剛好是台灣烏克蘭陣線援助烏克蘭的美食活動，跟老闆聊天發現是同樣法文系畢業的。老闆好聊場地舒服，是個適合社交的場所。,It happened to be the food event of the Taiwan Ukraine Front to assist Ukraine. I was chatting with the boss and found that I graduated with the same French department.The boss is comfortable to talk about the venue and is a place suitable for social.,False,0.068,0.0,0.932,0.5106
空間很舒服有大銀幕，老闆站吧台很好聊，重點是甜點很好吃~,The space is very comfortable and there are big screens.,False,0.285,0.0,0.715,0.5563
"中場休息關門後……
新老闆直接接手重新開張變「Bar FEST」啦啦啦啦啦啦🥳🥳🥳

老闆說以後除了咖啡還會有餐飲跟酒水
太神啦啦啦啦啦！！！！！！！","After the midfield rest is closed ...
The new boss directly took over and re -opened ""BAR FEST"" la la la la la la (

The boss said that in the future, there will be catering and drink in addition to coffee
Too god, la la la la la!IntersectionIntersectionIntersectionIntersectionIntersectionIntersection",False,0.047,0.0,0.953,0.3382
整體氣氛很Chill，老闆很健談、bartender 親切且服務到位，能在這裡非常放鬆的喝酒，調酒的客製化程度很高，是值得再訪的Bar🙂很有質感，帶朋友來絕對不會失望。 …,"The overall atmosphere is very chill. The boss is very talkative, Bartender is kind and served in place. It can be very relaxed here to drink. The customization of bartender is very high. disappointment.Mowing",False,0.177,0.0,0.823,0.7841
酒非常好喝，老闆很健談，推薦大家來喝。,"The wine is very delicious, the boss is very talkative, I recommend everyone to drink.",False,0.342,0.0,0.658,0.7755
酒很濃很特別很好喝! 老闆很好走之前還請我們喝shot,"The wine is very strong and very delicious! The boss is very easy to leave before, and please drink shot",False,0.448,0.049,0.503,0.9171
喝調酒、吃小點，聊聊天的好地方。,"Drink bartending, eat a little, and chat a good place.",False,0.244,0.0,0.756,0.4404
酒頗有特色 香氣不錯 老闆介紹細心,"The wine is quite distinctive, the aroma is good, the boss introduces it carefully",False,0.268,0.0,0.732,0.5267
愜意，聊天的好地方!不止甜點調酒好喝，老闆還有店員聊天也很開心,"Sweet, a good place for chatting! Not only dessert bartending is delicious, but also the boss and the clerk are also very happy to chat.",False,0.365,0.0,0.635,0.9018
"安靜 氛圍好 經典調酒不錯 有別於附近年青人的店
走英國風","The quiet atmosphere is good, the classic bartending is good, different from the shop where the young people are nearby
British style",False,0.225,0.0,0.775,0.7003
"這間的熱狗堡跟松露薯塊真的很好吃！
熱狗很多汁～調味也很棒💕","This hot dog castle and truffle potato pieces are really delicious!
Hot dogs have a lot of juice ~ seasoning is also great 💕",False,0.366,0.0,0.634,0.9285
"Super Dope
調酒超讚，甜點超神，適合聚餐","Super dope
The bartending is superb, the dessert is super god, suitable for dinner",False,0.583,0.0,0.417,0.9325
"下載Funnow，可以提前訂位，又能線上刷卡享回饋，輸入推薦碼  K23FYGH  再享額外折扣一百元，性價比高！
店家優惠，額外招待飲品！
店內環境好，法式甜點讚，而且寵物友善，根本滿分","Download Funnow, you can order in advance, and you can swipe your card online to enjoy the feedback. Enter the recommendation code K23fygh to enjoy additional discount of 100 yuan, cost -effective!
Store discounts, entertaining drinks!
The environment in the store is good, French dessert praises, and pets are friendly, full of scores",False,0.328,0.0,0.672,0.9701
"燉飯難吃到極致真的別鬧了
第一次吃燉飯可以看到一坨白色的米","It's really troublesome to stew it, so don't make trouble
You can see a pile of white rice for the first time to eat stewed rice",False,0.084,0.119,0.797,-0.2666
西班牙燉飯好吃💪💪,Spanish stewed rice is delicious 炖,False,0.425,0.0,0.575,0.5719
"老闆做的調酒層次豐富
想看帥哥老闆自己來看","The bartender made by the boss is rich
Want to see the handsome guy boss, come and see",False,0.351,0.0,0.649,0.7964
老闆人超好，非常健談，酒也很道地，來公館來酒吧，沒來喝這間真的只能說是白來,"The boss is very good, very talkative, and the wine is also very authentic. When you come to the mansion and come to the bar, you can only say that you can only say that it is white.",False,0.079,0.0,0.921,0.4927
炸雞超好吃！！酒也好喝  推推🌟,Fried chicken is super delicious!IntersectionThe wine is also delicious and pushed 推,False,0.441,0.0,0.559,0.8356
酒非常好喝！老闆健談！酒類知識豐富，還有很多甜點，非常適合搭酒,"Wine is very delicious!Boss talk!The wine is rich in knowledge, and there are many desserts, which are very suitable for wine",False,0.173,0.0,0.827,0.6351
老闆很讚😎 有機會會常來,The boss is very good.,False,0.444,0.0,0.556,0.4927
甜點真的超超超級好吃，好久沒有吃到那麼讓人驚艷的甜點，甜但不膩🥹搭配酒也是絕配！如果喜歡吃點心的人真的一定要來品嚐看看～～,"The dessert is really super delicious. I haven't eaten so amazing desserts for a long time. Sweet but not greasy 🥹 Matching wine is also a perfect match!If you like to eat snacks, you must really come to taste it ~~",False,0.347,0.0,0.653,0.9559
"整體氛圍佳，還有電影看，舒服
服務親切，廁所不錯
還有甜點可以吃","The overall atmosphere is good, and there are movies to watch, comfortable
The service is kind and the toilet is good
There are desserts to eat",False,0.362,0.0,0.638,0.91
"城市裡的星星
白琴貴妃/啡禮♥️","Stars in the city
Baiqin Guifei/Corcene ️ ️",False,0.0,0.0,1.0,0.0
"肉桂捲和特調 璀璨之花 還不錯
老廣場 就比就一般 不太合我的喜好

但主要覺得比較可惜的部分還是
我們已經提前兩天訂位了
當天卻說很多食物和非酒精類飲料沒有供應
400多的炸物拼盤份量也偏少","Cinnamon rolls and special flowers are not bad
Old square is better than me that it is generally not very good at my preference

But the main part of it is a pity
We have booked two days in advance
On the same day, I said that many foods and non -alcoholic beverages are not available
More than 400 explosive platter is also small",False,0.083,0.067,0.851,0.0293
很特別的調酒，有咖啡、茶及紅酒的調酒選擇，好看好喝，環境舒服，老闆熱情，是一聚會的好地方！,"Very special bartending, there are coffee, tea and red wine bartending choices, good -looking, delicious, comfortable environment, and enthusiasm for the boss. It is a good place for a party!",False,0.485,0.0,0.515,0.9669
"酒很好喝☺️氣氛很棒！
檸檬派超好吃～～","The wine is delicious ☺️ The atmosphere is great!
Lemon School is super delicious ~~",False,0.63,0.0,0.37,0.9622
"老闆很親切！酒吧氣氛很好！
餐點都很好吃！非常推薦！","The boss is very kind!The atmosphere of the bar is very good!
The meals are delicious!Very recommended!",False,0.291,0.0,0.709,0.732
老闆很好聊,The boss talks well,False,0.412,0.0,0.588,0.2732
老闆細心講解調酒的風味，人很好聊，調酒風味精緻好喝，食物也相當美味，推薦各位來！,"The boss carefully explained the flavor of the bartender. People are very good to talk, the flavor of the bartender is delicate and delicious, and the food is quite delicious.",False,0.352,0.0,0.648,0.9116
有深厚底子的甜點師、調酒師跟廚師（同一個人），值得你親自來品嚐，絕不會後悔。,"The dessert, the bartender, and the chef (the same person) with a deep foundation are worthy of you to taste it yourself, and you will never regret it.",False,0.168,0.0,0.832,0.6407
非常好吃的草莓塔 老闆自己做的欸,Very delicious strawberry tower owner's own 欸,False,0.4,0.0,0.6,0.6115
"老闆說為了媽媽放棄海外
根本就是推推
而且蛋糕我喜歡草莓塔檸檬塔
還有威士忌🥃💯 …","The boss said that he gave up overseas for his mother
It's just pushing
And I like the strawberry tower lemon tower
And whiskey 士 ...",False,0.091,0.0,0.909,0.3612
超級有料 酒調的很好喝 吃的也超讚 馬鈴薯自己調味超級好吃 可以給10顆星那種,Super ingredients are very delicious and delicious. You can taste the sweet potato itself.,False,0.598,0.0,0.402,0.9419
公館最頂酒吧👍 …,Mansion's top bar 酒 ...,False,0.31,0.0,0.69,0.2023
整體氛圍很舒服：）甜點很好吃！酒我也很喜歡,The overall atmosphere is very comfortable :) The dessert is delicious!I like wine too,False,0.468,0.0,0.532,0.8646
Shot有梅茶香，有夠香,"Shot has a fragrance of plum tea, which is fragrant enough",False,0.0,0.0,1.0,0.0
"很喜歡這個地方❤️
很放鬆～","I like this place very much ❤️
Very relaxed ~",False,0.4,0.0,0.6,0.7178
燈光好氣氛佳，店員親切，餐點酒水也很棒，加入口袋名單！,"The lights are good, the clerk is kind, and the meal is also great. Add the pocket list!",False,0.416,0.0,0.584,0.8932
東西好吃 牛肉湯超推薦 法式可麗餅美味升級 比法國人做的好吃,"Beef soup is super recommended by French Cake, delicious upgrade than French people make delicious than French people",False,0.483,0.0,0.517,0.9201
環境很舒服，甜點也很好吃！非常推薦,"The environment is very comfortable, and the dessert is also delicious!Very recommended",False,0.362,0.0,0.638,0.6893
超讚酒好喝，店員人也很好～,"It's so delicious, the clerk is also very good ~",False,0.473,0.0,0.527,0.8012
"左丹奴推薦好店 大家喜歡可以一起來
酒精真的很重要❤️❤️","Zuo Dannu recommends good shops, you like it, you can come together
Alcohol is really important ❤️❤️",False,0.37,0.0,0.63,0.8122
"還沒去過，
但朋友很愛這間店，
所以先給五星，
之後找時間去。","Haven't you been,
But friends love this store very much,
So give five stars first,
After looking for time.",False,0.369,0.0,0.631,0.899
"我每個禮拜五都會來
不為什麼 就是因為酒太好喝了🫶🏼

True that true that😉👌🏼","I will come every Friday
It's not because the wine is too delicious 🫶🏼

TRUE That TRUE thath",False,0.374,0.0,0.626,0.8949
颱風天好去處,Typhoon Heaven is good,False,0.756,0.0,0.244,0.7351
老闆真的很可愛，調酒很好喝。,"The boss is really cute, and the bartender is very delicious.",False,0.447,0.0,0.553,0.8067
"左丹奴喜歡的店❤️
服務品質佳
然後店員也是高雄人","Store that Zuo Dannu likes ❤️
Good service quality
Then the clerk is also Kaohsiung",False,0.289,0.0,0.711,0.6908
"老闆很親切，支持烏克蘭🇺🇦
Слава україні! …","The boss is very kind and supports Ukraine 🇺🇦
Слава слава! ...",False,0.403,0.0,0.597,0.7749
"甜點都是老闆自己做的
很好吃！","The desserts are made by the boss by themselves
Very delicious!",False,0.3,0.0,0.7,0.6468
燉飯很好吃，老闆人很好🥰,"The stew is delicious, the boss is very good",False,0.496,0.0,0.504,0.7841
"老闆人很可愛♥️
很友善👍👍","The boss is very cute 很 ️ ️
Very friendly 👍👍",False,0.361,0.0,0.639,0.7774
台北的深夜甜點，值得放鬆的好地方☺️❤️,The late night dessert in Taipei is a good place worth relaxing ☺️❤️,False,0.478,0.0,0.522,0.875
"餐點好吃
老闆親切","Meal delicious
Boss kind",False,0.78,0.0,0.22,0.7964
營業時間根本不對 11點去了完全沒開,The business hours are not right at 11 o'clock and did not open at all,False,0.0,0.0,1.0,0.0
老闆很帥(⁎⁍̴̛ᴗ⁍̴̛⁎),The boss is very handsome (帅),False,0.411,0.0,0.589,0.5413
我覺得很開心！,I feel very happy!,False,0.588,0.0,0.412,0.6468
讚讚讚,Praise,False,1.0,0.0,0.0,0.5574
老闆熱情友善，讚👍 …,"The boss is enthusiastic and friendly, praise ...",False,0.667,0.0,0.333,0.875
"甜點好吃
喝醉就醫方便","Dessert delicious
Sophisticated medical treatment",False,0.709,0.0,0.291,0.8074
老闆人超級好🥺,The boss is super good 级,False,0.63,0.0,0.37,0.7783
"老版非常和善
而且整體氛圍","The old version is very good
And the overall atmosphere",False,0.262,0.0,0.738,0.4927
讚,praise,False,1.0,0.0,0.0,0.5574
Sky調的酒好好喝,Sky tuned wine,False,0.0,0.0,1.0,0.0
調酒超專業,Sepanic is super professional,False,0.565,0.0,0.435,0.5994
頂中頂,Top,False,1.0,0.0,0.0,0.2023
甜點超好吃😍 …,The dessert is super delicious 好 ...,False,0.603,0.0,0.397,0.8225
老闆禮貌用心,The boss is polite,False,0.0,0.0,1.0,0.0
東西好吃 酒好喝,Beautiful drinks and delicious wine,False,0.717,0.0,0.283,0.8225
老闆經驗豐富,Boss is experienced,False,0.0,0.0,1.0,0.0
👍🏻🫶🏻,👍🏻🫶🏻,False,0.0,0.0,1.0,0.0
"台北的另一顆隱藏寶石。
位置非常方便，靠近綠線公館站，仍然很容易經過，從街上看不到這個酒吧。
很棒的雞尾酒和甜點，那裡的氣氛甚至更好。
丹尼斯和傑德是很棒的人，有著善良的靈魂🫶他們會向你推薦飲料以及搭配什麼🤌🍸🍮","Another hidden gem in Taipei.
The location is very convenient. It is still easy to pass by the Green Line Mansion Station. This bar cannot be seen from the street.
A great cocktail and dessert, the atmosphere there is even better.
Dennis and Jed are great people, with good souls 🫶 What will they recommend drinking and matching you?",False,0.268,0.0,0.732,0.9607
"Bar Fest是一家不錯的小酒吧，有著簡單而舒適的氛圍和室內裝飾，提供令人愉悅的飲料和甜點。
特別感謝他們舉辦烏克蘭志工活動，讓台灣民眾有機會品嚐烏克蘭美食。
身為一個烏克蘭人，我給他們的食物打高分！
好工作！","Bar Fest is a good bar, with a simple and comfortable atmosphere and interior decoration, which provides pleasant drinks and desserts.
Special thanks to them for holding Ukrainian volunteers to give Taiwanese people the opportunity to taste Ukrainian cuisine.
As a Ukrainian, I give their food high!
Good job!",False,0.337,0.0,0.663,0.9656
"在這家酒吧喝一杯，體驗不一樣的體驗！非常棒，團隊也非常熱情。
去和丹尼斯談談，他會和你分享他在法國的烹飪經驗。你用法語改變了我。
和一個朋友一起去了那裡，度過了一段愉快的時光。","Drink a drink in this bar, experience a different experience!Great, the team is also very enthusiastic.
To talk to Dennis, he will share his cooking experience in France with you.You changed me in French.
I went there with a friend and spent a happy time.",False,0.239,0.0,0.761,0.9167
丹尼斯製作美味的飲料和美味的食物。我們真的很喜歡和他聊天。非常強烈推薦！,Dennis makes delicious drinks and delicious food.We really like to chat with him.Very strong recommendation!,False,0.556,0.0,0.444,0.9298
"我喝過雞尾酒的最好的酒吧之一
服務無可挑剔，工作人員會說法語，這是一個優點。  我也能滿足一點小小的飢餓","I have drank one of the best bars in cocktails
The service is impeccable, and the staff can speak French, which is an advantage.I can also satisfy a little hunger",False,0.201,0.048,0.752,0.7574
"親愛的先生，美好的一天。
毫無疑問，烏克蘭美食日是如此獨特和精彩。
非常感謝您的告知以及為活動所做的努力。
祝您一切順利，生意興隆。
問候！
石庫
3 月 10 日。 2024年","Dear gentleman, a beautiful day.
There is no doubt that Ukraine Food Day is so unique and wonderful.
Thank you very much for your notification and your efforts for the event.
I wish you all the best and business.
greeting!
Stone bank
March 10.2024",False,0.409,0.0,0.591,0.9746
非常放鬆的地方…非常尖端的感官匹配技能。,Very relaxed place ... Very cutting -edge sensory matching skills.,False,0.263,0.135,0.602,0.4019
"這個地方是台北市中心的一顆隱藏的寶石。雞尾酒的選擇令人驚訝，我很高興看到在食譜中融入法式風味付出了多少努力。
我一定會回到那裡，因為那裡的氛圍很涼爽，丹尼斯的團隊會盡力確保您度過愉快的時光！","This place is a hidden gem in the center of Taipei.The choice of cocktails is surprising. I am glad to see how much effort has been made in the recipes.
I will definitely return there, because the atmosphere there is very cool, Dennis's team will try to ensure that you have a happy time!",False,0.261,0.0,0.739,0.9431
"如果你來台灣，就是這個地方！
雞尾酒配茶和酒很棒！

老闆很帥，氣氛輕鬆。
非常喜歡聽樓主的背景
蛋糕也很好吃！","If you come to Taiwan, this place!
Cocktails with tea and wine are great!

The boss is very handsome and the atmosphere is easy.
I really like to listen to the background of the host
The cake is also delicious!",False,0.338,0.0,0.662,0.9575
相當不錯的酒吧，我喜歡我們點的所有雞尾酒和甜點，調酒師也很友善。我和我的朋友們玩得很開心。,"The very good bar, I like all the cocktails and desserts we ordered, and the bartender is also very friendly.My friends and I played very happily.",False,0.423,0.0,0.577,0.9367
"當您除了公共光周圍的人群之外還想找一家提供專業雞尾酒的私密酒吧時，
來酒吧節吧。很棒的飲料，小酒吧很棒的老闆讓你有賓至如歸的感覺","When you also want to find a private bar to provide a professional cocktail in addition to the crowd around the public light,
Come to the Bar Festival.A great drink, the boss with a great bar makes you feel like a guest.",False,0.24,0.0,0.76,0.9001
好喝的雞尾酒🍸,A delicious cocktail 鸡,False,0.552,0.0,0.448,0.5719
絕對令人驚嘆的服務，很棒的小地方 10/10,"Absolutely amazing service, great small place 10/10",False,0.628,0.0,0.372,0.8576
好的,OK,False,1.0,0.0,0.0,0.296
舒適的小酒吧，提供高品質飲料、甜點和小吃。,"A comfortable bar offers high -quality drinks, desserts and snacks.",False,0.268,0.0,0.732,0.5106
推推,Push,False,0.0,0.0,1.0,0.0
一個放鬆的好地方！推薦給大家！,A good place to relax!Recommend to everyone!,False,0.367,0.0,0.633,0.5399
很棒,great,False,1.0,0.0,0.0,0.6249
草莓塔很好吃！ ！ ！,The strawberry tower is delicious!IntersectionIntersection,False,0.0,0.0,1.0,0.0
這是一個不錯的酒吧,This is a good bar,False,0.42,0.0,0.58,0.4404
台北真的很酷的一個地方，甜點很棒，廚師很專業！啤酒也很好喝！現在我會推薦我所有的朋友來參觀！,"Taipei is really cool place, the dessert is great, the chef is very professional!Beer is also very delicious!Now I will recommend all my friends to visit!",False,0.374,0.0,0.626,0.9212
